"","state","county","year","new_location","lon","lat","londdmm","latddmm"
"18437","NH",15,2012,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"18992","NH",15,2015,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"18993","NH",15,2002,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"18994","NH",15,2004,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"18995","NH",15,2010,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"19313","NH",15,2021,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"19605","NH",15,2006,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"19606","NH",15,2018,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"19614","NH",15,2019,"WHALEBACK LEDGE",-70.6,42.9166666666667,7036,4255
"7929","MA",9,2017,"JEFFREYS LEDGE 142 HUMP",-70.5166666666667,42.9166666666667,7031,4255
"18072","NH",15,2016,"JEFFREYS LEDGE 142 HUMP",-70.5166666666667,42.9166666666667,7031,4255
"18112","NH",15,2018,"JEFFREYS LEDGE 142 HUMP",-70.5166666666667,42.9166666666667,7031,4255
"19003","NH",15,2012,"JEFFREYS LEDGE 142 HUMP",-70.5166666666667,42.9166666666667,7031,4255
"19318","NH",15,2017,"JEFFREYS LEDGE 142 HUMP",-70.5166666666667,42.9166666666667,7031,4255
"6486","MA",9,2020,"JEFFREYS LEDGE",-70.4833333333333,42.9166666666667,7029,4255
"7064","MA",9,2016,"JEFFREYS LEDGE",-70.4833333333333,42.9166666666667,7029,4255
"19933","NH",15,2021,"JEFFREYS LEDGE",-70.4833333333333,42.9166666666667,7029,4255
"19934","NH",15,2017,"JEFFREYS LEDGE",-70.4833333333333,42.9166666666667,7029,4255
"8690","MA",9,2020,"OLD SCANTUM",-70.4333333333333,42.9166666666667,7026,4255
"1644","ME",31,2009,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"7364","MA",9,2003,"JEFFREYS LEDGE",-70.4166666666667,42.9166666666667,7025,4255
"8681","MA",9,2002,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"8682","MA",9,2003,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"8684","MA",9,2020,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"8687","MA",9,2018,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"8688","MA",9,2019,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"17997","NH",15,2006,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18026","NH",15,2005,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18187","NH",15,2018,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18257","NH",15,2013,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18325","NH",15,2019,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18416","NH",15,2020,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18418","NH",15,2022,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18423","NH",15,2017,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18532","NH",15,2021,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18550","NH",15,2014,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18551","NH",15,2002,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18646","NH",15,2003,"OLD SCANTUM",-70.4166666666667,42.9166666666667,7025,4255
"18870","NH",15,2017,"OLD SCANTUM",-70.3333333333333,42.9166666666667,7020,4255
"18871","NH",15,2018,"OLD SCANTUM",-70.3333333333333,42.9166666666667,7020,4255
"6478","MA",9,2019,"JEFFREYS LEDGE",-70.2833333333333,42.9166666666667,7017,4255
"6765","MA",9,2018,"JEFFREYS LEDGE",-70.2833333333333,42.9166666666667,7017,4255
"7047","MA",9,2015,"JEFFREYS LEDGE",-70.2833333333333,42.9166666666667,7017,4255
"7354","MA",9,2016,"JEFFREYS LEDGE",-70.2833333333333,42.9166666666667,7017,4255
"6758","MA",9,2018,"JEFFREYS LEDGE",-70.25,42.9166666666667,7015,4255
"6170","MA",9,2021,"JEFFREYS LEDGE",-70.2,42.9166666666667,7012,4255
"1423","ME",5,2007,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"1545","ME",31,2009,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5812","MA",9,2017,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5816","MA",9,2013,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5825","MA",9,2018,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5854","MA",9,2019,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5855","MA",9,2016,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5857","MA",9,2003,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5937","MA",9,2020,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"5970","MA",9,2006,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"6147","MA",9,2015,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"6207","MA",9,2021,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"6211","MA",9,2022,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"6262","MA",9,2014,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"7221","MA",9,2005,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8315","MA",9,2004,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8330","MA",9,2007,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8333","MA",9,2008,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8895","MA",19,2022,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8903","MA",23,2022,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8910","MA",9,2011,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"8911","MA",9,2012,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"11078","MA",9,2009,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"11093","MA",9,2002,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"11149","MA",9,2010,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"11245","MA",23,2015,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"17966","NH",15,2015,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"17968","NH",15,2009,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"17996","NH",15,2021,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18011","NH",15,2008,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18014","NH",15,2014,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18018","NH",15,2013,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18021","NH",15,2022,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18025","NH",15,2011,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18034","NH",15,2017,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18055","NH",15,2018,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18105","NH",15,2012,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18125","NH",15,2016,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18145","NH",15,2020,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18162","NH",15,2005,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18295","NH",15,2007,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18372","NH",15,2002,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18449","NH",15,2003,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18451","NH",15,2004,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18502","NH",15,2010,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18546","NH",15,2006,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"18587","NH",15,2019,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"23878","NY",103,2015,"JEFFREYS LEDGE",-70.1666666666667,42.9166666666667,7010,4255
"13761","MA",9,2014,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13762","MA",9,2004,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13764","MA",9,2005,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13765","MA",9,2006,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13766","MA",9,2015,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13767","MA",9,2019,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13769","MA",9,2016,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13770","MA",9,2018,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13774","MA",9,2021,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13775","MA",9,2013,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"13776","MA",9,2003,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"18553","NH",15,2018,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19064","NH",15,2006,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19083","NH",15,2020,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19384","NH",15,2012,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19392","NH",15,2019,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19405","NH",15,2014,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19623","NH",15,2008,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19694","NH",15,2013,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19701","NH",15,2017,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19721","NH",15,2005,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19963","NH",15,2009,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"20059","NH",15,2002,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"20251","NH",15,2004,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"20261","NH",15,2003,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"20289","NH",15,2011,"PIGEON HOLE",-70.0833333333333,42.9166666666667,7005,4255
"19982","NH",15,2009,"PIGEON HOLE",-70.05,42.9166666666667,7003,4255
"11069","MA",9,2022,"JEFFREYS LEDGE",-69.9166666666667,42.9166666666667,6955,4255
"2271","ME",5,2007,"AMMEN ROCK",-68.9166666666667,42.9166666666667,6855,4255
"18194","NH",15,2008,"AMMEN ROCK",-68.9166666666667,42.9166666666667,6855,4255
"18677","NH",15,2019,"JEFFREYS LEDGE",-70.4166666666667,42.9333333333333,7025,4256
"19296","NH",15,2009,"JEFFREYS LEDGE",-70.4166666666667,42.9333333333333,7025,4256
"18561","NH",15,2010,"ISLE OF SHOALS SOUTHWEST",-70.6166666666667,42.95,7037,4257
"18138","NH",15,2016,"JEFFREYS LEDGE",-70.3666666666667,42.95,7022,4257
"18560","NH",15,2015,"ISLE OF SHOALS SOUTHWEST",-70.6,42.9666666666667,7036,4258
"9737","MA",9,2016,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18073","NH",15,2017,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18167","NH",15,2020,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18330","NH",15,2015,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18753","NH",15,2016,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18758","NH",15,2003,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18761","NH",15,2021,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"18764","NH",15,2018,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19029","NH",15,2019,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19032","NH",15,2022,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19035","NH",15,2012,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19038","NH",15,2004,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19039","NH",15,2009,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19040","NH",15,2011,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19067","NH",15,2014,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19950","NH",15,2005,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"20313","NH",15,2013,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9666666666667,7029,4258
"19632","NH",15,2014,"JEFFREYS LEDGE MUD HOLE",-70.4666666666667,42.9666666666667,7028,4258
"19634","NH",15,2012,"JEFFREYS LEDGE MUD HOLE",-70.4666666666667,42.9666666666667,7028,4258
"19635","NH",15,2013,"JEFFREYS LEDGE MUD HOLE",-70.4666666666667,42.9666666666667,7028,4258
"6466","MA",9,2022,"JEFFREYS LEDGE",-70.1666666666667,42.9666666666667,7010,4258
"18765","NH",15,2016,"JEFFREYS LEDGE MUD HOLE",-70.4833333333333,42.9833333333333,7029,4259
"20277","NH",15,2016,"JEFFREYS LEDGE",-70.4833333333333,42.9833333333333,7029,4259
"1639","ME",5,2014,"JEFFREYS LEDGE",-70.45,42.9833333333333,7027,4259
"18983","NH",15,2007,"JEFFREYS LEDGE",-70.2,42.9833333333333,7012,4259
"1225","ME",31,2009,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"1239","ME",31,2010,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"1240","ME",31,2014,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"1332","ME",31,2005,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"2423","ME",31,2011,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13723","MA",9,2007,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13724","MA",9,2009,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13725","MA",9,2010,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13726","MA",9,2011,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13729","MA",9,2016,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13730","MA",9,2018,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13731","MA",9,2022,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13734","MA",9,2004,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13735","MA",9,2006,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13737","MA",9,2017,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13739","MA",9,2005,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"13740","MA",9,2013,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18193","NH",15,2016,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18327","NH",15,2010,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18328","NH",15,2002,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18558","NH",15,2007,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18559","NH",15,2011,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18741","NH",15,2014,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18756","NH",15,2018,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18794","NH",15,2009,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18810","NH",15,2008,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18812","NH",15,2012,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"18813","NH",15,2005,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19061","NH",15,2017,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19066","NH",15,2020,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19090","NH",15,2004,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19092","NH",15,2006,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19100","NH",15,2015,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19142","NH",15,2019,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19158","NH",15,2013,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"20033","NH",15,2021,"ISLE OF SHOALS",-70.4833333333333,43,7029,4300
"19298","NH",15,2010,"JEFFREYS LEDGE",-70.4166666666667,43,7025,4300
"7363","MA",9,2013,"JEFFREYS LEDGE",-70.4,43,7024,4300
"18117","NH",15,2015,"JEFFREYS LEDGE",-70.3333333333333,43,7020,4300
"19285","NH",15,2011,"JEFFREYS LEDGE",-70.1666666666667,43,7010,4300
"1304","ME",31,2018,"JEFFREYS LEDGE",-70,43,7000,4300
"1346","ME",5,2018,"JEFFREYS LEDGE",-70,43,7000,4300
"18124","NH",15,2016,"JEFFREYS LEDGE",-70.2666666666667,43.0166666666667,7016,4301
"1353","ME",5,2015,"JEFFREYS LEDGE",-70.2333333333333,43.0166666666667,7014,4301
"19299","NH",15,2008,"JEFFREYS LEDGE",-70.4166666666667,43.0333333333333,7025,4302
"15561","MA",9,2005,"OUTER ISLE OF SHOALS",-70.65,43.05,7039,4303
"19610","NH",15,2005,"OUTER ISLE OF SHOALS",-70.65,43.05,7039,4303
"1311","ME",5,2013,"JEFFREYS LEDGE",-70.2,43.05,7012,4303
"1420","ME",31,2009,"GULF OF MAINE",-71.7666666666667,43.0666666666667,7146,4304
"1636","ME",31,2005,"JEFFREYS LEDGE",-70.4166666666667,43.0666666666667,7025,4304
"1640","ME",5,2011,"JEFFREYS LEDGE",-70.5333333333333,43.0833333333333,7032,4305
"1758","ME",31,2005,"JEFFREYS LEDGE",-70.4166666666667,43.0833333333333,7025,4305
"1759","ME",5,2012,"JEFFREYS LEDGE",-70.4333333333333,43.1,7026,4306
"1635","ME",31,2015,"JEFFREYS LEDGE",-70.3833333333333,43.1,7023,4306
"18638","NH",15,2011,"JEFFRIES LEDGE",-70.4833333333333,43.1166666666667,7029,4307
"1385","ME",5,2011,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1390","ME",31,2019,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1391","ME",5,2019,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1392","ME",31,2007,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1422","ME",31,2013,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1424","ME",5,2015,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1425","ME",5,2016,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1473","ME",5,2006,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"6087","MA",9,2017,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"6122","MA",23,2011,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"17964","NH",15,2015,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"17986","NH",15,2008,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"17992","NH",15,2011,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18003","NH",15,2021,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18135","NH",15,2010,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18147","NH",15,2014,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18188","NH",15,2007,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18374","NH",15,2018,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18375","NH",15,2020,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18530","NH",15,2009,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18609","NH",15,2012,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18616","NH",15,2019,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"18828","NH",15,2017,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"19229","NH",15,2022,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"19476","NH",15,2013,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"19597","NH",15,2005,"BOONE ISLAND LEDGE",-70.4166666666667,43.1166666666667,7025,4307
"1337","ME",31,2019,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"1338","ME",5,2014,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"1383","ME",31,2014,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"1384","ME",31,2016,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2349","ME",31,2011,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2351","ME",31,2010,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2357","ME",31,2012,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2359","ME",31,2015,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2360","ME",5,2015,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2361","ME",5,2016,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"2378","ME",31,2017,"BOONE ISLAND LEDGE",-70.4,43.1166666666667,7024,4307
"1766","ME",31,2016,"JEFFRIES LEDGE FINGERS",-70.1333333333333,43.1166666666667,7008,4307
"1767","ME",31,2014,"JEFFRIES LEDGE FINGERS",-70.1333333333333,43.1166666666667,7008,4307
"1867","ME",5,2014,"JEFFRIES LEDGE FINGERS",-70.1333333333333,43.1166666666667,7008,4307
"2105","ME",31,2012,"JEFFRIES LEDGE FINGERS",-70.1333333333333,43.1166666666667,7008,4307
"2104","ME",31,2015,"JEFFRIES LEDGE FINGERS",-70.1,43.1166666666667,7006,4307
"1887","ME",31,2011,"NUBBLE LIGHT",-70.5666666666667,43.1333333333333,7034,4308
"1886","ME",31,2012,"NUBBLE LIGHT",-70.55,43.1333333333333,7033,4308
"2090","ME",31,2013,"JEFFRIES LEDGE",-70.4333333333333,43.1333333333333,7026,4308
"2078","ME",31,2013,"JEFFRIES LEDGE",-70.3666666666667,43.1333333333333,7022,4308
"2079","ME",31,2015,"JEFFRIES LEDGE",-70.3666666666667,43.1333333333333,7022,4308
"2077","ME",31,2013,"JEFFRIES LEDGE",-70.3333333333333,43.1333333333333,7020,4308
"18349","NH",15,2007,"JEFFRIES LEDGE",-70.2666666666667,43.1333333333333,7016,4308
"2562","ME",31,2015,"JEFFRIES LEDGE",-70.0666666666667,43.1333333333333,7004,4308
"1250","ME",5,2014,"NEW LEDGE",-69.55,43.1333333333333,6933,4308
"2065","ME",31,2014,"JEFFRIES LEDGE",-70.1666666666667,43.15,7010,4309
"1586","ME",31,2014,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"1589","ME",5,2008,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2532","ME",5,2010,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2533","ME",31,2016,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2534","ME",5,2016,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2535","ME",5,2017,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2536","ME",31,2018,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2537","ME",31,2020,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2541","ME",31,2011,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2543","ME",5,2012,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2554","ME",5,2015,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2558","ME",5,2011,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"2559","ME",31,2013,"JEFFRIES LEDGE",-70.0166666666667,43.15,7001,4309
"1456","ME",31,2005,"GULF OF MAINE",-70.55,43.1666666666667,7033,4310
"18350","NH",15,2010,"JEFFRIES LEDGE",-70.4166666666667,43.1666666666667,7025,4310
"18634","NH",15,2015,"JEFFRIES LEDGE",-70.4166666666667,43.1666666666667,7025,4310
"1753","ME",31,2002,"JEFFRIES LEDGE",-70.2833333333333,43.1666666666667,7017,4310
"18348","NH",15,2019,"JEFFRIES LEDGE",-70.1666666666667,43.1666666666667,7010,4310
"1629","ME",5,2008,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1679","ME",5,2014,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1680","ME",31,2014,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1688","ME",31,2022,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1691","ME",15,2007,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1692","ME",31,2009,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1694","ME",5,2002,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1695","ME",31,2003,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1696","ME",31,2007,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1697","ME",31,2010,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1698","ME",31,2013,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1699","ME",5,2013,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
"1703","ME",31,2015,"JEFFRIES LEDGE",-70.0833333333333,43.1666666666667,7005,4310
