"Size_class","id","year","fhours","depth","sst","lon","lat","catch"
"large","2002-282601",2002,7,-122,23.89,-74.2833333333333,38.1,0
"small","2002-282602",2002,9,-180,25.56,-74.2833333333333,38.1,0
"large","2002-282602",2002,9,-180,25.56,-74.2833333333333,38.1,0
"small","2002-282702",2002,6,-120,22.22,-74.3333333333333,38.4166666666667,8
"large","2002-282702",2002,6,-120,22.22,-74.3333333333333,38.4166666666667,0
"small","2002-282709",2002,8,-133,25,-74.3333333333333,38.4166666666667,1
"large","2002-282709",2002,8,-133,25,-74.3333333333333,38.4166666666667,0
"small","2002-282711",2002,7,-121,23.89,-74.2833333333333,38.1,0
"large","2002-282711",2002,7,-121,23.89,-74.2833333333333,38.1,0
"small","2002-283102",2002,4,-200,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-283102",2002,4,-200,17.78,-69.9166666666667,41.6666666666667,1
"small","2002-283104",2002,12,-300,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-283104",2002,12,-300,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-283405",2002,7,-132,23.89,-74.4,37.6666666666667,3
"large","2002-283405",2002,7,-132,23.89,-74.4,37.6666666666667,0
"small","2002-283407",2002,4,-120,23.89,-74.3333333333333,38.0333333333333,0
"large","2002-283407",2002,4,-120,23.89,-74.3333333333333,38.0333333333333,0
"small","2002-283501",2002,6,-150,19.44,-70.8,41.0166666666667,15
"large","2002-283501",2002,6,-150,19.44,-70.8,41.0166666666667,0
"small","2002-283502",2002,12,-155,19.44,-70.0833333333333,41.0166666666667,1
"large","2002-283502",2002,12,-155,19.44,-70.0833333333333,41.0166666666667,0
"small","2002-284001",2002,6,-118,25,-74.2833333333333,38.1,0
"large","2002-284001",2002,6,-118,25,-74.2833333333333,38.1,0
"small","2002-284002",2002,4,-130,23.33,-74.3333333333333,38.4166666666667,4
"large","2002-284002",2002,4,-130,23.33,-74.3333333333333,38.4166666666667,0
"small","2002-284006",2002,6,-120,23.33,-74.3333333333333,38.4166666666667,3
"large","2002-284006",2002,6,-120,23.33,-74.3333333333333,38.4166666666667,0
"small","2002-284007",2002,7,-130,23.33,-74.3333333333333,38.4166666666667,2
"large","2002-284007",2002,7,-130,23.33,-74.3333333333333,38.4166666666667,0
"small","2002-284010",2002,10,-123,25.56,-74.3333333333333,38.4166666666667,1
"large","2002-284010",2002,10,-123,25.56,-74.3333333333333,38.4166666666667,0
"small","2002-284601",2002,4,-130,23.33,-74.3333333333333,38.4166666666667,2
"large","2002-284601",2002,4,-130,23.33,-74.3333333333333,38.4166666666667,0
"small","2002-284603",2002,3,-120,24.44,-74.3333333333333,38.4166666666667,2
"large","2002-284603",2002,3,-120,24.44,-74.3333333333333,38.4166666666667,0
"small","2002-284605",2002,6,-120,25,-74.3333333333333,38.4166666666667,2
"large","2002-284605",2002,6,-120,25,-74.3333333333333,38.4166666666667,0
"small","2002-284606",2002,6,-125,23.89,-74.3333333333333,38.4166666666667,5
"large","2002-284606",2002,6,-125,23.89,-74.3333333333333,38.4166666666667,0
"small","2002-284607",2002,6,-116,23.33,-74.3333333333333,38.4166666666667,2
"large","2002-284607",2002,6,-116,23.33,-74.3333333333333,38.4166666666667,0
"small","2002-284618",2002,6,-120,23.89,-74.3333333333333,38.4166666666667,1
"large","2002-284618",2002,6,-120,23.89,-74.3333333333333,38.4166666666667,0
"small","2002-284803",2002,7,-595,NA,-74.75,37.4166666666667,1
"large","2002-284803",2002,7,-595,NA,-74.75,37.4166666666667,0
"small","2002-284808",2002,6,-90,25,-74.3333333333333,38.0333333333333,0
"large","2002-284808",2002,6,-90,25,-74.3333333333333,38.0333333333333,0
"small","2002-284809",2002,6,NA,25,-75.1666666666667,37.25,0
"large","2002-284809",2002,6,NA,25,-75.1666666666667,37.25,0
"small","2002-284811",2002,6,-100,23.89,-74.3333333333333,38.0333333333333,4
"large","2002-284811",2002,6,-100,23.89,-74.3333333333333,38.0333333333333,0
"small","2002-284814",2002,8,-120,23.89,-74.3333333333333,38.0333333333333,3
"large","2002-284814",2002,8,-120,23.89,-74.3333333333333,38.0333333333333,0
"small","2002-284818",2002,8,-120,23.89,-74.75,37.4166666666667,3
"large","2002-284818",2002,8,-120,23.89,-74.75,37.4166666666667,0
"small","2002-284820",2002,8,-120,23.89,-74.75,37.4166666666667,0
"large","2002-284820",2002,8,-120,23.89,-74.75,37.4166666666667,0
"small","2002-284821",2002,6,-90,25,-74.3333333333333,38.0333333333333,0
"large","2002-284821",2002,6,-90,25,-74.3333333333333,38.0333333333333,0
"small","2002-284901",2002,7,-116,25.56,-74.3333333333333,38.4166666666667,0
"large","2002-284901",2002,7,-116,25.56,-74.3333333333333,38.4166666666667,0
"small","2002-285201",2002,6,-140,21.11,-70.8333333333333,41.0833333333333,1
"large","2002-285201",2002,6,-140,21.11,-70.8333333333333,41.0833333333333,0
"small","2002-285701",2002,6,-130,21.11,-74.2833333333333,38.1,0
"large","2002-285701",2002,6,-130,21.11,-74.2833333333333,38.1,0
"small","2002-285702",2002,8,-210,23.89,-74.2833333333333,38.1,0
"large","2002-285702",2002,8,-210,23.89,-74.2833333333333,38.1,0
"small","2002-285704",2002,7,-120,24.44,-74.2833333333333,38.1,0
"large","2002-285704",2002,7,-120,24.44,-74.2833333333333,38.1,0
"small","2002-285705",2002,8,-128,23.89,-74.2833333333333,38.1,0
"large","2002-285705",2002,8,-128,23.89,-74.2833333333333,38.1,0
"small","2002-285706",2002,7,-122,NA,-74.2833333333333,38.1,0
"large","2002-285706",2002,7,-122,NA,-74.2833333333333,38.1,0
"small","2002-285903",2002,8,-110,22.78,-74.3333333333333,38.4166666666667,1
"large","2002-285903",2002,8,-110,22.78,-74.3333333333333,38.4166666666667,0
"small","2002-285907",2002,8,-120,24.44,-74.0833333333333,38.5833333333333,4
"large","2002-285907",2002,8,-120,24.44,-74.0833333333333,38.5833333333333,0
"small","2002-286007",2002,8,-114,24.44,-74.2833333333333,38.1,3
"large","2002-286007",2002,8,-114,24.44,-74.2833333333333,38.1,0
"small","2002-286107",2002,8,-125,25,-74.3333333333333,38.0333333333333,2
"large","2002-286107",2002,8,-125,25,-74.3333333333333,38.0333333333333,0
"small","2002-286108",2002,8,-200,25,-74.8333333333333,37.6666666666667,0
"large","2002-286108",2002,8,-200,25,-74.8333333333333,37.6666666666667,0
"small","2002-286109",2002,7,-140,NA,-74.3333333333333,38.4166666666667,0
"large","2002-286109",2002,7,-140,NA,-74.3333333333333,38.4166666666667,0
"small","2002-287602",2002,8,-150,20,-70.6333333333333,41.25,0
"large","2002-287602",2002,8,-150,20,-70.6333333333333,41.25,0
"small","2002-287701",2002,7,-160,21.11,-71.8333333333333,40.8333333333333,0
"large","2002-287701",2002,7,-160,21.11,-71.8333333333333,40.8333333333333,0
"small","2002-287702",2002,10,-170,21.11,-71.5833333333333,40.8333333333333,1
"large","2002-287702",2002,10,-170,21.11,-71.5833333333333,40.8333333333333,0
"small","2002-289105",2002,7,-160,21.67,-70.9166666666667,40.8,1
"large","2002-289105",2002,7,-160,21.67,-70.9166666666667,40.8,0
"small","2002-292801",2002,6,-180,18.33,-69.9166666666667,41.6666666666667,0
"large","2002-292801",2002,6,-180,18.33,-69.9166666666667,41.6666666666667,0
"small","2002-293701",2002,7,-268,16.67,-70.3333333333333,42.8333333333333,0
"large","2002-293701",2002,7,-268,16.67,-70.3333333333333,42.8333333333333,0
"small","2002-293702",2002,7,-290,18.33,-70.4166666666667,42.9166666666667,0
"large","2002-293702",2002,7,-290,18.33,-70.4166666666667,42.9166666666667,1
"small","2002-293801",2002,8,-250,16.67,-69.9166666666667,41.6666666666667,0
"large","2002-293801",2002,8,-250,16.67,-69.9166666666667,41.6666666666667,1
"small","2002-294001",2002,6,-120,25.56,-74.3333333333333,38.4166666666667,3
"large","2002-294001",2002,6,-120,25.56,-74.3333333333333,38.4166666666667,0
"small","2002-294010",2002,6,-121,21.11,-74.4666666666667,38.25,1
"large","2002-294010",2002,6,-121,21.11,-74.4666666666667,38.25,0
"small","2002-295201",2002,7,-121,24.44,-74.2833333333333,38.1,2
"large","2002-295201",2002,7,-121,24.44,-74.2833333333333,38.1,0
"small","2002-296002",2002,5,-118,24.44,-74.3333333333333,38.4166666666667,4
"large","2002-296002",2002,5,-118,24.44,-74.3333333333333,38.4166666666667,0
"small","2002-296005",2002,12,-115,23.89,-74.3333333333333,38.4166666666667,2
"large","2002-296005",2002,12,-115,23.89,-74.3333333333333,38.4166666666667,0
"small","2002-296010",2002,8,-124,23.89,-74.3333333333333,38.4166666666667,4
"large","2002-296010",2002,8,-124,23.89,-74.3333333333333,38.4166666666667,0
"small","2002-296301",2002,6,-129,NA,-74.2833333333333,38.1,0
"large","2002-296301",2002,6,-129,NA,-74.2833333333333,38.1,0
"small","2002-296315",2002,7,-130,24.44,-74.2833333333333,38.1,0
"large","2002-296315",2002,7,-130,24.44,-74.2833333333333,38.1,0
"small","2002-296501",2002,7,-180,17.22,-69.8333333333333,41.4166666666667,3
"large","2002-296501",2002,7,-180,17.22,-69.8333333333333,41.4166666666667,0
"small","2002-296902",2002,6,-120,23.33,-74.5,38.4333333333333,3
"large","2002-296902",2002,6,-120,23.33,-74.5,38.4333333333333,0
"small","2002-297203",2002,6,-126,21.11,-74.4,38.1833333333333,2
"large","2002-297203",2002,6,-126,21.11,-74.4,38.1833333333333,0
"small","2002-297601",2002,5,-165,21.67,-71.5166666666667,40.85,34
"large","2002-297601",2002,5,-165,21.67,-71.5166666666667,40.85,0
"small","2002-298403",2002,6,-180,22.22,-71.5833333333333,40.8333333333333,3
"large","2002-298403",2002,6,-180,22.22,-71.5833333333333,40.8333333333333,0
"small","2002-298502",2002,7,-119,25.56,-74.3333333333333,38.4166666666667,2
"large","2002-298502",2002,7,-119,25.56,-74.3333333333333,38.4166666666667,0
"small","2002-298503",2002,12,-125,25,-74.3333333333333,38.4166666666667,4
"large","2002-298503",2002,12,-125,25,-74.3333333333333,38.4166666666667,0
"small","2002-298601",2002,7,-200,NA,-70.0833333333333,42.9166666666667,0
"large","2002-298601",2002,7,-200,NA,-70.0833333333333,42.9166666666667,1
"small","2002-299901",2002,24,-200,18.33,-69.9166666666667,41.6666666666667,0
"large","2002-299901",2002,24,-200,18.33,-69.9166666666667,41.6666666666667,1
"small","2002-300302",2002,7,-104,25.56,-74.3333333333333,38.4166666666667,1
"large","2002-300302",2002,7,-104,25.56,-74.3333333333333,38.4166666666667,0
"small","2002-300501",2002,12,NA,20,-70.4166666666667,42.4166666666667,0
"large","2002-300501",2002,12,NA,20,-70.4166666666667,42.4166666666667,0
"small","2002-300601",2002,7,-220,NA,-70.4166666666667,42.9166666666667,0
"large","2002-300601",2002,7,-220,NA,-70.4166666666667,42.9166666666667,0
"small","2002-301301",2002,8,-200,NA,-70.0833333333333,42.9166666666667,0
"large","2002-301301",2002,8,-200,NA,-70.0833333333333,42.9166666666667,0
"small","2002-306002",2002,12,-600,25,-71.3333333333333,40,0
"large","2002-306002",2002,12,-600,25,-71.3333333333333,40,0
"small","2002-306401",2002,8,-180,17.78,-70.4166666666667,42.8333333333333,0
"large","2002-306401",2002,8,-180,17.78,-70.4166666666667,42.8333333333333,0
"small","2002-306402",2002,7,-200,18.33,-70.4166666666667,42.8333333333333,0
"large","2002-306402",2002,7,-200,18.33,-70.4166666666667,42.8333333333333,1
"small","2002-307301",2002,12,-190,18.33,-70.25,42.1666666666667,0
"large","2002-307301",2002,12,-190,18.33,-70.25,42.1666666666667,0
"small","2002-307601",2002,5,-400,17.22,-70.1666666666667,42.9166666666667,0
"large","2002-307601",2002,5,-400,17.22,-70.1666666666667,42.9166666666667,0
"small","2002-307602",2002,12,-220,20,-70.4166666666667,42.9166666666667,0
"large","2002-307602",2002,12,-220,20,-70.4166666666667,42.9166666666667,0
"small","2002-307701",2002,11,-400,20,-69.2833333333333,41.2666666666667,0
"large","2002-307701",2002,11,-400,20,-69.2833333333333,41.2666666666667,0
"small","2002-308302",2002,8,-300,26.67,-73.75,38.3333333333333,0
"large","2002-308302",2002,8,-300,26.67,-73.75,38.3333333333333,0
"small","2002-309901",2002,8,-700,25,-74.1,37.8666666666667,3
"large","2002-309901",2002,8,-700,25,-74.1,37.8666666666667,0
"small","2002-309902",2002,6,-138,22.78,-74.2833333333333,38.1,0
"large","2002-309902",2002,6,-138,22.78,-74.2833333333333,38.1,0
"small","2002-309903",2002,8,-122,24.44,-74.3333333333333,38.0333333333333,1
"large","2002-309903",2002,8,-122,24.44,-74.3333333333333,38.0333333333333,0
"small","2002-309904",2002,6,-130,24.44,-74.2833333333333,38.1,0
"large","2002-309904",2002,6,-130,24.44,-74.2833333333333,38.1,0
"small","2002-309905",2002,5,-120,24.44,-74.2833333333333,38.1,0
"large","2002-309905",2002,5,-120,24.44,-74.2833333333333,38.1,0
"small","2002-309906",2002,6,-120,23.89,-74.2833333333333,38.1,0
"large","2002-309906",2002,6,-120,23.89,-74.2833333333333,38.1,0
"small","2002-309907",2002,12,-210,23.89,-74.1,37.8666666666667,2
"large","2002-309907",2002,12,-210,23.89,-74.1,37.8666666666667,0
"small","2002-309908",2002,6,-160,24.44,-74.2833333333333,38.1,0
"large","2002-309908",2002,6,-160,24.44,-74.2833333333333,38.1,0
"small","2002-309909",2002,6,-700,26.11,-73.75,38.3333333333333,0
"large","2002-309909",2002,6,-700,26.11,-73.75,38.3333333333333,0
"small","2002-310102",2002,7,-180,21.11,-71.2166666666667,40.7333333333333,9
"large","2002-310102",2002,7,-180,21.11,-71.2166666666667,40.7333333333333,0
"small","2002-310601",2002,7,-108,18.33,-70.0833333333333,42.9166666666667,0
"large","2002-310601",2002,7,-108,18.33,-70.0833333333333,42.9166666666667,0
"small","2002-315701",2002,11,-400,NA,-69.2833333333333,41.2666666666667,0
"large","2002-315701",2002,11,-400,NA,-69.2833333333333,41.2666666666667,0
"small","2002-315901",2002,10,-140,16.11,-70.4166666666667,42.4166666666667,0
"large","2002-315901",2002,10,-140,16.11,-70.4166666666667,42.4166666666667,0
"small","2002-315902",2002,6,-115,24.44,-70.4166666666667,42.4166666666667,0
"large","2002-315902",2002,6,-115,24.44,-70.4166666666667,42.4166666666667,0
"small","2002-316301",2002,6,-300,18.33,-69.9166666666667,41.6666666666667,8
"large","2002-316301",2002,6,-300,18.33,-69.9166666666667,41.6666666666667,0
"small","2002-316901",2002,2,-220,18.33,-69.9166666666667,41.6666666666667,0
"large","2002-316901",2002,2,-220,18.33,-69.9166666666667,41.6666666666667,0
"small","2002-318101",2002,7,-210,18.33,-70.4166666666667,42.9166666666667,0
"large","2002-318101",2002,7,-210,18.33,-70.4166666666667,42.9166666666667,0
"small","2002-318102",2002,8,-225,20.56,-70.4166666666667,42.9166666666667,0
"large","2002-318102",2002,8,-225,20.56,-70.4166666666667,42.9166666666667,0
"small","2002-318104",2002,11,-220,18.33,-70.0833333333333,42.9166666666667,0
"large","2002-318104",2002,11,-220,18.33,-70.0833333333333,42.9166666666667,0
"small","2002-318601",2002,10,-125,20,-70.3333333333333,42,0
"large","2002-318601",2002,10,-125,20,-70.3333333333333,42,0
"small","2002-318602",2002,12,-125,20,-70.3333333333333,42,0
"large","2002-318602",2002,12,-125,20,-70.3333333333333,42,0
"small","2002-318603",2002,2,-110,23.33,-70.25,42.1666666666667,0
"large","2002-318603",2002,2,-110,23.33,-70.25,42.1666666666667,0
"small","2002-318604",2002,8,-85,20.56,-70.3333333333333,42,0
"large","2002-318604",2002,8,-85,20.56,-70.3333333333333,42,0
"small","2002-319101",2002,6,-200,23.89,-73.5833333333333,40.1666666666667,1
"large","2002-319101",2002,6,-200,23.89,-73.5833333333333,40.1666666666667,0
"small","2002-322002",2002,7,-225,18.89,-69.8333333333333,41.3333333333333,11
"large","2002-322002",2002,7,-225,18.89,-69.8333333333333,41.3333333333333,0
"small","2002-329401",2002,5,-275,16.11,-69.9166666666667,41.6666666666667,5
"large","2002-329401",2002,5,-275,16.11,-69.9166666666667,41.6666666666667,0
"small","2002-332401",2002,17,-250,17.78,-69.5833333333333,40.8333333333333,0
"large","2002-332401",2002,17,-250,17.78,-69.5833333333333,40.8333333333333,2
"small","2002-332402",2002,7,-250,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-332402",2002,7,-250,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-332403",2002,10,-300,18.89,-69.5833333333333,40.8333333333333,0
"large","2002-332403",2002,10,-300,18.89,-69.5833333333333,40.8333333333333,0
"small","2002-332404",2002,6,-250,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-332404",2002,6,-250,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-332405",2002,10,-240,18.89,-69.9166666666667,41.6666666666667,0
"large","2002-332405",2002,10,-240,18.89,-69.9166666666667,41.6666666666667,0
"small","2002-332406",2002,12,-300,18.89,-69.9166666666667,41.6666666666667,0
"large","2002-332406",2002,12,-300,18.89,-69.9166666666667,41.6666666666667,0
"small","2002-332407",2002,8,-295,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-332407",2002,8,-295,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-332408",2002,14,-300,17.22,-69.9166666666667,41.6666666666667,0
"large","2002-332408",2002,14,-300,17.22,-69.9166666666667,41.6666666666667,0
"small","2002-332409",2002,5,-265,18.33,-69.9166666666667,40.8333333333333,0
"large","2002-332409",2002,5,-265,18.33,-69.9166666666667,40.8333333333333,0
"small","2002-332410",2002,12,-260,18.33,-69.9166666666667,41.6666666666667,0
"large","2002-332410",2002,12,-260,18.33,-69.9166666666667,41.6666666666667,1
"small","2002-332411",2002,13,-300,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-332411",2002,13,-300,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-332412",2002,6,-180,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-332412",2002,6,-180,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-332501",2002,7,-240,15.56,-70.4166666666667,42.9166666666667,2
"large","2002-332501",2002,7,-240,15.56,-70.4166666666667,42.9166666666667,0
"small","2002-333902",2002,7,-280,16.67,-69.9166666666667,41.6666666666667,0
"large","2002-333902",2002,7,-280,16.67,-69.9166666666667,41.6666666666667,0
"small","2002-333903",2002,7,-260,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-333903",2002,7,-260,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-333904",2002,6,-230,NA,-69.9166666666667,41.6666666666667,0
"large","2002-333904",2002,6,-230,NA,-69.9166666666667,41.6666666666667,0
"small","2002-333905",2002,24,-300,16.67,-69.2833333333333,41.2666666666667,0
"large","2002-333905",2002,24,-300,16.67,-69.2833333333333,41.2666666666667,0
"small","2002-333907",2002,10,-250,16.67,-69.2833333333333,41.2666666666667,0
"large","2002-333907",2002,10,-250,16.67,-69.2833333333333,41.2666666666667,2
"small","2002-333909",2002,12,-230,17.22,-69.2833333333333,41.2666666666667,0
"large","2002-333909",2002,12,-230,17.22,-69.2833333333333,41.2666666666667,0
"small","2002-333910",2002,10,-250,16.67,-69.2833333333333,41.2666666666667,0
"large","2002-333910",2002,10,-250,16.67,-69.2833333333333,41.2666666666667,0
"small","2002-333911",2002,9,-300,18.89,-69.2833333333333,41.2666666666667,0
"large","2002-333911",2002,9,-300,18.89,-69.2833333333333,41.2666666666667,1
"small","2002-333912",2002,11,-200,16.67,-69.2833333333333,41.2666666666667,0
"large","2002-333912",2002,11,-200,16.67,-69.2833333333333,41.2666666666667,0
"small","2002-333913",2002,15,-220,16.67,-69.2833333333333,41.2666666666667,0
"large","2002-333913",2002,15,-220,16.67,-69.2833333333333,41.2666666666667,1
"small","2002-335001",2002,15,-250,15.56,-69.9166666666667,41.6666666666667,0
"large","2002-335001",2002,15,-250,15.56,-69.9166666666667,41.6666666666667,1
"small","2002-335002",2002,8,-250,19.44,-69.9166666666667,41.6666666666667,0
"large","2002-335002",2002,8,-250,19.44,-69.9166666666667,41.6666666666667,1
"small","2002-335005",2002,7,-200,16.67,-69.9166666666667,41.6666666666667,0
"large","2002-335005",2002,7,-200,16.67,-69.9166666666667,41.6666666666667,2
"small","2002-335006",2002,8,-225,16.67,-69.9166666666667,41.6666666666667,0
"large","2002-335006",2002,8,-225,16.67,-69.9166666666667,41.6666666666667,0
"small","2002-335007",2002,8,-270,17.78,-69.5833333333333,40.8333333333333,0
"large","2002-335007",2002,8,-270,17.78,-69.5833333333333,40.8333333333333,0
"small","2002-335009",2002,12,-290,17.78,-69.9166666666667,41.6666666666667,0
"large","2002-335009",2002,12,-290,17.78,-69.9166666666667,41.6666666666667,0
"small","2002-336001",2002,6,-300,18.33,-69.2833333333333,41.2666666666667,0
"large","2002-336001",2002,6,-300,18.33,-69.2833333333333,41.2666666666667,0
"small","2002-336002",2002,4,-275,17.78,-69.2833333333333,41.2666666666667,0
"large","2002-336002",2002,4,-275,17.78,-69.2833333333333,41.2666666666667,0
