"","YEAR","MONTH","Lat","Lon","wt_lbs","OBGEARCAT","CATDISP","COMNAME"
"32256","2014","05",41.9966666666667,-67.6766666666667,1.9,"OT","Discarded","HERRING, ATLANTIC"
"32257","2015","04",40.6966666666667,-71.2916666666667,1.6,"OT","Discarded","HERRING, ATLANTIC"
"32258","2011","10",42.4566666666667,-70.2516666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"32259","2011","10",42.6583333333333,-70.3966666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32260","2012","09",41.8266666666667,-68.5533333333333,4,"OT","Discarded","HERRING, ATLANTIC"
"32261","2013","10",43.25,-70.1516666666667,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32262","2016","05",NA,NA,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32263","2018","04",41.6466666666667,-68.6,1.4,"OT","Discarded","HERRING, ATLANTIC"
"32264","2011","07",43.4483333333333,-69.9483333333333,2.2,"GG","Discarded","HERRING, ATLANTIC"
"32265","2011","08",43.005,-70.3533333333333,1,"GG","Discarded","HERRING, ATLANTIC"
"32266","2012","08",41.8233333333333,-68.5083333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"32267","2021","08",NA,NA,6.5,"OT","Discarded","HERRING, ATLANTIC"
"32268","2022","03",42.8,-70.3366666666667,1.4,"OT","Discarded","HERRING, ATLANTIC"
"32269","2012","10",41.565,-68.76,2,"OT","Discarded","HERRING, ATLANTIC"
"32270","2022","06",42.3283333333333,-70.61,4,"OT","Discarded","HERRING, ATLANTIC"
"32271","2022","11",NA,NA,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32272","2011","10",42.3733333333333,-67.5966666666667,1.1,"OT","Discarded","HERRING, ATLANTIC"
"32273","2013","06",41.3716666666667,-69.285,23,"OT","Discarded","HERRING, ATLANTIC"
"32274","2011","11",43.5716666666667,-67.585,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32275","2019","01",41.1516666666667,-71.3083333333333,0.4,"OT","Kept","HERRING, ATLANTIC"
"32276","2014","07",43.2283333333333,-69.7133333333333,0.9,"GG","Discarded","HERRING, ATLANTIC"
"32277","2012","09",42.6533333333333,-70.3266666666667,0.5,"GG","Discarded","HERRING, ATLANTIC"
"32278","2019","11",42.7516666666667,-69.54,3,"OT","Discarded","HERRING, ATLANTIC"
"32279","2016","04",41.505,-68.985,2,"OT","Discarded","HERRING, ATLANTIC"
"32280","2011","08",43.2716666666667,-70.17,0.6,"GG","Discarded","HERRING, ATLANTIC"
"32281","2015","01",42.0113888888889,-69.9083333333333,2.5,"GG","Kept","HERRING, ATLANTIC"
"32282","2013","06",41.62,-68.7833333333333,1.8,"OT","Discarded","HERRING, ATLANTIC"
"32283","2013","08",42.0733333333333,-69.5033333333333,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32284","2013","09",41.11,-69.17,2,"OT","Discarded","HERRING, ATLANTIC"
"32285","2018","06",43.3316666666667,-67.92,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32286","2012","09",NA,NA,2,"OT","Discarded","HERRING, ATLANTIC"
"32287","2012","08",42.7966666666667,-70.2983333333333,7,"GG","Discarded","HERRING, ATLANTIC"
"32288","2016","09",41.51,-69.2616666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32289","2021","03",42.8466666666667,-69.6183333333333,0.5,"OT","Discarded","HERRING, BLUEBACK"
"32290","2022","01",42.5833333333333,-68.6116666666667,1.3,"OT","Discarded","HERRING, ATLANTIC"
"32291","2013","01",41.0216666666667,-71.2583333333333,2,"OT","Discarded","HERRING, ATLANTIC"
"32292","2012","10",41.81,-68.4583333333333,26,"OT","Discarded","HERRING, ATLANTIC"
"32293","2015","12",42.2233333333333,-69.4716666666667,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32294","2021","11",42.2283333333333,-70.3316666666667,1.2,"OT","Discarded","HERRING, ATLANTIC"
"32295","2010","09",42.9433333333333,-70.4183333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32296","2012","01",42.1133333333333,-69.8483333333333,2,"OT","Discarded","HERRING, ATLANTIC"
"32297","2020","11",42.1916666666667,-69.99,2,"OT","Discarded","HERRING, ATLANTIC"
"32298","2010","05",41.84,-68.0583333333333,7,"OT","Discarded","HERRING, ATLANTIC"
"32299","2017","08",42.5783333333333,-69.6933333333333,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32300","2010","07",43.245,-70.2633333333333,1.1,"GG","Kept","HERRING, ATLANTIC"
"32301","2013","06",41.4066666666667,-69.3083333333333,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32302","2022","11",42.1533333333333,-69.4866666666667,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32303","2011","08",42.8733333333333,-70.2533333333333,2.2,"GG","Kept","HERRING, ATLANTIC"
"32304","2014","05",43.2833333333333,-67.7016666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32305","2014","05",42.775,-69.5266666666667,3.5,"OT","Discarded","HERRING, ATLANTIC"
"32306","2021","12",43.38,-69.9983333333333,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32307","2012","07",41.69,-69.66,15,"OT","Discarded","HERRING, ATLANTIC"
"32308","2014","07",43.2066666666667,-69.6516666666667,7.6,"GG","Discarded","HERRING, ATLANTIC"
"32309","2010","05",42.185,-69.98,4,"OT","Discarded","HERRING, ATLANTIC"
"32310","2021","12",42.545,-70.4583333333333,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32311","2012","08",42.1366666666667,-69.4066666666667,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32312","2019","02",42.6983333333333,-68.5283333333333,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32313","2023","01",41.995,-67.8516666666667,13,"OT","Discarded","HERRING, ATLANTIC"
"32314","2012","10",41.7433333333333,-68.67,1,"OT","Discarded","HERRING, ATLANTIC"
"32315","2010","10",42.85,-70.25,0.2,"GG","Kept","HERRING, ATLANTIC"
"32316","2014","07",43.1916666666667,-69.6,1.2,"GG","Discarded","HERRING, ATLANTIC"
"32317","2013","03",41.0516666666667,-71.4483333333333,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32318","2016","01",41.9433333333333,-68.2333333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32319","2022","06",42.3316666666667,-70.645,3.9,"OT","Discarded","HERRING, ATLANTIC"
"32320","2011","12",41.79,-68.75,2,"OT","Discarded","HERRING, ATLANTIC"
"32321","2012","10",43.4183333333333,-67.72,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32322","2013","10",43.3333333333333,-68.0866666666667,1.4,"OT","Discarded","HERRING, ATLANTIC"
"32323","2014","06",41.365,-68.4716666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32324","2017","04",42.2283333333333,-67.36,3.1,"OT","Discarded","HERRING, ATLANTIC"
"32325","2014","01",40.5433333333333,-72.4216666666667,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32326","2013","09",43.0016666666667,-68.7433333333333,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32327","2011","09",41.7483333333333,-69.6233333333333,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32328","2013","08",42.5366666666667,-69.685,13.5,"OT","Discarded","HERRING, ATLANTIC"
"32329","2019","12",43.3066666666667,-69.545,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32330","2020","01",42.7183333333333,-70.4133333333333,0.4,"GG","Discarded","HERRING, ATLANTIC"
"32331","2022","11",42.225,-69.5066666666667,2.6,"OT","Discarded","HERRING, ATLANTIC"
"32332","2011","12",42.575,-69.3066666666667,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32333","2011","07",42.8433333333333,-70.3533333333333,1,"GG","Kept","HERRING, ATLANTIC"
"32334","2012","02",42.2416666666667,-69.88,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32335","2012","09",41.7383333333333,-68.7433333333333,2.9,"OT","Discarded","HERRING, ATLANTIC"
"32336","2016","11",42.0733333333333,-69.505,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32337","2010","10",43.04,-70.255,0.3,"GG","Discarded","HERRING, ATLANTIC"
"32338","2012","08",41.685,-68.7316666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32339","2011","12",41.7716666666667,-68.5066666666667,3,"OT","Discarded","HERRING, ATLANTIC"
"32340","2021","05",41.7416666666667,-69.4533333333333,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32341","2022","08",42.2,-68.8433333333333,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32342","2010","11",42.8683333333333,-70.255,4,"GG","Discarded","HERRING, ATLANTIC"
"32343","2012","01",42.0616666666667,-69.7083333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32344","2022","07",42.4133333333333,-70.52,17,"OT","Discarded","HERRING, ATLANTIC"
"32345","2014","10",42.855,-70.25,0.5,"GG","Kept","HERRING, ATLANTIC"
"32346","2016","09",42.1916666666667,-69.7033333333333,1.6,"OT","Discarded","HERRING, ATLANTIC"
"32347","2022","09",42.2466666666667,-70.5233333333333,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32348","2011","07",42.9916666666667,-70.4633333333333,0.3,"GG","Discarded","HERRING, ATLANTIC"
"32349","2011","07",43.51,-69.575,3.8,"GG","Discarded","HERRING, ATLANTIC"
"32350","2015","09",42.26,-69.875,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32351","2013","04",40.92,-71.24,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32352","2013","08",42.455,-70.275,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32353","2011","09",41.7983333333333,-69.1416666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32354","2014","08",42.2,-69.8216666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32355","2014","10",42.8383333333333,-70.3183333333333,4,"GG","Kept","HERRING, ATLANTIC"
"32356","2010","06",41.8966666666667,-68.03,7,"OT","Discarded","HERRING, ATLANTIC"
"32357","2013","11",42.58,-69.8416666666667,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32358","2015","05",41.26,-71.6780555555556,3,"OT","Discarded","HERRING, BLUEBACK"
"32359","2021","03",42.735,-68.7433333333333,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32360","2022","10",42.6983333333333,-68.195,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32361","2022","01",42.6566666666667,-69.175,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32362","2022","07",41.6783333333333,-69.6983333333333,56.7,"OT","Discarded","HERRING, ATLANTIC"
"32363","2011","03",41.05,-71.435,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32364","2022","11",41.6616666666667,-68.565,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32365","2010","08",42.7866666666667,-69.48,3,"OT","Discarded","HERRING, BLUEBACK"
"32366","2010","09",42.5083333333333,-69.58,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32367","2011","08",43.0016666666667,-70.3583333333333,0.3,"GG","Discarded","HERRING, ATLANTIC"
"32368","2016","01",42.04,-69.7783333333333,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32369","2022","08",42.025,-69.775,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32370","2012","01",41.7283333333333,-68.7066666666667,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32371","2020","10",42.5083333333333,-69.6683333333333,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32372","2012","08",41.505,-68.8216666666667,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32373","2013","09",41.575,-69.3383333333333,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32374","2016","03",41.9416666666667,-67.93,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32375","2012","02",42.7283333333333,-69.8833333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32376","2019","05",41.655,-68.4666666666667,30,"OT","Discarded","HERRING, ATLANTIC"
"32377","2011","07",43.1283333333333,-70.28,4.7,"GG","Kept","HERRING, ATLANTIC"
"32378","2022","02",41.02,-71.515,3.3,"OT","Discarded","HERRING, ATLANTIC"
"32379","2010","07",40.9683333333333,-68.3033333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32380","2011","06",42.6316666666667,-70.4166666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32381","2015","11",41.7633333333333,-69.57,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32382","2011","10",42.02,-67.7983333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32383","2022","04",42.6933333333333,-69.28,1.3,"OT","Discarded","HERRING, ATLANTIC"
"32384","2010","09",42.4733333333333,-69.7016666666667,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32385","2010","07",42.5816666666667,-69.6966666666667,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32386","2021","03",43.0166666666667,-69.15,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32387","2011","09",42.495,-70.4516666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32388","2018","05",42.27,-67.8683333333333,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32389","2012","09",41.6933333333333,-68.6533333333333,9,"OT","Discarded","HERRING, ATLANTIC"
"32390","2013","11",42.8583333333333,-70.2516666666667,0.3,"GG","Discarded","HERRING, ATLANTIC"
"32391","2017","07",41.6583333333333,-68.455,14,"OT","Discarded","HERRING, ATLANTIC"
"32392","2021","01",42.195,-67.7583333333333,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32393","2013","04",41.8383333333333,-68.045,21,"OT","Kept","HERRING, ATLANTIC"
"32394","2022","07",42.205,-69.8066666666667,0.4,"OT","Discarded","HERRING, BLUEBACK"
"32395","2011","09",42.1083333333333,-69.82,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32396","2011","09",41.6683333333333,-69.5833333333333,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32397","2011","10",41.9933333333333,-69.7333333333333,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32398","2012","07",43.11,-69.6383333333333,0.8,"GG","Discarded","HERRING, BLUEBACK"
"32399","2017","08",41.9216666666667,-68.0066666666667,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32400","2023","03",43.3183333333333,-69.9966666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32401","2010","05",40.7883333333333,-68.0066666666667,35.5,"OT","Kept","HERRING, ATLANTIC"
"32402","2012","07",41.825,-68.2483333333333,7,"OT","Discarded","HERRING, ATLANTIC"
"32403","2013","08",42.8333333333333,-70.2833333333333,1,"GG","Discarded","HERRING, ATLANTIC"
"32404","2015","10",42.365,-69.88,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32405","2010","08",42.6966666666667,-70.3283333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"32406","2010","12",42.8416666666667,-70.265,0.5,"GG","Discarded","HERRING, ATLANTIC"
"32407","2015","04",39.5233333333333,-72.6683333333333,13,"OT","Discarded","HERRING, ATLANTIC"
"32408","2010","07",42.015,-69.6983333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32409","2011","06",42.9066666666667,-70.35,1.5,"GG","Discarded","HERRING, ATLANTIC"
"32410","2013","06",41.2316666666667,-69.165,2.5,"OT","Discarded","HERRING, ATLANTIC"
"32411","2015","10",41.5783333333333,-69.3333333333333,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32412","2014","09",42.24,-69.105,2,"OT","Discarded","HERRING, ATLANTIC"
"32413","2017","08",NA,NA,3.2,"OT","Discarded","HERRING, ATLANTIC"
"32414","2021","11",NA,NA,1.4,"OT","Discarded","HERRING, ATLANTIC"
"32415","2022","10",41.855,-68.3083333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32416","2011","09",41.6533333333333,-68.5283333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32417","2013","08",42.3233333333333,-69.8916666666667,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32418","2011","08",42.7233333333333,-70.3866666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32419","2015","01",42.7,-69.7947222222222,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32420","2021","03",40.9466666666667,-71.345,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32421","2012","11",42.2466666666667,-70.6,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32422","2011","11",NA,NA,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32423","2013","07",43.3216666666667,-68.0583333333333,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32424","2020","09",42.7916666666667,-69.5216666666667,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32425","2016","12",NA,NA,5,"OT","Discarded","HERRING, ATLANTIC"
"32426","2010","07",42.9533333333333,-70.5466666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"32427","2015","10",41.51,-69.2716666666667,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32428","2017","04",41.8466666666667,-68.1583333333333,14,"OT","Discarded","HERRING, ATLANTIC"
"32429","2022","11",41.9933333333333,-69.58,22,"OT","Discarded","HERRING, ATLANTIC"
"32430","2010","06",41.945,-67.855,2.5,"OT","Discarded","HERRING, ATLANTIC"
"32431","2013","06",43.4933333333333,-69.935,2.5,"OT","Discarded","HERRING, ATLANTIC"
"32432","2014","01",41.2216666666667,-71.3916666666667,0.4,"GG","Kept","HERRING, ATLANTIC"
"32433","2014","06",42.41,-69.2016666666667,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32434","2014","09",41.6666666666667,-68.475,2,"OT","Discarded","HERRING, ATLANTIC"
"32435","2021","08",43.3783333333333,-68.41,1.5,"OT","Discarded","HERRING, BLUEBACK"
"32436","2010","08",41.625,-69.6083333333333,5,"GG","Kept","HERRING, ATLANTIC"
"32437","2013","12",42.0233333333333,-69.2633333333333,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32438","2010","06",41.8233333333333,-68.2016666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"32439","2015","03",NA,NA,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32440","2012","02",41.9483333333333,-67.8883333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"32441","2013","08",42.8466666666667,-70.33,1,"GG","Discarded","HERRING, ATLANTIC"
"32442","2014","06",41.385,-68.555,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32443","2022","07",42.5816666666667,-68.1716666666667,1.1,"OT","Discarded","HERRING, ATLANTIC"
"32444","2010","06",41.2383333333333,-69.2133333333333,0.8,"GG","Discarded","HERRING, ATLANTIC"
"32445","2011","05",43.43,-67.9266666666667,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32446","2012","06",42.9083333333333,-70.25,36,"GG","Discarded","HERRING, ATLANTIC"
"32447","2010","09",41.8916666666667,-68.4666666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32448","2012","06",41.6816666666667,-69.6316666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"32449","2014","09",42.015,-67.8466666666667,23,"OT","Discarded","HERRING, ATLANTIC"
"32450","2014","12",41.9333333333333,-68.4313888888889,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32451","2022","11",42.29,-69.53,1.4,"OT","Discarded","HERRING, ATLANTIC"
"32452","2011","12",42.195,-69.37,70,"OT","Discarded","HERRING, ATLANTIC"
"32453","2023","03",42.8683333333333,-70.435,0.4,"OT","Discarded","HERRING, BLUEBACK"
"32454","2014","08",41.7716666666667,-68.5983333333333,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32455","2020","11",42.5216666666667,-67.5866666666667,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32456","2012","01",42.4283333333333,-70.55,1,"OT","Discarded","HERRING, ATLANTIC"
"32457","2014","12",41.205,-71.5147222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"32458","2021","08",43.7883333333333,-67.915,1.1,"OT","Discarded","HERRING, ATLANTIC"
"32459","2010","09",41.5233333333333,-69.1816666666667,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32460","2010","12",41.2566666666667,-71.7033333333333,8,"OT","Discarded","HERRING, ATLANTIC"
"32461","2014","05",41.64,-68.6833333333333,2,"OT","Discarded","HERRING, ATLANTIC"
"32462","2014","07",42.4266666666667,-69.39,3.1,"OT","Discarded","HERRING, ATLANTIC"
"32463","2020","08",41.6566666666667,-68.8033333333333,1.7,"OT","Discarded","HERRING, ATLANTIC"
"32464","2012","06",41.7433333333333,-68.275,0.7,"OT","Discarded","HERRING, ATLANTIC"
"32465","2010","09",42.8316666666667,-70.37,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32466","2012","09",42.1166666666667,-69.76,1,"OT","Discarded","HERRING, ATLANTIC"
"32467","2023","01",42.6516666666667,-69.7416666666667,0.3,"OT","Discarded","HERRING, BLUEBACK"
"32468","2021","05",42.3266666666667,-70.64,2,"OT","Discarded","HERRING, ATLANTIC"
"32469","2022","11",42.1233333333333,-68.3166666666667,15,"OT","Discarded","HERRING, ATLANTIC"
"32470","2022","07",42.365,-70.5633333333333,1.7,"OT","Discarded","HERRING, ATLANTIC"
"32471","2023","03",42.2383333333333,-69.9316666666667,8,"OT","Discarded","HERRING, ATLANTIC"
"32472","2012","09",42.6616666666667,-70.3266666666667,1.1,"GG","Kept","HERRING, ATLANTIC"
"32473","2017","09",41.565,-68.5216666666667,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32474","2014","12",41.6863888888889,-68.7897222222222,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32475","2016","11",41.4983333333333,-68.48,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32476","2011","08",41.505,-68.5283333333333,11,"OT","Discarded","HERRING, ATLANTIC"
"32477","2014","04",41.475,-68.4916666666667,3,"OT","Discarded","HERRING, ATLANTIC"
"32478","2011","05",41.9516666666667,-67.8833333333333,4,"OT","Discarded","HERRING, ATLANTIC"
"32479","2013","10",43.405,-67.755,12,"OT","Discarded","HERRING, ATLANTIC"
"32480","2016","06",42.8683333333333,-67.92,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32481","2022","08",41.8616666666667,-69.575,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32482","2011","07",42.8716666666667,-70.2566666666667,10,"GG","Kept","HERRING, ATLANTIC"
"32483","2014","05",42.055,-67.6683333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32484","2019","06",42.7533333333333,-69.8733333333333,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32485","2011","08",43.2516666666667,-69.6816666666667,1.1,"GG","Discarded","HERRING, ATLANTIC"
"32486","2013","08",41.9833333333333,-67.8983333333333,1.2,"OT","Discarded","HERRING, ATLANTIC"
"32487","2012","07",42.8483333333333,-70.2933333333333,0.3,"GG","Discarded","HERRING, ATLANTIC"
"32488","2023","03",42.3216666666667,-69.86,4,"OT","Discarded","HERRING, ATLANTIC"
"32489","2011","07",41.3033333333333,-68.385,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32490","2012","02",42.2566666666667,-69.89,5,"OT","Discarded","HERRING, ATLANTIC"
"32491","2023","03",42.255,-69.9333333333333,2.5,"OT","Discarded","HERRING, ATLANTIC"
"32492","2013","11",41.85,-69.1633333333333,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32493","2022","11",42.525,-68.6583333333333,5,"OT","Discarded","HERRING, ATLANTIC"
"32494","2023","03",43.2266666666667,-69.9933333333333,18,"OT","Discarded","HERRING, ATLANTIC"
"32495","2010","09",42.9,-70.395,0.1,"GG","Discarded","HERRING, ATLANTIC"
"32496","2010","12",41.7133333333333,-67.8683333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"32497","2011","05",41.8283333333333,-67.85,1.5,"OT","Discarded","HERRING, ATLANTIC"
"32498","2014","10",NA,NA,1.1,"OT","Discarded","HERRING, ATLANTIC"
"32499","2022","08",41.8366666666667,-68.215,0.6,"OT","Discarded","HERRING, ATLANTIC"
"32500","2010","07",42.8333333333333,-69.7716666666667,9.5,"OT","Discarded","HERRING, ATLANTIC"
"32501","2010","08",42.96,-70.35,1.5,"GG","Discarded","HERRING, ATLANTIC"
"32502","2013","06",42.2066666666667,-69.575,0.3,"OT","Discarded","HERRING, ATLANTIC"
"32503","2022","05",42.52,-69.3533333333333,5,"OT","Discarded","HERRING, ATLANTIC"
"32504","2013","09",41.645,-69.4283333333333,8,"OT","Discarded","HERRING, ATLANTIC"
"32505","2020","09",41.7566666666667,-68.4466666666667,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32506","2021","11",42.0216666666667,-69.67,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32507","2022","09",42.5216666666667,-68.3033333333333,2.2,"OT","Discarded","HERRING, ATLANTIC"
"32508","2022","03",42.2283333333333,-69.945,0.2,"OT","Discarded","HERRING, ATLANTIC"
"32509","2012","06",42.8616666666667,-70.2483333333333,3,"GG","Kept","HERRING, ATLANTIC"
"32510","2013","09",41.505,-69.035,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32511","2018","06",42.8566666666667,-70.5183333333333,0.3,"OT","Discarded","HERRING, BLUEBACK"
"32512","2020","03",42.3316666666667,-69.9883333333333,0.3,"OT","Discarded","HERRING, BLUEBACK"
"32513","2022","06",NA,NA,2,"OT","Discarded","HERRING, BLUEBACK"
"32514","2010","09",42.1116666666667,-67.4533333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"32515","2022","10",43.06,-69.8166666666667,10.3,"OT","Discarded","HERRING, ATLANTIC"
"32516","2020","10",42.7783333333333,-68.3166666666667,0.5,"OT","Discarded","HERRING, ATLANTIC"
"32517","2013","10",43.1133333333333,-68.8583333333333,8,"OT","Discarded","HERRING, ATLANTIC"
"32518","2015","07",41.895,-68.0283333333333,16,"OT","Discarded","HERRING, ATLANTIC"
"32519","2022","08",42.5866666666667,-67.9683333333333,4.1,"OT","Discarded","HERRING, ATLANTIC"
"32520","2022","07",42.3233333333333,-70.495,12,"OT","Discarded","HERRING, ATLANTIC"
"32521","2012","10",41.325,-69.315,4,"OT","Discarded","HERRING, ATLANTIC"
"32522","2016","04",42.77,-69.55,0.1,"OT","Discarded","HERRING, ATLANTIC"
"32523","2022","11",42.1833333333333,-69.4783333333333,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32524","2022","06",42.3433333333333,-68.7233333333333,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32525","2010","08",43.0683333333333,-69.115,1,"GG","Discarded","HERRING, ATLANTIC"
"32526","2013","09",42.1033333333333,-68.0733333333333,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32527","2019","09",41.3516666666667,-69.07,3.9,"OT","Discarded","HERRING, ATLANTIC"
"32528","2013","06",41.625,-69.535,2,"GG","Discarded","HERRING, ATLANTIC"
"32529","2015","01",42.235,-70.06,0.2,"GG","Discarded","HERRING, ATLANTIC"
"32530","2014","10",41.9516666666667,-68.6230555555556,3,"OT","Discarded","HERRING, ATLANTIC"
"32531","2014","10",41.795,-69.1366666666667,0.9,"OT","Discarded","HERRING, ATLANTIC"
"32532","2017","02",41.9533333333333,-69.5416666666667,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32533","2016","01",42.525,-69.525,1,"OT","Discarded","HERRING, ATLANTIC"
"32534","2021","08",41.4816666666667,-69.2416666666667,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32535","2021","08",42.755,-69.3816666666667,0.8,"OT","Discarded","HERRING, ATLANTIC"
"32536","2022","05",NA,NA,0.4,"OT","Discarded","HERRING, ATLANTIC"
"32537","2011","11",43.4916666666667,-67.615,2,"OT","Discarded","HERRING, ATLANTIC"
"32538","2013","01",41.0216666666667,-71.2083333333333,5,"OT","Discarded","HERRING, ATLANTIC"
"32539","2013","08",42.2033333333333,-67.7366666666667,0.6,"OT","Discarded","HERRING, ATLANTIC"
