stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
24,04,1106,137,0,,6447,3,1,2014,06,14,220804,0470853,0,0,1,MDJN1106.pdf,00070987.tif,ORIGINAL,DOLPHIN,1050,2208,2,3,3,0,0,0,0,3,2014-220804
24,04,1106,138,0,,6447,3,1,2014,06,14,220804,0470853,0,0,1,MDJN1106.pdf,00070987.tif,ORIGINAL,YFT,4711,2208,1,7,7,0,0,0,0,3,2014-220804
24,05,1106,139,0,,6447,3,1,2014,06,14,220805,0470853,0,0,2,MDJN1106.pdf,00070989.tif,ORIGINAL,DOLPHIN,1050,2208,2,1,0,0,0,0,0,2,2014-220805
24,05,1106,140,0,,6447,3,1,2014,06,14,220805,0470853,0,0,2,MDJN1106.pdf,00070989.tif,ORIGINAL,YFT,4711,2208,1,3,0,0,0,0,0,2,2014-220805
24,06,1106,141,0,,6447,3,1,2014,06,14,220806,0470853,0,0,2,MDJN1106.pdf,00070991.tif,ORIGINAL,DOLPHIN,1050,2208,2,1,0,0,0,0,0,2,2014-220806
24,06,1106,142,0,,6447,3,1,2014,06,14,220806,0470853,0,0,2,MDJN1106.pdf,00070991.tif,ORIGINAL,YFT,4711,2208,1,2,0,3,0,0,0,2,2014-220806
24,07,1106,143,0,,6447,3,1,2014,06,14,220807,0470853,0,0,2,MDJN1106.pdf,00070993.tif,ORIGINAL,DOLPHIN,1050,2208,2,1,0,0,0,0,0,3,2014-220807
24,07,1106,144,0,,6447,3,1,2014,06,14,220807,0470853,0,0,2,MDJN1106.pdf,00070993.tif,ORIGINAL,YFT,4711,2208,1,4,0,0,0,0,0,3,2014-220807
24,08,1106,145,0,,6447,3,1,2014,06,14,220808,0470853,0,0,2,MDJN1106.pdf,00070995.tif,ORIGINAL,DOLPHIN,1050,2208,3,1,0,0,0,0,0,3,2014-220808
24,08,1106,146,0,,6447,3,1,2014,06,14,220808,0470853,0,0,2,MDJN1106.pdf,00070995.tif,ORIGINAL,SKIPJACK TUNA,4661,2208,2,0,0,1,0,0,0,3,2014-220808
24,08,1106,147,0,,6447,3,1,2014,06,14,220808,0470853,0,0,2,MDJN1106.pdf,00070995.tif,ORIGINAL,YFT,4711,2208,1,14,0,4,0,0,0,3,2014-220808
24,09,1106,148,0,,6447,3,1,2014,06,14,220809,0470853,0,0,2,MDJN1106.pdf,00070997.tif,ORIGINAL,YFT,4711,2208,1,2,0,0,0,0,0,3,2014-220809
24,01,1107,149,0,,6555,4,3,2014,06,14,220601,0470856,0,0,2,MDJN1107.pdf,00070965.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2206,1,1,0,2,0,0,0,2,2014-220601
24,01,1109,150,0,,7498,7,1,2014,06,14,221501,0470938,0,0,2,MDJN1109.pdf,00071025.tif,ORIGINAL,WHITE MARLIN,2161,2215,2,0,0,1,0,0,0,3,2014-221501
24,01,1109,151,0,,7498,7,1,2014,06,14,221501,0470938,0,0,2,MDJN1109.pdf,00071025.tif,ORIGINAL,YFT,4711,2215,1,3,0,0,0,0,0,3,2014-221501
24,02,1109,152,0,,7498,7,1,2014,06,14,221502,0470938,0,0,2,MDJN1109.pdf,00071027.tif,ORIGINAL,DOLPHIN,1050,2215,1,1,0,0,0,0,0,3,2014-221502
24,03,1109,153,0,,7498,7,1,2014,06,14,221503,0470938,0,0,2,MDJN1109.pdf,00071029.tif,ORIGINAL,YFT,4711,2215,1,2,0,0,0,0,0,3,2014-221503
24,04,1109,154,0,,7498,7,1,2014,06,14,221504,0470938,0,0,2,MDJN1109.pdf,00071031.tif,ORIGINAL,YFT,4711,2215,1,1,1,2,0,0,0,2,2014-221504
24,01,1111,155,0,,6555,4,3,2014,06,22,232301,0470856,0,0,2,MDJN1111.pdf,00071608.tif,ORIGINAL,DOLPHIN,1050,2323,2,1,0,0,0,0,0,2,2014-232301
24,01,1111,156,0,,6555,4,3,2014,06,22,232301,0470856,0,0,2,MDJN1111.pdf,00071608.tif,ORIGINAL,YFT,4711,2323,1,1,0,0,0,0,0,2,2014-232301
24,02,1111,157,0,,6555,4,3,2014,06,22,232302,0470856,0,0,2,MDJN1111.pdf,00071610.tif,ORIGINAL,DOLPHIN,1050,2323,2,1,0,0,0,0,0,2,2014-232302
24,02,1111,158,0,,6555,4,3,2014,06,22,232302,0470856,0,0,2,MDJN1111.pdf,00071610.tif,ORIGINAL,YFT,4711,2323,1,2,0,0,0,0,0,2,2014-232302
24,03,1111,159,0,,6555,4,3,2014,06,22,232303,0470856,0,0,2,MDJN1111.pdf,00071612.tif,ORIGINAL,DOLPHIN,1050,2323,1,1,0,0,0,0,0,2,2014-232303
24,03,1111,160,0,,6555,4,3,2014,06,22,232303,0470856,0,0,2,MDJN1111.pdf,00071612.tif,ORIGINAL,YFT,4711,2323,2,1,0,0,0,0,0,2,2014-232303
24,03,1111,161,0,,6555,4,3,2014,06,22,232303,0470856,0,0,2,MDJN1111.pdf,00071612.tif,ORIGINAL,BLUE SHARK,4931,2323,3,0,0,1,0,0,0,2,2014-232303
24,04,1111,162,0,,6555,4,3,2014,06,22,232304,0470856,0,0,2,MDJN1111.pdf,00071614.tif,ORIGINAL,DOLPHIN,1050,2323,1,1,0,0,0,0,0,2,2014-232304
24,05,1111,163,0,,6555,4,3,2014,06,22,232305,0470856,0,0,2,MDJN1111.pdf,00071616.tif,ORIGINAL,DOLPHIN,1050,2323,1,2,2,0,0,0,0,3,2014-232305
24,07,1111,164,0,,6555,4,3,2014,06,22,232307,0470856,0,0,2,MDJN1111.pdf,00071619.tif,ORIGINAL,YFT,4711,2323,1,1,0,0,0,0,0,2,2014-232307
24,01,1113,165,0,,6936,4,3,2014,06,21,231301,0470856,0,0,2,MDJN1113.pdf,00071580.tif,ORIGINAL,WHITE MARLIN,2161,2313,3,0,0,1,0,0,0,2,2014-231301
24,01,1113,166,0,,6936,4,3,2014,06,21,231301,0470856,0,0,2,MDJN1113.pdf,00071580.tif,ORIGINAL,SKIPJACK TUNA,4661,2313,1,1,0,0,0,0,0,2,2014-231301
24,01,1113,167,0,,6936,4,3,2014,06,21,231301,0470856,0,0,2,MDJN1113.pdf,00071580.tif,ORIGINAL,YFT,4711,2313,2,1,0,0,0,0,0,2,2014-231301
24,02,1113,168,0,,6936,4,3,2014,06,21,231302,0470856,0,0,2,MDJN1113.pdf,00071582.tif,ORIGINAL,DOLPHIN,1050,2313,2,1,0,0,0,0,0,2,2014-231302
24,02,1113,169,0,,6936,4,3,2014,06,21,231302,0470856,0,0,2,MDJN1113.pdf,00071582.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2313,1,1,0,0,0,0,0,2,2014-231302
24,03,1113,170,0,,6936,4,3,2014,06,21,231303,0470856,0,0,2,MDJN1113.pdf,00071584.tif,ORIGINAL,DOLPHIN,1050,2313,1,1,0,0,0,0,0,2,2014-231303
24,04,1113,171,0,,6936,4,3,2014,06,21,231304,0470856,0,0,2,MDJN1113.pdf,00071586.tif,ORIGINAL,WHITE MARLIN,2161,2313,1,0,0,1,0,0,0,2,2014-231304
24,04,1113,172,0,,6936,4,3,2014,06,21,231304,0470856,0,0,2,MDJN1113.pdf,00071586.tif,ORIGINAL,GOLDEN TILEFISH,4467,2313,2,6,0,0,0,0,0,2,2014-231304
24,05,1113,173,0,,6936,4,3,2014,06,21,231305,0470856,0,0,2,MDJN1113.pdf,00071588.tif,ORIGINAL,DOLPHIN,1050,2313,1,1,0,0,0,0,0,2,2014-231305
24,05,1113,174,0,,6936,4,3,2014,06,21,231305,0470856,0,0,2,MDJN1113.pdf,00071588.tif,ORIGINAL,WHITE MARLIN,2161,2313,2,0,0,1,0,0,0,2,2014-231305
24,06,1113,175,0,,6936,4,3,2014,06,21,231306,0470856,0,0,2,MDJN1113.pdf,00071590.tif,ORIGINAL,DOLPHIN,1050,2313,2,1,0,0,0,0,0,2,2014-231306
24,06,1113,176,0,,6936,4,3,2014,06,21,231306,0470856,0,0,2,MDJN1113.pdf,00071590.tif,ORIGINAL,WHITE MARLIN,2161,2313,3,0,0,1,0,0,0,2,2014-231306
24,06,1113,177,0,,6936,4,3,2014,06,21,231306,0470856,0,0,2,MDJN1113.pdf,00071590.tif,ORIGINAL,YFT,4711,2313,1,3,0,0,0,0,0,2,2014-231306
24,07,1113,178,0,,6936,4,3,2014,06,21,231307,0470856,0,0,2,MDJN1113.pdf,00071592.tif,ORIGINAL,DOLPHIN,1050,2313,1,3,0,0,0,0,0,2,2014-231307
24,08,1113,179,0,,6936,4,3,2014,06,21,231308,0470856,0,0,2,MDJN1113.pdf,00071594.tif,ORIGINAL,DOLPHIN,1050,2313,1,1,0,0,0,0,0,2,2014-231308
24,09,1113,180,0,,6936,4,3,2014,06,21,231309,0470856,0,0,2,MDJN1113.pdf,00071596.tif,ORIGINAL,DOLPHIN,1050,2313,2,2,0,0,0,0,0,2,2014-231309
24,09,1113,181,0,,6936,4,3,2014,06,21,231309,0470856,0,0,2,MDJN1113.pdf,00071596.tif,ORIGINAL,YFT,4711,2313,1,1,0,0,0,0,0,2,2014-231309
24,10,1113,182,0,,6936,4,3,2014,06,21,231310,0470856,0,0,2,MDJN1113.pdf,00071598.tif,ORIGINAL,DOLPHIN,1050,2313,2,10,0,0,0,0,0,2,2014-231310
24,10,1113,183,0,,6936,4,3,2014,06,21,231310,0470856,0,0,2,MDJN1113.pdf,00071598.tif,ORIGINAL,YFT,4711,2313,1,1,0,0,0,0,0,2,2014-231310
24,11,1113,184,0,,6936,4,3,2014,06,21,231311,0470856,0,0,2,MDJN1113.pdf,00071600.tif,ORIGINAL,DOLPHIN,1050,2313,1,1,0,0,0,0,0,2,2014-231311
24,12,1113,185,0,,6936,4,3,2014,06,21,231312,0470856,0,0,2,MDJN1113.pdf,00071602.tif,ORIGINAL,DOLPHIN,1050,2313,1,2,0,0,0,0,0,2,2014-231312
24,13,1113,186,0,,6936,4,3,2014,06,21,231313,0470856,0,0,2,MDJN1113.pdf,00071604.tif,ORIGINAL,DOLPHIN,1050,2313,2,1,0,0,0,0,0,2,2014-231313
24,13,1113,187,0,,6936,4,3,2014,06,21,231313,0470856,0,0,2,MDJN1113.pdf,00071604.tif,ORIGINAL,YFT,4711,2313,1,1,0,2,0,0,0,2,2014-231313
24,01,1202,188,0,,6936,5,1,2014,06,14,221001,0471493,0,0,2,MDJN1202.pdf,00070944.tif,ORIGINAL,YFT,4711,2210,1,2,2,1,0,0,0,2,2014-221001
24,02,1202,189,0,,6936,5,1,2014,06,14,221002,0471493,0,0,1,MDJN1202.pdf,00070946.tif,ORIGINAL,DOLPHIN,1050,2210,2,2,2,0,0,0,0,3,2014-221002
24,02,1202,190,0,,6936,5,1,2014,06,14,221002,0471493,0,0,1,MDJN1202.pdf,00070946.tif,ORIGINAL,YFT,4711,2210,1,5,5,6,0,0,0,3,2014-221002
24,03,1202,191,0,,6936,5,1,2014,06,14,221003,0471493,0,0,1,MDJN1202.pdf,00070948.tif,ORIGINAL,BIGEYE TUNA,4691,2210,2,1,1,0,0,0,0,3,2014-221003
24,03,1202,192,0,,6936,5,1,2014,06,14,221003,0471493,0,0,1,MDJN1202.pdf,00070948.tif,ORIGINAL,YFT,4711,2210,1,2,2,0,0,0,0,3,2014-221003
24,04,1202,193,0,,6936,5,1,2014,06,14,221004,0471493,0,0,1,MDJN1202.pdf,00070950.tif,ORIGINAL,DOLPHIN,1050,2210,2,2,2,0,0,0,0,2,2014-221004
24,04,1202,194,0,,6936,5,1,2014,06,14,221004,0471493,0,0,1,MDJN1202.pdf,00070950.tif,ORIGINAL,YFT,4711,2210,1,6,6,0,0,0,0,2,2014-221004
24,05,1202,195,0,,6936,5,1,2014,06,14,221005,0471493,0,0,1,MDJN1202.pdf,00070952.tif,ORIGINAL,YFT,4711,2210,1,8,8,0,0,0,0,3,2014-221005
24,06,1202,196,0,,6936,5,1,2014,06,14,221006,0471493,0,0,1,MDJN1202.pdf,00070954.tif,ORIGINAL,DOLPHIN,1050,2210,2,1,1,0,0,0,0,2,2014-221006
24,06,1202,197,0,,6936,5,1,2014,06,14,221006,0471493,0,0,1,MDJN1202.pdf,00070954.tif,ORIGINAL,ALBACORE TUNA,4701,2210,1,1,1,0,0,0,0,2,2014-221006
24,07,1202,198,0,,6936,5,1,2014,06,14,221007,0471493,0,0,2,MDJN1202.pdf,00070956.tif,ORIGINAL,YFT,4711,2210,1,5,5,10,0,0,0,3,2014-221007
24,08,1202,199,0,,6936,5,1,2014,06,14,221008,0471493,0,0,2,MDJN1202.pdf,00070958.tif,ORIGINAL,YFT,4711,2210,1,1,1,1,0,0,0,2,2014-221008
24,01,1203,200,0,,6936,5,1,2014,06,29,244001,0471493,0,0,2,MDJN1203.pdf,00072278.tif,ORIGINAL,DOLPHIN,1050,2440,2,1,1,0,0,0,0,3,2014-244001
24,01,1203,201,0,,6936,5,1,2014,06,29,244001,0471493,0,0,2,MDJN1203.pdf,00072278.tif,ORIGINAL,BIGEYE TUNA,4691,2440,1,1,1,0,0,0,0,3,2014-244001
24,03,1203,202,0,,6936,5,1,2014,06,29,244003,0471493,0,0,2,MDJN1203.pdf,00072281.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2440,1,0,0,1,0,0,0,3,2014-244003
24,04,1203,203,0,,6936,5,1,2014,06,29,244004,0471493,0,0,1,MDJN1203.pdf,00072283.tif,ORIGINAL,DOLPHIN,1050,2440,1,4,4,0,0,0,0,3,2014-244004
24,04,1203,204,0,,6936,5,1,2014,06,29,244004,0471493,0,0,1,MDJN1203.pdf,00072283.tif,ORIGINAL,WHITE MARLIN,2161,2440,2,0,0,1,0,0,0,3,2014-244004
24,05,1203,205,0,,6936,5,1,2014,06,29,244005,0471493,0,0,2,MDJN1203.pdf,00072285.tif,ORIGINAL,YFT,4711,2440,1,2,2,1,0,0,0,3,2014-244005
24,06,1203,206,0,,6936,5,1,2014,06,29,244006,0471493,0,0,2,MDJN1203.pdf,00072287.tif,ORIGINAL,DOLPHIN,1050,2440,1,2,2,0,0,0,0,2,2014-244006
24,07,1203,207,0,,6936,5,1,2014,06,29,244007,0471493,0,0,2,MDJN1203.pdf,00072289.tif,ORIGINAL,DOLPHIN,1050,2440,1,6,6,0,0,0,0,2,2014-244007
24,01,1204,208,0,,7498,7,1,2014,06,07,214401,0470938,0,1,2,MDJN1204.pdf,00070640.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2144,1,1,1,0,0,0,0,2,2014-214401
24,01,1204,209,1,ALIVE;,7498,7,1,2014,06,07,214401,0470938,0,0,2,MDJN1204.pdf,00070640.tif,ORIGINAL,GREAT WHITE SHARK,4801,2144,3,0,0,1,0,0,0,2,2014-214401
24,01,1204,210,0,,7498,7,1,2014,06,07,214401,0470938,0,0,2,MDJN1204.pdf,00070640.tif,ORIGINAL,DUSKY SHARK,4841,2144,2,0,0,2,0,0,0,2,2014-214401
24,02,1204,211,0,,7498,7,1,2014,06,07,214402,0470938,0,0,1,MDJN1204.pdf,00070642.tif,ORIGINAL,DOLPHIN,1050,2144,4,1,1,0,0,0,0,2,2014-214402
24,02,1204,212,0,,7498,7,1,2014,06,07,214402,0470938,0,0,1,MDJN1204.pdf,00070642.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2144,2,1,1,0,0,0,0,2,2014-214402
24,02,1204,213,0,,7498,7,1,2014,06,07,214402,0470938,0,0,1,MDJN1204.pdf,00070642.tif,ORIGINAL,BIGEYE TUNA,4691,2144,3,1,1,0,0,0,0,2,2014-214402
24,02,1204,214,0,,7498,7,1,2014,06,07,214402,0470938,0,0,1,MDJN1204.pdf,00070642.tif,ORIGINAL,YFT,4711,2144,1,13,5,0,0,0,0,2,2014-214402
24,03,1204,215,0,,7498,7,1,2014,06,07,214403,0470938,0,0,2,MDJN1204.pdf,00070644.tif,ORIGINAL,DOLPHIN,1050,2144,2,2,0,2,0,0,0,3,2014-214403
24,03,1204,216,0,,7498,7,1,2014,06,07,214403,0470938,0,0,2,MDJN1204.pdf,00070644.tif,ORIGINAL,YFT,4711,2144,1,3,0,2,0,0,0,3,2014-214403
24,04,1204,217,1,KEPT;,7498,7,1,2014,06,07,214404,0470938,0,0,2,MDJN1204.pdf,00070646.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2144,1,2,0,6,0,0,0,3,2014-214404
24,04,1204,218,1,KEPT;,7498,7,1,2014,06,07,214404,0470938,0,0,2,MDJN1204.pdf,00070646.tif,ORIGINAL,YFT,4711,2144,2,1,0,1,0,0,0,3,2014-214404
24,05,1204,219,0,,7498,7,1,2014,06,07,214405,0470938,0,1,2,MDJN1204.pdf,00070648.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2144,2,0,0,1,0,0,0,2,2014-214405
24,05,1204,220,0,,7498,7,1,2014,06,07,214405,0470938,0,0,2,MDJN1204.pdf,00070648.tif,ORIGINAL,DUSKY SHARK,4841,2144,1,0,0,1,0,0,0,2,2014-214405
24,05,1204,221,0,,7498,7,1,2014,06,07,214405,0470938,0,0,2,MDJN1204.pdf,00070648.tif,ORIGINAL,BLUE SHARK,4931,2144,3,0,0,1,0,0,0,2,2014-214405
24,01,1205,222,0,,7500,2,1,2014,06,21,244101,0470022,0,0,2,MDJN1205.pdf,00072293.tif,ORIGINAL,DOLPHIN,1050,2441,1,1,0,0,0,0,0,2,2014-244101
24,01,1205,223,0,,7500,2,1,2014,06,21,244101,0470022,0,0,2,MDJN1205.pdf,00072293.tif,ORIGINAL,YFT,4711,2441,2,1,0,0,0,0,0,2,2014-244101
24,01,1207,224,0,,6447,7,1,2014,06,22,238001,0470938,0,0,2,MDJN1207.pdf,00071981.tif,ORIGINAL,DOLPHIN,1050,2380,3,1,0,0,0,0,0,3,2014-238001
24,01,1207,225,0,,6447,7,1,2014,06,22,238001,0470938,0,0,2,MDJN1207.pdf,00071981.tif,ORIGINAL,SKIPJACK TUNA,4661,2380,2,1,0,0,0,0,0,3,2014-238001
24,01,1207,226,0,,6447,7,1,2014,06,22,238001,0470938,0,0,2,MDJN1207.pdf,00071981.tif,ORIGINAL,YFT,4711,2380,1,2,0,0,0,0,0,3,2014-238001
24,02,1207,227,0,,6447,7,1,2014,06,22,238002,0470938,0,0,2,MDJN1207.pdf,00071983.tif,ORIGINAL,DOLPHIN,1050,2380,2,4,0,0,0,0,0,3,2014-238002
24,02,1207,228,0,,6447,7,1,2014,06,22,238002,0470938,0,0,2,MDJN1207.pdf,00071983.tif,ORIGINAL,YFT,4711,2380,1,0,0,1,0,0,0,3,2014-238002
24,03,1207,229,0,,6447,7,1,2014,06,22,238003,0470938,0,0,2,MDJN1207.pdf,00071985.tif,ORIGINAL,DOLPHIN,1050,2380,1,2,0,0,0,0,0,2,2014-238003
24,03,1207,230,0,,6447,7,1,2014,06,22,238003,0470938,0,0,2,MDJN1207.pdf,00071985.tif,ORIGINAL,YFT,4711,2380,2,0,0,1,0,0,0,2,2014-238003
24,04,1207,231,0,,6447,7,1,2014,06,22,238004,0470938,0,0,2,MDJN1207.pdf,00071987.tif,ORIGINAL,DOLPHIN,1050,2380,1,1,0,0,0,0,0,2,2014-238004
24,05,1207,232,0,,6447,7,1,2014,06,22,238005,0470938,0,0,2,MDJN1207.pdf,00071989.tif,ORIGINAL,DOLPHIN,1050,2380,2,2,0,0,0,0,0,2,2014-238005
24,05,1207,233,0,,6447,7,1,2014,06,22,238005,0470938,0,0,2,MDJN1207.pdf,00071989.tif,ORIGINAL,BIGEYE TUNA,4691,2380,1,1,1,0,0,0,1,2,2014-238005
24,01,2101,234,0,,6936,4,3,2014,06,03,209801,0470856,0,0,2,MDJN2101.pdf,00070445.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2098,1,0,0,1,0,0,0,2,2014-209801
24,01,2101,235,0,,6936,4,3,2014,06,03,209801,0470856,0,0,2,MDJN2101.pdf,00070445.tif,ORIGINAL,BLUE SHARK,4931,2098,2,0,0,6,0,0,0,2,2014-209801
24,01,2103,236,0,,6936,5,1,2014,06,17,227501,0471493,0,0,1,MDJN2103.pdf,00071393.tif,ORIGINAL,DOLPHIN,1050,2275,2,2,2,0,0,0,0,2,2014-227501
24,01,2103,237,0,,6936,5,1,2014,06,17,227501,0471493,0,0,1,MDJN2103.pdf,00071393.tif,ORIGINAL,YFT,4711,2275,1,4,4,1,0,0,0,2,2014-227501
24,02,2103,238,0,,6936,5,1,2014,06,17,227502,0471493,0,0,1,MDJN2103.pdf,00071395.tif,ORIGINAL,DOLPHIN,1050,2275,2,9,9,0,0,0,0,3,2014-227502
24,02,2103,239,0,,6936,5,1,2014,06,17,227502,0471493,0,0,1,MDJN2103.pdf,00071395.tif,ORIGINAL,YFT,4711,2275,1,4,4,4,0,0,0,3,2014-227502
24,03,2103,240,0,,6936,5,1,2014,06,17,227503,0471493,0,0,1,MDJN2103.pdf,00071397.tif,ORIGINAL,DOLPHIN,1050,2275,3,2,2,0,0,0,0,2,2014-227503
24,03,2103,241,0,,6936,5,1,2014,06,17,227503,0471493,0,0,1,MDJN2103.pdf,00071397.tif,ORIGINAL,BIGEYE TUNA,4691,2275,1,1,1,0,0,0,0,2,2014-227503
24,03,2103,242,0,,6936,5,1,2014,06,17,227503,0471493,0,0,1,MDJN2103.pdf,00071397.tif,ORIGINAL,YFT,4711,2275,2,3,3,0,0,0,0,2,2014-227503
24,04,2103,243,0,,6936,5,1,2014,06,17,227504,0471493,0,0,1,MDJN2103.pdf,00071399.tif,ORIGINAL,DOLPHIN,1050,2275,2,2,2,0,0,0,0,2,2014-227504
24,04,2103,244,0,,6936,5,1,2014,06,17,227504,0471493,0,0,1,MDJN2103.pdf,00071399.tif,ORIGINAL,YFT,4711,2275,1,7,7,0,0,0,0,2,2014-227504
24,01,2104,245,0,,6447,3,1,2014,06,23,232401,0470853,0,0,2,MDJN2104.pdf,00071655.tif,ORIGINAL,DOLPHIN,1050,2324,3,1,1,0,0,0,0,3,2014-232401
24,01,2104,246,0,,6447,3,1,2014,06,23,232401,0470853,0,0,2,MDJN2104.pdf,00071655.tif,ORIGINAL,BIGEYE TUNA,4691,2324,1,1,1,0,0,0,0,3,2014-232401
24,01,2104,247,0,,6447,3,1,2014,06,23,232401,0470853,0,0,2,MDJN2104.pdf,00071655.tif,ORIGINAL,YFT,4711,2324,2,3,3,1,0,0,0,3,2014-232401
24,02,2104,248,0,,6447,3,1,2014,06,23,232402,0470853,1,0,2,MDJN2104.pdf,00071657.tif,ORIGINAL,SPINNER SHARK,4881,2324,1,0,0,2,0,0,0,3,2014-232402
24,01,2106,249,0,,7498,4,3,2014,06,30,248701,0470856,0,0,2,MDJN2106.pdf,00072562.tif,ORIGINAL,DOLPHIN,1050,2487,1,2,0,0,0,0,0,2,2014-248701
24,04,2106,250,0,,7498,4,3,2014,06,30,248704,0470856,0,0,2,MDJN2106.pdf,00072566.tif,ORIGINAL,DOLPHIN,1050,2487,1,2,0,0,0,0,0,9,2014-248704
24,01,2107,251,0,,6447,4,3,2014,06,04,214501,0470856,0,0,2,MDJN2107.pdf,00070652.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2145,2,0,0,1,0,0,0,3,2014-214501
24,01,2107,252,0,,6447,4,3,2014,06,04,214501,0470856,0,0,2,MDJN2107.pdf,00070652.tif,ORIGINAL,BLUE SHARK,4931,2145,1,0,0,4,0,0,0,3,2014-214501
24,02,2107,253,1,KEPT;,6447,4,3,2014,06,04,214502,0470856,0,0,2,MDJN2107.pdf,00070654.tif,ORIGINAL,BLACK SEA BASS,3350,2145,1,60,0,50,0,0,0,2,2014-214502
24,01,2108,254,0,,6936,5,1,2014,06,06,214601,0471493,0,0,2,MDJN2108.pdf,00070681.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2146,1,0,0,2,0,0,0,3,2014-214601
24,01,2108,255,0,,6936,5,1,2014,06,06,214601,0471493,0,0,2,MDJN2108.pdf,00070681.tif,ORIGINAL,BLUE SHARK,4931,2146,2,0,0,4,0,0,0,3,2014-214601
24,02,2108,256,0,,6936,5,1,2014,06,06,214602,0471493,0,0,2,MDJN2108.pdf,00070683.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2146,1,1,1,1,0,0,1,3,2014-214602
24,02,2108,257,0,,6936,5,1,2014,06,06,214602,0471493,0,0,2,MDJN2108.pdf,00070683.tif,ORIGINAL,BLUE SHARK,4931,2146,2,0,0,4,0,0,0,3,2014-214602
24,03,2108,258,0,,6936,5,1,2014,06,06,214603,0471493,0,0,2,MDJN2108.pdf,00070685.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2146,1,0,0,3,0,0,0,3,2014-214603
24,03,2108,259,0,,6936,5,1,2014,06,06,214603,0471493,0,0,2,MDJN2108.pdf,00070685.tif,ORIGINAL,SANDBAR SHARK,4821,2146,3,0,0,2,0,0,0,3,2014-214603
24,03,2108,260,0,,6936,5,1,2014,06,06,214603,0471493,0,0,2,MDJN2108.pdf,00070685.tif,ORIGINAL,BLUE SHARK,4931,2146,2,0,0,2,0,0,0,3,2014-214603
24,01,2110,261,1,ALIVE;,6555,4,3,2014,06,10,214801,0470856,0,0,2,MDJN2110.pdf,00070691.tif,ORIGINAL,UNKNOWN SHARK,3591,2148,1,0,0,6,0,0,0,2,2014-214801
24,01,2113,262,0,,6936,5,1,2014,06,20,231201,0471493,0,0,2,MDJN2113.pdf,00071553.tif,ORIGINAL,DOLPHIN,1050,2312,2,2,2,0,0,0,0,2,2014-231201
24,01,2113,263,0,,6936,5,1,2014,06,20,231201,0471493,0,0,2,MDJN2113.pdf,00071553.tif,ORIGINAL,YFT,4711,2312,1,1,1,0,0,0,0,2,2014-231201
24,03,2113,264,0,,6936,5,1,2014,06,20,231203,0471493,0,0,2,MDJN2113.pdf,00071556.tif,ORIGINAL,DOLPHIN,1050,2312,2,1,1,0,0,0,0,2,2014-231203
24,03,2113,265,0,,6936,5,1,2014,06,20,231203,0471493,0,0,2,MDJN2113.pdf,00071556.tif,ORIGINAL,WHITE MARLIN,2161,2312,3,0,0,1,0,0,0,2,2014-231203
24,03,2113,266,0,,6936,5,1,2014,06,20,231203,0471493,0,0,2,MDJN2113.pdf,00071556.tif,ORIGINAL,YFT,4711,2312,1,4,4,0,0,0,0,2,2014-231203
24,04,2113,267,0,,6936,5,1,2014,06,20,231204,0471493,0,0,1,MDJN2113.pdf,00071558.tif,ORIGINAL,YFT,4711,2312,1,8,8,0,0,0,0,2,2014-231204
24,05,2113,268,0,,6936,5,1,2014,06,20,231205,0471493,0,0,2,MDJN2113.pdf,00071560.tif,ORIGINAL,DOLPHIN,1050,2312,2,1,1,0,0,0,0,2,2014-231205
24,05,2113,269,0,,6936,5,1,2014,06,20,231205,0471493,0,0,2,MDJN2113.pdf,00071560.tif,ORIGINAL,YFT,4711,2312,1,2,2,0,0,0,0,2,2014-231205
24,06,2113,270,0,,6936,5,1,2014,06,20,231206,0471493,0,0,2,MDJN2113.pdf,00071562.tif,ORIGINAL,YFT,4711,2312,1,1,1,0,0,0,0,2,2014-231206
24,07,2113,271,0,,6936,5,1,2014,06,20,231207,0471493,0,0,2,MDJN2113.pdf,00071564.tif,ORIGINAL,YFT,4711,2312,1,8,8,0,0,0,0,3,2014-231207
24,08,2113,272,0,,6936,5,1,2014,06,20,231208,0471493,0,0,2,MDJN2113.pdf,00071566.tif,ORIGINAL,WHITE MARLIN,2161,2312,2,0,0,1,0,0,0,3,2014-231208
24,08,2113,273,0,,6936,5,1,2014,06,20,231208,0471493,0,0,2,MDJN2113.pdf,00071566.tif,ORIGINAL,YFT,4711,2312,1,4,0,0,0,0,0,3,2014-231208
