tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
06,9996,9996,745,6,821,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,1,nyjl1115.tif,00039519.tif,4711,0603,0,3,ORIGINAL,580,0,,2011-060305
04,9996,9996,750,6,760,7326,1,1,2011,07,10,0470004,0,1,24,0,1210,1,mdjl1210.tif,00038149.tif,4711,0406,0,1,ORIGINAL,516,0,,2011-040601
04,9996,9996,751,6,779,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038453.tif,4711,0478,0,4,ORIGINAL,461,0,,2011-047804
04,9996,9996,754,6,786,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038453.tif,4711,0478,0,2,ORIGINAL,459,0,,2011-047804
06,9996,9996,759,6,800,7326,1,1,2011,07,28,0470004,1,0,24,0,2109,1,mdjl2109.tif,00039757.tif,4711,0646,0,1,ORIGINAL,519,0,,2011-064602
03,9996,9996,760,6,780,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037239.tif,4711,0338,0,3,ORIGINAL,498,0,,2011-033802
04,9996,9996,761,6,788,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038453.tif,4711,0478,0,5,ORIGINAL,462,0,,2011-047804
04,9996,9996,762,6,770,6783,2,1,2011,07,14,0470022,0,0,24,0,2104,1,mdjl2104.tif,00038544.tif,4711,0493,0,4,ORIGINAL,465,0,,2011-049301
06,9996,9996,768,6,785,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040166.tif,4711,0684,0,2,ORIGINAL,591,0,,2011-068410
06,9996,9996,771,6,804,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039704.tif,4711,0635,0,1,ORIGINAL,550,0,,2011-063503
03,9996,9996,773,6,796,6936,5,1,2011,07,07,0471493,0,0,24,0,2114,1,mdjl2114.tif,00037723.tif,4711,0380,0,2,ORIGINAL,473,0,,2011-038005
06,9996,9996,774,6,790,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040166.tif,4711,0684,0,3,ORIGINAL,592,0,,2011-068410
04,9996,9996,777,6,783,7379,2,1,2011,07,11,0470022,1,1,24,0,2206,1,mdjl2206.tif,00037847.tif,4711,0409,0,3,ORIGINAL,528,0,,2011-040902
06,9996,9996,786,6,799,6757,2,1,2011,07,31,1039001,1,0,36,1,1121,1,nyjl1121.tif,00040184.tif,4711,0684,0,2,ORIGINAL,611,0,,2011-068419
05,9996,9996,787,6,800,7352,3,1,2011,07,15,0090900,0,1,34,0,2119,1,njjl2119.tif,00038710.tif,4711,0523,0,3,ORIGINAL,562,0,,2011-052302
06,9996,9996,789,6,804,6757,2,1,2011,07,31,1039001,0,0,36,1,1121,1,nyjl1121.tif,00040184.tif,4711,0684,0,3,ORIGINAL,612,0,,2011-068419
06,9996,9996,790,6,807,6478,1,1,2011,07,27,0050013,0,0,10,0,2203,1,dejl2203.tif,00039692.tif,4711,0633,0,3,ORIGINAL,405,0,,2011-063301
05,9996,9996,790,6,845,7361,11,1,2011,07,23,0090386,0,1,34,0,1116,1,njjl1116.tif,00039424.tif,4711,0594,0,1,ORIGINAL,568,0,,2011-059402
06,9996,9996,791,6,812,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039937.tif,4711,0664,0,3,ORIGINAL,584,0,,2011-066404
03,9996,9996,795,6,812,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037343.tif,4711,0341,0,1,ORIGINAL,420,0,,2011-034101
03,9996,9996,797,6,809,6936,5,1,2011,07,07,0471493,0,0,24,0,2114,1,mdjl2114.tif,00037723.tif,4711,0380,0,1,ORIGINAL,472,0,,2011-038005
04,9996,9996,800,6,816,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,3,ORIGINAL,443,0,,2011-047801
04,9996,9996,800,6,821,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038449.tif,4711,0478,0,2,ORIGINAL,451,0,,2011-047802
03,9996,9996,801,6,813,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,1,mdjl1208.tif,00037233.tif,4711,0337,0,3,ORIGINAL,419,0,,2011-033703
04,9996,9996,801,6,808,6783,2,1,2011,07,14,0470022,0,0,24,0,2104,1,mdjl2104.tif,00038544.tif,4711,0493,0,3,ORIGINAL,464,0,,2011-049301
05,9996,9996,804,6,819,6478,2,1,2011,07,17,0051599,0,0,10,0,1206,1,dejl1206.tif,00039124.tif,4711,0553,0,2,ORIGINAL,401,0,,2011-055303
06,9996,9996,808,6,900,6858,3,1,2011,07,31,1030175,1,0,36,1,1120,1,nyjl1120.tif,00040211.tif,4711,0698,0,1,ORIGINAL,617,0,,2011-069810
04,9996,9996,809,6,822,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037835.tif,4711,0408,0,2,ORIGINAL,435,0,,2011-040802
06,9996,9996,809,6,855,7326,1,1,2011,07,28,0470004,1,0,24,0,2109,1,mdjl2109.tif,00039757.tif,4711,0646,0,2,ORIGINAL,520,0,,2011-064602
06,9996,9996,811,6,868,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039700.tif,4711,0635,0,2,ORIGINAL,548,0,,2011-063501
04,9996,9996,812,6,846,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038032.tif,4711,0432,0,2,ORIGINAL,639,0,,2011-043201
03,9996,9996,813,6,829,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037343.tif,4711,0341,0,3,ORIGINAL,422,0,,2011-034101
06,9996,9996,813,6,845,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039704.tif,4711,0635,0,2,ORIGINAL,551,0,,2011-063503
04,9996,9996,818,6,827,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038451.tif,4711,0478,0,4,ORIGINAL,457,0,,2011-047803
06,9996,9996,820,6,838,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,1,dejl1209.tif,00040066.tif,4711,0689,0,4,ORIGINAL,415,0,,2011-068904
03,9996,9996,820,6,870,7326,3,1,2011,07,02,0470853,0,0,24,1,1201,1,mdjl1201.tif,00037219.tif,4711,0335,0,3,ORIGINAL,494,0,,2011-033512
03,9996,9996,820,6,920,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037237.tif,4711,0338,0,2,ORIGINAL,496,1,CURVE VS. LENGTH;,2011-033801
05,9996,9996,827,6,849,6478,2,1,2011,07,17,0051599,1,0,10,1,1206,1,dejl1206.tif,00039137.tif,4711,0553,0,1,ORIGINAL,402,0,,2011-055310
03,9996,9996,828,6,862,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037580.tif,4711,0363,0,1,ORIGINAL,673,0,,2011-036306
04,9996,9996,829,6,834,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038451.tif,4711,0478,0,5,ORIGINAL,458,0,,2011-047803
05,9996,9996,831,6,840,6478,2,1,2011,07,16,0051599,0,0,10,1,1205,1,dejl1205.tif,00039160.tif,4711,0552,0,1,ORIGINAL,398,0,,2011-055212
03,9996,9996,840,6,880,7326,3,1,2011,07,01,0470853,1,0,24,0,2203,1,mdjl2203.tif,00037361.tif,4711,0344,0,2,ORIGINAL,507,0,,2011-034405
05,9996,9996,842,6,868,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4711,0526,0,3,ORIGINAL,575,0,,2011-052603
06,9996,9996,843,6,876,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039700.tif,4711,0635,0,3,ORIGINAL,549,0,,2011-063501
04,9996,9996,843,6,858,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,4711,0432,0,3,ORIGINAL,642,0,,2011-043202
04,9996,9996,849,6,881,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038449.tif,4711,0478,0,3,ORIGINAL,452,0,,2011-047802
06,9996,9996,849,6,873,6615,1,1,2011,07,29,0590626,0,0,36,0,2119,1,nyjl2119.tif,00039966.tif,4711,0671,0,1,ORIGINAL,576,0,,2011-067101
05,9996,9996,852,6,865,7352,3,1,2011,07,16,0090385,0,0,34,0,1207,1,njjl1207.tif,00038912.tif,4711,0520,0,2,ORIGINAL,558,0,,2011-052003
04,9996,9996,856,6,861,6590,3,1,2011,07,08,8100088,0,0,51,0,2209,1,vajl2209.tif,00038057.tif,4711,0435,0,1,ORIGINAL,626,0,,2011-043504
03,9996,9996,860,6,930,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037237.tif,4711,0338,0,1,ORIGINAL,495,0,,2011-033801
05,9996,9996,865,6,872,7352,3,1,2011,07,16,0090385,0,0,34,0,1207,1,njjl1207.tif,00038912.tif,4711,0520,0,3,ORIGINAL,559,0,,2011-052003
06,9996,9996,872,6,901,6708,3,1,2011,07,27,0090385,0,0,34,0,2218,1,njjl2218.tif,00039700.tif,4711,0635,0,1,ORIGINAL,547,0,,2011-063501
06,9996,9996,875,6,880,6778,7,3,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039589.tif,4711,0618,0,1,ORIGINAL,669,0,,2011-061802
05,9996,9996,879,6,893,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039218.tif,4711,0560,0,2,ORIGINAL,653,0,,2011-056003
03,9996,9996,880,6,900,7326,3,1,2011,07,02,0470853,0,0,24,0,1201,1,mdjl1201.tif,00037213.tif,4711,0335,0,3,ORIGINAL,491,0,,2011-033509
03,9996,9996,880,6,1030,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037241.tif,4711,0338,0,3,ORIGINAL,501,1,CURVE VS. LENGTH;,2011-033803
04,9996,9996,890,6,978,7370,3,1,2011,07,10,0090900,0,0,34,0,1206,1,njjl1206.tif,00038697.tif,4711,0496,0,1,ORIGINAL,571,0,,2011-049604
03,9996,9996,891,6,911,6783,2,1,2011,07,07,0051599,0,0,10,0,2101,1,dejl2101.tif,00037798.tif,4711,0397,0,2,ORIGINAL,412,0,,2011-039704
04,9996,9996,891,6,898,7379,2,1,2011,07,11,0470022,0,1,24,0,2206,1,mdjl2206.tif,00037845.tif,4711,0409,0,1,ORIGINAL,524,0,,2011-040901
03,9996,9996,893,6,902,6478,2,1,2011,07,03,0051599,0,0,10,0,1203,1,dejl1203.tif,00037006.tif,4711,0304,0,1,ORIGINAL,391,0,,2011-030402
04,9996,9996,894,6,934,7393,1,1,2011,07,10,8100002,0,0,51,1,1113,1,vajl1113.tif,00038291.tif,4711,0458,0,3,ORIGINAL,696,0,,2011-045811
05,9996,9996,895,6,903,6478,2,1,2011,07,16,0051599,0,0,10,0,1205,1,dejl1205.tif,00039143.tif,4711,0552,0,1,ORIGINAL,396,0,,2011-055202
06,9996,9996,900,6,919,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040176.tif,4711,0684,0,3,ORIGINAL,604,0,,2011-068415
03,9996,9996,905,6,909,6778,7,1,2011,07,07,0010025,0,0,51,0,2115,1,vajl2115.tif,00037739.tif,4711,0382,0,1,ORIGINAL,654,0,,2011-038202
06,9996,9996,909,6,932,6936,5,1,2011,07,30,0471493,0,0,24,0,1103,1,mdjl1103.tif,00039826.tif,4711,0655,0,1,ORIGINAL,483,0,,2011-065506
06,9996,9996,913,6,922,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040145.tif,4711,0667,0,2,ORIGINAL,588,0,,2011-066704
05,9996,9996,915,6,919,6778,7,1,2011,07,16,0011199,0,0,51,0,1208,1,vajl1208.tif,00039197.tif,4711,0557,0,1,ORIGINAL,666,0,,2011-055707
04,9996,9996,918,6,932,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,6,ORIGINAL,446,0,,2011-047801
06,9996,9996,926,6,945,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039937.tif,4711,0664,0,2,ORIGINAL,583,0,,2011-066404
03,9996,9996,927,6,938,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037700.tif,4711,0377,0,2,ORIGINAL,680,0,,2011-037704
05,9996,9996,930,6,967,7352,3,1,2011,07,15,0090900,0,1,34,0,2119,1,njjl2119.tif,00038710.tif,4711,0523,0,1,ORIGINAL,560,0,,2011-052302
06,9996,9996,932,6,937,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039593.tif,4711,0618,0,1,ORIGINAL,671,0,,2011-061804
06,9996,9996,933,6,941,6936,5,1,2011,07,30,0471493,0,0,24,1,1103,1,mdjl1103.tif,00039833.tif,4711,0655,0,1,ORIGINAL,487,0,,2011-065510
03,9996,9996,933,6,942,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037698.tif,4711,0377,0,2,ORIGINAL,677,0,,2011-037703
06,9996,9996,934,6,958,6783,3,1,2011,07,27,0470853,0,0,24,0,2108,1,mdjl2108.tif,00039751.tif,4711,0645,0,2,ORIGINAL,470,0,,2011-064504
06,9996,9996,934,6,941,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040017.tif,4711,0680,0,1,ORIGINAL,613,0,,2011-068004
06,9996,9996,938,6,976,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,1,nyjl1115.tif,00039519.tif,4711,0603,0,2,ORIGINAL,579,0,,2011-060305
05,9996,9996,940,6,951,6936,5,1,2011,07,24,0471493,0,0,24,0,1206,1,mdjl1206.tif,00039393.tif,4711,0591,0,1,ORIGINAL,477,0,,2011-059106
04,9996,9996,940,6,1000,7326,1,1,2011,07,10,0470019,0,1,24,0,1210,1,mdjl1210.tif,00038159.tif,4711,0406,0,1,ORIGINAL,517,0,,2011-040606
06,9996,9996,940,6,961,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040174.tif,4711,0684,0,1,ORIGINAL,600,0,,2011-068414
06,9996,9996,941,6,1002,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039935.tif,4711,0664,0,1,ORIGINAL,581,0,,2011-066403
04,9996,9996,942,6,973,6708,11,1,2011,07,11,0091671,0,0,34,0,2116,1,njjl2116.tif,00037909.tif,4711,0421,0,1,ORIGINAL,543,0,,2011-042102
03,9996,9996,943,6,951,6478,2,1,2011,07,02,0051599,0,0,10,0,1202,1,dejl1202.tif,00037926.tif,4711,0396,0,2,ORIGINAL,394,0,,2011-039607
03,9996,9996,943,6,976,6708,11,1,2011,07,05,0091131,0,0,34,0,2204,1,njjl2204.tif,00037623.tif,4711,0366,0,1,ORIGINAL,542,0,,2011-036604
04,9996,9996,943,6,951,6778,7,1,2011,07,08,0010025,1,1,51,0,2116,1,vajl2116.tif,00038308.tif,4711,0461,0,2,ORIGINAL,657,0,,2011-046101
04,9996,9996,946,6,971,7393,2,1,2011,07,01,8100265,1,1,51,0,2110,1,vajl2110.tif,00038300.tif,4711,0460,0,2,ORIGINAL,699,0,,2011-046001
04,9996,9996,947,6,966,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037837.tif,4711,0408,0,3,ORIGINAL,439,0,,2011-040803
03,9996,9996,950,6,1000,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037367.tif,4711,0344,0,2,ORIGINAL,509,0,,2011-034408
03,9996,9996,950,6,990,7326,1,1,2011,07,05,0470019,0,0,24,0,2204,1,mdjl2204.tif,00037429.tif,4711,0345,0,4,ORIGINAL,514,0,,2011-034502
04,9996,9996,952,6,993,2836,2,1,2011,07,11,8100387,0,1,51,0,2118,1,vajl2118.tif,00038325.tif,4711,0463,0,2,ORIGINAL,625,0,,2011-046302
05,9996,9996,954,6,963,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039057.tif,4711,0545,0,1,ORIGINAL,629,0,,2011-054502
03,9996,9996,956,6,997,6783,2,1,2011,07,05,0051599,0,0,10,0,2104,1,dejl2104.tif,00037152.tif,4711,0326,0,1,ORIGINAL,406,1,CURVE;,2011-032601
04,9996,9996,956,6,979,6416,6,1,2011,07,10,0251050,0,0,34,1,1112,1,njjl1112.tif,00038396.tif,4711,0469,0,1,ORIGINAL,538,0,,2011-046911
03,9996,9996,957,6,968,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037698.tif,4711,0377,0,1,ORIGINAL,676,0,,2011-037703
03,9996,9996,958,6,964,6778,7,1,2011,07,07,0010025,0,0,51,0,2115,1,vajl2115.tif,00037739.tif,4711,0382,0,2,ORIGINAL,655,0,,2011-038202
06,9996,9996,962,6,988,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040174.tif,4711,0684,0,2,ORIGINAL,601,0,,2011-068414
04,9996,9996,964,6,995,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037839.tif,4711,0408,0,3,ORIGINAL,440,0,,2011-040804
03,9996,9996,965,6,989,6783,2,1,2011,07,07,0051599,0,1,10,0,2101,1,dejl2101.tif,00037794.tif,4711,0397,0,2,ORIGINAL,410,0,,2011-039702
05,9996,9996,965,6,1000,7361,11,1,2011,07,23,0090386,0,1,34,0,1116,1,njjl1116.tif,00039422.tif,4711,0594,0,1,ORIGINAL,567,0,,2011-059401
05,9996,9996,965,6,998,7392,3,1,2011,07,16,8100088,1,0,51,0,1115,1,vajl1115.tif,00039096.tif,4711,0547,0,1,ORIGINAL,686,1,CURVE;,2011-054701
03,9996,9996,967,6,993,6783,2,1,2011,07,07,0051599,0,0,10,0,2101,1,dejl2101.tif,00037798.tif,4711,0397,0,1,ORIGINAL,411,0,,2011-039704
03,9996,9996,967,6,985,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,4711,0352,0,1,ORIGINAL,532,0,,2011-035201
05,9996,9996,968,6,979,6478,2,1,2011,07,16,0051599,0,0,10,0,1205,1,dejl1205.tif,00039143.tif,4711,0552,0,2,ORIGINAL,397,0,,2011-055202
03,9996,9996,968,6,980,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037700.tif,4711,0377,0,1,ORIGINAL,679,0,,2011-037704
03,9996,9996,968,6,994,7393,1,1,2011,07,02,8100002,1,0,51,0,1109,1,vajl1109.tif,00037079.tif,4711,0317,0,2,ORIGINAL,690,0,,2011-031702
03,9996,9996,969,6,989,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,4711,0352,0,5,ORIGINAL,535,0,,2011-035201
03,9996,9996,970,6,990,7326,3,1,2011,07,02,0470853,0,0,24,0,1201,1,mdjl1201.tif,00037213.tif,4711,0335,0,2,ORIGINAL,490,0,,2011-033509
03,9996,9996,970,6,1000,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037239.tif,4711,0338,0,2,ORIGINAL,497,0,,2011-033802
03,9996,9996,970,6,1010,7326,7,1,2011,07,06,0470938,0,0,24,0,2101,1,mdjl2101.tif,00037241.tif,4711,0338,0,2,ORIGINAL,500,0,,2011-033803
06,9996,9996,970,6,993,6757,2,4,2011,07,30,1030373,0,0,36,0,1117,1,nyjl1117.tif,00039937.tif,4711,0664,0,1,ORIGINAL,582,0,,2011-066404
05,9996,9996,972,6,981,6936,5,1,2011,07,24,0471493,0,0,24,1,1206,1,mdjl1206.tif,00039403.tif,4711,0591,0,2,ORIGINAL,479,0,,2011-059111
03,9996,9996,973,6,984,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,1,mdjl1208.tif,00037233.tif,4711,0337,0,1,ORIGINAL,417,0,,2011-033703
05,9996,9996,973,6,1009,7392,3,1,2011,07,16,8100088,0,0,51,0,1115,1,vajl1115.tif,00039100.tif,4711,0547,0,1,ORIGINAL,688,0,,2011-054703
06,9996,9996,974,6,995,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040178.tif,4711,0684,0,5,ORIGINAL,608,0,,2011-068416
04,9996,9996,976,6,1012,7393,2,1,2011,07,01,8100265,1,1,51,0,2110,1,vajl2110.tif,00038300.tif,4711,0460,0,4,ORIGINAL,701,0,,2011-046001
03,9996,9996,977,6,992,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,4711,0377,0,3,ORIGINAL,683,0,,2011-037705
06,9996,9996,978,6,981,6757,2,4,2011,07,31,1030373,1,1,36,1,1121,1,nyjl1121.tif,00040170.tif,4711,0684,0,4,ORIGINAL,597,0,,2011-068412
03,9996,9996,980,6,1010,7326,3,1,2011,07,02,0470853,0,0,24,1,1201,1,mdjl1201.tif,00037219.tif,4711,0335,0,1,ORIGINAL,492,0,,2011-033512
03,9996,9996,980,6,9997,7326,3,1,2011,07,01,0470853,1,1,24,0,2203,1,mdjl2203.tif,00037361.tif,4711,0344,0,3,ORIGINAL,508,0,,2011-034405
04,9996,9996,980,6,1037,7393,2,1,2011,07,01,8100265,1,1,51,0,2110,1,vajl2110.tif,00038300.tif,4711,0460,0,3,ORIGINAL,700,0,,2011-046001
03,9996,9996,981,6,999,6478,2,1,2011,07,03,0051599,0,0,10,0,1203,1,dejl1203.tif,00037012.tif,4711,0304,0,1,ORIGINAL,392,1,CURVE;,2011-030405
05,9996,9996,981,6,992,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,4711,0560,0,2,ORIGINAL,650,0,,2011-056001
05,9996,9996,983,6,989,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039061.tif,4711,0545,0,1,ORIGINAL,631,0,,2011-054504
04,9996,9996,984,6,1010,6416,6,1,2011,07,10,0251050,0,1,34,1,1112,1,njjl1112.tif,00038402.tif,4711,0469,0,2,ORIGINAL,541,0,,2011-046914
04,9996,9996,985,6,1002,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,2,ORIGINAL,442,0,,2011-047801
05,9996,9996,987,6,1002,6478,2,1,2011,07,17,0051599,0,0,10,0,1206,1,dejl1206.tif,00039124.tif,4711,0553,0,1,ORIGINAL,400,0,,2011-055303
04,9996,9996,987,6,992,7379,2,1,2011,07,11,0470022,0,1,24,0,2206,1,mdjl2206.tif,00037845.tif,4711,0409,0,2,ORIGINAL,525,0,,2011-040901
05,9996,9996,989,6,1008,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4711,0526,0,1,ORIGINAL,573,0,,2011-052603
05,9996,9996,990,6,1010,7377,5,1,2011,07,16,0110687,1,1,09,0,1210,1,ctjl1210.tif,00038642.tif,4711,0507,0,1,ORIGINAL,387,0,,2011-050703
03,9996,9996,990,6,1010,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037359.tif,4711,0344,0,4,ORIGINAL,503,0,,2011-034404
03,9996,9996,990,6,1020,7326,3,1,2011,07,01,0470853,1,0,24,0,2203,1,mdjl2203.tif,00037361.tif,4711,0344,0,1,ORIGINAL,506,0,,2011-034405
04,9996,9996,991,6,996,7361,2,1,2011,07,10,0019235,0,0,34,0,1213,1,njjl1213.tif,00037887.tif,4711,0417,0,1,ORIGINAL,564,0,,2011-041702
04,9996,9996,991,6,1041,7393,2,1,2011,07,01,8100265,0,0,51,0,2110,1,vajl2110.tif,00038304.tif,4711,0460,0,1,ORIGINAL,706,0,,2011-046003
03,9996,9996,992,6,1021,6478,2,1,2011,07,02,0051599,0,0,10,0,1202,1,dejl1202.tif,00037926.tif,4711,0396,0,1,ORIGINAL,393,0,,2011-039607
04,9996,9996,993,6,1001,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037837.tif,4711,0408,0,2,ORIGINAL,438,0,,2011-040803
04,9996,9996,993,6,1021,6416,6,1,2011,07,10,0251050,0,1,34,1,1112,1,njjl1112.tif,00038402.tif,4711,0469,0,1,ORIGINAL,540,0,,2011-046914
04,9996,9996,994,6,1002,6783,2,1,2011,07,14,0470022,0,0,24,0,2104,1,mdjl2104.tif,00038544.tif,4711,0493,0,2,ORIGINAL,463,0,,2011-049301
04,9996,9996,996,6,1005,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038042.tif,4711,0432,0,2,ORIGINAL,647,0,,2011-043206
03,9996,9996,996,6,1014,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,4711,0377,0,2,ORIGINAL,682,0,,2011-037705
03,9996,9996,997,6,1049,7393,1,1,2011,07,02,8100002,1,0,51,0,1109,1,vajl1109.tif,00037079.tif,4711,0317,0,1,ORIGINAL,689,1,LENGTH;,2011-031702
03,9996,9996,998,6,1014,6013,10,1,2011,07,10,0290894,0,0,34,0,1113,1,njjl1113.tif,00037751.tif,4711,0388,0,1,ORIGINAL,530,1,LENGTH;,2011-038802
06,9996,9996,999,6,1004,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040017.tif,4711,0680,0,2,ORIGINAL,614,1,LENGTH;,2011-068004
03,9996,9996,999,6,1013,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,4711,0377,0,1,ORIGINAL,681,1,LENGTH;,2011-037705
04,9996,9996,1000,6,1031,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037837.tif,4711,0408,0,1,ORIGINAL,437,0,,2011-040803
03,9996,9996,1001,6,1018,6928,2,1,2011,07,07,8100015,0,0,51,0,2114,1,vajl2114.tif,00037694.tif,4711,0377,0,1,ORIGINAL,675,0,,2011-037701
05,9996,9996,1002,6,1017,6447,3,1,2011,07,14,0470853,0,0,24,0,2207,1,mdjl2207.tif,00038605.tif,4711,0504,0,3,ORIGINAL,432,0,,2011-050401
05,9996,9996,1002,6,1035,7352,3,1,2011,07,15,0090900,0,1,34,0,2119,1,njjl2119.tif,00038710.tif,4711,0523,0,2,ORIGINAL,561,0,,2011-052302
04,9996,9996,1002,6,1008,7361,2,1,2011,07,10,0019235,0,0,34,0,1213,1,njjl1213.tif,00037887.tif,4711,0417,0,2,ORIGINAL,565,0,,2011-041702
03,9996,9996,1002,6,1018,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037698.tif,4711,0377,0,3,ORIGINAL,678,0,,2011-037703
03,9996,9996,1003,6,1024,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037343.tif,4711,0341,0,2,ORIGINAL,421,0,,2011-034101
04,9996,9996,1003,6,1011,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038042.tif,4711,0432,0,3,ORIGINAL,648,0,,2011-043206
04,9996,9996,1003,6,1056,7393,1,1,2011,07,10,8100091,0,0,51,0,1113,1,vajl1113.tif,00038283.tif,4711,0458,0,1,ORIGINAL,695,0,,2011-045807
