tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,10,DE,6,04,6,6,TRIPLE WRECKS,6447,10,1604,1103,1599,2,1,1,2,2,1,1545,3591,9996,2,1,5,4,0,0,1,0,1,0,0,3,3830,7432,28,120,70,1,2,2,DEJN1103.pdf,00083149.tif,2015,0,0,0,ORIGINAL,06,14,20253,021304,0213,0051599,005,6,153,0,,Y,2,2015-021304
6,10,DE,6,05,6,6,CHANNEL,6447,10,1609,1103,1599,2,1,1,2,2,7,1600,3591,9996,2,12,3,3,0,0,1,0,1,0,0,3,9998,9998,25,100,70,1,2,1,DEJN1103.pdf,00083150.tif,2015,1,1,0,ORIGINAL,06,14,20253,021305,0213,0051599,005,6,157,0,,Y,2,2015-021305
6,10,DE,6,06,6,6,BALTIMORE CANYON,6447,10,1621,1103,1599,2,1,1,2,2,1,1615,4656,9996,2,2,6,6,0,1,1,1,0,0,0,3,3814,7350,65,2000,68,1,2,2,DEJN1103.pdf,00083152.tif,2015,0,0,0,ORIGINAL,06,14,20253,021306,0213,0051599,005,6,159,0,,Y,2,2015-021306
6,10,DE,6,07,6,6,SITE 11,6447,10,1640,1103,1599,2,1,1,2,2,7,1630,3591,9996,2,2,4,6,0,0,1,0,1,0,0,3,9998,9998,18,85,68,1,2,1,DEJN1103.pdf,00083153.tif,2015,1,1,1,ORIGINAL,06,14,20253,021307,0213,0051599,005,6,164,0,,N,2,2015-021307
6,10,DE,6,08,6,6,WILMINGTON CANYON,6447,10,1707,1103,1599,2,1,1,2,2,1,1700,4711,9996,2,2,8,7,0,1,1,1,0,0,0,3,3824,7327,70,1800,74,2,2,1,DEJN1103.pdf,00083155.tif,2015,0,0,0,ORIGINAL,06,14,20253,021308,0213,0051599,005,6,162,0,,Y,2,2015-021308
6,10,DE,6,09,6,6,BALTIMORE CANYON,6447,10,1710,1103,1599,2,1,1,2,2,1,1700,4711,4691,2,1,10,16,0,1,1,1,0,0,0,3,3806,7349,70,3000,72,1,2,1,DEJN1103.pdf,00083157.tif,2015,1,0,0,ORIGINAL,06,14,20253,021309,0213,0051599,005,6,156,0,,Y,2,2015-021309
6,10,DE,6,10,6,6,BALTIMORE CANYON,6447,10,1719,1103,1599,2,1,1,2,2,1,1700,4711,9996,2,2,6,10,0,1,1,1,0,0,0,4,3814,7350,65,2000,98,1,2,2,DEJN1103.pdf,00083159.tif,2015,0,0,0,ORIGINAL,06,14,20253,021310,0213,0051599,005,6,158,0,,Y,2,2015-021310
6,10,DE,6,11,6,6,WILMINGTON CANYON,6447,10,1727,1103,1599,2,1,1,2,2,1,1715,4711,9996,2,2,9,12,0,1,1,1,0,0,0,5,3824,7327,72,1200,71,1,2,1,DEJN1103.pdf,00083160.tif,2015,0,0,0,ORIGINAL,06,14,20253,021311,0213,0051599,005,6,149,0,,Y,2,2015-021311
6,10,DE,6,12,6,6,WILMINGTON CANYON,6447,10,1735,1103,1599,2,1,1,2,2,1,1715,4711,9996,2,2,8,8,0,1,1,1,0,0,0,4,3824,7327,65,300,72,2,2,1,DEJN1103.pdf,00083162.tif,2015,0,0,0,ORIGINAL,06,14,20253,021312,0213,0051599,005,6,161,0,,Y,2,2015-021312
6,10,DE,6,13,6,6,BALTIMORE CANYON,6447,10,1744,1103,1599,2,1,1,2,2,1,1740,4711,9996,2,2,9,12,0,1,1,1,0,0,0,4,3814,7350,70,800,72,1,2,1,DEJN1103.pdf,00083164.tif,2015,0,0,0,ORIGINAL,06,14,20253,021313,0213,0051599,005,6,148,0,,Y,2,2015-021313
6,10,DE,6,14,6,6,BALTIMORE CANYON,6447,10,1751,1103,1599,2,1,1,2,1,7,1740,4656,1050,2,12,8,8,0,0,1,1,0,0,0,2,3814,7350,72,2000,69,1,2,1,DEJN1103.pdf,00083166.tif,2015,0,1,0,ORIGINAL,06,14,20253,021314,0213,0051599,005,6,163,0,,Y,2,2015-021314
6,10,DE,6,15,6,6,WILMINGTON CANYON,6447,10,1803,1103,1599,2,1,1,2,2,1,1800,4711,9996,2,2,6,8,0,1,1,1,0,0,0,4,3824,7327,70,476,73,2,1,1,DEJN1103.pdf,00083168.tif,2015,1,0,0,ORIGINAL,06,14,20253,021315,0213,0051599,005,6,152,0,,Y,2,2015-021315
6,10,DE,6,16,6,6,WILMINGTON CANYON,6447,10,1811,1103,1599,2,1,1,2,2,1,1800,4711,9996,2,2,8,12,0,1,1,1,0,0,0,6,3824,7327,72,1200,75,1,1,1,DEJN1103.pdf,00083170.tif,2015,1,0,0,ORIGINAL,06,14,20253,021316,0213,0051599,005,6,155,0,,Y,2,2015-021316
6,10,DE,6,17,6,6,WILMINGTON CANYON,6447,10,1814,1103,1599,2,1,1,2,2,7,1802,4711,9996,2,12,9,8,0,1,1,1,0,0,0,5,3824,7327,70,3000,72,1,1,1,DEJN1103.pdf,00083172.tif,2015,1,1,0,ORIGINAL,06,14,20253,021317,0213,0051599,005,6,154,0,,Y,2,2015-021317
6,10,DE,6,18,6,6,WILMINGTON CANYON,6447,10,1830,1103,1599,2,1,1,2,2,1,1820,4711,9996,2,2,8,10,0,1,1,1,0,0,0,5,3824,7327,74,1200,73,1,2,1,DEJN1103.pdf,00083174.tif,2015,1,0,0,ORIGINAL,06,14,20253,021318,0213,0051599,005,6,150,0,,Y,2,2015-021318
6,10,DE,6,19,6,6,BALTIMORE CANYON,6447,10,1845,1103,1599,2,1,2,1,3,1,1830,4711,9996,2,2,8,8,0,1,1,1,0,0,0,8,3814,7350,60,600,71,1,2,1,DEJN1103.pdf,00083176.tif,2015,1,0,0,ORIGINAL,06,14,20253,021319,0213,0051599,005,6,146,0,,Y,2,2015-021319
6,10,DE,6,20,6,6,WILMINGTON CANYON,6447,10,1852,1103,1599,2,1,1,2,3,1,1845,4711,9996,2,12,7,10,0,1,1,1,0,0,0,4,3824,7327,74,600,72,1,2,1,DEJN1103.pdf,00083178.tif,2015,1,0,0,ORIGINAL,06,14,20253,021320,0213,0051599,005,6,151,0,,Y,2,2015-021320
6,10,DE,6,01,6,6,WILMINGTON CANYON,6447,10,1412,2202,1599,2,1,2,1,3,1,1230,4711,4691,2,2,9,12,0,1,1,1,0,0,0,2,3824,7327,68,3000,72,2,1,1,DEJN2202.pdf,00083182.tif,2015,1,0,0,ORIGINAL,06,15,20254,021401,0214,0051599,005,6,197,0,,Y,2,2015-021401
6,10,DE,6,01,6,6,WILMINGTON CANYON,6447,10,1704,2204,1599,2,1,1,2,2,1,1700,4711,9996,2,2,7,6,0,0,1,1,0,0,0,4,3824,7327,72,3600,71,1,2,1,DEJN2204.pdf,00083186.tif,2015,0,0,0,ORIGINAL,06,16,20255,021501,0215,0051599,005,6,198,0,,Y,2,2015-021501
6,24,MD,6,01,6,6,POOR MANS CANYON,6555,24,1632,2106,0856,4,3,1,2,2,1,1629,4711,1050,2,2,8,6,0,1,1,1,0,0,0,5,3752,7406,67,800,70,1,1,1,MDJN2106.pdf,00083253.tif,2015,0,0,0,ORIGINAL,06,19,20258,022301,0223,0470856,047,6,279,0,,Y,2,2015-022301
6,24,MD,6,02,6,6,WASHINGTON CANYON,6555,24,1639,2106,0856,4,3,1,2,2,1,1635,4711,1050,2,2,8,8,0,1,0,1,0,0,0,2,3729,7430,60,600,73,1,2,1,MDJN2106.pdf,00083255.tif,2015,0,0,0,ORIGINAL,06,19,20258,022302,0223,0470856,047,6,277,0,,Y,2,2015-022302
6,24,MD,6,03,6,6,WASHINGTON CANYON,6555,24,1646,2106,0856,4,3,1,2,2,1,1644,4711,1050,2,12,6,8,0,1,1,1,0,0,0,2,3729,7430,60,600,72,1,2,1,MDJN2106.pdf,00083257.tif,2015,0,0,0,ORIGINAL,06,19,20258,022303,0223,0470856,047,6,272,0,,Y,2,2015-022303
6,24,MD,6,04,6,6,BALTIMORE CANYON,6555,24,1658,2106,0856,4,3,1,2,2,1,1655,4711,2161,2,2,8,5,0,1,0,1,0,0,0,3,3814,7350,62,600,74,1,1,1,MDJN2106.pdf,00083259.tif,2015,0,0,0,ORIGINAL,06,19,20258,022304,0223,0470856,047,6,280,0,,Y,2,2015-022304
6,10,DE,6,05,6,6,POOR MANS CANYON,6555,24,1726,2106,0856,4,3,1,2,2,1,1724,4711,1050,2,2,9,8,0,0,1,1,0,0,0,3,3752,7406,67,3000,74,2,1,1,MDJN2106.pdf,00083261.tif,2015,0,0,0,ORIGINAL,06,19,20258,022305,0223,0470856,047,6,276,0,,Y,2,2015-022305
6,24,MD,6,06,6,6,POOR MANS CANYON,6555,24,1813,2106,0856,4,3,1,2,2,1,1811,4711,1050,2,12,13,8,1,0,1,1,0,0,0,4,3752,7406,60,2400,74,1,2,1,MDJN2106.pdf,00083263.tif,2015,0,0,0,ORIGINAL,06,19,20258,022306,0223,0470856,047,6,278,0,,Y,2,2015-022306
6,24,MD,6,07,6,6,POOR MANS CANYON,6555,24,1814,2106,0856,4,3,1,2,3,1,1812,4711,1050,2,2,8,8,0,1,0,1,0,0,0,6,3752,7406,62,2800,72,1,1,1,MDJN2106.pdf,00083265.tif,2015,1,0,0,ORIGINAL,06,19,20258,022307,0223,0470856,047,6,275,0,,Y,2,2015-022307
6,24,MD,6,08,6,6,BALTIMORE CANYON,6555,24,1818,2106,0856,4,3,1,2,2,1,1815,4711,9996,2,2,9,7,1,0,1,1,0,0,0,5,3814,7350,62,660,74,1,1,1,MDJN2106.pdf,00083267.tif,2015,1,0,0,REVISED,06,19,20258,022308,0223,0470856,047,6,273,0,,Y,2,2015-022308
6,24,MD,6,09,6,6,BALTIMORE CANYON,6555,24,1837,2106,0856,4,3,1,2,2,1,1835,4711,9996,2,2,10,8,0,1,1,1,0,0,0,2,3814,7350,62,800,72,1,1,1,MDJN2106.pdf,00083269.tif,2015,1,0,0,ORIGINAL,06,19,20258,022309,0223,0470856,047,6,271,0,,Y,2,2015-022309
6,10,DE,6,10,6,6,POOR MANS CANYON,6555,24,1842,2106,0856,4,3,1,2,2,1,1835,4711,9996,2,2,4,6,0,1,1,1,0,0,0,3,3752,7406,60,2000,72,1,2,1,MDJN2106.pdf,00083271.tif,2015,0,0,0,ORIGINAL,06,19,20258,022310,0223,0470856,047,6,274,0,,Y,2,2015-022310
6,12,FL,6,01,6,6,WASHINGTON CANYON,6936,24,1615,2107,1493,5,1,2,1,3,2,1550,7777,9996,2,12,10,8,0,1,1,1,0,0,0,6,3727,7427,55,300,75,2,2,1,MDJN2107.pdf,00083275.tif,2015,0,0,0,ORIGINAL,06,19,20258,022401,0224,0471493,047,6,282,0,,N,2,2015-022401
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1625,2107,1493,5,1,2,1,3,1,1545,4711,9996,2,2,10,7,0,1,1,1,0,0,0,6,3752,7406,55,240,75,1,1,1,MDJN2107.pdf,00083277.tif,2015,0,0,0,ORIGINAL,06,19,20258,022402,0224,0471493,047,6,284,0,,Y,1,2015-022402
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1700,2107,1493,5,1,2,1,3,1,1645,7777,9996,2,2,12,8,0,0,1,1,0,0,0,4,3752,7406,50,300,73,1,2,1,MDJN2107.pdf,00083279.tif,2015,0,0,0,ORIGINAL,06,19,20258,022403,0224,0471493,047,6,281,0,,N,1,2015-022403
6,37,NC,6,04,6,6,POOR MANS CANYON,6936,24,1720,2107,1493,5,1,2,1,3,1,1700,7777,9996,2,2,13,8,0,1,1,1,0,0,0,6,3752,7406,50,250,74,1,1,1,MDJN2107.pdf,00083281.tif,2015,0,0,0,ORIGINAL,06,19,20258,022404,0224,0471493,047,6,288,0,,Y,1,2015-022404
6,24,MD,6,05,6,6,WASHINGTON CANYON,6936,24,1745,2107,1493,5,1,2,1,3,1,1725,4711,1050,2,2,12,8,0,1,1,1,0,0,0,6,3727,7427,60,300,75,1,2,1,MDJN2107.pdf,00083283.tif,2015,0,0,0,ORIGINAL,06,19,20258,022405,0224,0471493,047,6,285,0,,N,2,2015-022405
6,12,FL,6,06,6,6,POOR MANS CANYON,6936,24,1800,2107,1493,5,1,1,2,2,6,1745,2161,4711,2,12,8,10,0,1,1,1,0,0,0,3,3752,7406,40,180,76,1,2,1,MDJN2107.pdf,00083285.tif,2015,0,1,0,ORIGINAL,06,19,20258,022406,0224,0471493,047,6,290,0,,N,2,2015-022406
6,24,MD,6,07,6,6,WASHINGTON CANYON,6936,24,1830,2107,1493,5,1,1,2,2,1,1800,2161,9996,2,1,6,7,0,0,1,1,0,0,0,6,3727,7427,70,420,75,1,2,1,MDJN2107.pdf,00083287.tif,2015,0,0,0,ORIGINAL,06,19,20258,022407,0224,0471493,047,6,286,0,,Y,2,2015-022407
6,24,MD,6,08,6,6,BALTIMORE CANYON,6936,24,1840,2107,1493,5,1,1,2,2,1,1800,4711,9996,2,2,10,8,0,1,1,1,0,0,0,5,3814,7350,57,600,75,1,2,1,MDJN2107.pdf,00083289.tif,2015,0,0,0,ORIGINAL,06,19,20258,022408,0224,0471493,047,6,287,0,,Y,2,2015-022408
6,12,FL,6,09,6,6,WASHINGTON CANYON,6936,24,1905,2107,1493,5,1,1,2,2,6,1830,4691,9996,2,12,8,8,0,0,1,1,0,0,0,5,3727,7427,62,600,74,1,2,1,MDJN2107.pdf,00083291.tif,2015,0,1,0,ORIGINAL,06,19,20258,022409,0224,0471493,047,6,289,0,,N,2,2015-022409
6,24,MD,6,10,6,6,BALTIMORE CANYON,6936,24,1930,2107,1493,5,1,1,2,2,1,1900,4711,9996,2,2,9,7,0,1,1,1,0,0,0,4,3814,7350,59,372,72,1,1,1,MDJN2107.pdf,00083293.tif,2015,0,0,0,ORIGINAL,06,19,20258,022410,0224,0471493,047,6,283,0,,Y,1,2015-022410
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7508,34,1845,2110,0900,3,1,2,1,3,6,1840,4711,9996,2,2,12,9,1,0,1,1,0,0,0,4,3824,7327,75,500,69,1,2,1,NJJN2110.pdf,00083301.tif,2015,0,0,0,REVISED,06,19,20258,022601,0226,0090900,009,5,381,0,,N,1,2015-022601
6,51,VA,6,01,6,6,NORFOLK CANYON,7614,51,1648,1207,0024,7,1,2,1,3,2,1643,1050,4711,2,2,8,10,0,1,1,1,0,0,0,5,3705,7435,56,300,75,1,2,1,VAJN1207.pdf,00083308.tif,2015,0,1,0,ORIGINAL,06,20,20259,022801,0228,0010024,001,7,447,0,,N,1,2015-022801
6,24,MD,6,02,6,6,NORFOLK CANYON,7614,51,1735,1207,1199,7,2,2,1,3,1,1730,4711,1050,2,2,7,11,0,1,1,1,0,0,0,4,3705,7435,56,300,74,2,2,1,VAJN1207.pdf,00083310.tif,2015,1,1,0,ORIGINAL,06,20,20259,022802,0228,0011199,001,7,449,0,,Y,1,2015-022802
9650,51,VA,MSSA TUNAMENT,03,6,6,WASHINGTON CANYON,7614,51,1805,1207,0024,7,1,1,2,2,7,1800,4691,4711,1,2,11,12,0,1,1,1,0,0,0,5,3729,7430,70,900,75,1,1,1,VAJN1207.pdf,00083312.tif,2015,0,1,0,ORIGINAL,06,20,20259,022803,0228,0010024,001,7,553,0,,Y,1,2015-022803
6,51,VA,6,04,6,6,26 MILE HILL,7614,51,1740,1207,0024,7,1,1,2,2,1,1730,4676,1050,2,2,7,8,0,1,1,1,0,0,0,5,3715,7510,32,140,73,2,2,1,VAJN1207.pdf,00083314.tif,2015,0,0,0,ORIGINAL,06,20,20259,022804,0228,0010024,001,7,450,0,,Y,2,2015-022804
6,51,VA,6,05,6,6,NORFOLK CANYON,7614,51,1842,1207,0025,7,1,1,2,2,1,1825,4691,4711,2,2,12,12,0,1,1,1,0,0,0,4,3705,7435,55,180,70,1,2,1,VAJN1207.pdf,00083316.tif,2015,0,0,0,ORIGINAL,06,20,20259,022805,0228,0010025,001,7,451,0,,Y,2,2015-022805
6,51,VA,6,06,6,6,WASHINGTON CANYON,7614,51,1835,1207,0024,7,1,2,1,3,7,1808,4691,4711,2,2,11,10,0,1,1,1,0,0,0,5,3729,7430,60,600,76,2,2,1,VAJN1207.pdf,00083318.tif,2015,0,1,0,ORIGINAL,06,20,20259,022806,0228,0010024,001,7,448,0,,Y,2,2015-022806
6,51,VA,6,07,6,6,WASHINGTON CANYON,7614,51,1900,1207,0024,7,1,1,2,2,6,1805,4691,4711,2,2,8,10,0,1,1,1,0,0,0,3,3729,7430,60,190,74,2,2,1,VAJN1207.pdf,00083320.tif,2015,0,1,0,ORIGINAL,06,20,20259,022807,0228,0010024,001,7,452,0,,N,1,2015-022807
6,51,VA,6,01,6,6,NORFOLK CANYON,7614,51,1615,2136,0024,7,1,2,1,3,2,1601,1050,4711,2,2,8,7,0,1,1,1,0,0,0,6,3705,7435,56,300,74,1,2,1,VAJN2136.pdf,00083326.tif,2015,0,1,0,REVISED,06,19,20258,023001,0230,0010024,001,7,489,0,,N,1,2015-023001
6,51,VA,6,02,6,6,NORFOLK CANYON,7614,51,1600,2136,0024,7,1,1,2,2,2,1545,4711,1050,2,2,5,7,0,1,1,1,0,0,0,3,3705,7435,56,300,72,1,2,1,VAJN2136.pdf,00083328.tif,2015,0,0,0,ORIGINAL,06,19,20258,023002,0230,0010024,001,7,491,0,,N,2,2015-023002
6,51,VA,6,03,6,6,NORFOLK CANYON,7614,51,1740,2136,1199,7,2,1,2,2,6,1734,4691,4711,2,2,8,7,0,1,1,1,0,0,0,4,3705,7435,56,600,73,2,2,1,VAJN2136.pdf,00083330.tif,2015,1,1,0,ORIGINAL,06,19,20258,023003,0230,0011199,001,7,492,0,,N,2,2015-023003
6,51,VA,6,04,6,6,WASHINGTON CANYON,7614,51,1845,2136,0024,7,1,2,2,3,1,1815,4691,4711,2,2,11,9,0,1,1,1,0,0,0,5,3729,7430,60,600,76,2,2,1,VAJN2136.pdf,00083332.tif,2015,0,1,0,ORIGINAL,06,19,20258,023004,0230,0010024,001,7,490,0,,Y,2,2015-023004
9650,24,MD,MSSA TUNAMENT,05,6,6,WASHINGTON CANYON,7614,51,1810,2136,0024,7,1,1,2,2,1,1800,4711,1050,1,2,11,8,0,1,1,1,0,0,0,5,3729,7430,60,900,75,1,1,1,VAJN2136.pdf,00083334.tif,2015,0,1,1,ORIGINAL,06,19,20258,023005,0230,0010024,001,7,570,0,,Y,1,2015-023005
6,51,VA,6,01,6,6,VA BEACH,6633,51,1650,2201,0088,3,1,2,1,3,1,1600,3591,9996,2,1,4,3,0,0,1,0,1,0,0,6,9998,9998,2,60,98,1,1,1,VAJN2201.pdf,00083338.tif,2015,0,0,0,ORIGINAL,06,19,20258,023101,0231,8100088,810,7,497,0,,Y,2,2015-023101
6,37,NC,6,02,6,DRIFTING,CB LINE,6633,51,1655,2201,0088,3,1,2,1,3,1,1330,3591,9996,2,2,4,4,1,0,1,1,0,0,1,2,3650,7550,10,60,79,1,2,1,VAJN2201.pdf,00083340.tif,2015,0,0,0,ORIGINAL,06,19,20258,023102,0231,8100088,810,7,498,0,,Y,2,2015-023102
6,51,VA,6,03,6,6,100 LINE,6633,51,1725,2201,0088,3,1,2,1,3,1,1650,7777,9996,2,12,8,8,0,0,1,1,0,0,0,3,9998,9998,60,250,79,1,2,1,VAJN2201.pdf,00083342.tif,2015,0,0,0,ORIGINAL,06,19,20258,023103,0231,8100088,810,7,496,0,,Y,1,2015-023103
6,37,NC,6,04,6,BOTTOM FISHING,CIGAR,6633,51,1750,2201,0088,3,1,2,1,3,1,1740,4656,1050,2,12,6,8,0,1,1,1,0,0,1,6,3630,7450,60,120,77,1,2,1,VAJN2201.pdf,00083344.tif,2015,0,0,0,ORIGINAL,06,19,20258,023104,0231,8100088,810,7,495,0,,Y,1,2015-023104
6,51,VA,6,01,6,BOTTOM FISHING,CIGAR,6633,51,1710,1206,0088,3,1,2,1,3,1,1700,1050,9996,2,2,8,7,0,0,1,1,0,0,1,7,3630,7450,59,132,78,2,2,1,VAJN1206.pdf,00083350.tif,2015,0,0,0,ORIGINAL,06,20,20259,023301,0233,8100088,810,7,437,0,,Y,2,2015-023301
6,34,NJ,6,02,6,6,TRIPLE ZEROS,6633,51,1720,1206,0088,3,1,2,1,2,1,1715,2171,9996,2,2,10,10,0,0,1,1,0,0,0,5,3615,7450,62,600,80,1,2,1,VAJN1206.pdf,00083352.tif,2015,0,0,0,ORIGINAL,06,20,20259,023302,0233,8100088,810,7,439,1,Q27;,Y,2,2015-023302
6,51,VA,6,03,6,6,NORFOLK CANYON,6633,51,1740,1206,0088,3,1,1,2,2,7,1720,4656,9996,2,2,9,8,0,1,1,1,0,0,0,5,3705,7435,70,750,74,1,2,1,VAJN1206.pdf,00083354.tif,2015,1,0,0,ORIGINAL,06,20,20259,023303,0233,8100088,810,7,446,0,,Y,1,2015-023303
6,51,VA,6,04,6,6,100 LINE,6633,51,1750,1206,0088,3,1,2,2,3,2,1720,1050,2171,2,2,7,8,0,0,1,1,0,0,0,6,9998,9998,65,300,78,1,1,1,VAJN1206.pdf,00083356.tif,2015,0,0,0,ORIGINAL,06,20,20259,023304,0233,8100088,810,7,442,0,,N,1,2015-023304
6,51,VA,6,05,6,6,NORFOLK CANYON,6633,51,1800,1206,0088,3,1,2,2,3,1,1800,4711,9996,2,2,7,7,0,0,1,1,0,0,0,2,3705,7435,65,600,76,1,2,1,VAJN1206.pdf,00083358.tif,2015,0,0,0,ORIGINAL,06,20,20259,023305,0233,8100088,810,7,441,0,,Y,2,2015-023305
6,51,VA,6,06,6,6,CIGAR,6633,51,1823,1206,0088,3,1,2,1,3,1,1750,4711,1050,2,12,9,7,0,0,1,1,0,0,0,6,3630,7450,62,600,76,1,1,1,VAJN1206.pdf,00083360.tif,2015,0,0,0,ORIGINAL,06,20,20259,023306,0233,8100088,810,7,438,0,,Y,2,2015-023306
6,37,NC,6,07,6,6,CIGAR,6633,51,1845,1206,0088,3,1,2,1,3,1,1820,2171,9996,2,12,9,7,0,0,1,1,0,0,0,6,3630,7450,60,180,78,1,2,1,VAJN1206.pdf,00083362.tif,2015,0,0,0,ORIGINAL,06,20,20259,023307,0233,8100088,810,7,445,0,,Y,1,2015-023307
6,51,VA,6,08,6,6,CIGAR,6633,51,1850,1206,0088,3,1,2,1,3,1,1815,1050,9996,2,2,8,8,0,0,1,1,0,0,0,6,3630,7450,60,120,78,1,2,1,VAJN1206.pdf,00083364.tif,2015,0,0,0,ORIGINAL,06,20,20259,023308,0233,8100088,810,7,440,0,,Y,2,2015-023308
6,51,VA,6,09,6,6,CIGAR,6633,51,1930,1206,0088,3,1,2,2,3,1,1850,2171,9996,2,1,8,8,0,1,1,1,0,0,0,6,3630,7450,65,240,79,1,1,1,VAJN1206.pdf,00083366.tif,2015,0,0,0,ORIGINAL,06,20,20259,023309,0233,8100088,810,7,444,0,,Y,1,2015-023309
6,51,VA,6,10,6,6,NORFOLK CANYON,6633,51,1945,1206,0438,3,3,1,2,2,2,1915,4711,1050,2,2,6,9,0,1,1,1,0,0,0,2,3705,7435,65,300,73,1,2,1,VAJN1206.pdf,00083368.tif,2015,0,0,0,ORIGINAL,06,20,20259,023310,0233,8100438,810,7,443,0,,Y,2,2015-023310
6,24,MD,6,01,6,6,ROCK PILE,7615,24,1715,1108,0938,7,1,1,2,2,7,1710,4656,9996,2,2,8,8,0,1,1,1,0,0,0,4,3739,7422,42,270,74,1,2,1,MDJN1108.pdf,00083372.tif,2015,1,1,0,ORIGINAL,06,20,20259,023401,0234,0470938,047,6,227,0,,Y,2,2015-023401
6,24,MD,6,02,6,6,WASHINGTON CANYON,7615,24,1730,1108,0938,7,1,1,2,2,7,1720,4656,9996,2,2,5,8,0,1,1,1,0,0,0,4,3727,7427,60,180,74,2,2,1,MDJN1108.pdf,00083374.tif,2015,0,1,0,ORIGINAL,06,20,20259,023402,0234,0470938,047,6,225,0,,Y,2,2015-023402
6,24,MD,6,03,6,6,POOR MANS CANYON,7615,24,1740,1108,0938,7,1,1,2,2,7,1725,4656,9996,2,2,10,8,0,1,0,1,0,0,0,4,3752,7406,50,240,77,1,2,1,MDJN1108.pdf,00083376.tif,2015,1,1,0,ORIGINAL,06,20,20259,023403,0234,0470938,047,6,229,0,,Y,2,2015-023403
6,24,MD,6,04,6,6,POOR MANS CANYON,7615,24,1750,1108,0938,7,1,1,2,2,7,1700,4656,9996,2,2,9,8,0,1,1,1,0,0,0,5,3752,7406,52,6000,75,1,1,2,MDJN1108.pdf,00083378.tif,2015,1,1,0,ORIGINAL,06,20,20259,023404,0234,0470938,047,6,231,0,,Y,2,2015-023404
6,51,VA,6,05,6,6,POOR MANS CANYON,7615,24,1800,1108,0938,7,1,2,2,2,7,1700,4656,9996,2,2,7,7,1,1,1,1,0,0,0,4,3752,7406,42,172,77,1,2,1,MDJN1108.pdf,00083379.tif,2015,0,1,0,ORIGINAL,06,20,20259,023405,0234,0470938,047,6,226,0,,Y,2,2015-023405
9650,24,MD,MSSA TUNAMENT,06,6,6,WASHINGTON CANYON,7615,24,1815,1108,0938,7,1,1,2,2,7,1700,4656,9996,1,2,7,2,0,0,1,1,0,0,0,6,3727,7427,55,600,76,1,1,1,MDJN1108.pdf,00083381.tif,2015,0,1,0,ORIGINAL,06,20,20259,023406,0234,0470938,047,6,550,0,,Y,2,2015-023406
6,24,MD,6,07,6,6,POOR MANS CANYON,7615,24,1830,1108,0938,7,1,2,1,3,7,1800,4711,9996,2,2,11,10,0,1,1,1,0,0,0,5,3752,7406,44,210,74,1,2,1,MDJN1108.pdf,00083383.tif,2015,0,1,0,ORIGINAL,06,20,20259,023407,0234,0470938,047,6,230,0,,Y,2,2015-023407
9650,37,NC,MSSA TUNAMENT,08,6,6,WASHINGTON CANYON,7615,24,1845,1108,0938,7,1,1,2,2,7,1830,4711,9996,1,1,7,8,0,0,1,1,0,0,0,6,3727,7427,70,600,71,1,2,2,MDJN1108.pdf,00083385.tif,2015,0,1,0,ORIGINAL,06,20,20259,023408,0234,0470938,047,6,551,0,,Y,2,2015-023408
6,51,VA,6,09,6,6,ROCK PILE,7615,24,1900,1108,0938,7,1,1,2,2,7,1800,3551,4711,2,2,6,22,0,0,1,1,1,0,0,4,3739,7422,70,300,73,1,2,1,MDJN1108.pdf,00083386.tif,2015,1,1,0,REVISED,06,20,20259,023409,0234,0470938,047,6,228,0,,Y,2,2015-023409
9650,24,MD,MSSA TUNAMENT,10,6,6,BALTIMORE CANYON,7615,24,1740,1108,0938,7,1,1,2,2,7,1715,2161,9996,1,12,8,8,0,0,1,1,0,0,0,4,3820,7345,62,720,75,1,2,1,MDJN1108.pdf,00083388.tif,2015,0,1,0,ORIGINAL,06,20,20259,023410,0234,0470938,047,6,552,0,,Y,2,2015-023410
6,36,NY,6,01,6,6,SE OF INLET,7613,36,1518,1114,0175,3,1,1,2,2,1,1500,3551,3531,2,1,3,8,0,0,1,0,1,0,0,3,9998,9998,20,150,64,1,1,1,NYJN1114.pdf,00083393.tif,2015,1,0,0,REVISED,06,20,20259,023501,0235,1030175,103,4,408,0,,Y,2,2015-023501
T206,36,NY,STAR ISLAND SHARK TOURNAMENT,02,6,6,30 FATHOM CURVE,7613,36,1616,1114,0169,3,1,1,2,2,1,1600,3551,3531,1,1,3,8,0,0,1,0,1,0,0,4,9998,9998,20,180,66,1,1,1,NYJN1114.pdf,00083395.tif,2015,0,0,0,ORIGINAL,06,20,20259,023502,0235,1030169,103,4,694,0,,Y,2,2015-023502
