stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,q11a,id
24,15,1103,136,0,,6936,5,1,7,2015,06,20,025015,0471493,0,0,2,MDJN1103.pdf,00083496.tif,ORIGINAL,1,DOLPHIN,1050,0250,1,3,0,0,0,0,2,2015-025015
24,15,1103,137,0,,6936,5,1,7,2015,06,20,025015,0471493,1,0,2,MDJN1103.pdf,00083496.tif,ORIGINAL,1,BLUE MARLIN,2171,0250,2,0,0,0,0,0,2,2015-025015
24,16,1103,138,0,,6936,5,1,4,2015,06,20,025016,0471493,0,0,2,MDJN1103.pdf,00083498.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,8,0,0,0,0,2,2015-025016
24,17,1103,139,0,,6936,5,1,6,2015,06,20,025017,0471493,0,0,2,MDJN1103.pdf,00083500.tif,ORIGINAL,0,BLACK SEA BASS,3350,0250,2,35,35,0,0,0,3,2015-025017
24,17,1103,140,1,RARE OR ILLEGAL SPECIES KEPT;,6936,5,1,6,2015,06,20,025017,0471493,0,0,2,MDJN1103.pdf,00083500.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0250,3,24,24,0,0,0,3,2015-025017
24,17,1103,141,0,,6936,5,1,6,2015,06,20,025017,0471493,0,0,2,MDJN1103.pdf,00083500.tif,ORIGINAL,0,YFT,4711,0250,1,7,7,0,0,0,3,2015-025017
24,18,1103,142,0,,6936,5,1,10,2015,06,20,025018,0471493,0,0,2,MDJN1103.pdf,00083502.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,7,0,0,0,0,2,2015-025018
24,19,1103,143,0,,6936,5,1,6,2015,06,20,025019,0471493,0,0,2,MDJN1103.pdf,00083504.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,2,0,0,0,0,2,2015-025019
24,19,1103,144,0,,6936,5,1,6,2015,06,20,025019,0471493,0,0,2,MDJN1103.pdf,00083504.tif,ORIGINAL,1,WHITE MARLIN,2161,0250,2,0,0,0,0,0,2,2015-025019
24,20,1103,145,0,,6936,5,1,4,2015,06,20,025020,0471493,0,0,2,MDJN1103.pdf,00083506.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,5,0,0,0,0,2,2015-025020
24,21,1103,146,0,,6936,5,1,3,2015,06,20,025021,0471493,0,0,2,MDJN1103.pdf,00083508.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,5,0,0,0,0,2,2015-025021
24,01,1104,147,0,,6936,7,1,4,2015,06,06,004201,0470938,0,0,2,MDJN1104.pdf,00082376.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0042,3,0,0,0,0,0,2,2015-004201
24,01,1104,148,0,,6936,7,1,4,2015,06,06,004201,0470938,0,0,2,MDJN1104.pdf,00082376.tif,ORIGINAL,1,DUSKY SHARK,4841,0042,2,0,0,0,0,0,2,2015-004201
24,01,1104,149,0,,6936,7,1,4,2015,06,06,004201,0470938,0,0,2,MDJN1104.pdf,00082376.tif,ORIGINAL,4,BLUE SHARK,4931,0042,1,0,0,0,0,0,2,2015-004201
24,02,1104,150,0,,6936,7,1,4,2015,06,06,004202,0470938,0,0,2,MDJN1104.pdf,00082378.tif,ORIGINAL,1,DUSKY SHARK,4841,0042,1,0,0,0,0,0,2,2015-004202
24,02,1104,151,0,,6936,7,1,4,2015,06,06,004202,0470938,0,0,2,MDJN1104.pdf,00082378.tif,ORIGINAL,2,BLUE SHARK,4931,0042,2,0,0,0,0,0,2,2015-004202
24,03,1104,152,0,,6936,7,1,2,2015,06,06,004203,0470938,0,0,1,MDJN1104.pdf,00082380.tif,ORIGINAL,0,DOLPHIN,1050,0042,2,2,2,0,0,0,3,2015-004203
24,03,1104,153,0,,6936,7,1,2,2015,06,06,004203,0470938,0,0,1,MDJN1104.pdf,00082380.tif,ORIGINAL,0,YFT,4711,0042,1,1,1,0,0,0,3,2015-004203
24,01,1107,154,0,,6936,4,3,4,2015,06,13,011201,0470856,0,0,2,MDJN1107.pdf,00082627.tif,ORIGINAL,0,DOLPHIN,1050,0112,1,5,0,0,0,0,3,2015-011201
24,01,1107,155,0,,6936,4,3,4,2015,06,13,011201,0470856,0,0,2,MDJN1107.pdf,00082627.tif,ORIGINAL,0,BLACK SEA BASS,3350,0112,3,2,0,0,0,0,3,2015-011201
24,01,1107,156,1,RARE OR ILLEGAL SPECIES KEPT;,6936,4,3,4,2015,06,13,011201,0470856,0,0,2,MDJN1107.pdf,00082627.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0112,4,9,0,0,0,0,3,2015-011201
24,01,1107,157,0,,6936,4,3,4,2015,06,13,011201,0470856,0,0,2,MDJN1107.pdf,00082627.tif,ORIGINAL,1,YFT,4711,0112,2,0,0,0,0,0,3,2015-011201
24,02,1107,158,0,,6936,4,3,4,2015,06,13,011202,0470856,0,0,2,MDJN1107.pdf,00082629.tif,ORIGINAL,0,YFT,4711,0112,1,2,0,0,0,0,1,2015-011202
24,03,1107,159,0,,6936,4,3,4,2015,06,13,011203,0470856,0,0,2,MDJN1107.pdf,00082631.tif,ORIGINAL,0,YFT,4711,0112,1,4,0,0,0,0,2,2015-011203
24,04,1107,160,0,,6936,4,3,4,2015,06,13,011204,0470856,0,0,2,MDJN1107.pdf,00082633.tif,ORIGINAL,0,DOLPHIN,1050,0112,1,1,0,0,0,0,2,2015-011204
24,01,1108,161,0,,7615,7,1,4,2015,06,20,023401,0470938,0,0,2,MDJN1108.pdf,00083373.tif,ORIGINAL,0,DOLPHIN,1050,0234,1,2,0,0,0,0,2,2015-023401
24,02,1108,162,0,,7615,7,1,4,2015,06,20,023402,0470938,0,0,2,MDJN1108.pdf,00083375.tif,ORIGINAL,0,DOLPHIN,1050,0234,2,3,0,0,0,0,2,2015-023402
24,02,1108,163,0,,7615,7,1,4,2015,06,20,023402,0470938,0,0,2,MDJN1108.pdf,00083375.tif,ORIGINAL,0,YFT,4711,0234,1,1,0,0,0,0,2,2015-023402
24,03,1108,164,0,,7615,7,1,4,2015,06,20,023403,0470938,1,0,2,MDJN1108.pdf,00083377.tif,ORIGINAL,0,DOLPHIN,1050,0234,1,3,0,0,0,0,2,2015-023403
24,05,1108,165,0,,7615,7,1,4,2015,06,20,023405,0470938,0,0,2,MDJN1108.pdf,00083380.tif,ORIGINAL,0,DOLPHIN,1050,0234,1,1,0,0,0,0,2,2015-023405
24,05,1108,166,0,,7615,7,1,4,2015,06,20,023405,0470938,0,0,2,MDJN1108.pdf,00083380.tif,ORIGINAL,1,WHITE MARLIN,2161,0234,2,0,0,0,0,0,2,2015-023405
24,06,1108,167,0,,7615,7,1,6,2015,06,20,023406,0470938,0,0,2,MDJN1108.pdf,00083382.tif,ORIGINAL,1,WHITE MARLIN,2161,0234,1,0,0,0,0,0,2,2015-023406
24,07,1108,168,0,,7615,7,1,5,2015,06,20,023407,0470938,0,0,2,MDJN1108.pdf,00083384.tif,ORIGINAL,0,YFT,4711,0234,1,1,0,0,0,0,3,2015-023407
24,09,1108,169,0,,7615,7,1,4,2015,06,20,023409,0470938,0,0,2,MDJN1108.pdf,00083387.tif,ORIGINAL,0,DOLPHIN,1050,0234,1,4,4,0,0,0,2,2015-023409
24,09,1108,170,0,,7615,7,1,4,2015,06,20,023409,0470938,1,0,2,MDJN1108.pdf,00083387.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0234,2,1,1,0,0,0,2,2015-023409
24,10,1108,171,0,,7615,7,1,4,2015,06,20,023410,0470938,0,0,2,MDJN1108.pdf,00083389.tif,ORIGINAL,0,DOLPHIN,1050,0234,1,23,0,0,0,0,2,2015-023410
24,01,1201,172,0,,6936,5,1,6,2015,06,14,014001,0471493,0,0,1,MDJN1201.pdf,00082766.tif,ORIGINAL,0,DOLPHIN,1050,0140,2,1,1,0,0,0,3,2015-014001
24,01,1201,173,1,RARE OR ILLEGAL SPECIES KEPT;,6936,5,1,6,2015,06,14,014001,0471493,0,0,1,MDJN1201.pdf,00082766.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0140,3,7,7,0,0,0,3,2015-014001
24,01,1201,174,0,,6936,5,1,6,2015,06,14,014001,0471493,0,0,1,MDJN1201.pdf,00082766.tif,ORIGINAL,2,YFT,4711,0140,1,2,2,0,0,0,3,2015-014001
24,02,1201,175,0,,6936,5,1,6,2015,06,14,014002,0471493,0,0,1,MDJN1201.pdf,00082768.tif,ORIGINAL,0,YFT,4711,0140,1,2,2,0,0,0,3,2015-014002
24,03,1201,176,0,,6936,5,1,5,2015,06,14,014003,0471493,0,0,1,MDJN1201.pdf,00082770.tif,ORIGINAL,0,YFT,4711,0140,1,4,4,0,0,0,3,2015-014003
24,04,1201,177,0,,6936,5,1,7,2015,06,14,014004,0471493,0,0,2,MDJN1201.pdf,00082772.tif,ORIGINAL,0,YFT,4711,0140,1,8,8,0,0,0,2,2015-014004
24,05,1201,178,0,,6936,5,1,5,2015,06,14,014005,0471493,0,0,2,MDJN1201.pdf,00082774.tif,ORIGINAL,4,YFT,4711,0140,1,12,12,0,0,0,3,2015-014005
24,06,1201,179,0,,6936,5,1,6,2015,06,14,014006,0471493,0,0,2,MDJN1201.pdf,00082776.tif,ORIGINAL,0,DOLPHIN,1050,0140,2,1,1,0,0,0,3,2015-014006
24,06,1201,180,0,,6936,5,1,6,2015,06,14,014006,0471493,0,0,2,MDJN1201.pdf,00082776.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0140,3,0,0,0,0,0,3,2015-014006
24,06,1201,181,0,,6936,5,1,6,2015,06,14,014006,0471493,0,0,2,MDJN1201.pdf,00082776.tif,ORIGINAL,1,YFT,4711,0140,1,11,11,0,0,0,3,2015-014006
24,07,1201,182,0,,6936,5,1,6,2015,06,14,014007,0471493,0,0,2,MDJN1201.pdf,00082778.tif,ORIGINAL,0,YFT,4711,0140,1,3,3,0,0,0,3,2015-014007
24,08,1201,183,0,,6936,5,1,3,2015,06,14,014008,0471493,0,0,2,MDJN1201.pdf,00082780.tif,ORIGINAL,0,DOLPHIN,1050,0140,3,1,0,0,0,0,3,2015-014008
24,08,1201,184,0,,6936,5,1,3,2015,06,14,014008,0471493,0,0,2,MDJN1201.pdf,00082780.tif,ORIGINAL,0,BLACKFIN TUNA,4641,0140,2,3,0,0,0,0,3,2015-014008
24,08,1201,185,0,,6936,5,1,3,2015,06,14,014008,0471493,0,0,2,MDJN1201.pdf,00082780.tif,ORIGINAL,0,BIGEYE TUNA,4691,0140,1,1,1,0,0,0,3,2015-014008
24,09,1201,186,0,,6936,5,1,6,2015,06,14,014009,0471493,0,0,2,MDJN1201.pdf,00082782.tif,ORIGINAL,1,WHITE MARLIN,2161,0140,2,0,0,0,0,0,3,2015-014009
24,09,1201,187,0,,6936,5,1,6,2015,06,14,014009,0471493,0,0,2,MDJN1201.pdf,00082782.tif,ORIGINAL,0,YFT,4711,0140,1,1,1,0,0,0,3,2015-014009
24,10,1201,188,0,,6936,5,1,6,2015,06,14,014010,0471493,0,0,2,MDJN1201.pdf,00082784.tif,ORIGINAL,1,WHITE MARLIN,2161,0140,2,0,0,0,0,0,2,2015-014010
24,10,1201,189,0,,6936,5,1,6,2015,06,14,014010,0471493,0,0,2,MDJN1201.pdf,00082784.tif,ORIGINAL,0,YFT,4711,0140,1,1,0,0,0,0,2,2015-014010
24,01,1204,190,0,,6447,3,1,3,2015,06,13,014101,0470853,0,0,2,MDJN1204.pdf,00082788.tif,ORIGINAL,1,BLACKTIP SHARK,4871,0141,2,0,0,0,0,0,2,2015-014101
24,01,1204,191,0,,6447,3,1,3,2015,06,13,014101,0470853,0,0,2,MDJN1204.pdf,00082788.tif,ORIGINAL,1,BLUE SHARK,4931,0141,1,0,0,0,0,0,2,2015-014101
24,02,1204,192,0,,6447,3,1,3,2015,06,13,014102,0470853,0,0,1,MDJN1204.pdf,00082790.tif,ORIGINAL,22,YFT,4711,0141,1,2,2,0,0,0,3,2015-014102
24,03,1204,193,0,,6447,3,1,4,2015,06,13,014103,0470853,0,0,1,MDJN1204.pdf,00082792.tif,ORIGINAL,0,YFT,4711,0141,1,2,2,0,0,0,3,2015-014103
24,04,1204,194,0,,6447,3,1,6,2015,06,13,014104,0470853,0,0,2,MDJN1204.pdf,00082794.tif,ORIGINAL,0,DOLPHIN,1050,0141,1,2,0,0,0,0,2,2015-014104
24,05,1204,195,0,,6447,3,1,5,2015,06,13,014105,0470853,0,0,1,MDJN1204.pdf,00082796.tif,ORIGINAL,0,DOLPHIN,1050,0141,2,1,1,0,0,0,3,2015-014105
24,05,1204,196,1,RARE OR ILLEGAL SPECIES KEPT;,6447,3,1,5,2015,06,13,014105,0470853,0,0,1,MDJN1204.pdf,00082796.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0141,4,13,13,0,0,0,3,2015-014105
24,05,1204,197,0,,6447,3,1,5,2015,06,13,014105,0470853,0,0,1,MDJN1204.pdf,00082796.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0141,3,1,1,0,0,0,3,2015-014105
24,05,1204,198,0,,6447,3,1,5,2015,06,13,014105,0470853,0,0,1,MDJN1204.pdf,00082796.tif,ORIGINAL,0,YFT,4711,0141,1,2,2,0,0,0,3,2015-014105
24,06,1204,199,0,,6447,3,1,6,2015,06,13,014106,0470853,0,0,2,MDJN1204.pdf,00082798.tif,ORIGINAL,0,DOLPHIN,1050,0141,2,1,0,0,0,0,3,2015-014106
24,06,1204,200,0,,6447,3,1,6,2015,06,13,014106,0470853,0,0,2,MDJN1204.pdf,00082798.tif,ORIGINAL,0,YFT,4711,0141,1,1,0,0,0,0,3,2015-014106
24,07,1204,201,0,,6447,3,1,6,2015,06,13,014107,0470853,0,0,1,MDJN1204.pdf,00082800.tif,ORIGINAL,0,DOLPHIN,1050,0141,2,1,1,0,0,0,3,2015-014107
24,07,1204,202,0,,6447,3,1,6,2015,06,13,014107,0470853,0,0,1,MDJN1204.pdf,00082800.tif,ORIGINAL,0,YFT,4711,0141,1,3,3,0,0,0,3,2015-014107
24,08,1204,203,0,,6447,3,1,6,2015,06,13,014108,0470853,0,0,2,MDJN1204.pdf,00082802.tif,ORIGINAL,0,YFT,4711,0141,1,5,0,0,0,0,3,2015-014108
24,09,1204,204,0,,6447,3,1,6,2015,06,13,014109,0470853,0,0,1,MDJN1204.pdf,00082804.tif,ORIGINAL,0,DOLPHIN,1050,0141,2,6,6,0,0,0,3,2015-014109
24,09,1204,205,0,,6447,3,1,6,2015,06,13,014109,0470853,0,0,1,MDJN1204.pdf,00082804.tif,ORIGINAL,2,YFT,4711,0141,1,2,2,0,0,0,3,2015-014109
24,10,1204,206,0,,6447,3,1,7,2015,06,13,014110,0470853,0,0,2,MDJN1204.pdf,00082806.tif,ORIGINAL,0,DOLPHIN,1050,0141,1,5,0,0,0,0,2,2015-014110
24,11,1204,207,0,,6447,3,1,6,2015,06,13,014111,0470853,0,0,2,MDJN1204.pdf,00082808.tif,ORIGINAL,1,YFT,4711,0141,1,3,0,0,0,0,3,2015-014111
24,12,1204,208,0,,6447,3,1,7,2015,06,13,014112,0470853,0,0,2,MDJN1204.pdf,00082810.tif,ORIGINAL,0,YFT,4711,0141,1,1,0,0,0,0,3,2015-014112
24,13,1204,209,0,,6447,3,1,3,2015,06,13,014113,0470853,0,0,2,MDJN1204.pdf,00082812.tif,ORIGINAL,7,YFT,4711,0141,1,7,0,0,0,0,2,2015-014113
24,14,1204,210,0,,6447,3,1,6,2015,06,13,014114,0470853,0,0,2,MDJN1204.pdf,00082814.tif,ORIGINAL,3,DOLPHIN,1050,0141,2,6,0,0,0,0,2,2015-014114
24,14,1204,211,0,,6447,3,1,6,2015,06,13,014114,0470853,0,0,2,MDJN1204.pdf,00082814.tif,ORIGINAL,1,BLUE MARLIN,2171,0141,3,0,0,0,0,0,2,2015-014114
24,14,1204,212,0,,6447,3,1,6,2015,06,13,014114,0470853,0,0,2,MDJN1204.pdf,00082814.tif,ORIGINAL,0,YFT,4711,0141,1,3,0,0,0,0,2,2015-014114
24,15,1204,213,0,,6447,3,1,6,2015,06,13,014115,0470853,0,0,2,MDJN1204.pdf,00082816.tif,ORIGINAL,0,DOLPHIN,1050,0141,2,1,0,0,0,0,2,2015-014115
24,15,1204,214,0,,6447,3,1,6,2015,06,13,014115,0470853,0,0,2,MDJN1204.pdf,00082816.tif,ORIGINAL,0,YFT,4711,0141,1,1,0,0,0,0,2,2015-014115
24,16,1204,215,0,,6447,3,1,5,2015,06,13,014116,0470853,0,0,2,MDJN1204.pdf,00082818.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0141,2,0,0,0,0,0,3,2015-014116
24,16,1204,216,0,,6447,3,1,5,2015,06,13,014116,0470853,0,0,2,MDJN1204.pdf,00082818.tif,ORIGINAL,1,BLUE SHARK,4931,0141,1,0,0,0,0,0,3,2015-014116
24,17,1204,217,0,,6447,3,1,6,2015,06,13,014117,0470853,0,1,2,MDJN1204.pdf,00082820.tif,ORIGINAL,0,DOLPHIN,1050,0141,1,5,0,0,0,0,2,2015-014117
24,02,1205,218,1,ALIVE;,7615,7,1,7,2015,06,14,011302,0470938,0,1,2,MDJN1205.pdf,00082647.tif,ORIGINAL,5,GOLDEN TILEFISH,4467,0113,4,0,0,0,0,0,2,2015-011302
24,02,1205,219,0,,7615,7,1,7,2015,06,14,011302,0470938,0,0,2,MDJN1205.pdf,00082647.tif,ORIGINAL,0,DOLPHIN,1050,0113,2,1,0,0,0,0,2,2015-011302
24,02,1205,220,1,ALIVE;,7615,7,1,7,2015,06,14,011302,0470938,0,0,2,MDJN1205.pdf,00082647.tif,REVISED,2,BLACKBELLY ROSEFISH,2420,0113,3,0,0,0,0,0,2,2015-011302
24,02,1205,221,0,,7615,7,1,7,2015,06,14,011302,0470938,0,0,2,MDJN1205.pdf,00082647.tif,ORIGINAL,3,YFT,4711,0113,1,7,0,0,0,0,2,2015-011302
24,03,1205,222,0,,7615,7,1,7,2015,06,14,011303,0470938,0,0,2,MDJN1205.pdf,00082649.tif,ORIGINAL,0,DOLPHIN,1050,0113,2,1,1,0,0,0,3,2015-011303
24,03,1205,223,0,,7615,7,1,7,2015,06,14,011303,0470938,0,0,2,MDJN1205.pdf,00082649.tif,ORIGINAL,0,YFT,4711,0113,1,8,8,0,0,0,3,2015-011303
24,04,1205,224,0,,7615,7,1,3,2015,06,14,011304,0479006,0,0,2,MDJN1205.pdf,00082651.tif,ORIGINAL,0,DOLPHIN,1050,0113,1,2,0,0,0,0,2,2015-011304
24,04,1205,225,0,,7615,7,1,3,2015,06,14,011304,0479006,0,0,2,MDJN1205.pdf,00082651.tif,ORIGINAL,0,YFT,4711,0113,2,1,0,0,0,0,2,2015-011304
24,01,2102,226,0,,6936,5,1,5,2015,06,08,004401,0471493,0,0,1,MDJN2102.pdf,00082386.tif,ORIGINAL,5,YFT,4711,0044,1,2,2,0,0,0,3,2015-004401
24,02,2102,227,0,,6936,5,1,5,2015,06,08,004402,0471493,0,0,2,MDJN2102.pdf,00082388.tif,ORIGINAL,0,BIGEYE TUNA,4691,0044,2,1,1,0,0,0,3,2015-004402
24,02,2102,228,0,,6936,5,1,5,2015,06,08,004402,0471493,0,0,2,MDJN2102.pdf,00082388.tif,ORIGINAL,6,YFT,4711,0044,1,1,1,0,0,0,3,2015-004402
24,03,2102,229,0,,6936,5,1,5,2015,06,08,004403,0471493,0,0,1,MDJN2102.pdf,00082390.tif,ORIGINAL,0,DOLPHIN,1050,0044,1,2,2,0,0,0,3,2015-004403
24,03,2102,230,0,,6936,5,1,5,2015,06,08,004403,0471493,0,0,1,MDJN2102.pdf,00082390.tif,ORIGINAL,4,YFT,4711,0044,2,0,0,0,0,0,3,2015-004403
24,01,2104,231,0,,6447,7,1,3,2015,06,11,009601,0470938,0,0,2,MDJN2104.pdf,00082562.tif,ORIGINAL,0,DOLPHIN,1050,0096,2,2,0,0,0,0,3,2015-009601
24,01,2104,232,0,,6447,7,1,3,2015,06,11,009601,0470938,0,0,2,MDJN2104.pdf,00082562.tif,ORIGINAL,1,WHITE MARLIN,2161,0096,3,0,0,0,0,0,3,2015-009601
24,01,2104,233,0,,6447,7,1,3,2015,06,11,009601,0470938,0,0,2,MDJN2104.pdf,00082562.tif,ORIGINAL,1,YFT,4711,0096,1,1,0,0,0,0,3,2015-009601
24,02,2104,234,0,,6447,7,1,4,2015,06,11,009602,0470938,0,0,2,MDJN2104.pdf,00082564.tif,ORIGINAL,0,DOLPHIN,1050,0096,1,1,0,0,0,0,2,2015-009602
24,03,2104,235,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,6447,7,1,6,2015,06,11,009603,0470938,0,0,2,MDJN2104.pdf,00082566.tif,ORIGINAL,0,SNOWY GROUPER,1410,0096,3,1,0,0,0,0,3,2015-009603
24,03,2104,236,1,RARE OR ILLEGAL SPECIES KEPT;,6447,7,1,6,2015,06,11,009603,0470938,0,0,2,MDJN2104.pdf,00082566.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0096,2,25,0,0,0,0,3,2015-009603
24,03,2104,237,0,,6447,7,1,6,2015,06,11,009603,0470938,0,0,2,MDJN2104.pdf,00082566.tif,ORIGINAL,0,YFT,4711,0096,1,2,2,0,0,0,3,2015-009603
24,01,2105,238,0,,6936,5,1,2,2015,06,16,015401,0471493,0,0,2,MDJN2105.pdf,00082903.tif,ORIGINAL,0,DOLPHIN,1050,0154,2,4,4,0,0,0,3,2015-015401
24,01,2105,239,0,,6936,5,1,2,2015,06,16,015401,0471493,0,0,2,MDJN2105.pdf,00082903.tif,ORIGINAL,0,YFT,4711,0154,1,3,3,0,0,0,3,2015-015401
24,02,2105,240,0,,6936,5,1,6,2015,06,16,015402,0471493,0,0,1,MDJN2105.pdf,00082905.tif,ORIGINAL,0,DOLPHIN,1050,0154,2,3,3,0,0,0,3,2015-015402
24,02,2105,241,0,,6936,5,1,6,2015,06,16,015402,0471493,0,0,1,MDJN2105.pdf,00082905.tif,ORIGINAL,0,YFT,4711,0154,1,3,3,0,0,0,3,2015-015402
24,01,2106,242,0,,6555,4,3,5,2015,06,19,022301,0470856,0,0,2,MDJN2106.pdf,00083254.tif,ORIGINAL,0,DOLPHIN,1050,0223,2,3,0,0,0,0,2,2015-022301
24,01,2106,243,0,,6555,4,3,5,2015,06,19,022301,0470856,0,0,2,MDJN2106.pdf,00083254.tif,ORIGINAL,0,YFT,4711,0223,1,1,0,0,0,0,2,2015-022301
24,02,2106,244,0,,6555,4,3,2,2015,06,19,022302,0470856,0,0,2,MDJN2106.pdf,00083256.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,10,0,0,0,0,2,2015-022302
24,03,2106,245,0,,6555,4,3,2,2015,06,19,022303,0470856,0,0,2,MDJN2106.pdf,00083258.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,4,0,0,0,0,2,2015-022303
24,04,2106,246,0,,6555,4,3,3,2015,06,19,022304,0470856,0,0,2,MDJN2106.pdf,00083260.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,2,0,0,0,0,2,2015-022304
24,04,2106,247,0,,6555,4,3,3,2015,06,19,022304,0470856,0,0,2,MDJN2106.pdf,00083260.tif,ORIGINAL,1,WHITE MARLIN,2161,0223,2,0,0,0,0,0,2,2015-022304
24,05,2106,248,0,,6555,4,3,3,2015,06,19,022305,0470856,0,0,2,MDJN2106.pdf,00083262.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,12,0,0,0,0,2,2015-022305
24,05,2106,249,0,,6555,4,3,3,2015,06,19,022305,0470856,0,0,2,MDJN2106.pdf,00083262.tif,ORIGINAL,1,WHITE MARLIN,2161,0223,2,0,0,0,0,0,2,2015-022305
24,06,2106,250,0,,6555,4,3,4,2015,06,19,022306,0470856,0,0,2,MDJN2106.pdf,00083264.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,16,0,0,0,0,2,2015-022306
24,07,2106,251,0,,6555,4,3,6,2015,06,19,022307,0470856,0,0,2,MDJN2106.pdf,00083266.tif,ORIGINAL,0,DOLPHIN,1050,0223,2,6,0,0,0,0,3,2015-022307
24,07,2106,252,0,,6555,4,3,6,2015,06,19,022307,0470856,0,0,2,MDJN2106.pdf,00083266.tif,ORIGINAL,0,YFT,4711,0223,1,1,0,0,0,0,3,2015-022307
24,08,2106,253,0,,6555,4,3,5,2015,06,19,022308,0470856,0,0,2,MDJN2106.pdf,00083268.tif,ORIGINAL,0,DOLPHIN,1050,0223,2,3,0,0,0,0,2,2015-022308
24,08,2106,254,0,,6555,4,3,5,2015,06,19,022308,0470856,0,0,2,MDJN2106.pdf,00083268.tif,ORIGINAL,0,YFT,4711,0223,1,2,0,0,0,0,2,2015-022308
24,09,2106,255,0,,6555,4,3,2,2015,06,19,022309,0470856,0,0,2,MDJN2106.pdf,00083270.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,7,0,0,0,0,2,2015-022309
24,09,2106,256,0,,6555,4,3,2,2015,06,19,022309,0470856,0,0,2,MDJN2106.pdf,00083270.tif,ORIGINAL,0,BFT SCHOOL,4677,0223,3,1,1,0,0,0,2,2015-022309
24,09,2106,257,0,,6555,4,3,2,2015,06,19,022309,0470856,0,0,2,MDJN2106.pdf,00083270.tif,ORIGINAL,4,YFT,4711,0223,2,0,0,0,0,0,2,2015-022309
24,10,2106,258,0,,6555,4,3,3,2015,06,19,022310,0470856,1,0,2,MDJN2106.pdf,00083272.tif,ORIGINAL,0,DOLPHIN,1050,0223,1,3,0,0,0,0,2,2015-022310
24,01,2107,259,0,,6936,5,1,6,2015,06,19,022401,0471493,0,0,2,MDJN2107.pdf,00083276.tif,ORIGINAL,0,DOLPHIN,1050,0224,1,10,10,0,0,0,3,2015-022401
24,01,2107,260,0,,6936,5,1,6,2015,06,19,022401,0471493,0,0,2,MDJN2107.pdf,00083276.tif,ORIGINAL,2,WHITE MARLIN,2161,0224,3,0,0,0,0,0,3,2015-022401
24,01,2107,261,0,,6936,5,1,6,2015,06,19,022401,0471493,0,0,2,MDJN2107.pdf,00083276.tif,ORIGINAL,1,BLUE MARLIN,2171,0224,2,0,0,0,0,0,3,2015-022401
24,02,2107,262,0,,6936,5,1,6,2015,06,19,022402,0471493,0,0,1,MDJN2107.pdf,00083278.tif,ORIGINAL,0,YFT,4711,0224,1,20,20,0,0,0,3,2015-022402
24,03,2107,263,0,,6936,5,1,4,2015,06,19,022403,0471493,0,0,1,MDJN2107.pdf,00083280.tif,ORIGINAL,0,DOLPHIN,1050,0224,2,7,7,0,0,0,3,2015-022403
24,03,2107,264,0,,6936,5,1,4,2015,06,19,022403,0471493,0,0,1,MDJN2107.pdf,00083280.tif,ORIGINAL,0,YFT,4711,0224,1,11,11,0,0,0,3,2015-022403
24,04,2107,265,0,,6936,5,1,6,2015,06,19,022404,0471493,0,0,1,MDJN2107.pdf,00083282.tif,ORIGINAL,0,DOLPHIN,1050,0224,2,7,7,0,0,0,3,2015-022404
24,04,2107,266,0,,6936,5,1,6,2015,06,19,022404,0471493,0,0,1,MDJN2107.pdf,00083282.tif,ORIGINAL,0,YFT,4711,0224,1,12,12,0,0,0,3,2015-022404
24,05,2107,267,0,,6936,5,1,6,2015,06,19,022405,0471493,0,0,2,MDJN2107.pdf,00083284.tif,ORIGINAL,0,DOLPHIN,1050,0224,2,2,2,0,0,0,3,2015-022405
24,05,2107,268,0,,6936,5,1,6,2015,06,19,022405,0471493,0,0,2,MDJN2107.pdf,00083284.tif,ORIGINAL,0,YFT,4711,0224,1,8,8,0,0,0,3,2015-022405
