tracker,stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,interr,filestat,month,day,year,enterr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
360102,36,2218,02,1043,0,,NYJL2218.pdf,3601,7727,00163078.tif,3,1,3,7,0,ORIGINAL,07,05,2021,0,1030589,SANDBAR SHARK,4821,1,0,0,1,0,0,0,2,2021-360102
360102,36,2218,02,1044,0,,NYJL2218.pdf,3601,7727,00163078.tif,3,1,3,7,0,ORIGINAL,07,05,2021,0,1030589,BLUE SHARK,4931,2,0,0,2,0,0,0,2,2021-360102
360102,36,2218,02,1042,1,ALIVE;,NYJL2218.pdf,3601,7727,00163078.tif,3,1,3,7,0,ORIGINAL,07,05,2021,0,1030589,WHITE SHARK,4801,3,0,0,1,0,0,0,2,2021-360102
360103,36,2218,03,1046,0,,NYJL2218.pdf,3601,7727,00163080.tif,3,1,3,5,0,ORIGINAL,07,05,2021,0,1030175,YFT,4711,1,3,3,0,0,0,0,1,2021-360103
360103,36,2218,03,1045,0,,NYJL2218.pdf,3601,7727,00163080.tif,3,1,3,5,0,ORIGINAL,07,05,2021,0,1030175,BIGEYE TUNA,4691,2,1,1,0,0,0,0,1,2021-360103
360104,36,2218,04,1047,0,,NYJL2218.pdf,3601,7727,00163082.tif,3,1,2,4,0,ORIGINAL,07,05,2021,0,1030175,YFT,4711,1,4,4,3,0,0,0,2,2021-360104
360105,36,2218,05,1049,0,,NYJL2218.pdf,3601,7727,00163084.tif,3,1,2,5,1,ORIGINAL,07,05,2021,0,1030175,BIGEYE TUNA,4691,1,1,1,0,0,0,0,1,2021-360105
360105,36,2218,05,1048,0,,NYJL2218.pdf,3601,7727,00163084.tif,3,1,2,5,1,ORIGINAL,07,05,2021,0,1030175,DOLPHIN,1050,2,4,4,0,0,0,0,1,2021-360105
360105,36,2218,05,1050,0,,NYJL2218.pdf,3601,7727,00163084.tif,3,1,2,5,1,ORIGINAL,07,05,2021,0,1030175,YFT,4711,3,12,12,0,0,0,0,1,2021-360105
360106,36,2218,06,1051,0,,NYJL2218.pdf,3601,7727,00163086.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,1030175,BIGEYE TUNA,4691,1,2,2,0,0,0,0,2,2021-360106
360106,36,2218,06,1052,0,,NYJL2218.pdf,3601,7727,00163086.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,1030175,YFT,4711,2,2,2,0,0,0,0,2,2021-360106
360107,36,2218,07,1053,0,,NYJL2218.pdf,3601,7727,00163088.tif,3,1,2,5,0,ORIGINAL,07,05,2021,1,1030589,DOLPHIN,1050,1,4,4,0,0,0,0,1,2021-360107
360107,36,2218,07,1054,0,,NYJL2218.pdf,3601,7727,00163088.tif,3,1,2,5,0,ORIGINAL,07,05,2021,1,1030589,YFT,4711,2,4,4,0,0,0,0,1,2021-360107
360108,36,2218,08,1056,0,,NYJL2218.pdf,3601,7727,00163090.tif,3,1,1,3,0,ORIGINAL,07,05,2021,0,1030589,YFT,4711,1,6,1,4,0,0,0,1,2021-360108
360108,36,2218,08,1055,0,,NYJL2218.pdf,3601,7727,00163090.tif,3,1,1,3,0,ORIGINAL,07,05,2021,0,1030589,BIGEYE TUNA,4691,2,2,2,0,0,0,0,1,2021-360108
360109,36,2218,09,1057,0,,NYJL2218.pdf,3601,7727,00163092.tif,3,1,2,7,0,ORIGINAL,07,05,2021,0,1030175,YFT,4711,1,2,2,0,0,0,0,2,2021-360109
360201,51,1204,01,1180,0,,VAJL1204.pdf,3602,7924,00164068.tif,3,1,3,2,0,ORIGINAL,07,04,2021,0,8100088,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-360201
360201,51,1204,01,1183,0,,VAJL1204.pdf,3602,7924,00164068.tif,3,1,3,2,0,ORIGINAL,07,04,2021,0,8100088,BLUELINE TILEFISH,4440,2,2,2,0,0,0,0,1,2021-360201
360201,51,1204,01,1182,0,,VAJL1204.pdf,3602,7924,00164068.tif,3,1,3,2,0,ORIGINAL,07,04,2021,0,8100088,BLACKBELLY ROSEFISH,2420,3,5,5,2,0,0,0,1,2021-360201
360201,51,1204,01,1181,1,CAUGHT OUT OF AREA;ALIVE;,VAJL1204.pdf,3602,7924,00164068.tif,3,1,3,2,0,ORIGINAL,07,04,2021,0,8100088,CONGER EEL,1160,4,0,0,1,0,0,0,1,2021-360201
360202,51,1204,02,1184,0,,VAJL1204.pdf,3602,7924,00164070.tif,3,1,3,2,1,ORIGINAL,07,04,2021,0,8100088,YFT,4711,1,6,6,0,0,0,0,1,2021-360202
360301,51,2101,01,1212,0,,VAJL2101.pdf,3603,6447,00163096.tif,8,1,2,2,0,ORIGINAL,07,05,2021,0,0010039,SHORTFIN MAKO SHARK,3551,1,0,0,3,0,0,0,2,2021-360301
360302,51,2101,02,1214,0,,VAJL2101.pdf,3603,6447,00163098.tif,8,1,2,3,0,ORIGINAL,07,05,2021,0,0010039,YFT,4711,1,1,0,0,0,0,0,2,2021-360302
360302,51,2101,02,1213,0,,VAJL2101.pdf,3603,6447,00163098.tif,8,1,2,3,0,ORIGINAL,07,05,2021,0,0010039,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-360302
360303,51,2101,03,1215,0,,VAJL2101.pdf,3603,6447,00163100.tif,8,1,2,3,0,ORIGINAL,07,05,2021,0,0010039,YFT,4711,1,1,0,0,0,0,0,2,2021-360303
361301,10,2102,01,82,0,,DEJL2102.pdf,3613,6783,00163129.tif,2,1,2,3,0,ORIGINAL,07,05,2021,0,0051599,YFT,4711,1,2,0,0,0,0,0,2,2021-361301
361302,10,2102,02,83,0,,DEJL2102.pdf,3613,6783,00163131.tif,2,1,2,6,0,ORIGINAL,07,05,2021,1,0051599,YFT,4711,1,10,10,0,0,0,0,1,2021-361302
361304,10,2102,04,85,0,,DEJL2102.pdf,3613,6783,00163134.tif,2,1,2,3,0,ORIGINAL,07,05,2021,0,0050017,YFT,4711,1,4,0,0,0,0,0,2,2021-361304
361304,10,2102,04,84,0,,DEJL2102.pdf,3613,6783,00163134.tif,2,1,2,3,0,ORIGINAL,07,05,2021,0,0050017,SKIPJACK TUNA,4661,2,0,0,5,0,0,0,2,2021-361304
361305,10,2102,05,87,0,,DEJL2102.pdf,3613,6783,00163136.tif,2,1,2,5,0,ORIGINAL,07,05,2021,0,0051599,WHITE MARLIN,2161,1,0,0,2,0,0,0,2,2021-361305
361305,10,2102,05,88,0,,DEJL2102.pdf,3613,6783,00163136.tif,2,1,2,5,0,ORIGINAL,07,05,2021,0,0051599,BLUE MARLIN,2171,2,0,0,2,0,0,0,2,2021-361305
361305,10,2102,05,86,0,,DEJL2102.pdf,3613,6783,00163136.tif,2,1,2,5,0,ORIGINAL,07,05,2021,0,0051599,DOLPHIN,1050,3,3,2,0,0,0,0,2,2021-361305
361403,10,2204,03,125,0,,DEJL2204.pdf,3614,6555,00163154.tif,2,1,3,8,0,ORIGINAL,07,06,2021,0,0051599,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-361403
361403,10,2204,03,126,0,,DEJL2204.pdf,3614,6555,00163154.tif,2,1,3,8,0,ORIGINAL,07,06,2021,0,0051599,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-361403
361404,10,2204,04,130,0,,DEJL2204.pdf,3614,6555,00163156.tif,2,1,3,6,0,ORIGINAL,07,06,2021,0,0051599,YFT,4711,1,2,2,0,0,0,0,1,2021-361404
361404,10,2204,04,128,1,CAUGHT OUT OF AREA;,DEJL2204.pdf,3614,6555,00163156.tif,2,1,3,6,0,ORIGINAL,07,06,2021,0,0051599,SAILFISH,3026,2,0,0,1,0,0,0,1,2021-361404
361404,10,2204,04,127,0,,DEJL2204.pdf,3614,6555,00163156.tif,2,1,3,6,0,ORIGINAL,07,06,2021,0,0051599,WHITE MARLIN,2161,3,0,0,1,0,0,0,1,2021-361404
361404,10,2204,04,129,0,,DEJL2204.pdf,3614,6555,00163156.tif,2,1,3,6,0,ORIGINAL,07,06,2021,0,0051599,SKIPJACK TUNA,4661,4,1,0,0,0,0,0,1,2021-361404
361601,24,2110,01,286,0,,MDJL2110.pdf,3616,7681,00163142.tif,7,1,3,2,0,ORIGINAL,07,05,2021,0,0470938,YFT,4711,1,6,6,0,0,0,0,2,2021-361601
361602,24,2110,02,288,0,,MDJL2110.pdf,3616,7681,00163144.tif,7,1,3,4,0,ORIGINAL,07,05,2021,0,0470938,YFT,4711,1,4,4,0,0,0,0,2,2021-361602
361602,24,2110,02,287,0,,MDJL2110.pdf,3616,7681,00163144.tif,7,1,3,4,0,ORIGINAL,07,05,2021,0,0470938,DOLPHIN,1050,2,1,1,0,0,0,0,2,2021-361602
361603,24,2110,03,289,0,,MDJL2110.pdf,3616,7681,00163146.tif,7,1,3,6,0,ORIGINAL,07,05,2021,0,0470938,YFT,4711,1,6,6,0,0,0,0,2,2021-361603
361604,24,2110,04,291,0,,MDJL2110.pdf,3616,7681,00163148.tif,7,1,3,3,0,ORIGINAL,07,05,2021,0,0470938,YFT,4711,1,1,0,0,0,0,0,2,2021-361604
361604,24,2110,04,290,0,,MDJL2110.pdf,3616,7681,00163148.tif,7,1,3,3,0,ORIGINAL,07,05,2021,0,0470938,GOLDEN TILEFISH,4467,2,1,0,0,0,0,0,2,2021-361604
361701,24,2204,01,338,0,,MDJL2204.pdf,3617,7844,00163180.tif,7,1,3,6,0,ORIGINAL,07,06,2021,0,0470938,YFT,4711,1,1,1,0,0,0,0,2,2021-361701
362101,51,2103,01,1219,0,,VAJL2103.pdf,3621,7925,00163174.tif,1,1,3,6,1,ORIGINAL,07,05,2021,0,8100002,WHITE MARLIN,2161,1,0,0,2,0,0,0,1,2021-362101
362101,51,2103,01,1220,0,,VAJL2103.pdf,3621,7925,00163174.tif,1,1,3,6,1,ORIGINAL,07,05,2021,0,8100002,YFT,4711,2,1,1,0,0,0,0,1,2021-362101
362101,51,2103,01,1218,0,,VAJL2103.pdf,3621,7925,00163174.tif,1,1,3,6,1,ORIGINAL,07,05,2021,0,8100002,DOLPHIN,1050,3,2,2,0,0,0,0,1,2021-362101
362102,51,2103,02,1222,0,,VAJL2103.pdf,3621,7925,00163176.tif,1,1,3,2,0,ORIGINAL,07,05,2021,0,8100002,YFT,4711,2,2,0,0,0,0,0,2,2021-362102
362102,51,2103,02,1221,0,,VAJL2103.pdf,3621,7925,00163176.tif,1,1,3,2,0,ORIGINAL,07,05,2021,0,8100002,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-362102
363101,09,2209,01,38,0,,CTJL2209.pdf,3631,6773,00163311.tif,3,1,2,2,0,ORIGINAL,07,05,2021,0,0110880,BFT SCHOOL,4677,1,2,0,1,0,0,0,2,2021-363101
363102,09,2209,02,39,0,,CTJL2209.pdf,3631,6773,00163313.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,0110880,BFT SCHOOL,4677,1,2,2,4,0,0,0,1,2021-363102
363103,09,2209,03,40,0,,CTJL2209.pdf,3631,6773,00163315.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,0110880,BFT SCHOOL,4677,1,2,2,0,0,0,0,2,2021-363103
363104,09,2209,04,41,0,,CTJL2209.pdf,3631,6773,00163317.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,0110630,BFT SCHOOL,4677,1,2,2,1,0,0,0,1,2021-363104
363105,09,2209,05,42,0,,CTJL2209.pdf,3631,6773,00163319.tif,3,1,2,2,0,ORIGINAL,07,05,2021,0,0110833,BFT SCHOOL,4677,1,2,0,8,0,0,0,2,2021-363105
363106,09,2209,06,43,0,,CTJL2209.pdf,3631,6773,00163321.tif,3,1,2,5,0,ORIGINAL,07,05,2021,0,0110630,BFT SCHOOL,4677,1,2,2,10,0,0,0,1,2021-363106
363107,09,2209,07,44,0,,CTJL2209.pdf,3631,6773,00163323.tif,3,1,2,4,0,ORIGINAL,07,05,2021,0,0110630,BFT SCHOOL,4677,1,2,0,0,0,0,0,2,2021-363107
363108,09,2209,08,45,0,,CTJL2209.pdf,3631,6773,00163325.tif,3,1,2,2,0,ORIGINAL,07,05,2021,0,0110880,BFT SCHOOL,4677,1,2,2,4,0,0,0,1,2021-363108
363109,09,2209,09,46,0,,CTJL2209.pdf,3631,6773,00163327.tif,3,1,2,3,0,ORIGINAL,07,05,2021,0,0110630,BFT SCHOOL,4677,1,2,0,5,0,0,0,2,2021-363109
363110,09,2209,10,47,0,,CTJL2209.pdf,3631,6773,00163329.tif,3,1,2,6,0,ORIGINAL,07,05,2021,0,0110833,SHORTFIN MAKO SHARK,3551,1,1,1,2,0,0,1,1,2021-363110
363110,09,2209,10,48,0,,CTJL2209.pdf,3631,6773,00163329.tif,3,1,2,6,0,ORIGINAL,07,05,2021,0,0110833,BLUE SHARK,4931,2,0,0,3,0,0,0,1,2021-363110
363111,09,2209,11,49,0,,CTJL2209.pdf,3631,6773,00163331.tif,3,1,2,5,0,ORIGINAL,07,05,2021,0,0113879,SHORTFIN MAKO SHARK,3551,1,0,0,4,0,0,0,2,2021-363111
363111,09,2209,11,50,0,,CTJL2209.pdf,3631,6773,00163331.tif,3,1,2,5,0,ORIGINAL,07,05,2021,0,0113879,BLUE SHARK,4931,2,0,0,4,0,0,0,2,2021-363111
363201,25,2118,01,484,0,,MAJL2118.pdf,3632,7633,00163184.tif,34,1,1,1,1,ORIGINAL,07,07,2021,1,0099244,COD,815,1,0,0,2,0,0,0,2,2021-363201
363201,25,2118,01,486,0,,MAJL2118.pdf,3632,7633,00163184.tif,34,1,1,1,1,ORIGINAL,07,07,2021,1,0099244,BLUE SHARK,4931,2,0,0,1,0,0,0,2,2021-363201
363201,25,2118,01,485,0,,MAJL2118.pdf,3632,7633,00163184.tif,34,1,1,1,1,ORIGINAL,07,07,2021,1,0099244,ATLANTIC MACKEREL,2120,3,2,0,13,0,0,0,2,2021-363201
363401,24,2212,01,353,0,,MDJL2212.pdf,3634,7844,00163217.tif,3,1,3,6,0,ORIGINAL,07,07,2021,0,0470853,YFT,4711,1,3,3,0,0,0,0,2,2021-363401
363402,24,2212,02,354,0,,MDJL2212.pdf,3634,7844,00163219.tif,3,1,3,5,0,ORIGINAL,07,07,2021,0,0470853,YFT,4711,1,4,4,0,0,0,0,2,2021-363402
363403,24,2212,03,358,0,,MDJL2212.pdf,3634,7844,00163221.tif,3,1,3,6,0,ORIGINAL,07,07,2021,0,0470853,YFT,4711,1,2,2,0,0,0,0,2,2021-363403
363403,24,2212,03,357,0,,MDJL2212.pdf,3634,7844,00163221.tif,3,1,3,6,0,ORIGINAL,07,07,2021,0,0470853,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,2,2021-363403
363403,24,2212,03,355,0,,MDJL2212.pdf,3634,7844,00163221.tif,3,1,3,6,0,ORIGINAL,07,07,2021,0,0470853,BLUELINE TILEFISH,4440,3,9,9,0,0,0,0,2,2021-363403
363403,24,2212,03,356,0,,MDJL2212.pdf,3634,7844,00163221.tif,3,1,3,6,0,ORIGINAL,07,07,2021,0,0470853,GOLDEN TILEFISH,4467,4,2,2,0,0,0,0,2,2021-363403
363501,24,2213,01,359,0,,MDJL2213.pdf,3635,6936,00163225.tif,5,1,3,6,1,ORIGINAL,07,07,2021,1,0471493,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-363501
363501,24,2213,01,361,0,,MDJL2213.pdf,3635,6936,00163225.tif,5,1,3,6,1,ORIGINAL,07,07,2021,1,0471493,BLUELINE TILEFISH,4440,2,12,12,0,0,0,0,1,2021-363501
363501,24,2213,01,362,0,,MDJL2213.pdf,3635,6936,00163225.tif,5,1,3,6,1,ORIGINAL,07,07,2021,1,0471493,GOLDEN TILEFISH,4467,3,2,2,0,0,0,0,1,2021-363501
363501,24,2213,01,360,0,,MDJL2213.pdf,3635,6936,00163225.tif,5,1,3,6,1,ORIGINAL,07,07,2021,1,0471493,BLACKBELLY ROSEFISH,2420,4,2,2,0,0,0,0,1,2021-363501
363502,24,2213,02,363,0,,MDJL2213.pdf,3635,6936,00163227.tif,5,1,3,6,0,ORIGINAL,07,07,2021,0,0471493,BLUE MARLIN,2171,1,0,0,1,0,0,0,2,2021-363502
363503,24,2213,03,365,0,,MDJL2213.pdf,3635,6936,00163229.tif,5,1,3,6,0,ORIGINAL,07,07,2021,0,0471493,YFT,4711,1,4,4,0,0,0,0,1,2021-363503
363503,24,2213,03,364,0,,MDJL2213.pdf,3635,6936,00163229.tif,5,1,3,6,0,ORIGINAL,07,07,2021,0,0471493,ALBACORE TUNA,4701,2,3,2,0,0,0,0,1,2021-363503
363505,24,2213,05,367,0,,MDJL2213.pdf,3635,6936,00163232.tif,5,1,3,5,0,ORIGINAL,07,07,2021,0,0471493,YFT,4711,1,2,2,0,0,0,0,2,2021-363505
363505,24,2213,05,366,0,,MDJL2213.pdf,3635,6936,00163232.tif,5,1,3,5,0,ORIGINAL,07,07,2021,0,0471493,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,2,2021-363505
364001,34,2204,01,796,0,,NJJL2204.pdf,3640,6416,00163246.tif,10,1,2,2,0,ORIGINAL,07,07,2021,0,0290894,BFT SCHOOL,4677,1,2,0,0,0,0,0,2,2021-364001
364401,36,2101,01,926,0,,NYJL2101.pdf,3644,7466,00163260.tif,4,1,2,2,0,ORIGINAL,07,05,2021,0,1030085,BIGEYE TUNA,4691,1,2,2,0,0,0,0,1,2021-364401
364402,36,2101,02,927,0,,NYJL2101.pdf,3644,7466,00163262.tif,4,1,2,6,0,ORIGINAL,07,05,2021,0,1030137,YFT,4711,1,7,0,0,0,0,0,2,2021-364402
364403,36,2101,03,928,0,,NYJL2101.pdf,3644,7466,00163264.tif,4,1,2,7,0,ORIGINAL,07,05,2021,1,1030085,YFT,4711,2,8,8,12,0,0,0,2,2021-364403
364701,51,2102,01,1216,0,,VAJL2102.pdf,3647,6633,00163273.tif,1,1,3,4,0,ORIGINAL,07,07,2021,0,8100002,WHITE MARLIN,2161,1,0,0,1,0,0,0,1,2021-364701
364701,51,2102,01,1217,0,,VAJL2102.pdf,3647,6633,00163273.tif,1,1,3,4,0,ORIGINAL,07,07,2021,0,8100002,YFT,4711,2,15,10,0,0,0,0,1,2021-364701
366301,25,2212,01,517,0,,MAJL2212.pdf,3663,7891,00163290.tif,8,3,1,1,1,ORIGINAL,07,08,2021,0,0230217,BFT GIANT,4671,1,1,1,0,0,1,0,1,2021-366301
366301,25,2212,01,516,0,,MAJL2212.pdf,3663,7891,00163290.tif,8,3,1,1,1,ORIGINAL,07,08,2021,0,0230217,ATLANTIC MACKEREL,2120,2,2,0,0,0,0,0,1,2021-366301
366301,25,2212,01,515,0,,MAJL2212.pdf,3663,7891,00163290.tif,8,3,1,1,1,ORIGINAL,07,08,2021,0,0230217,HERRING,1670,3,5,0,0,0,0,0,1,2021-366301
366901,25,2105,01,470,1,KEPT;,MAJL2105.pdf,3669,7884,00163299.tif,2,1,3,1,0,ORIGINAL,07,08,2021,0,0010273,BFT GIANT,4671,1,3,0,0,0,3,0,2,2021-366901
367501,44,2211,01,1091,0,,RIJL2211.pdf,3675,7856,00163347.tif,11,1,1,2,0,ORIGINAL,07,07,2021,0,0099011,BLUEFISH,230,1,0,0,5,0,0,0,2,2021-367501
367503,44,2211,03,1093,0,,RIJL2211.pdf,3675,7856,00163349.tif,11,1,3,6,1,ORIGINAL,07,07,2021,0,0094047,BFT SCHOOL,4677,1,3,3,1,0,0,0,1,2021-367503
367503,44,2211,03,1092,0,,RIJL2211.pdf,3675,7856,00163349.tif,11,1,3,6,1,ORIGINAL,07,07,2021,0,0094047,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,1,2021-367503
367802,10,1103,02,57,0,,DEJL1103.pdf,3678,6783,00163361.tif,2,1,3,8,0,ORIGINAL,07,10,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,2,2021-367802
367803,10,1103,03,58,0,,DEJL1103.pdf,3678,6783,00163363.tif,2,1,3,5,0,ORIGINAL,07,10,2021,0,0051599,YFT,4711,1,3,3,0,0,0,0,1,2021-367803
367804,10,1103,04,59,0,,DEJL1103.pdf,3678,6783,00163365.tif,2,1,3,6,0,ORIGINAL,07,10,2021,1,0051599,YFT,4711,1,2,2,0,0,0,0,1,2021-367804
367807,10,1103,07,60,0,,DEJL1103.pdf,3678,6783,00163369.tif,2,1,3,2,0,ORIGINAL,07,10,2021,0,0050017,YFT,4711,1,3,3,2,0,0,0,1,2021-367807
368001,25,1114,01,425,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,BFT LARGE MEDIUM,4679,1,1,0,0,0,1,0,2,2021-368001
368001,25,1114,01,424,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,BFT LARGE SCHOOL,4678,2,0,0,1,0,0,0,2,2021-368001
368001,25,1114,01,426,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,BLUE SHARK,4931,3,0,0,1,0,0,0,2,2021-368001
368001,25,1114,01,420,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,HADDOCK,1479,4,6,0,0,0,0,0,2,2021-368001
368001,25,1114,01,422,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,POLLOCK,2695,5,4,0,0,0,0,0,2,2021-368001
368001,25,1114,01,421,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,HERRING,1670,6,4,0,0,0,0,0,2,2021-368001
368001,25,1114,01,423,1,ALIVE;,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,SCULPIN,3260,7,0,0,2,0,0,0,2,2021-368001
368001,25,1114,01,427,0,,MAJL1114.pdf,3680,7911,00163375.tif,15,1,3,5,1,ORIGINAL,07,10,2021,0,0090024,SILVER HAKE,5090,8,0,0,2,0,0,0,2,2021-368001
368002,25,1114,02,430,0,,MAJL1114.pdf,3680,7911,00163377.tif,15,1,1,2,0,ORIGINAL,07,10,2021,0,0090024,ATLANTIC MACKEREL,2120,1,12,0,0,0,0,0,2,2021-368002
368002,25,1114,02,429,0,,MAJL1114.pdf,3680,7911,00163377.tif,15,1,1,2,0,ORIGINAL,07,10,2021,0,0090024,HERRING,1670,2,12,0,0,0,0,0,2,2021-368002
368002,25,1114,02,428,0,,MAJL1114.pdf,3680,7911,00163377.tif,15,1,1,2,0,ORIGINAL,07,10,2021,0,0090024,COD,815,3,0,0,12,0,0,0,2,2021-368002
368003,25,1114,03,432,0,,MAJL1114.pdf,3680,7911,00163379.tif,15,1,3,6,0,ORIGINAL,07,10,2021,0,0090024,ATLANTIC MACKEREL,2120,1,20,0,0,0,0,0,2,2021-368003
368003,25,1114,03,434,1,RARE OR ILLEGAL SPECIES KEPT;SELL;,MAJL1114.pdf,3680,7911,00163379.tif,15,1,3,6,0,ORIGINAL,07,10,2021,0,0090024,PORBEAGLE SHARK,4811,2,1,0,6,0,1,0,2,2021-368003
368003,25,1114,03,433,0,,MAJL1114.pdf,3680,7911,00163379.tif,15,1,3,6,0,ORIGINAL,07,10,2021,0,0090024,COMMON THRESHER SHARK,3531,3,0,0,1,0,0,0,2,2021-368003
368003,25,1114,03,435,0,,MAJL1114.pdf,3680,7911,00163379.tif,15,1,3,6,0,ORIGINAL,07,10,2021,0,0090024,SILVER HAKE,5090,4,0,0,30,0,0,0,2,2021-368003
368003,25,1114,03,431,0,,MAJL1114.pdf,3680,7911,00163379.tif,15,1,3,6,0,ORIGINAL,07,10,2021,0,0090024,HADDOCK,1479,5,50,0,0,0,0,0,2,2021-368003
368201,25,1118,01,436,0,,MAJL1118.pdf,3682,7907,00163385.tif,39,1,3,1,0,ORIGINAL,07,10,2021,0,0090004,ATLANTIC MACKEREL,2120,1,3,0,0,0,0,0,2,2021-368201
368401,25,1203,01,460,0,,MAJL1203.pdf,3684,7891,00163391.tif,8,1,8,3,0,ORIGINAL,07,10,2021,1,0230784,BFT YOUNG SCHOOL,4673,1,0,0,1,0,0,0,2,2021-368401
368401,25,1203,01,459,0,,MAJL1203.pdf,3684,7891,00163391.tif,8,1,8,3,0,ORIGINAL,07,10,2021,1,0230784,ATLANTIC MACKEREL,2120,2,6,0,0,0,0,0,2,2021-368401
368402,25,1203,02,461,0,,MAJL1203.pdf,3684,7891,00163393.tif,8,1,3,5,1,ORIGINAL,07,10,2021,0,0230784,ATLANTIC MACKEREL,2120,1,5,0,0,0,0,0,2,2021-368402
368601,24,1102,01,161,0,,MDJL1102.pdf,3686,6555,00163399.tif,4,3,2,5,1,ORIGINAL,07,10,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-368601
368603,24,1102,03,162,0,,MDJL1102.pdf,3686,6555,00163402.tif,4,3,2,1,0,ORIGINAL,07,10,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-368603
368604,24,1102,04,163,0,,MDJL1102.pdf,3686,6555,00163404.tif,4,3,2,3,0,ORIGINAL,07,10,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-368604
368701,24,1110,01,188,0,,MDJL1110.pdf,3687,6447,00163410.tif,3,1,2,3,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,3,0,0,0,0,3,2,2021-368701
368702,24,1110,02,191,0,,MDJL1110.pdf,3687,6447,00163412.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,ATLANTIC SHARPNOSE SHARK,4941,1,0,0,2,0,0,0,2,2021-368702
368702,24,1110,02,190,0,,MDJL1110.pdf,3687,6447,00163412.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,SPINNER SHARK,4881,2,0,0,1,0,0,0,2,2021-368702
368702,24,1110,02,189,1,ALIVE;,MDJL1110.pdf,3687,6447,00163412.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,SAND TIGER,3491,3,0,0,1,0,0,0,2,2021-368702
368703,24,1110,03,193,0,,MDJL1110.pdf,3687,6447,00163414.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-368703
368703,24,1110,03,192,0,,MDJL1110.pdf,3687,6447,00163414.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,BLUELINE TILEFISH,4440,2,7,0,0,0,0,0,2,2021-368703
368704,24,1110,04,194,0,,MDJL1110.pdf,3687,6447,00163416.tif,3,1,3,6,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,1,0,0,0,0,1,2,2021-368704
368705,24,1110,05,195,0,,MDJL1110.pdf,3687,6447,00163418.tif,3,1,3,6,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-368705
368706,24,1110,06,196,0,,MDJL1110.pdf,3687,6447,00163420.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,BIGEYE TUNA,4691,1,1,0,0,0,0,1,2,2021-368706
368706,24,1110,06,197,0,,MDJL1110.pdf,3687,6447,00163420.tif,3,1,3,4,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,2,7,0,0,0,0,4,2,2021-368706
368707,24,1110,07,198,0,,MDJL1110.pdf,3687,6447,00163422.tif,3,1,3,6,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,7,0,0,0,0,5,2,2021-368707
368708,24,1110,08,199,0,,MDJL1110.pdf,3687,6447,00163424.tif,3,1,3,6,0,ORIGINAL,07,10,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-368708
