tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,10,DE,6,01,6,6,MASSEYS CANYON,6783,10,1545,1102,1599,2,1,1,2,2,1,1541,3591,9996,2,2,6,6,0,0,1,1,1,1,0,3,3824,7420,35,117,62,2,2,1,dejn1102.tif,00059159.tif,2013,0,0,0,ORIGINAL,06,01,19510,000101,0001,0051599,005,6,98,0,,Y,2,2013-000101
6,24,MD,6,01,6,6,FINGERS 20 FATHOM,6936,24,1600,1108,1493,5,1,2,2,3,1,1300,3591,2161,2,2,5,4,0,0,1,0,0,1,0,6,3812,7437,20,100,63,1,1,1,mdjn1108.tif,00059169.tif,2013,0,0,0,ORIGINAL,06,01,19510,000501,0005,0471493,047,7,134,0,,Y,2,2013-000501
6,12,FL,6,02,6,6,FINGERS 20 FATHOM,6936,24,1615,1108,1493,5,1,2,1,3,2,1545,3591,9996,2,12,4,7,0,0,1,0,0,1,0,3,3812,7437,30,125,63,2,2,1,mdjn1108.tif,00059171.tif,2013,0,0,0,ORIGINAL,06,01,19510,000502,0005,0471493,047,7,132,0,,N,2,2013-000502
6,10,DE,6,03,6,6,TWIN WRECKS,6936,24,1640,1108,1493,5,1,2,2,3,1,1330,3531,3591,2,2,3,6,0,0,1,0,1,1,0,2,3813,7443,17,100,62,2,1,1,mdjn1108.tif,00059173.tif,2013,0,0,0,ORIGINAL,06,01,19510,000503,0005,0471493,047,7,131,0,,Y,2,2013-000503
6,24,MD,6,04,6,6,MASSEYS CANYON,6936,24,1720,1108,1493,5,1,1,2,2,1,1700,3551,4931,2,2,3,8,0,0,1,0,1,0,0,6,3825,7420,37,125,98,2,2,1,mdjn1108.tif,00059175.tif,2013,0,0,0,ORIGINAL,06,01,19510,000504,0005,0471493,047,7,136,0,,Y,1,2013-000504
6,24,MD,6,05,6,6,FINGERS 20 FATHOM,6936,24,1740,1108,1493,5,1,1,2,2,1,1720,3551,3531,2,2,4,6,1,0,1,0,1,0,0,3,3812,7437,26,125,60,2,1,1,mdjn1108.tif,00059177.tif,2013,0,0,0,ORIGINAL,06,01,19510,000505,0005,0471493,047,7,135,1,Q27;,Y,1,2013-000505
6,24,MD,6,06,6,6,POOR MANS CANYON,6936,24,1815,1108,1493,5,1,2,2,3,1,1750,4711,4678,2,2,9,7,0,1,1,1,0,0,0,4,3752,7406,75,6000,65,2,1,2,mdjn1108.tif,00059179.tif,2013,0,0,0,ORIGINAL,06,01,19510,000506,0005,0471493,047,7,133,0,,Y,2,2013-000506
T306,34,NJ,JIMS CAPE MAY SHARK,01,6,6,FX FIVE SUB,7370,34,1600,1206,1672,11,1,1,2,2,1,1600,3551,9996,1,2,3,6,0,0,1,0,1,0,0,4,9998,9998,36,150,59,2,1,1,njjn1206.tif,00059186.tif,2013,0,1,0,ORIGINAL,06,01,19510,000801,0008,0091672,009,5,699,1,Q27;,Y,1,2013-000801
T306,34,NJ,JIMS CAPE MAY SHARK,02,6,6,30 FATHOM LINE,7370,34,1640,1206,1044,11,1,2,2,3,2,1600,3551,9996,1,1,3,3,0,0,1,0,1,0,0,6,9998,9998,50,200,61,2,1,1,njjn1206.tif,00059188.tif,2013,0,1,0,ORIGINAL,06,01,19510,000802,0008,0091044,009,5,700,0,,Y,1,2013-000802
6,51,VA,6,01,6,6,CIGAR,6633,51,1725,1108,0002,1,1,1,2,2,1,1715,4711,1050,2,2,8,6,0,1,1,1,0,0,0,6,3630,7450,65,300,69,1,1,2,vajn1108.tif,00059197.tif,2013,0,0,0,ORIGINAL,06,02,19511,001101,0011,8100002,810,8,407,0,,Y,2,2013-001101
6,51,VA,6,02,6,DRIFTING,CAPE HENRY,6633,51,1740,1108,0002,1,1,2,1,3,1,1730,3591,9996,2,1,6,5,1,1,1,1,0,0,1,6,9998,9998,2,35,68,2,1,1,vajn1108.tif,00059198.tif,2013,0,1,0,ORIGINAL,06,02,19511,001102,0011,8100002,810,8,408,0,,Y,2,2013-001102
6,51,VA,6,01,6,6,CIGAR,6633,51,1720,1205,0088,3,1,2,1,3,1,1710,4711,1050,2,2,9,8,0,0,1,1,0,0,0,10,3630,7450,75,600,73,2,2,1,vajn1205.tif,00059202.tif,2013,0,1,1,ORIGINAL,06,01,19510,001201,0012,8100088,810,8,455,1,Q23;,Y,1,2013-001201
6,51,VA,6,02,6,6,TRIPLE ZEROS,6633,51,1850,1205,0088,3,1,2,1,3,1,1825,4711,9996,2,2,8,8,0,0,1,1,0,0,0,6,3615,7450,68,600,72,2,1,1,vajn1205.tif,00059204.tif,2013,0,0,0,ORIGINAL,06,01,19510,001202,0012,8100088,810,8,457,0,,Y,1,2013-001202
6,51,VA,6,03,6,6,900 LINE,6633,51,1900,1205,0088,3,1,2,1,3,1,1845,4711,9996,2,2,11,7,0,1,1,1,0,0,0,5,9998,9998,50,900,73,2,1,1,vajn1205.tif,00059206.tif,2013,0,0,0,ORIGINAL,06,01,19510,001203,0012,8100088,810,8,458,0,,Y,1,2013-001203
6,51,VA,6,04,6,6,40 860 LINE,6633,51,1920,1205,0088,3,1,2,2,3,1,1855,4711,9996,2,2,7,8,0,0,1,1,0,0,0,2,9998,9998,40,900,73,2,1,1,vajn1205.tif,00059208.tif,2013,0,0,0,ORIGINAL,06,01,19510,001204,0012,8100088,810,8,456,0,,Y,1,2013-001204
6,25,MA,6,01,6,CASTING,GOLF BALL,6591,25,1030,1111,0218,8,1,2,1,3,2,1030,4671,9996,2,2,2,5,0,1,0,0,0,0,1,2,9998,9998,2,125,57,1,2,1,majn1111.tif,00059214.tif,2013,0,1,0,ORIGINAL,06,01,19510,001501,0015,0230218,023,2,255,0,,Y,2,2013-001501
T306,34,NJ,JIMS CAPE MAY SHARK,01,6,6,TRIPLE WRECKS,7361,34,1600,1101,0900,3,1,2,2,3,1,1330,3551,9996,1,12,4,4,0,0,1,0,1,0,0,4,9998,9998,32,113,61,1,1,1,njjn1101.tif,00059219.tif,2013,1,1,0,ORIGINAL,06,01,19510,001601,0016,0090900,009,5,698,0,,Y,2,2013-001601
T306,34,NJ,JIMS CAPE MAY SHARK,02,6,6,42 MILES OFF,7361,34,1610,1101,0900,3,1,1,2,2,1,1530,3551,9996,1,2,3,4,0,0,1,0,1,0,0,5,9998,9998,42,160,62,1,1,1,njjn1101.tif,00059221.tif,2013,1,0,0,ORIGINAL,06,01,19510,001602,0016,0090900,009,5,697,0,,Y,2,2013-001602
T306,34,NJ,JIMS CAPE MAY SHARK,03,6,6,MISTY BLUE,7361,34,1620,1101,0900,3,1,1,2,2,1,9997,3551,9996,1,2,3,6,0,0,1,0,1,0,0,3,9998,9998,25,120,62,1,1,1,njjn1101.tif,00059223.tif,2013,1,0,0,ORIGINAL,06,01,19510,001603,0016,0090900,009,5,696,0,,Y,2,2013-001603
6,25,MA,6,01,6,6,JEFFREYS LEDGE,7435,25,1610,2108,9005,20,1,1,2,1,1,1540,4671,9996,2,1,2,6,0,1,0,1,0,0,0,2,4255,7010,17,280,54,1,2,2,majn2108.tif,00059248.tif,2013,0,0,0,ORIGINAL,06,04,19513,002501,0025,0099005,009,2,315,0,,Y,2,2013-002501
6,09,CT,6,01,6,6,STELLWAGEN BANK,7464,25,1620,2109,9005,20,1,1,2,2,2,1600,4676,9996,2,1,3,7,1,0,0,0,1,0,0,2,4210,7015,2,100,55,1,1,2,majn2109.tif,00059259.tif,2013,0,1,0,ORIGINAL,06,05,19514,002901,0029,0099005,009,2,316,0,,Y,2,2013-002901
6,10,DE,6,01,6,6,TEA CUP,6783,10,1558,2202,1599,2,1,1,2,2,1,1555,3551,3531,2,12,4,5,0,0,1,0,1,1,0,2,3821,7410,45,180,66,1,1,1,dejn2202.tif,00059279.tif,2013,0,0,0,ORIGINAL,06,06,19515,003601,0036,0051599,005,6,116,0,,Y,2,2013-003601
6,24,MD,6,01,6,6,20 LINE,6447,24,1734,2105,0853,3,1,2,1,3,1,1730,3551,9996,2,12,4,6,0,0,1,0,1,0,0,2,9998,9998,32,136,62,1,1,1,mdjn2105.tif,00059283.tif,2013,0,0,0,ORIGINAL,06,05,19514,003701,0037,0470853,047,7,203,0,,Y,2,2013-003701
6,24,MD,6,02,6,6,FINGERS,6447,24,1854,2105,0853,3,1,2,1,3,1,1845,3591,9996,2,1,5,8,0,0,1,0,1,0,0,2,3812,7437,32,140,62,1,1,1,mdjn2105.tif,00059285.tif,2013,0,0,0,ORIGINAL,06,05,19514,003702,0037,0470853,047,7,202,0,,Y,2,2013-003702
6,51,VA,6,01,6,6,TRIPLE ZEROS,7415,51,1858,2111,0088,3,1,2,1,3,1,1845,4711,1050,2,2,10,8,0,0,1,1,0,0,0,2,3615,7450,40,350,77,1,1,1,vajn2111.tif,00059291.tif,2013,0,0,0,ORIGINAL,06,05,19514,003901,0039,8100088,810,8,490,0,,Y,1,2013-003901
6,25,MA,6,01,6,LIVE BAIT,PEAKED HILL,6721,25,1410,2102,0285,24,3,1,2,1,1,1402,4671,4679,2,2,4,6,1,0,0,0,0,0,1,1,4205,7008,3,140,54,1,1,2,majn2102.tif,00059295.tif,2013,0,1,0,ORIGINAL,06,06,19515,004001,0040,0010285,001,2,308,0,,Y,2,2013-004001
6,34,NJ,6,01,6,6,MISTY BLUE,7361,34,1455,1201,0062,3,1,1,2,2,1,1450,3551,9996,2,2,3,5,0,0,1,0,1,0,0,3,9998,9998,26,140,63,1,1,1,njjn1201.tif,00059307.tif,2013,0,0,0,ORIGINAL,06,09,19518,004401,0044,0090062,009,5,358,0,,Y,2,2013-004401
6,51,VA,6,01,6,6,CIGAR,6633,51,1830,1102,0088,3,1,2,1,3,1,1810,4711,1050,2,2,9,8,0,0,1,1,0,0,0,4,3630,7450,78,700,72,1,1,1,vajn1102.tif,00059317.tif,2013,0,0,0,ORIGINAL,06,08,19517,004701,0047,8100088,810,8,396,0,,Y,1,2013-004701
6,51,VA,6,01,6,6,TRIPLE ZEROS,7421,51,1650,2110,0091,1,1,1,2,2,1,1430,4711,9996,2,2,9,6,0,0,1,1,0,0,0,3,3615,7450,72,600,75,1,1,1,vajn2110.tif,00059321.tif,2013,0,0,0,ORIGINAL,06,05,19514,004801,0048,8100091,810,8,489,0,,Y,2,2013-004801
6,51,VA,6,02,6,6,TRIPLE ZEROS,7421,51,1830,2110,0091,1,1,1,2,2,1,1820,4711,9996,2,1,9,9,0,0,1,1,0,0,0,8,3615,7450,82,650,76,1,1,1,vajn2110.tif,00059323.tif,2013,0,0,0,ORIGINAL,06,05,19514,004802,0048,8100091,810,8,488,0,,Y,1,2013-004802
6,25,MA,6,01,6,6,CHATHAM EAST,6591,25,1130,1105,9036,21,3,1,2,1,2,1130,4671,9996,2,12,4,4,0,1,0,1,0,0,0,3,4140,6955,3,180,98,1,1,2,majn1105.tif,00059327.tif,2013,0,0,0,ORIGINAL,06,09,19518,004901,0049,0019036,001,2,238,0,,Y,2,2013-004901
6,25,MA,6,02,6,6,CHATHAM EAST,6591,25,1145,1105,9036,21,3,1,2,2,2,1145,4677,4678,2,12,3,4,0,1,0,1,0,0,0,2,4140,6955,3,180,56,1,1,2,majn1105.tif,00059328.tif,2013,0,0,0,ORIGINAL,06,09,19518,004902,0049,0019036,001,2,236,0,,Y,2,2013-004902
6,25,MA,6,03,6,6,CRAB LEDGE,6591,25,1215,1105,9036,21,3,1,2,3,2,1215,4671,9996,2,2,2,2,0,1,0,1,0,0,0,2,4138,6940,8,100,98,1,1,2,majn1105.tif,00059329.tif,2013,0,1,0,ORIGINAL,06,09,19518,004903,0049,0019036,001,2,239,0,,Y,2,2013-004903
6,44,RI,6,04,6,6,CRAB LEDGE,6591,25,1330,1105,9036,21,3,1,2,2,2,1330,4671,9996,2,2,3,3,0,1,0,1,0,0,0,3,4139,6940,3,103,57,1,1,1,majn1105.tif,00059330.tif,2013,0,0,0,ORIGINAL,06,09,19518,004904,0049,0019036,001,2,240,0,,Y,2,2013-004904
6,25,MA,6,05,6,6,CRAB LEDGE,6591,25,1400,1105,9036,21,1,1,2,3,2,1400,4671,4678,2,2,4,6,0,1,0,1,0,0,0,2,4138,6940,7,190,55,1,1,2,majn1105.tif,00059332.tif,2013,0,0,0,ORIGINAL,06,09,19518,004905,0049,0019036,001,2,235,0,,Y,2,2013-004905
6,25,MA,6,06,6,6,CRAB LEDGE,6591,25,1500,1105,9036,21,1,2,2,3,2,1500,4671,9996,2,2,5,8,0,1,0,1,0,0,0,3,4138,6940,8,100,51,1,1,2,majn1105.tif,00059333.tif,2013,1,1,0,ORIGINAL,06,09,19518,004906,0049,0019036,001,2,237,1,Q27;,Y,2,2013-004906
6,25,MA,6,07,6,6,CRAB LEDGE,6591,25,1530,1105,9036,21,3,1,2,1,2,1530,4671,9996,2,2,3,6,0,1,0,1,0,0,0,3,4160,6940,8,180,58,1,1,2,majn1105.tif,00059334.tif,2013,0,0,0,ORIGINAL,06,09,19518,004907,0049,0019036,001,2,232,0,,Y,2,2013-004907
6,25,MA,6,08,6,6,CHATHAM EAST,6591,25,1600,1105,9036,21,3,1,2,1,2,1600,4671,9996,2,2,2,6,0,1,0,1,0,0,0,2,4140,6955,7,125,55,1,1,2,majn1105.tif,00059335.tif,2013,0,1,0,ORIGINAL,06,09,19518,004908,0049,0019036,001,2,233,0,,Y,2,2013-004908
6,25,MA,6,09,6,6,CHATHAM EAST,6591,25,1615,1105,9036,21,3,1,2,1,2,1615,4671,9996,2,2,3,5,0,0,1,1,0,0,0,2,4140,6955,5,120,55,1,1,2,majn1105.tif,00059336.tif,2013,0,1,0,ORIGINAL,06,09,19518,004909,0049,0019036,001,2,234,0,,Y,2,2013-004909
6,24,MD,6,01,6,6,HOT DOG,6478,24,1645,1202,0024,2,1,2,1,3,1,1635,3551,9996,2,1,3,4,0,0,1,0,1,0,0,6,3806,7417,40,130,69,1,1,1,mdjn1202.tif,00059340.tif,2013,0,0,0,ORIGINAL,06,09,19518,005001,0050,0470024,047,7,177,0,,Y,1,2013-005001
6,24,MD,6,02,6,6,HAMBONE,6478,24,1710,1202,0022,2,1,1,2,2,1,1700,3551,9996,2,2,4,8,0,0,1,0,1,0,0,3,3811,7424,30,120,68,1,1,1,mdjn1202.tif,00059342.tif,2013,0,0,0,ORIGINAL,06,09,19518,005002,0050,0470022,047,7,179,0,,Y,2,2013-005002
6,24,MD,6,03,6,6,MARINE ELECTRIC,6478,24,1720,1202,0022,2,1,1,2,2,1,1710,3551,9996,2,2,4,6,0,0,1,0,1,0,0,4,3753,7450,25,120,64,1,1,1,mdjn1202.tif,00059344.tif,2013,0,0,0,ORIGINAL,06,09,19518,005003,0050,0470022,047,7,178,0,,Y,2,2013-005003
6,24,MD,6,01,6,6,20 FINGER,6555,24,1505,1102,0856,4,3,1,2,2,1,1503,3551,3531,2,2,3,4,0,0,1,0,0,1,0,3,3812,7437,22,120,67,1,1,2,mdjn1102.tif,00059348.tif,2013,0,1,0,ORIGINAL,06,09,19518,005101,0051,0470856,047,7,120,0,,Y,2,2013-005101
6,24,MD,6,02,6,6,HOT DOG,6555,24,1538,1102,0856,4,3,1,2,2,1,1535,3551,9996,2,2,4,5,0,0,1,0,0,1,0,4,3806,7417,50,140,63,1,1,1,mdjn1102.tif,00059349.tif,2013,1,1,1,ORIGINAL,06,09,19518,005102,0051,0470856,047,7,123,0,,N,2,2013-005102
6,24,MD,6,03,6,6,FINGERS,6555,24,1614,1102,0856,4,3,1,2,2,1,1612,3551,3531,2,1,4,7,0,0,1,0,1,0,0,3,3812,7437,25,120,68,1,1,2,mdjn1102.tif,00059351.tif,2013,0,1,0,ORIGINAL,06,09,19518,005103,0051,0470856,047,7,117,0,,Y,2,2013-005103
6,10,DE,6,04,6,6,FINGERS,6555,24,1616,1102,0856,4,3,1,2,8,6,1612,3551,3591,2,2,3,5,0,0,1,0,1,0,0,5,3812,7437,22,120,63,1,1,1,mdjn1102.tif,00059352.tif,2013,0,1,0,ORIGINAL,06,09,19518,005104,0051,0470856,047,7,125,0,,N,2,2013-005104
6,24,MD,6,05,6,6,20 FATHOM,6555,24,1621,1102,0856,4,3,1,2,8,6,1619,3551,9996,2,2,5,6,0,0,1,0,1,0,0,5,3812,7437,22,120,67,1,1,2,mdjn1102.tif,00059354.tif,2013,0,1,0,ORIGINAL,06,09,19518,005105,0051,0470856,047,7,124,0,,N,2,2013-005105
T500,24,MD,MAKO MANIA,06,6,6,HOT DOG,6555,24,1637,1102,0856,4,3,1,2,2,1,1635,3551,9996,1,1,4,8,0,0,1,0,1,0,0,2,3806,7417,50,140,70,1,1,1,mdjn1102.tif,00059355.tif,2013,1,1,0,ORIGINAL,06,09,19518,005106,0051,0470856,047,7,729,0,,Y,2,2013-005106
6,24,MD,6,07,6,6,20 FATHOM FINGERS,6555,24,1640,1102,0856,4,3,1,2,3,1,1638,3551,3531,2,1,4,10,0,0,1,0,1,0,0,6,3812,7437,22,120,67,1,1,1,mdjn1102.tif,00059357.tif,2013,0,1,0,ORIGINAL,06,09,19518,005107,0051,0470856,047,7,121,0,,Y,2,2013-005107
T500,51,VA,MAKO MANIA,08,6,6,FINGERS,6555,24,1647,1102,0856,4,3,1,2,2,2,1645,3551,3531,1,12,5,8,0,0,1,0,1,1,0,3,3812,7437,22,130,68,2,1,1,mdjn1102.tif,00059359.tif,2013,1,1,0,ORIGINAL,06,09,19518,005108,0051,0470856,047,7,728,0,,Y,2,2013-005108
T500,24,MD,MAKO MANIA,09,6,6,30 FATHOM FINGERS,6555,24,1704,1102,0856,4,3,1,2,2,2,1702,3551,3531,1,12,3,8,0,0,1,0,1,0,0,4,3810,7418,38,130,66,1,1,1,mdjn1102.tif,00059361.tif,2013,1,1,0,ORIGINAL,06,09,19518,005109,0051,0470856,047,7,727,0,,Y,2,2013-005109
6,10,DE,6,10,6,6,FINGERS,6555,24,1716,1102,0856,4,3,1,2,2,1,1714,3551,3531,2,2,4,8,0,0,1,0,1,0,0,5,3812,7437,22,120,68,1,1,1,mdjn1102.tif,00059363.tif,2013,0,1,0,ORIGINAL,06,09,19518,005110,0051,0470856,047,7,119,0,,Y,2,2013-005110
T500,24,MD,MAKO MANIA,11,6,6,TEA CUP,6555,24,1724,1102,0856,4,3,1,2,2,2,1722,3551,3531,1,1,6,8,0,0,1,0,1,0,0,3,3820,7410,62,180,68,1,1,2,mdjn1102.tif,00059365.tif,2013,1,1,0,ORIGINAL,06,09,19518,005111,0051,0470856,047,7,731,0,,Y,2,2013-005111
T500,24,MD,MAKO MANIA,12,6,6,HOT DOG,6555,24,1742,1102,0856,4,3,1,2,2,1,1738,3551,3531,1,12,5,8,0,0,1,0,1,0,0,3,3806,7349,60,160,65,2,2,2,mdjn1102.tif,00059366.tif,2013,1,1,0,ORIGINAL,06,09,19518,005112,0051,0470856,047,7,730,0,,Y,2,2013-005112
6,24,MD,6,13,6,6,30 FATHOM,6555,24,1838,1102,0856,4,3,1,2,2,2,1835,3551,9996,2,2,5,8,0,0,1,0,1,0,0,6,3810,7418,38,140,98,1,1,1,mdjn1102.tif,00059367.tif,2013,0,1,0,ORIGINAL,06,09,19518,005113,0051,0470856,047,7,122,0,,Y,2,2013-005113
6,24,MD,6,14,6,6,30 FATHOM,6555,24,1844,1102,0856,4,3,1,2,2,1,1840,3591,9996,2,2,5,8,0,0,1,0,1,0,0,3,3810,7418,40,140,65,1,1,1,mdjn1102.tif,00059369.tif,2013,0,1,0,ORIGINAL,06,09,19518,005114,0051,0470856,047,7,118,0,,Y,2,2013-005114
6,24,MD,6,01,6,6,HAMBONE,7472,24,1530,2101,1493,5,1,2,2,3,2,1300,4931,9996,2,2,4,3,0,0,1,0,0,1,0,3,3811,7424,28,130,68,1,1,2,mdjn2101.tif,00059373.tif,2013,0,0,0,ORIGINAL,06,06,19515,005201,0052,0471493,047,7,197,0,,N,2,2013-005201
6,24,MD,6,02,6,6,FINGERS,7472,24,1645,2101,1493,5,1,1,2,2,1,1610,3551,9996,2,2,3,5,0,0,1,0,0,1,0,3,3805,7440,24,132,65,1,1,1,mdjn2101.tif,00059374.tif,2013,0,0,0,ORIGINAL,06,06,19515,005202,0052,0471493,047,7,198,0,,Y,2,2013-005202
6,34,NJ,6,01,6,6,FINGERS,7409,34,1650,1102,0894,10,1,1,2,2,1,1615,3551,9996,2,2,3,9,0,0,1,0,0,1,0,6,3940,7330,37,110,62,1,1,1,njjn1102.tif,00059379.tif,2013,0,0,0,ORIGINAL,06,09,19518,005301,0053,0290894,029,5,335,0,,Y,2,2013-005301
6,34,NJ,6,01,6,6,TRIPLE WRECKS,7370,34,1810,1103,1131,11,1,1,2,2,1,1800,3551,9996,2,12,3,6,0,0,1,0,1,1,0,3,3824,7427,30,120,68,1,1,1,njjn1103.tif,00059384.tif,2013,1,0,0,ORIGINAL,06,09,19518,005401,0054,0091131,009,5,338,0,,Y,2,2013-005401
6,10,DE,6,02,6,6,BALTIMORE CANYON,7370,34,1830,1103,1131,11,1,1,2,2,1,1800,3551,4670,2,1,7,12,0,1,1,0,1,1,0,5,3820,7345,60,220,63,1,1,1,njjn1103.tif,00059386.tif,2013,0,0,0,ORIGINAL,06,09,19518,005402,0054,0091131,009,5,336,0,,Y,2,2013-005402
6,34,NJ,6,03,6,6,7,7370,34,1845,1103,1671,11,1,2,2,3,2,1800,3551,3531,2,2,4,8,0,0,1,0,1,0,0,4,3825,7401,42,180,63,1,1,1,njjn1103.tif,00059388.tif,2013,0,1,0,ORIGINAL,06,09,19518,005403,0054,0091671,009,5,337,0,,Y,2,2013-005403
6,34,NJ,6,01,6,6,750 SQUARE,7475,34,1635,1111,1724,2,1,1,2,2,2,1630,3551,3531,2,12,5,6,0,0,1,0,1,1,0,6,3855,7355,37,160,63,1,1,1,njjn1111.tif,00059393.tif,2013,0,0,0,ORIGINAL,06,09,19518,005501,0055,0011724,001,5,349,0,,Y,2,2013-005501
6,34,NJ,6,02,6,6,CIGAR,7475,34,1721,1111,1724,2,1,1,2,4,6,1715,3551,9996,2,2,5,6,0,0,1,0,1,0,0,4,9998,9998,30,110,62,1,2,2,njjn1111.tif,00059395.tif,2013,0,0,0,ORIGINAL,06,09,19518,005502,0055,0011724,001,5,350,0,,N,2,2013-005502
6,34,NJ,6,01,6,6,DUMP SITE II,7427,34,1515,1210,9214,13,1,2,2,1,1,1510,3531,9996,2,2,3,4,0,0,1,0,1,0,0,3,9998,9998,19,85,65,1,1,2,njjn1210.tif,00059399.tif,2013,0,0,0,ORIGINAL,06,09,19518,005601,0056,0099214,009,5,364,0,,Y,2,2013-005601
6,37,NC,6,01,6,6,RUDEE INLET,6633,51,1630,1208,0438,3,3,1,2,1,2,1625,3591,9996,2,12,4,5,1,0,1,0,1,0,0,2,9998,9998,3,50,71,1,1,1,vajn1208.tif,00059404.tif,2013,0,1,0,ORIGINAL,06,09,19518,005801,0058,8100438,810,8,463,0,,Y,2,2013-005801
6,51,VA,6,02,6,6,FISHHOOK,6633,51,1655,1208,0438,3,3,1,2,2,6,1650,4670,9996,2,2,4,4,1,1,0,1,0,0,0,4,3645,7530,26,77,66,1,1,1,vajn1208.tif,00059406.tif,2013,0,1,0,REVISED,06,09,19518,005802,0058,8100438,810,8,466,0,,N,2,2013-005802
6,51,VA,6,03,6,6,HOT DOG,6633,51,1710,1208,0438,3,3,1,2,2,2,1655,4656,1050,2,1,5,5,1,1,1,1,0,0,0,3,3645,7520,40,120,70,1,1,1,vajn1208.tif,00059408.tif,2013,0,0,0,ORIGINAL,06,09,19518,005803,0058,8100438,810,8,465,0,,Y,2,2013-005803
6,51,VA,6,04,6,6,DUMPSITE,6633,51,1740,1208,0088,3,1,2,1,3,1,1330,3591,9996,2,2,5,4,1,0,1,0,1,0,0,4,9998,9998,7,48,69,1,1,1,vajn1208.tif,00059410.tif,2013,0,1,0,ORIGINAL,06,09,19518,005804,0058,8100088,810,8,464,1,Q15;,Y,2,2013-005804
6,51,VA,6,05,6,6,760 LINE,6633,51,1825,1208,0088,3,1,2,1,3,1,1758,4711,1050,2,2,15,8,0,0,1,1,0,0,0,8,9998,9998,75,600,74,1,1,1,vajn1208.tif,00059412.tif,2013,0,0,0,ORIGINAL,06,09,19518,005805,0058,8100088,810,8,462,1,Q19;,Y,1,2013-005805
6,51,VA,6,06,6,6,560 LINE,6633,51,2010,1208,0088,3,1,2,1,3,1,1835,4711,9996,2,2,10,9,0,1,1,1,0,0,0,8,9998,9998,35,240,70,1,1,1,vajn1208.tif,00059414.tif,2013,0,0,0,ORIGINAL,06,09,19518,005806,0058,8100088,810,8,460,0,,Y,1,2013-005806
6,51,VA,6,07,6,6,750 LINE,6633,51,2025,1208,0088,3,1,2,2,3,1,1905,4711,9996,2,2,8,7,0,0,1,1,0,0,0,3,9998,9998,35,600,75,1,1,1,vajn1208.tif,00059416.tif,2013,0,1,0,ORIGINAL,06,09,19518,005807,0058,8100088,810,8,461,0,,Y,2,2013-005807
6,51,VA,6,08,6,6,OREGON INLET,6633,51,1925,1208,0088,3,1,2,1,3,1,1910,4711,1050,2,2,9,9,0,0,1,1,0,0,0,6,9998,9998,60,200,72,1,1,1,vajn1208.tif,00059418.tif,2013,0,0,0,ORIGINAL,06,09,19518,005808,0058,8100088,810,8,459,0,,Y,1,2013-005808
6,25,MA,6,01,6,6,CRAB LEDGE,7279,25,1430,1104,0392,4,3,1,2,2,1,1415,4676,4678,2,2,4,6,0,1,0,1,0,0,0,4,4138,6940,10,140,55,1,1,2,majn1104.tif,00059422.tif,2013,0,0,0,ORIGINAL,06,09,19518,005901,0059,0010392,001,2,231,0,,Y,2,2013-005901
6,51,VA,6,01,6,6,LUMPY BOTTOM,6447,51,1602,1105,0039,8,1,1,2,2,1,1530,4711,1050,2,2,10,6,0,1,1,1,0,0,0,2,3802,7420,35,100,68,1,1,1,vajn1105.tif,00059427.tif,2013,0,1,1,ORIGINAL,06,09,19518,006101,0061,0010039,001,8,405,0,,Y,1,2013-006101
6,51,VA,6,02,6,6,30 FATHOM LUMP,6447,51,1614,1105,0039,8,1,2,2,3,1,1500,3551,9996,2,2,4,5,0,0,1,0,1,0,0,3,9998,9998,45,180,69,1,1,1,vajn1105.tif,00059429.tif,2013,0,0,0,ORIGINAL,06,09,19518,006102,0061,0010039,001,8,403,0,,N,2,2013-006102
6,10,DE,6,03,6,6,MAKO ALLEY,6447,51,1639,1105,0039,8,1,1,2,8,6,1600,3551,9996,2,2,3,5,0,0,1,0,1,0,0,4,9998,9998,35,120,98,1,1,2,vajn1105.tif,00059431.tif,2013,1,0,0,ORIGINAL,06,09,19518,006103,0061,0010039,001,8,406,0,,N,2,2013-006103
6,42,PA,6,04,6,6,FINGERS,6447,51,1659,1105,0039,8,1,1,2,2,1,1649,3551,9996,2,1,3,8,0,0,1,0,1,0,0,3,3725,7445,39,130,98,1,1,1,vajn1105.tif,00059432.tif,2013,0,1,0,ORIGINAL,06,09,19518,006104,0061,0010039,001,8,404,0,,Y,2,2013-006104
6,36,NY,6,01,6,6,LINDA WRECK,7467,36,1638,1111,0624,1,1,1,2,2,6,1630,3551,9996,2,2,4,6,0,0,1,1,1,0,0,5,4023,7300,30,140,59,1,1,1,nyjn1111.tif,00059442.tif,2013,0,1,0,ORIGINAL,06,09,19518,006401,0064,0590624,059,4,383,0,,N,1,2013-006401
