tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
28,34,08,1216,687,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074896.tif,ORIGINAL,BIGEYE TUNA,4691,2878,1,1,0,0,0,0,1,2,2014-287808
28,34,09,1216,688,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074898.tif,ORIGINAL,YFT,4711,2878,1,8,0,0,0,0,0,3,2014-287809
28,34,10,1216,689,1,ALIVE;,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074900.tif,ORIGINAL,ROUNDSCALE SP,4009,2878,1,0,0,1,0,0,0,3,2014-287810
28,34,11,1216,690,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074902.tif,ORIGINAL,WHITE MARLIN,2161,2878,2,0,0,1,0,0,0,2,2014-287811
28,34,11,1216,691,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074902.tif,ORIGINAL,YFT,4711,2878,1,3,0,1,0,0,0,2,2014-287811
28,34,12,1216,692,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074904.tif,ORIGINAL,DOLPHIN,1050,2878,2,8,0,0,0,0,0,2,2014-287812
28,34,12,1216,693,0,,7506,9,1,2014,07,26,0290813,0,0,2,NJJL1216.pdf,00074904.tif,ORIGINAL,WHITE MARLIN,2161,2878,1,0,0,4,0,0,0,2,2014-287812
28,34,01,2102,694,0,,7532,3,1,2014,07,23,0090900,0,0,2,NJJL2102.pdf,00074529.tif,ORIGINAL,BLUEFISH,230,2812,2,6,0,0,0,0,0,3,2014-281201
28,34,01,2102,695,0,,7532,3,1,2014,07,23,0090900,0,0,2,NJJL2102.pdf,00074529.tif,ORIGINAL,DOLPHIN,1050,2812,1,2,2,0,0,0,0,3,2014-281201
28,34,01,2102,696,1,CAUGHT OUT OF AREA;,7532,3,1,2014,07,23,0090900,0,0,2,NJJL2102.pdf,00074529.tif,ORIGINAL,ATLANTIC MACK,2120,2812,3,6,6,0,0,0,0,3,2014-281201
28,34,02,2102,697,0,,7532,3,1,2014,07,23,0090385,0,0,2,NJJL2102.pdf,00074531.tif,ORIGINAL,DOLPHIN,1050,2812,2,2,0,0,0,0,0,3,2014-281202
28,34,02,2102,698,0,,7532,3,1,2014,07,23,0090385,0,0,2,NJJL2102.pdf,00074531.tif,ORIGINAL,BFT SCHOOL,4677,2812,1,2,2,3,0,0,0,3,2014-281202
28,34,02,2102,699,0,,7532,3,1,2014,07,23,0090385,0,0,2,NJJL2102.pdf,00074531.tif,ORIGINAL,YFT,4711,2812,3,2,0,0,0,0,0,3,2014-281202
28,34,03,2102,700,0,,7532,3,1,2014,07,23,0090900,0,0,1,NJJL2102.pdf,00074533.tif,ORIGINAL,BIGEYE TUNA,4691,2812,1,1,1,0,0,0,0,3,2014-281203
28,34,03,2102,701,0,,7532,3,1,2014,07,23,0090900,0,0,1,NJJL2102.pdf,00074533.tif,ORIGINAL,YFT,4711,2812,2,1,1,0,0,0,0,3,2014-281203
28,34,01,2116,702,0,,7409,6,1,2014,07,25,0251050,0,0,2,NJJL2116.pdf,00074911.tif,ORIGINAL,DOLPHIN,1050,2880,3,1,0,0,0,0,0,2,2014-288001
28,34,01,2116,703,0,,7409,6,1,2014,07,25,0251050,0,0,2,NJJL2116.pdf,00074911.tif,ORIGINAL,BFT SCHOOL,4677,2880,1,1,0,0,0,0,0,2,2014-288001
28,34,01,2116,704,0,,7409,6,1,2014,07,25,0251050,0,0,2,NJJL2116.pdf,00074911.tif,ORIGINAL,YFT,4711,2880,2,1,0,0,0,0,0,2,2014-288001
28,34,02,2116,705,0,,7409,6,1,2014,07,25,0251050,0,0,2,NJJL2116.pdf,00074913.tif,ORIGINAL,DOLPHIN,1050,2880,1,3,0,0,0,0,0,2,2014-288002
28,34,04,2116,706,0,,7409,6,1,2014,07,25,0251050,0,0,2,NJJL2116.pdf,00074916.tif,ORIGINAL,BFT SCHOOL,4677,2880,1,1,0,0,0,0,0,3,2014-288004
28,34,05,2116,707,0,,7409,6,1,2014,07,25,0259005,0,0,2,NJJL2116.pdf,00074918.tif,ORIGINAL,DOLPHIN,1050,2880,2,3,0,0,0,0,0,2,2014-288005
28,34,05,2116,708,0,,7409,6,1,2014,07,25,0259005,0,0,2,NJJL2116.pdf,00074918.tif,ORIGINAL,BFT SCHOOL,4677,2880,1,1,0,0,0,0,0,2,2014-288005
28,34,01,2117,709,0,,7409,10,1,2014,07,22,0290279,0,0,2,NJJL2117.pdf,00074601.tif,ORIGINAL,YFT,4711,2828,1,2,0,0,0,0,0,2,2014-282801
29,34,01,2126,710,0,,7509,11,1,2014,07,31,0091671,0,0,2,NJJL2126.pdf,00075508.tif,ORIGINAL,WHITE MARLIN,2161,2974,1,0,0,1,0,0,0,2,2014-297401
29,34,01,2133,711,0,,7532,3,1,2014,07,31,0090900,0,0,1,NJJL2133.pdf,00075606.tif,ORIGINAL,YFT,4711,2975,1,1,1,0,0,0,0,2,2014-297501
29,34,02,2133,712,0,,7532,3,1,2014,07,31,0090385,0,0,2,NJJL2133.pdf,00075608.tif,ORIGINAL,DOLPHIN,1050,2975,1,5,0,0,0,0,0,3,2014-297502
26,34,01,2217,713,0,,7506,6,1,2014,07,16,0251005,0,0,2,NJJL2217.pdf,00073842.tif,ORIGINAL,BLUEFISH,230,2669,1,2,0,0,0,0,0,2,2014-266901
25,34,01,2220,714,0,,7508,11,1,2014,07,10,0091131,0,0,1,NJJL2220.pdf,00073186.tif,ORIGINAL,DOLPHIN,1050,2593,1,1,1,0,0,0,0,2,2014-259301
25,34,02,2220,715,0,,7508,11,1,2014,07,10,0091131,0,0,1,NJJL2220.pdf,00073188.tif,ORIGINAL,WHITE MARLIN,2161,2593,1,0,0,1,0,0,0,2,2014-259302
25,34,02,2220,716,0,,7508,11,1,2014,07,10,0091131,0,0,1,NJJL2220.pdf,00073188.tif,ORIGINAL,ALBACORE TUNA,4701,2593,2,4,4,0,0,0,0,2,2014-259302
25,34,03,2220,717,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073190.tif,ORIGINAL,WHITE MARLIN,2161,2593,1,0,0,1,0,0,0,2,2014-259303
25,34,04,2220,718,0,,7508,11,1,2014,07,10,0091131,0,0,1,NJJL2220.pdf,00073192.tif,ORIGINAL,DOLPHIN,1050,2593,1,2,2,0,0,0,0,2,2014-259304
25,34,05,2220,719,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073194.tif,ORIGINAL,DOLPHIN,1050,2593,1,10,0,10,0,0,0,2,2014-259305
25,34,06,2220,720,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073196.tif,ORIGINAL,ATLANTIC BONI,330,2593,2,1,0,0,0,0,0,2,2014-259306
25,34,06,2220,721,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073196.tif,ORIGINAL,DOLPHIN,1050,2593,1,1,0,0,0,0,0,2,2014-259306
25,34,07,2220,722,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073198.tif,ORIGINAL,DOLPHIN,1050,2593,3,4,0,1,0,0,0,2,2014-259307
25,34,07,2220,723,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073198.tif,ORIGINAL,WHITE MARLIN,2161,2593,1,0,0,1,0,0,0,2,2014-259307
25,34,07,2220,724,0,,7508,11,1,2014,07,10,0091131,0,0,2,NJJL2220.pdf,00073198.tif,ORIGINAL,YFT,4711,2593,2,1,0,0,0,0,0,2,2014-259307
27,34,01,2221,725,1,KEPT;ALIVE;,7508,3,1,2014,07,18,0090062,0,0,1,NJJL2221.pdf,00074227.tif,ORIGINAL,COBIA,570,2756,4,2,0,1,0,0,0,3,2014-275601
27,34,01,2221,726,1,KEPT;,7508,3,1,2014,07,18,0090062,0,0,1,NJJL2221.pdf,00074227.tif,ORIGINAL,DOLPHIN,1050,2756,2,1,0,0,0,0,0,3,2014-275601
27,34,01,2221,727,1,KEPT;,7508,3,1,2014,07,18,0090062,0,0,1,NJJL2221.pdf,00074227.tif,ORIGINAL,BFT LARGE SCH,4678,2756,1,2,2,10,0,0,0,3,2014-275601
27,34,01,2221,728,1,KEPT;,7508,3,1,2014,07,18,0090062,0,0,1,NJJL2221.pdf,00074227.tif,ORIGINAL,TIGER SHARK,4911,2756,3,0,0,3,0,0,0,3,2014-275601
27,34,02,2221,729,0,,7508,3,1,2014,07,18,0090385,0,0,2,NJJL2221.pdf,00074229.tif,ORIGINAL,REEF SHARK,3591,2756,2,0,0,1,0,0,0,2,2014-275602
27,34,02,2221,730,0,,7508,3,1,2014,07,18,0090385,0,0,2,NJJL2221.pdf,00074229.tif,ORIGINAL,YFT,4711,2756,1,3,0,3,0,0,0,2,2014-275602
27,34,03,2221,731,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074231.tif,ORIGINAL,DOLPHIN,1050,2756,2,2,2,0,0,0,0,3,2014-275603
27,34,03,2221,732,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074231.tif,ORIGINAL,YFT,4711,2756,1,1,1,0,0,0,0,3,2014-275603
27,34,04,2221,733,0,,7508,3,1,2014,07,18,0090900,0,0,2,NJJL2221.pdf,00074233.tif,ORIGINAL,WHITE MARLIN,2161,2756,3,0,0,1,0,0,0,3,2014-275604
27,34,04,2221,734,0,,7508,3,1,2014,07,18,0090900,0,0,2,NJJL2221.pdf,00074233.tif,ORIGINAL,ALBACORE TUNA,4701,2756,1,2,0,0,0,0,0,3,2014-275604
27,34,04,2221,735,0,,7508,3,1,2014,07,18,0090900,0,0,2,NJJL2221.pdf,00074233.tif,ORIGINAL,YFT,4711,2756,2,1,0,0,0,0,0,3,2014-275604
27,34,05,2221,736,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074235.tif,ORIGINAL,DOLPHIN,1050,2756,3,1,1,2,0,0,0,1,2014-275605
27,34,05,2221,737,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074235.tif,ORIGINAL,WHITE MARLIN,2161,2756,1,0,0,2,0,0,0,1,2014-275605
27,34,05,2221,738,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074235.tif,ORIGINAL,YFT,4711,2756,2,2,2,0,0,0,0,1,2014-275605
27,34,06,2221,739,0,,7508,3,1,2014,07,18,0090900,0,0,1,NJJL2221.pdf,00074237.tif,ORIGINAL,DOLPHIN,1050,2756,1,3,3,0,0,0,0,2,2014-275606
27,34,01,2223,740,0,,7409,10,1,2014,07,21,0299009,0,0,2,NJJL2223.pdf,00074394.tif,ORIGINAL,DOLPHIN,1050,2784,1,1,0,0,0,0,0,3,2014-278401
28,34,01,2229,741,0,,7361,3,1,2014,07,25,0090900,0,0,1,NJJL2229.pdf,00074927.tif,ORIGINAL,DOLPHIN,1050,2882,2,3,3,0,0,0,0,2,2014-288201
28,34,01,2229,742,0,,7361,3,1,2014,07,25,0090900,0,0,1,NJJL2229.pdf,00074927.tif,ORIGINAL,BFT SCHOOL,4677,2882,1,1,0,0,0,0,0,2,2014-288201
28,34,02,2229,743,0,,7361,3,1,2014,07,25,0090385,0,0,1,NJJL2229.pdf,00074929.tif,ORIGINAL,BFT SCHOOL,4677,2882,1,2,2,1,0,0,0,3,2014-288202
27,34,01,2236,744,1,KEPT;,7506,6,1,2014,07,22,0251005,0,0,2,NJJL2236.pdf,00074246.tif,ORIGINAL,BFT LARGE SCH,4678,2758,1,2,0,4,0,0,0,1,2014-275801
29,34,01,2238,745,0,,7506,6,1,2014,07,30,0250101,0,0,2,NJJL2238.pdf,00075514.tif,ORIGINAL,DOLPHIN,1050,2976,2,1,0,0,0,0,0,3,2014-297601
29,34,01,2238,746,1,*SPECIES AT KEPT VALUE*;RARE OR ILLEGAL SPECIES KE,7506,6,1,2014,07,30,0250101,0,0,2,NJJL2238.pdf,00075514.tif,ORIGINAL,BFT YOUNG SCH,4673,2976,1,2,2,0,0,0,0,3,2014-297601
29,34,02,2238,747,0,,7506,6,1,2014,07,30,0251005,1,0,2,NJJL2238.pdf,00075516.tif,ORIGINAL,WHITE MARLIN,2161,2976,3,0,0,2,0,0,0,3,2014-297602
29,34,02,2238,748,0,,7506,6,1,2014,07,30,0251005,1,0,2,NJJL2238.pdf,00075516.tif,ORIGINAL,SHORTFIN MAKO,3551,2976,2,0,0,1,0,0,0,3,2014-297602
29,34,02,2238,749,0,,7506,6,1,2014,07,30,0251005,1,0,2,NJJL2238.pdf,00075516.tif,ORIGINAL,YFT,4711,2976,1,3,0,1,0,0,0,3,2014-297602
29,34,01,2239,750,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075521.tif,ORIGINAL,WHITE MARLIN,2161,2977,2,0,0,1,0,0,0,3,2014-297701
29,34,01,2239,751,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075521.tif,ORIGINAL,SKIPJACK TUNA,4661,2977,4,6,0,10,0,0,0,3,2014-297701
29,34,01,2239,752,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075521.tif,ORIGINAL,YFT,4711,2977,1,6,0,0,0,0,0,3,2014-297701
29,34,01,2239,753,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075521.tif,ORIGINAL,HAMMERHEAD SH,4950,2977,3,0,0,1,0,0,0,3,2014-297701
29,34,02,2239,754,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075523.tif,ORIGINAL,SKIPJACK TUNA,4661,2977,2,4,0,0,0,0,0,3,2014-297702
29,34,02,2239,755,0,,7409,10,1,2014,07,30,0290894,0,0,2,NJJL2239.pdf,00075523.tif,ORIGINAL,YFT,4711,2977,1,1,0,0,0,0,0,3,2014-297702
26,36,01,1101,756,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073626.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,1,0,0,4,0,0,0,2,2014-265301
26,36,01,1101,757,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073626.tif,ORIGINAL,BLUE SHARK,4931,2653,2,0,0,6,0,0,0,2,2014-265301
26,36,02,1101,758,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073628.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,2,0,0,1,0,0,0,3,2014-265302
26,36,02,1101,759,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073628.tif,ORIGINAL,BLUE SHARK,4931,2653,1,0,0,2,0,0,0,3,2014-265302
26,36,03,1101,760,0,,7519,5,1,2014,07,12,1030037,1,0,2,NYJL1101.pdf,00073630.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,1,0,0,3,0,0,0,2,2014-265303
26,36,03,1101,761,0,,7519,5,1,2014,07,12,1030037,1,0,2,NYJL1101.pdf,00073630.tif,ORIGINAL,TIGER SHARK,4911,2653,2,0,0,2,0,0,0,2,2014-265303
26,36,03,1101,762,0,,7519,5,1,2014,07,12,1030037,1,0,2,NYJL1101.pdf,00073630.tif,ORIGINAL,BLUE SHARK,4931,2653,3,0,0,2,0,0,0,2,2014-265303
26,36,04,1101,763,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073632.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,1,0,0,4,0,0,0,1,2014-265304
26,36,05,1101,764,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073634.tif,ORIGINAL,BLUE SHARK,4931,2653,1,0,0,2,0,0,0,3,2014-265305
26,36,06,1101,765,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073636.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,1,0,0,1,0,0,0,3,2014-265306
26,36,06,1101,766,0,,7519,5,1,2014,07,12,1030037,0,0,2,NYJL1101.pdf,00073636.tif,ORIGINAL,BLUE SHARK,4931,2653,2,0,0,2,0,0,0,3,2014-265306
26,36,07,1101,767,0,,7519,5,1,2014,07,12,1030133,0,0,1,NYJL1101.pdf,00073638.tif,ORIGINAL,SHORTFIN MAKO,3551,2653,2,1,1,3,0,0,0,3,2014-265307
26,36,07,1101,768,0,,7519,5,1,2014,07,12,1030133,0,0,1,NYJL1101.pdf,00073638.tif,ORIGINAL,BLUE SHARK,4931,2653,1,0,0,7,0,0,0,3,2014-265307
27,36,02,1104,769,0,,7517,2,1,2014,07,19,1030342,0,0,2,NYJL1104.pdf,00075375.tif,ORIGINAL,YFT,4711,2785,1,1,1,0,0,0,1,2,2014-278502
27,36,03,1104,770,0,,7517,2,1,2014,07,19,1030342,0,0,2,NYJL1104.pdf,00074403.tif,ORIGINAL,ALBACORE TUNA,4701,2785,1,1,1,0,0,0,0,2,2014-278503
27,36,04,1104,771,0,,7517,2,1,2014,07,19,1030342,0,1,1,NYJL1104.pdf,00074405.tif,ORIGINAL,TIGER SHARK,4911,2785,2,0,0,1,0,0,0,3,2014-278504
27,36,04,1104,772,0,,7517,2,1,2014,07,19,1030342,0,0,1,NYJL1104.pdf,00074405.tif,ORIGINAL,BFT SCHOOL,4677,2785,1,1,1,0,0,0,1,3,2014-278504
27,36,05,1104,773,0,,7517,2,1,2014,07,19,1030342,0,0,1,NYJL1104.pdf,00074407.tif,ORIGINAL,SHORTFIN MAKO,3551,2785,1,1,1,0,0,0,1,2,2014-278505
27,36,06,1104,774,0,,7517,2,1,2014,07,19,1030342,0,0,1,NYJL1104.pdf,00074409.tif,ORIGINAL,BIGEYE TUNA,4691,2785,1,4,4,0,0,0,4,2,2014-278506
28,36,01,1105,775,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074964.tif,ORIGINAL,DOLPHIN,1050,2888,3,6,6,0,0,0,1,2,2014-288801
28,36,01,1105,776,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074964.tif,ORIGINAL,BIGEYE TUNA,4691,2888,4,1,1,0,0,0,1,2,2014-288801
28,36,01,1105,777,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074964.tif,ORIGINAL,ALBACORE TUNA,4701,2888,1,1,1,0,0,0,1,2,2014-288801
28,36,01,1105,778,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074964.tif,ORIGINAL,YFT,4711,2888,5,3,3,0,0,0,1,2,2014-288801
28,36,01,1105,779,0,,7466,4,1,2014,07,26,1030135,1,0,2,NYJL1105.pdf,00074964.tif,ORIGINAL,WAHOO,4720,2888,2,1,0,0,0,0,1,2,2014-288801
28,36,02,1105,780,0,,7466,4,1,2014,07,26,1030146,0,0,2,NYJL1105.pdf,00074966.tif,ORIGINAL,BLUEFISH,230,2888,3,6,0,0,0,0,0,8,2014-288802
28,36,02,1105,781,0,,7466,4,1,2014,07,26,1030146,0,0,2,NYJL1105.pdf,00074966.tif,ORIGINAL,SHORTFIN MAKO,3551,2888,2,0,0,1,0,0,0,8,2014-288802
28,36,02,1105,782,0,,7466,4,1,2014,07,26,1030146,0,0,2,NYJL1105.pdf,00074966.tif,ORIGINAL,BLUE SHARK,4931,2888,1,0,0,1,0,0,0,8,2014-288802
28,36,03,1105,783,0,,7466,4,1,2014,07,26,1030146,0,1,2,NYJL1105.pdf,00074968.tif,ORIGINAL,BFT SCHOOL,4677,2888,1,1,1,0,0,0,0,2,2014-288803
28,36,03,1105,784,0,,7466,4,1,2014,07,26,1030146,0,0,2,NYJL1105.pdf,00074968.tif,ORIGINAL,BLUE SHARK,4931,2888,2,0,0,2,0,0,0,2,2014-288803
28,36,04,1105,785,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074970.tif,ORIGINAL,YFT,4711,2888,1,2,2,0,0,0,1,2,2014-288804
28,36,05,1105,786,0,,7466,4,1,2014,07,26,1030135,0,0,1,NYJL1105.pdf,00074972.tif,ORIGINAL,DOLPHIN,1050,2888,2,2,2,0,0,0,1,2,2014-288805
28,36,05,1105,787,0,,7466,4,1,2014,07,26,1030135,0,0,1,NYJL1105.pdf,00074972.tif,ORIGINAL,ALBACORE TUNA,4701,2888,3,5,5,0,0,0,1,2,2014-288805
28,36,05,1105,788,0,,7466,4,1,2014,07,26,1030135,0,0,1,NYJL1105.pdf,00074972.tif,ORIGINAL,YFT,4711,2888,1,2,2,0,0,0,1,2,2014-288805
28,36,06,1105,789,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074974.tif,ORIGINAL,DOLPHIN,1050,2888,2,2,2,0,0,0,1,2,2014-288806
28,36,06,1105,790,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074974.tif,ORIGINAL,YFT,4711,2888,1,2,2,0,0,0,1,2,2014-288806
28,36,07,1105,791,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074976.tif,ORIGINAL,ALBACORE TUNA,4701,2888,1,5,1,0,0,0,1,1,2014-288807
28,36,07,1105,792,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074976.tif,ORIGINAL,YFT,4711,2888,2,1,1,0,0,0,1,1,2014-288807
28,36,08,1105,793,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074978.tif,ORIGINAL,ALBACORE TUNA,4701,2888,2,11,0,0,0,0,1,1,2014-288808
28,36,08,1105,794,0,,7466,4,1,2014,07,26,1030135,0,0,2,NYJL1105.pdf,00074978.tif,ORIGINAL,YFT,4711,2888,1,1,0,0,0,0,1,1,2014-288808
28,36,01,1106,795,0,,7513,4,1,2014,07,27,1030135,0,0,2,NYJL1106.pdf,00074949.tif,ORIGINAL,DOLPHIN,1050,2889,3,2,0,0,0,0,0,2,2014-288901
28,36,01,1106,796,0,,7513,4,1,2014,07,27,1030135,0,0,2,NYJL1106.pdf,00074949.tif,ORIGINAL,WHITE MARLIN,2161,2889,4,0,0,4,0,0,0,2,2014-288901
28,36,01,1106,797,0,,7513,4,1,2014,07,27,1030135,0,0,2,NYJL1106.pdf,00074949.tif,ORIGINAL,ALBACORE TUNA,4701,2889,2,1,0,0,0,0,0,2,2014-288901
28,36,01,1106,798,0,,7513,4,1,2014,07,27,1030135,0,0,2,NYJL1106.pdf,00074949.tif,ORIGINAL,YFT,4711,2889,1,3,0,10,0,0,0,2,2014-288901
26,36,01,1108,799,0,,7517,3,1,2014,07,12,1030175,0,0,2,NYJL1108.pdf,00073337.tif,ORIGINAL,BFT SCHOOL,4677,2611,1,1,0,0,0,0,0,3,2014-261101
26,36,03,1108,800,0,,7517,3,1,2014,07,12,1030175,0,0,1,NYJL1108.pdf,00073340.tif,ORIGINAL,DOLPHIN,1050,2611,2,8,0,0,0,0,0,2,2014-261103
26,36,03,1108,801,0,,7517,3,1,2014,07,12,1030175,0,0,1,NYJL1108.pdf,00073340.tif,ORIGINAL,YFT,4711,2611,1,4,1,6,0,0,0,2,2014-261103
26,36,03,1108,802,0,,7517,3,1,2014,07,12,1030175,0,0,1,NYJL1108.pdf,00073340.tif,ORIGINAL,SANDBAR SHARK,4821,2611,3,0,0,1,0,0,0,2,2014-261103
26,36,04,1108,803,0,,7517,3,1,2014,07,12,1030175,0,0,2,NYJL1108.pdf,00073342.tif,ORIGINAL,SHORTFIN MAKO,3551,2611,3,0,0,2,0,0,0,4,2014-261104
26,36,04,1108,804,0,,7517,3,1,2014,07,12,1030175,0,0,2,NYJL1108.pdf,00073342.tif,ORIGINAL,SWORDFISH,4328,2611,2,0,0,1,0,0,0,4,2014-261104
26,36,04,1108,805,0,,7517,3,1,2014,07,12,1030175,0,0,2,NYJL1108.pdf,00073342.tif,ORIGINAL,BIGEYE TUNA,4691,2611,4,1,0,0,0,0,0,4,2014-261104
26,36,04,1108,806,0,,7517,3,1,2014,07,12,1030175,0,0,2,NYJL1108.pdf,00073342.tif,ORIGINAL,YFT,4711,2611,1,3,0,2,0,0,0,4,2014-261104
26,36,05,1108,807,0,,7517,3,1,2014,07,12,1030175,0,0,1,NYJL1108.pdf,00073344.tif,ORIGINAL,YFT,4711,2611,1,1,1,0,0,0,0,2,2014-261105
25,36,01,1110,808,1,KEPT;,7466,5,1,2014,07,06,1030037,0,0,2,NYJL1110.pdf,00073167.tif,ORIGINAL,SUMMER FLOUND,1219,2587,1,12,0,0,0,0,0,1,2014-258701
27,36,02,1111,809,0,,7510,3,1,2014,07,19,1030175,0,0,2,NYJL1111.pdf,00074279.tif,ORIGINAL,BFT LARGE SCH,4678,2762,1,1,1,0,0,0,0,3,2014-276202
26,36,01,1112,810,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073740.tif,ORIGINAL,BFT SCHOOL,4677,2670,2,0,0,2,0,0,0,3,2014-267001
26,36,01,1112,811,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073740.tif,ORIGINAL,BLUE SHARK,4931,2670,1,0,0,1,0,0,0,3,2014-267001
26,36,02,1112,812,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073738.tif,ORIGINAL,DOLPHIN,1050,2670,2,2,2,0,0,0,0,1,2014-267002
26,36,02,1112,813,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073738.tif,ORIGINAL,BIGEYE TUNA,4691,2670,1,1,1,0,0,0,0,1,2014-267002
26,36,03,1112,814,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073742.tif,ORIGINAL,DOLPHIN,1050,2670,2,8,0,0,0,0,0,2,2014-267003
26,36,03,1112,815,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073742.tif,ORIGINAL,SKIPJACK TUNA,4661,2670,3,6,0,0,0,0,0,2,2014-267003
26,36,03,1112,816,0,,7466,4,1,2014,07,13,1030135,0,0,2,NYJL1112.pdf,00073742.tif,ORIGINAL,YFT,4711,2670,1,8,0,0,0,0,0,2,2014-267003
27,36,01,1114,817,0,,7512,1,4,2014,07,19,0590626,0,1,1,NYJL1114.pdf,00074284.tif,ORIGINAL,BFT LARGE SCH,4678,2763,1,1,1,0,0,0,0,3,2014-276301
28,36,01,1202,818,0,,7513,5,1,2014,07,19,1030133,0,0,2,NYJL1202.pdf,00074957.tif,ORIGINAL,SHORTFIN MAKO,3551,2891,1,1,0,0,0,0,0,2,2014-289101
28,36,02,1202,819,0,,7513,5,1,2014,07,19,1030123,0,0,2,NYJL1202.pdf,00074959.tif,ORIGINAL,DOLPHIN,1050,2891,1,1,0,0,0,0,0,3,2014-289102
28,36,02,1202,820,0,,7513,5,1,2014,07,19,1030123,0,0,2,NYJL1202.pdf,00074959.tif,ORIGINAL,SHORTFIN MAKO,3551,2891,2,0,0,1,0,0,0,3,2014-289102
26,36,01,1203,821,0,,7466,4,1,2014,07,12,1030146,0,0,2,NYJL1203.pdf,00073823.tif,ORIGINAL,SHORTFIN MAKO,3551,2686,1,1,1,0,0,0,0,3,2014-268601
26,36,01,1203,822,0,,7466,4,1,2014,07,12,1030146,0,0,2,NYJL1203.pdf,00073823.tif,ORIGINAL,STRIPED BASS,4180,2686,2,12,12,0,0,0,0,3,2014-268601
26,36,02,1203,823,0,,7466,4,1,2014,07,12,1030146,0,0,2,NYJL1203.pdf,00073825.tif,ORIGINAL,SHORTFIN MAKO,3551,2686,1,0,0,1,0,0,0,3,2014-268602
