tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,10,DE,6,01,6,6,SOUTH OF A BUOY,6478,10,1615,1102,1599,2,1,2,1,3,1,1500,3531,9996,2,2,1,5,0,0,1,0,1,0,0,6,9998,9998,15,98,98,1,1,1,dejn1102.tif,00046789.tif,2012,1,0,0,ORIGINAL,06,09,19153,006501,0065,0051599,005,6,114,1,Q23;,Y,2,2012-006501
6,10,DE,6,02,6,6,BALTIMORE CANYON,6478,10,1625,1102,1599,2,1,1,2,2,1,1625,4711,9996,2,2,7,6,0,1,1,1,0,0,0,4,3814,7350,65,650,98,2,1,1,dejn1102.tif,00046791.tif,2012,1,0,0,ORIGINAL,06,09,19153,006502,0065,0051599,005,6,124,0,,Y,2,2012-006502
6,10,DE,6,03,6,6,WILMINGTON CANYON,6478,10,1635,1102,1599,2,1,1,2,2,1,1630,4711,9996,2,2,10,8,0,1,1,1,0,0,0,4,3824,7327,80,600,68,2,2,1,dejn1102.tif,00046793.tif,2012,1,1,0,ORIGINAL,06,09,19153,006503,0065,0051599,005,6,118,0,,Y,1,2012-006503
6,10,DE,6,04,6,6,B BUOY,6478,10,1640,1102,1599,2,1,1,2,2,1,1620,3531,9996,2,2,2,5,0,0,1,0,1,0,0,3,9998,9998,12,89,72,2,1,1,dejn1102.tif,00046795.tif,2012,0,0,0,ORIGINAL,06,09,19153,006504,0065,0051599,005,6,115,0,,Y,2,2012-006504
6,10,DE,6,05,6,6,BALTIMORE CANYON,6478,10,1645,1102,1599,2,1,1,2,2,1,1625,7777,9996,2,2,7,10,0,1,1,1,0,0,0,2,3814,7350,70,1200,98,2,2,1,dejn1102.tif,00046797.tif,2012,1,0,0,ORIGINAL,06,09,19153,006505,0065,0051599,005,6,123,0,,Y,2,2012-006505
6,10,DE,6,06,6,6,BALTIMORE CANYON,6478,10,1650,1102,1599,2,1,1,2,2,1,1645,4711,9996,2,2,6,7,0,1,1,1,0,0,0,2,3814,7350,65,600,65,2,1,1,dejn1102.tif,00046799.tif,2012,1,0,0,ORIGINAL,06,09,19153,006506,0065,0051599,005,6,120,0,,Y,2,2012-006506
6,24,MD,6,07,6,6,WILMINGTON CANYON,6478,10,1710,1102,1599,2,1,1,2,2,1,1505,4711,9996,2,2,7,6,0,0,1,1,0,0,0,5,3824,7327,65,400,69,2,1,1,dejn1102.tif,00046801.tif,2012,1,1,0,ORIGINAL,06,09,19153,006507,0065,0051599,005,6,122,0,,Y,1,2012-006507
6,10,DE,6,08,6,6,MASSEYS CANYON,6478,10,1720,1102,1599,2,1,1,2,2,7,1615,3551,9996,2,2,3,8,0,0,1,0,1,0,0,5,3825,7420,30,120,70,2,1,1,dejn1102.tif,00046803.tif,2012,1,1,0,ORIGINAL,06,09,19153,006508,0065,0051599,005,6,125,0,,N,2,2012-006508
6,10,DE,6,09,6,6,WILMINGTON CANYON,6478,10,1807,1102,1599,2,1,1,2,2,7,1800,4711,9996,2,2,10,5,0,1,1,1,0,0,0,3,3824,7327,74,1300,71,2,2,1,dejn1102.tif,00046805.tif,2012,0,1,0,ORIGINAL,06,09,19153,006509,0065,0051599,005,6,116,0,,Y,1,2012-006509
6,10,DE,6,10,6,6,BALTIMORE CANYON,6478,10,1815,1102,1599,2,1,1,2,2,7,1810,4711,9996,2,2,7,7,0,1,1,1,0,0,0,5,3820,7345,62,2000,69,2,1,1,dejn1102.tif,00046807.tif,2012,1,1,0,ORIGINAL,06,09,19153,006510,0065,0051599,005,6,119,0,,Y,2,2012-006510
6,10,DE,6,11,6,6,BALTIMORE CANYON,6478,10,1820,1102,1599,2,1,1,2,2,1,1800,4711,9996,2,2,8,9,0,0,1,1,0,0,0,6,3806,7349,65,3000,65,2,1,1,dejn1102.tif,00046809.tif,2012,0,0,0,ORIGINAL,06,09,19153,006511,0065,0051599,005,6,117,0,,Y,2,2012-006511
6,10,DE,6,12,6,6,WILMINGTON CANYON,6478,10,1830,1102,1599,2,1,1,2,2,1,1800,4711,9996,2,2,10,7,0,1,1,1,0,0,0,6,3824,7327,70,600,68,1,2,1,dejn1102.tif,00046811.tif,2012,0,1,0,ORIGINAL,06,09,19153,006512,0065,0051599,005,6,121,0,,Y,2,2012-006512
6,10,DE,6,01,6,6,BALTIMORE CANYON,6447,10,1522,2104,1599,2,1,2,2,3,1,1430,4711,9996,2,2,10,4,0,1,1,1,0,0,0,6,3814,7350,67,4000,63,2,2,1,dejn2104.tif,00046815.tif,2012,1,0,0,ORIGINAL,06,08,19152,006601,0066,0051599,005,6,138,0,,N,2,2012-006601
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,10,1539,2104,1599,2,1,1,2,2,1,1530,4711,3551,2,2,8,3,0,1,1,1,0,0,0,4,3814,7350,65,600,67,2,1,1,dejn2104.tif,00046817.tif,2012,1,0,0,ORIGINAL,06,08,19152,006602,0066,0051599,005,6,143,0,,Y,2,2012-006602
6,10,DE,6,03,6,6,SPENCER CANYON,6447,10,1633,2104,1599,2,1,1,2,2,7,1615,4711,9996,2,2,10,4,0,1,1,1,0,0,0,4,3837,7312,85,600,68,2,2,1,dejn2104.tif,00046819.tif,2012,0,1,0,ORIGINAL,06,08,19152,006603,0066,0051599,005,6,140,0,,Y,2,2012-006603
6,10,DE,6,04,6,6,BALTIMORE CANYON,6447,10,1644,2104,1599,2,1,1,2,1,2,1630,4711,1050,2,2,8,6,0,1,1,1,0,0,0,4,3814,7350,65,1250,68,2,2,1,dejn2104.tif,00046821.tif,2012,1,0,0,ORIGINAL,06,08,19152,006604,0066,0051599,005,6,145,0,,Y,2,2012-006604
6,24,MD,6,05,6,6,BALTIMORE CANYON,6447,10,1713,2104,1599,2,1,1,2,2,7,1700,4711,9996,2,2,6,8,0,0,1,1,0,0,0,4,3814,7350,65,2500,66,2,1,1,dejn2104.tif,00046823.tif,2012,1,1,0,ORIGINAL,06,08,19152,006605,0066,0051599,005,6,141,0,,Y,2,2012-006605
6,10,DE,6,06,6,6,BALTIMORE CANYON,6447,10,1726,2104,1599,2,1,1,2,2,1,1700,4711,9996,2,2,8,6,0,1,1,1,0,0,0,5,3806,7349,70,3000,66,2,2,1,dejn2104.tif,00046825.tif,2012,1,0,0,ORIGINAL,06,08,19152,006606,0066,0051599,005,6,136,0,,Y,2,2012-006606
6,45,SC,6,07,6,6,BALTIMORE CANYON,6447,10,1802,2104,1599,2,1,1,2,2,6,1745,4711,1050,2,12,97,8,0,1,1,1,0,0,0,6,3814,7350,70,600,67,2,1,1,dejn2104.tif,00046827.tif,2012,1,1,0,ORIGINAL,06,08,19152,006607,0066,0051599,005,6,146,0,,N,2,2012-006607
6,10,DE,6,08,6,6,BALTIMORE CANYON,6447,10,1809,2104,1599,2,1,1,2,2,1,1745,4711,1050,2,2,6,6,0,1,1,1,0,0,0,4,3814,7350,65,1000,67,2,1,1,dejn2104.tif,00046829.tif,2012,1,0,0,ORIGINAL,06,08,19152,006608,0066,0051599,005,6,139,0,,Y,2,2012-006608
6,10,DE,6,09,6,6,BALTIMORE CANYON,6447,10,1814,2104,1599,2,1,1,2,2,1,1730,4711,2161,2,2,10,8,0,1,1,1,0,0,0,6,3806,7349,70,3000,66,2,2,1,dejn2104.tif,00046831.tif,2012,1,0,0,ORIGINAL,06,08,19152,006609,0066,0051599,005,6,144,0,,Y,2,2012-006609
6,10,DE,6,10,6,6,BALTIMORE CANYON,6447,10,1839,2104,1599,2,1,1,2,2,1,1830,4711,9996,2,2,8,7,0,0,1,1,0,0,0,4,3814,7350,64,702,68,2,2,1,dejn2104.tif,00046833.tif,2012,1,0,0,ORIGINAL,06,08,19152,006610,0066,0051599,005,6,142,0,,Y,2,2012-006610
6,10,DE,6,11,6,6,WASHINGTON CANYON,6447,10,1909,2104,1599,2,1,1,2,3,1,1850,4711,1050,2,2,10,8,0,1,1,1,0,0,0,5,3727,7427,76,330,68,2,2,1,dejn2104.tif,00046835.tif,2012,1,0,0,ORIGINAL,06,08,19152,006611,0066,0051599,005,6,137,0,,Y,2,2012-006611
6,10,DE,6,01,6,6,WILMINGTON CANYON,6783,10,1606,2202,1599,2,1,1,2,2,1,1602,4656,9996,2,12,10,24,0,1,1,1,1,0,0,4,3824,7327,72,1000,70,2,2,1,dejn2202.tif,00046839.tif,2012,1,1,0,ORIGINAL,06,11,19155,006701,0067,0051599,005,6,148,0,,Y,2,2012-006701
6,10,DE,6,02,6,6,WILMINGTON CANYON,6783,10,1612,2202,1599,2,1,1,2,2,1,1607,4711,9996,2,2,6,5,0,0,1,1,0,0,0,2,3824,7327,67,600,73,2,2,2,dejn2202.tif,00046841.tif,2012,0,0,0,ORIGINAL,06,11,19155,006702,0067,0051599,005,6,149,0,,Y,2,2012-006702
6,10,DE,6,03,6,6,POOR MANS CANYON,6783,10,1731,2202,1599,2,1,2,2,3,7,1715,4711,9996,2,2,11,9,0,1,1,1,0,0,0,4,3752,7406,56,420,68,2,2,1,dejn2202.tif,00046842.tif,2012,1,1,0,ORIGINAL,06,11,19155,006703,0067,0051599,005,6,147,0,,Y,2,2012-006703
6,25,MA,6,01,6,SPINNING,STELLWAGEN BANK,7381,25,1530,1102,0218,8,2,2,1,3,1,1530,4656,9996,2,2,4,10,0,1,0,0,0,0,1,4,4210,7015,9,120,53,2,2,2,majn1102.tif,00046847.tif,2012,1,0,0,ORIGINAL,06,09,19153,006801,0068,0230218,023,2,295,0,,Y,2,2012-006801
6,25,MA,6,02,6,LIVE BAITING,STELLWAGEN BANK,7381,25,1537,1102,0218,8,2,1,2,1,1,1530,4656,9996,2,1,2,2,1,0,0,0,0,0,1,2,4210,7015,17,80,60,2,1,2,majn1102.tif,00046848.tif,2012,0,0,0,ORIGINAL,06,09,19153,006802,0068,0230218,023,2,297,0,,Y,2,2012-006802
6,25,MA,6,03,6,LIVE BAITING,STELLWAGEN BANK,7381,25,1615,1102,0217,8,2,2,1,3,1,1530,4670,9996,2,1,4,1,1,0,0,0,0,0,1,4,4210,7015,12,200,56,2,1,2,majn1102.tif,00046849.tif,2012,1,0,0,ORIGINAL,06,09,19153,006803,0068,0230217,023,2,294,0,,Y,2,2012-006803
6,25,MA,6,04,LURES,JIGGING,PROVIDENCE TOWN,7381,25,1730,1102,0217,8,2,1,2,2,2,1700,4656,9996,2,3,1,3,0,1,0,0,0,0,1,1,9998,9998,8,220,60,2,1,2,majn1102.tif,00046850.tif,2012,0,1,0,ORIGINAL,06,09,19153,006804,0068,0230217,023,2,296,0,,Y,2,2012-006804
6,25,MA,6,01,6,6,STELLWAGEN BANK,6583,25,1645,1103,0823,17,1,1,2,2,2,1640,4677,9996,2,1,3,4,1,1,1,0,1,1,0,2,4225,7025,13,127,56,2,1,1,majn1103.tif,00046855.tif,2012,1,0,0,ORIGINAL,06,10,19154,006901,0069,0250823,025,2,298,0,,Y,2,2012-006901
6,25,MA,6,01,6,DRIFTING,GRABS LEDGE,7404,25,1600,1124,0623,4,1,2,2,3,2,1600,4671,9996,2,2,4,8,1,0,0,0,0,0,1,3,4138,6940,18,170,53,2,1,2,majn1124.tif,00046861.tif,2012,0,0,0,ORIGINAL,06,09,19153,007101,0071,0010623,001,2,328,0,,N,2,2012-007101
6,25,MA,6,02,6,DRIFTING,CRAB LEDGE,7404,25,1630,1124,0623,4,1,1,2,1,2,1630,4671,9996,2,2,3,8,1,0,0,0,0,0,1,3,4138,6940,17,225,61,2,1,2,majn1124.tif,00046862.tif,2012,1,1,0,ORIGINAL,06,09,19153,007102,0071,0010623,001,2,329,0,,Y,2,2012-007102
6,09,CT,6,01,6,LIVE LINE,HIGHLANDER RACE,6698,25,1500,1125,0279,18,3,1,2,3,6,1440,4676,9996,2,1,3,10,1,0,0,0,0,0,1,2,9998,9998,4,150,52,1,1,1,majn1125.tif,00046865.tif,2012,0,1,0,ORIGINAL,06,09,19153,007201,0072,0010279,001,2,333,0,,N,2,2012-007201
6,25,MA,6,02,6,JIGGING,SW CORNER,6698,25,1510,1125,0279,18,3,2,1,3,6,1500,4671,9996,2,1,4,10,0,1,0,0,0,0,1,4,4210,7015,6,150,57,2,1,2,majn1125.tif,00046867.tif,2012,0,1,0,ORIGINAL,06,09,19153,007202,0072,0010279,001,2,335,0,,N,2,2012-007202
6,25,MA,6,03,6,6,STELLWAGEN BANK,6698,25,1610,1125,0279,18,3,1,2,2,1,1600,4676,9996,2,2,3,10,0,1,0,1,0,0,0,1,4216,7017,9,150,54,2,1,2,majn1125.tif,00046868.tif,2012,0,1,0,ORIGINAL,06,09,19153,007203,0072,0010279,001,2,331,0,,Y,2,2012-007203
6,25,MA,6,04,6,BALLOONS,RACE POINT,6698,25,1655,1125,0279,18,3,1,2,1,6,1642,4811,4676,2,2,2,1,1,0,0,0,0,0,1,3,4204,7017,2,185,98,2,1,2,majn1125.tif,00046869.tif,2012,0,1,0,ORIGINAL,06,09,19153,007204,0072,0010279,001,2,334,0,,N,2,2012-007204
6,34,NJ,6,05,6,6,STELLWAGEN BANK,6698,25,1710,1125,0279,18,3,1,2,2,2,1700,4676,9996,2,2,3,10,0,1,0,1,0,0,0,3,4216,7017,6,130,57,2,1,2,majn1125.tif,00046870.tif,2012,1,1,0,ORIGINAL,06,09,19153,007205,0072,0010279,001,2,332,0,,Y,2,2012-007205
6,25,MA,6,06,6,BALLOONS,PEAKED HILL,6698,25,1710,1125,0279,18,3,1,2,1,2,1630,4671,9996,2,2,2,2,1,0,0,0,0,0,1,3,4205,7008,8,85,52,2,1,1,majn1125.tif,00046871.tif,2012,0,1,0,ORIGINAL,06,09,19153,007206,0072,0010279,001,2,330,0,,Y,2,2012-007206
6,34,NJ,6,01,6,6,CRAB LEDGE,6698,25,1410,1127,0279,18,3,1,2,2,6,1200,4676,9996,2,2,5,6,0,1,0,1,0,0,0,3,4138,6940,8,150,57,2,2,2,majn1127.tif,00046877.tif,2012,0,1,0,ORIGINAL,06,10,19154,007401,0074,0010279,001,2,339,0,,N,2,2012-007401
6,25,MA,6,02,6,BALLOONS,SW CORNER,6698,25,1415,1127,0279,18,3,2,1,3,2,1400,4676,9996,2,2,2,6,1,0,0,1,0,0,1,1,4210,7015,6,135,57,2,1,2,majn1127.tif,00046878.tif,2012,0,0,0,ORIGINAL,06,10,19154,007402,0074,0010279,001,2,336,0,,N,2,2012-007402
6,25,MA,6,03,6,LIVE LINE,SW CORNER,6698,25,1520,1127,0279,18,3,2,1,3,2,1500,4676,9996,2,2,5,5,1,1,0,1,0,0,1,6,4210,7015,7,85,58,2,1,1,majn1127.tif,00046879.tif,2012,1,0,0,ORIGINAL,06,10,19154,007403,0074,0010279,001,2,337,0,,Y,2,2012-007403
6,34,NJ,6,04,6,LIVE LINE,STELLWAGEN/PEAKED HILL,6698,25,1700,1127,0279,18,3,1,2,2,2,1630,4676,9996,2,1,3,8,1,1,0,1,0,0,1,2,4210,7015,8,100,57,2,1,1,majn1127.tif,00046881.tif,2012,1,1,0,ORIGINAL,06,10,19154,007404,0074,0010279,001,2,338,0,,Y,2,2012-007404
6,25,MA,6,01,6,6,STELLWAGEN S,6634,25,1615,1201,9038,9,1,2,1,3,1,1600,4677,4678,2,2,5,5,0,1,0,1,0,0,0,6,4210,7015,8,160,60,2,1,2,majn1201.tif,00046885.tif,2012,1,0,0,ORIGINAL,06,09,19153,007501,0075,0239038,023,2,363,0,,Y,2,2012-007501
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN S,6634,25,1710,1201,0213,9,1,1,2,2,2,1650,4677,4678,2,2,2,3,1,0,0,0,0,0,1,2,4210,7015,6,200,98,2,1,2,majn1201.tif,00046886.tif,2012,1,1,0,ORIGINAL,06,09,19153,007502,0075,0230213,023,2,362,0,,Y,2,2012-007502
6,25,MA,6,01,6,6,STELLWAGEN BANK,7420,25,1735,1207,0024,15,1,1,2,3,2,1730,4671,9996,2,2,5,8,0,1,0,1,0,0,0,3,4210,7015,26,120,58,2,1,2,majn1207.tif,00046889.tif,2012,0,0,0,ORIGINAL,06,09,19153,007601,0076,0090024,009,2,370,0,,N,2,2012-007601
6,25,MA,6,02,6,6,STELLWAGEN BANK,7420,25,1755,1207,0024,15,1,2,2,3,7,1750,4671,9996,2,2,4,11,0,1,0,1,0,0,0,3,4210,7015,26,120,58,2,1,2,majn1207.tif,00046890.tif,2012,0,1,0,ORIGINAL,06,09,19153,007602,0076,0090024,009,2,371,0,,Y,2,2012-007602
6,25,MA,6,01,6,LIVE BAIT DRIFTING,STELLWAGEN BANK,7381,25,1424,1210,0784,8,1,1,2,3,1,1420,4656,9996,2,1,4,6,1,0,0,0,0,0,1,3,4210,7015,17,110,98,1,1,2,majn1210.tif,00046896.tif,2012,0,0,0,ORIGINAL,06,10,19154,007801,0078,0230784,023,2,374,0,,Y,2,2012-007801
6,25,MA,6,02,6,6,PEAKED HILL,7381,25,1519,1210,0218,8,3,2,1,3,1,1510,4656,9996,2,2,5,4,0,1,0,1,0,0,0,6,4205,7008,1,120,66,2,1,2,majn1210.tif,00046897.tif,2012,0,0,0,ORIGINAL,06,10,19154,007802,0078,0230218,023,2,373,0,,N,2,2012-007802
6,25,MA,6,03,TREBLE HOOKS,JIGGING AND CASTING,PEAKED HILL,7381,25,1603,1210,0784,8,1,1,2,1,1,1550,4656,9996,2,13,3,6,1,1,0,0,0,0,1,3,4205,7008,15,170,63,2,1,2,majn1210.tif,00046898.tif,2012,0,1,0,ORIGINAL,06,10,19154,007803,0078,0230784,023,2,375,0,,Y,2,2012-007803
6,44,RI,6,04,6,LIVE BAITING,STELLWAGEN BANK SW,7381,25,1723,1210,0217,8,3,1,2,2,1,1715,4656,9996,2,2,3,6,1,1,0,1,0,0,1,2,4210,7015,15,100,58,2,1,2,majn1210.tif,00046899.tif,2012,0,0,0,ORIGINAL,06,10,19154,007804,0078,0230217,023,2,372,0,,Y,2,2012-007804
6,25,MA,6,01,6,6,STELLWAGEN BANK SW,6591,25,1730,2106,9038,9,1,2,1,3,1,1730,4677,4678,2,2,4,5,0,1,0,1,0,0,0,6,9998,9998,7,90,53,2,1,2,majn2106.tif,00046905.tif,2012,1,0,0,ORIGINAL,06,07,19151,008001,0080,0239038,023,2,377,0,,Y,2,2012-008001
6,25,MA,6,01,ARTIFICIAL TREBBLE H,CASTING JIGGING,STELLWAGEN BANK SW,7381,25,1452,2128,0218,8,4,2,1,3,1,1330,4670,9996,2,3,4,7,0,1,0,0,0,0,1,4,4210,7015,7,120,56,2,2,2,majn2128.tif,00046913.tif,2012,1,0,0,ORIGINAL,06,07,19151,008301,0083,0230218,023,2,393,0,,Y,2,2012-008301
6,25,MA,6,02,BAIT HOOKS,DRIFTING,SW CORNER STELLWAGEN,7381,25,1454,2128,0218,8,4,2,2,3,2,1450,4670,9996,2,13,3,8,1,0,0,1,0,0,1,2,4210,7015,6,120,48,2,1,2,majn2128.tif,00046914.tif,2012,0,0,0,ORIGINAL,06,07,19151,008302,0083,0230218,023,2,392,1,Q27;,Y,2,2012-008302
6,25,MA,6,03,6,6,STELLWAGEN SE,7381,25,1528,2128,0784,8,1,2,2,3,2,1228,4670,9996,2,2,4,8,0,1,0,1,0,0,0,2,4210,7015,15,140,98,2,1,2,majn2128.tif,00046915.tif,2012,1,1,1,REVISED,06,07,19151,008303,0083,0230784,023,2,391,0,,Y,2,2012-008303
6,25,MA,6,01,6,6,CRAB LEDGE,6634,25,1525,2202,9028,11,1,1,2,1,7,1515,4671,4679,2,1,6,4,0,1,0,1,0,0,0,3,4138,6940,12,180,54,2,1,1,majn2202.tif,00046918.tif,2012,0,1,0,ORIGINAL,06,08,19152,008401,0084,0019028,001,2,419,0,,Y,2,2012-008401
6,25,MA,6,02,6,6,CRAB LEDGE,6634,25,1539,2202,9028,11,1,1,2,2,1,1515,4671,4679,2,1,5,8,0,1,0,1,0,0,0,3,4138,6940,18,200,54,2,1,2,majn2202.tif,00046920.tif,2012,0,0,0,ORIGINAL,06,08,19152,008402,0084,0019028,001,2,417,0,,Y,2,2012-008402
6,25,MA,6,03,6,6,BC BUOY,6634,25,1648,2202,9028,11,1,1,2,2,1,1600,4671,4679,2,2,6,6,0,1,0,1,0,0,0,6,4116,6917,10,200,55,2,1,2,majn2202.tif,00046921.tif,2012,0,1,1,ORIGINAL,06,08,19152,008403,0084,0019028,001,2,418,0,,Y,2,2012-008403
6,25,MA,6,01,TREBLE HOOKS,CASTING,STELLWAGEN BANK,7381,25,1450,2218,0218,8,4,2,1,3,1,1440,4670,9996,2,3,3,7,0,1,0,0,0,0,1,3,4210,7015,10,85,56,2,2,2,majn2218.tif,00046929.tif,2012,0,0,0,ORIGINAL,06,08,19152,008601,0086,0230218,023,2,424,0,,Y,2,2012-008601
6,98,98,6,02,6,LIVE LINE,STELLWAGEN BANK,7381,25,1517,2218,0217,8,3,1,2,1,6,1500,4670,9996,2,2,3,4,1,0,0,0,0,0,1,1,4210,7015,5,200,54,2,1,2,majn2218.tif,00046931.tif,2012,1,1,0,ORIGINAL,06,08,19152,008602,0086,0230217,023,2,427,0,,N,2,2012-008602
6,25,MA,6,03,6,SPINNING,STELLWAGEN BANK,7381,25,1540,2218,0217,8,3,2,1,3,1,1520,4670,9996,2,1,1,9,0,1,0,0,0,0,1,3,4210,7015,9,78,52,2,1,1,majn2218.tif,00046932.tif,2012,0,1,0,ORIGINAL,06,08,19152,008603,0086,0230217,023,2,426,0,,Y,2,2012-008603
6,25,MA,6,04,6,6,STELLWAGEN BANK,7381,25,1634,2218,0217,8,3,1,2,2,2,1630,4670,9996,2,1,2,7,0,1,1,1,0,0,0,2,4210,7015,14,250,56,2,1,2,majn2218.tif,00046934.tif,2012,0,0,0,ORIGINAL,06,08,19152,008604,0086,0230217,023,2,425,0,,Y,2,2012-008604
6,25,MA,6,01,CASTING,CASTING,SW CORNER,7381,25,1440,2220,0218,8,2,2,1,3,1,1410,4656,9996,2,3,4,2,0,1,0,0,0,0,1,4,4210,7015,9,80,60,2,2,2,majn2220.tif,00046938.tif,2012,0,0,0,ORIGINAL,06,11,19155,008701,0087,0230218,023,2,430,0,,Y,2,2012-008701
6,25,MA,6,02,6,6,STELLWAGEN BANK,7381,25,1520,2220,0218,8,2,2,1,3,1,1520,4656,9996,2,2,6,6,0,1,0,1,0,0,0,6,4210,7015,7,140,68,2,1,2,majn2220.tif,00046939.tif,2012,0,0,0,ORIGINAL,06,11,19155,008702,0087,0230218,023,2,428,0,,N,2,2012-008702
6,25,MA,6,03,6,6,STELLWAGEN BANK,7381,25,1608,2220,0218,8,2,2,1,3,7,1600,4656,9996,2,2,3,1,0,1,0,1,0,0,0,6,4210,7015,25,273,60,2,1,2,majn2220.tif,00046940.tif,2012,0,1,0,ORIGINAL,06,11,19155,008703,0087,0230218,023,2,429,0,,Y,2,2012-008703
6,10,DE,6,01,6,6,POOR MANS CANYON,6936,24,1600,1108,0856,4,3,1,2,2,1,1600,4711,9996,2,2,6,5,0,1,1,1,0,0,0,3,3752,7406,53,1000,63,2,1,1,mdjn1108.tif,00046943.tif,2012,1,0,0,ORIGINAL,06,09,19153,008801,0088,0470856,047,7,195,0,,Y,2,2012-008801
6,51,VA,6,02,6,6,MASSEYS CANYON,6936,24,1700,1108,0856,4,3,1,2,1,1,1700,4670,9996,2,2,4,5,0,1,0,1,0,0,0,2,3825,7420,30,120,68,2,1,2,mdjn1108.tif,00046945.tif,2012,0,0,0,ORIGINAL,06,09,19153,008802,0088,0470856,047,7,190,0,,Y,2,2012-008802
6,24,MD,6,03,6,6,WASHINGTON CAN,6936,24,1730,1108,0856,4,3,1,2,2,1,1730,4711,9996,2,2,9,5,0,1,1,1,0,0,0,3,3727,7427,64,600,66,2,1,1,mdjn1108.tif,00046946.tif,2012,1,0,0,ORIGINAL,06,09,19153,008803,0088,0470856,047,7,189,0,,Y,2,2012-008803
6,24,MD,6,04,6,DRIFTING,WASHINGTON CANYON,6936,24,1750,1108,0856,4,3,1,2,2,1,1750,4711,3551,2,2,8,9,0,1,1,1,0,0,1,2,3727,7427,65,400,68,2,1,1,mdjn1108.tif,00046948.tif,2012,0,0,0,ORIGINAL,06,09,19153,008804,0088,0470856,047,7,191,0,,Y,2,2012-008804
6,24,MD,6,05,6,DRIFTING,HAMBONE,6936,24,1800,1108,0856,4,3,1,2,2,1,1800,4670,3591,2,2,4,6,0,0,1,1,0,1,1,4,3811,7424,30,130,65,2,1,2,mdjn1108.tif,00046950.tif,2012,0,0,0,ORIGINAL,06,09,19153,008805,0088,0470856,047,7,192,0,,Y,2,2012-008805
6,24,MD,6,06,6,6,POOR MANS CANYON,6936,24,1805,1108,0856,4,3,1,2,2,1,1805,4711,9996,2,2,8,7,0,1,1,1,0,0,0,4,3752,7406,58,700,66,2,1,1,mdjn1108.tif,00046951.tif,2012,1,0,0,ORIGINAL,06,09,19153,008806,0088,0470856,047,7,194,0,,Y,2,2012-008806
6,24,MD,6,07,6,DRIFTING,WASHINGTON CANYON,6936,24,1815,1108,0856,4,3,1,2,2,2,1815,4711,3591,2,1,6,9,0,1,1,1,0,1,1,3,3727,7427,65,1000,68,2,1,1,mdjn1108.tif,00046953.tif,2012,0,0,0,ORIGINAL,06,09,19153,008807,0088,0470856,047,7,196,0,,Y,2,2012-008807
6,24,MD,6,08,6,DRIFTING,FINGERS 20 FATHOM,6936,24,1830,1108,0856,4,3,1,2,2,2,1830,4711,3591,2,2,4,9,0,1,1,1,1,0,1,4,3812,7437,30,150,66,2,1,1,mdjn1108.tif,00046955.tif,2012,1,0,0,ORIGINAL,06,09,19153,008808,0088,0470856,047,7,188,0,,Y,2,2012-008808
6,24,MD,6,09,6,6,WILMINGTON CANYON,6936,24,1845,1108,0856,4,3,1,2,2,1,1845,4711,3591,2,2,6,17,0,1,1,1,1,0,0,3,3824,7327,90,600,67,2,1,1,mdjn1108.tif,00046957.tif,2012,0,0,0,ORIGINAL,06,09,19153,008809,0088,0470856,047,7,197,0,,Y,2,2012-008809
6,24,MD,6,10,6,6,FINGERS 20 FATHOM,6936,24,1850,1108,0856,4,3,1,2,2,1,1850,3591,9996,2,1,4,6,0,0,1,0,1,0,0,3,3812,7437,27,120,68,2,1,1,mdjn1108.tif,00046959.tif,2012,1,1,1,ORIGINAL,06,09,19153,008810,0088,0470856,047,7,193,0,,Y,2,2012-008810
6,24,MD,6,11,6,6,BALTIMORE CANYON,6936,24,1900,1108,0856,4,3,1,2,2,2,1900,4711,9996,2,2,5,5,0,1,1,1,0,0,0,3,3814,7350,60,99998,68,2,1,1,mdjn1108.tif,00046961.tif,2012,0,0,0,ORIGINAL,06,09,19153,008811,0088,0470856,047,7,198,0,,N,2,2012-008811
6,24,MD,6,12,6,6,BALTIMORE CANYON,6936,24,1915,1108,0856,4,3,1,2,2,6,1915,4711,9996,2,2,8,7,0,1,1,1,0,0,0,4,3814,7350,58,1200,69,2,1,1,mdjn1108.tif,00046963.tif,2012,0,1,0,ORIGINAL,06,09,19153,008812,0088,0470856,047,7,199,0,,N,2,2012-008812
6,24,MD,6,01,6,6,BALTIMORE CANYON,6555,24,1503,1109,0856,4,3,1,2,8,6,1450,4711,1050,2,2,6,4,0,0,1,1,0,0,0,4,3814,7350,60,387,67,2,1,2,mdjn1109.tif,00047241.tif,2012,1,0,0,ORIGINAL,06,10,19154,008901,0089,0470856,047,7,211,0,,N,2,2012-008901
