intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
6416,10,1,2011,06,15,014601,0290894,0,0,34,01,2201,1,njjn2201.tif,00035687.tif,BFT SCHOOL,4677,0146,1,1,1,0,0,0,0,ORIGINAL,414,0,,2011-014601
6416,10,1,2011,06,15,014602,0290894,0,0,34,02,2201,2,njjn2201.tif,00035689.tif,STRIPED BASS,4180,0146,1,0,0,1,0,0,0,ORIGINAL,415,0,,2011-014602
6416,10,1,2011,06,15,014603,0290894,0,0,34,03,2201,2,njjn2201.tif,00035691.tif,STRIPED BASS,4180,0146,1,3,3,1,0,0,0,ORIGINAL,416,0,,2011-014603
6416,8,1,2011,06,19,016901,0291024,0,0,34,01,1104,2,njjn1104.tif,00035845.tif,COMMON THRESHER SHARK,3531,0169,1,1,0,0,0,0,0,ORIGINAL,417,0,,2011-016901
6416,8,1,2011,06,19,016901,0291024,0,0,34,01,1104,2,njjn1104.tif,00035845.tif,STRIPED BASS,4180,0169,2,1,0,0,0,0,0,ORIGINAL,418,0,,2011-016901
6416,8,1,2011,06,19,016902,0291024,0,0,34,02,1104,2,njjn1104.tif,00035847.tif,STRIPED BASS,4180,0169,1,2,0,0,0,0,0,ORIGINAL,419,0,,2011-016902
6416,8,1,2011,06,19,016903,0291024,0,0,34,03,1104,2,njjn1104.tif,00035849.tif,BLUEFISH,230,0169,1,7,0,0,0,0,0,ORIGINAL,420,0,,2011-016903
6416,10,1,2011,06,18,017201,0290279,0,0,34,01,1204,2,njjn1204.tif,00035875.tif,SHORTFIN MAKO SHARK,3551,0172,1,1,0,0,0,0,0,ORIGINAL,421,0,,2011-017201
6416,10,1,2011,06,18,017201,0290279,0,0,34,01,1204,2,njjn1204.tif,00035875.tif,UNIDENTIFIED SHARK,3591,0172,2,0,0,1,0,0,0,ORIGINAL,422,0,,2011-017201
6416,10,1,2011,06,18,017202,0290279,0,0,34,02,1204,1,njjn1204.tif,00035877.tif,SHORTFIN MAKO SHARK,3551,0172,1,1,1,2,0,0,0,ORIGINAL,423,0,,2011-017202
6416,10,1,2011,06,18,017202,0290279,0,0,34,02,1204,1,njjn1204.tif,00035877.tif,BLUE SHARK,4931,0172,2,0,0,22,0,0,0,ORIGINAL,424,0,,2011-017202
6416,10,1,2011,06,18,017203,0290279,0,0,34,03,1204,2,njjn1204.tif,00035879.tif,BLUEFISH,230,0172,1,2,0,0,0,0,0,ORIGINAL,425,0,,2011-017203
6416,10,1,2011,06,18,017204,0290894,0,0,34,04,1204,2,njjn1204.tif,00035881.tif,BLUEFISH,230,0172,1,0,0,3,0,0,0,ORIGINAL,426,0,,2011-017204
6416,10,1,2011,06,18,017205,0299118,0,0,34,05,1204,1,njjn1204.tif,00035883.tif,SHORTFIN MAKO SHARK,3551,0172,1,1,1,0,0,0,0,ORIGINAL,427,0,,2011-017205
6416,10,1,2011,06,18,017205,0299118,0,0,34,05,1204,1,njjn1204.tif,00035883.tif,BLUE SHARK,4931,0172,2,0,0,5,0,0,0,ORIGINAL,428,0,,2011-017205
6416,10,1,2011,06,18,017206,0299009,0,0,34,06,1204,2,njjn1204.tif,00035885.tif,SHORTFIN MAKO SHARK,3551,0172,2,1,0,0,0,0,0,ORIGINAL,429,0,,2011-017206
6416,10,1,2011,06,18,017206,0299009,0,0,34,06,1204,2,njjn1204.tif,00035885.tif,BFT SCHOOL,4677,0172,1,1,0,4,0,0,0,ORIGINAL,430,0,,2011-017206
6416,10,1,2011,06,18,017207,0299009,0,0,34,07,1204,2,njjn1204.tif,00035888.tif,SHORTFIN MAKO SHARK,3551,0172,1,0,0,1,0,0,0,ORIGINAL,431,0,,2011-017207
6416,10,1,2011,06,18,017207,0299009,0,0,34,07,1204,2,njjn1204.tif,00035888.tif,BLUE SHARK,4931,0172,2,0,0,6,0,0,0,ORIGINAL,432,0,,2011-017207
6416,10,1,2011,06,18,017208,0299009,0,0,34,08,1204,1,njjn1204.tif,00035890.tif,SHORTFIN MAKO SHARK,3551,0172,1,1,1,3,0,0,0,ORIGINAL,433,0,,2011-017208
6416,10,1,2011,06,18,017208,0299009,0,0,34,08,1204,1,njjn1204.tif,00035890.tif,BLUE SHARK,4931,0172,2,0,0,2,0,0,0,ORIGINAL,434,0,,2011-017208
6416,10,1,2011,06,18,017209,0299009,0,0,34,09,1204,1,njjn1204.tif,00035892.tif,SHORTFIN MAKO SHARK,3551,0172,2,1,1,0,0,0,0,ORIGINAL,435,0,,2011-017209
6416,10,1,2011,06,18,017209,0299009,0,0,34,09,1204,1,njjn1204.tif,00035892.tif,BFT SCHOOL,4677,0172,1,1,0,7,0,0,0,ORIGINAL,436,0,,2011-017209
6416,10,1,2011,06,18,017210,0299009,0,0,34,10,1204,2,njjn1204.tif,00035894.tif,SHORTFIN MAKO SHARK,3551,0172,1,0,0,2,0,0,0,ORIGINAL,437,0,,2011-017210
6416,10,1,2011,06,18,017210,0299009,0,0,34,10,1204,2,njjn1204.tif,00035894.tif,BLUE SHARK,4931,0172,2,0,0,2,0,0,0,ORIGINAL,438,0,,2011-017210
6416,10,1,2011,06,16,017601,0290894,0,0,34,01,2206,1,njjn2206.tif,00035920.tif,DOLPHIN,1050,0176,2,5,3,0,0,0,0,ORIGINAL,439,0,,2011-017601
6416,10,1,2011,06,16,017601,0290894,0,0,34,01,2206,1,njjn2206.tif,00035920.tif,YFT,4711,0176,1,7,5,0,0,0,0,ORIGINAL,440,0,,2011-017601
6416,10,1,2011,06,16,017602,0290894,0,0,34,02,2206,1,njjn2206.tif,00035922.tif,SHORTFIN MAKO SHARK,3551,0176,2,1,1,0,0,0,0,ORIGINAL,441,0,,2011-017602
6416,10,1,2011,06,16,017602,0290894,0,0,34,02,2206,1,njjn2206.tif,00035922.tif,YFT,4711,0176,1,13,4,8,0,0,0,ORIGINAL,442,0,,2011-017602
6416,10,1,2011,06,16,017603,0290894,0,0,34,03,2206,2,njjn2206.tif,00035924.tif,STRIPED BASS,4180,0176,1,3,3,0,0,0,0,ORIGINAL,443,0,,2011-017603
6416,6,1,2011,06,23,024301,0251808,0,0,34,01,2105,2,njjn2105.tif,00036434.tif,BLUE SHARK,4931,0243,1,0,0,8,0,0,0,ORIGINAL,444,0,,2011-024301
6416,6,1,2011,06,25,024601,0251808,0,0,34,01,1111,2,njjn1111.tif,00036460.tif,BLUE SHARK,4931,0246,1,0,0,2,0,0,0,ORIGINAL,445,0,,2011-024601
6416,6,1,2011,06,25,024602,0251050,0,0,34,02,1111,1,njjn1111.tif,00036462.tif,SHORTFIN MAKO SHARK,3551,0246,1,1,1,0,0,0,0,ORIGINAL,446,0,,2011-024602
6416,6,1,2011,06,25,024603,0251808,0,0,34,03,1111,1,njjn1111.tif,00036464.tif,SHORTFIN MAKO SHARK,3551,0246,1,1,1,0,0,0,0,ORIGINAL,447,0,,2011-024603
6416,6,1,2011,06,25,024603,0251808,0,0,34,03,1111,1,njjn1111.tif,00036464.tif,BLUE SHARK,4931,0246,2,0,0,4,0,0,0,ORIGINAL,448,0,,2011-024603
6416,6,1,2011,06,25,024604,0251808,0,0,34,04,1111,1,njjn1111.tif,00036466.tif,SHORTFIN MAKO SHARK,3551,0246,1,1,1,0,0,0,0,ORIGINAL,449,0,,2011-024604
6416,6,1,2011,06,25,024605,0251808,0,0,34,05,1111,2,njjn1111.tif,00036468.tif,BLUE SHARK,4931,0246,1,0,0,6,0,0,0,ORIGINAL,450,0,,2011-024605
6416,6,1,2011,06,25,024606,0251808,0,0,34,06,1111,2,njjn1111.tif,00036470.tif,BLUE SHARK,4931,0246,1,0,0,12,0,0,0,ORIGINAL,451,0,,2011-024606
6416,6,1,2011,06,25,024607,0251005,1,0,34,07,1111,1,njjn1111.tif,00036472.tif,SHORTFIN MAKO SHARK,3551,0246,1,1,1,1,0,0,0,ORIGINAL,452,0,,2011-024607
6416,6,1,2011,06,25,024607,0251005,1,0,34,07,1111,1,njjn1111.tif,00036472.tif,BLUE SHARK,4931,0246,2,0,0,1,0,0,0,ORIGINAL,453,0,,2011-024607
6416,6,1,2011,06,25,024608,0251005,0,0,34,08,1111,2,njjn1111.tif,00036474.tif,BLUE SHARK,4931,0246,1,0,0,6,0,0,0,ORIGINAL,454,0,,2011-024608
6416,6,1,2011,06,25,024609,0251050,0,0,34,09,1111,1,njjn1111.tif,00036476.tif,SHORTFIN MAKO SHARK,3551,0246,2,0,0,1,0,0,0,ORIGINAL,455,0,,2011-024609
6416,6,1,2011,06,25,024609,0251050,0,0,34,09,1111,1,njjn1111.tif,00036476.tif,BFT SCHOOL,4677,0246,1,1,1,0,0,0,0,ORIGINAL,456,0,,2011-024609
6416,6,1,2011,06,26,026201,0251050,0,0,34,01,1206,2,njjn1206.tif,00036649.tif,BLUEFISH,230,0262,4,0,0,2,0,0,0,ORIGINAL,457,0,,2011-026201
6416,6,1,2011,06,26,026201,0251050,0,0,34,01,1206,2,njjn1206.tif,00036649.tif,COD,815,0262,1,1,0,0,0,0,0,ORIGINAL,458,1,CAUGHT OUT OF AREA;,2011-026201
6416,6,1,2011,06,26,026201,0251050,0,0,34,01,1206,2,njjn1206.tif,00036649.tif,SUMMER FLOUNDER,1219,0262,3,0,0,2,0,0,0,ORIGINAL,459,0,,2011-026201
6416,6,1,2011,06,26,026201,0251050,0,0,34,01,1206,2,njjn1206.tif,00036649.tif,BLACK SEA BASS,3350,0262,2,2,0,0,0,0,0,ORIGINAL,460,0,,2011-026201
6416,6,1,2011,06,26,026202,0259125,0,0,34,02,1206,2,njjn1206.tif,00036651.tif,BFT SCHOOL,4677,0262,1,1,1,0,0,0,0,ORIGINAL,461,0,,2011-026202
6416,6,1,2011,06,26,026203,0259125,0,0,34,03,1206,2,njjn1206.tif,00036653.tif,SUMMER FLOUNDER,1219,0262,2,0,0,2,0,0,0,ORIGINAL,462,0,,2011-026203
6416,6,1,2011,06,26,026203,0259125,0,0,34,03,1206,2,njjn1206.tif,00036653.tif,COMMON THRESHER SHARK,3531,0262,1,0,0,1,0,0,0,ORIGINAL,463,1,ALIVE;,2011-026203
6416,6,1,2011,06,26,026204,0251808,0,0,34,04,1206,2,njjn1206.tif,00036655.tif,BLUEFISH,230,0262,1,4,0,0,0,0,0,ORIGINAL,464,0,,2011-026204
6416,6,1,2011,06,26,026205,0251808,0,0,34,05,1206,1,njjn1206.tif,00036657.tif,SHORTFIN MAKO SHARK,3551,0262,1,1,1,0,0,0,0,ORIGINAL,465,0,,2011-026205
6416,6,1,2011,06,26,026206,0251808,0,0,34,06,1206,2,njjn1206.tif,00036659.tif,YFT,4711,0262,1,1,0,26,0,0,0,ORIGINAL,466,0,,2011-026206
6416,6,1,2011,06,26,026207,0251050,0,1,34,07,1206,2,njjn1206.tif,00036661.tif,COMMON THRESHER SHARK,3531,0262,1,1,1,0,0,0,0,ORIGINAL,467,0,,2011-026207
6416,6,1,2011,06,26,026208,0251050,0,0,34,08,1206,2,njjn1206.tif,00036663.tif,BLUE SHARK,4931,0262,1,0,0,6,0,0,0,ORIGINAL,468,0,,2011-026208
6416,6,1,2011,06,26,026209,0251050,0,0,34,09,1206,2,njjn1206.tif,00036665.tif,DUSKY SHARK,4841,0262,1,0,0,1,0,0,0,ORIGINAL,469,0,,2011-026209
6416,6,1,2011,06,26,026210,0251050,0,0,34,10,1206,1,njjn1206.tif,00036667.tif,WHITE MARLIN,2161,0262,3,0,0,1,0,0,0,ORIGINAL,470,0,,2011-026210
6416,6,1,2011,06,26,026210,0251050,0,0,34,10,1206,1,njjn1206.tif,00036667.tif,SKIPJACK TUNA,4661,0262,1,2,2,0,0,0,0,ORIGINAL,471,0,,2011-026210
6416,6,1,2011,06,26,026210,0251050,0,0,34,10,1206,1,njjn1206.tif,00036667.tif,YFT,4711,0262,2,1,1,0,0,0,0,ORIGINAL,472,0,,2011-026210
6416,6,1,2011,06,26,026212,0251050,0,0,34,12,1206,2,njjn1206.tif,00036670.tif,BLUE SHARK,4931,0262,1,0,0,1,0,0,0,ORIGINAL,473,0,,2011-026212
6416,6,1,2011,06,26,026213,0251050,0,0,34,13,1206,1,njjn1206.tif,00036672.tif,BIG EYE TUNA,4691,0262,1,1,1,0,0,0,0,ORIGINAL,474,0,,2011-026213
6416,6,1,2011,06,26,026213,0251050,0,0,34,13,1206,1,njjn1206.tif,00036672.tif,YFT,4711,0262,2,1,1,5,0,0,0,ORIGINAL,475,0,,2011-026213
6416,6,1,2011,06,26,026214,0259125,0,0,34,14,1206,2,njjn1206.tif,00036674.tif,SHORTFIN MAKO SHARK,3551,0262,1,1,1,0,0,0,0,ORIGINAL,476,0,,2011-026214
6416,6,1,2011,06,26,026214,0259125,0,0,34,14,1206,2,njjn1206.tif,00036674.tif,TIGER SHARK,4911,0262,2,0,0,1,0,0,0,ORIGINAL,477,0,,2011-026214
6416,6,1,2011,06,26,026214,0259125,0,0,34,14,1206,2,njjn1206.tif,00036674.tif,BLUE SHARK,4931,0262,3,0,0,2,0,0,0,ORIGINAL,478,0,,2011-026214
6416,6,1,2011,06,26,026215,0259125,0,0,34,15,1206,2,njjn1206.tif,00036676.tif,BLUEFISH,230,0262,2,4,0,3,0,0,0,ORIGINAL,479,0,,2011-026215
6416,6,1,2011,06,26,026215,0259125,0,0,34,15,1206,2,njjn1206.tif,00036676.tif,BLUE SHARK,4931,0262,1,0,0,3,0,0,0,ORIGINAL,480,0,,2011-026215
6416,6,1,2011,06,26,026216,0259125,0,0,34,16,1206,2,njjn1206.tif,00036678.tif,BLUE SHARK,4931,0262,1,0,0,8,0,0,0,ORIGINAL,481,0,,2011-026216
6708,3,1,2011,06,04,006101,0090385,0,0,34,01,1201,2,njjn1201.tif,00035301.tif,DUSKY SHARK,4841,0061,1,0,0,1,0,0,0,ORIGINAL,482,0,,2011-006101
6708,3,1,2011,06,04,006102,0090062,0,1,34,02,1201,1,njjn1201.tif,00035303.tif,YFT,4711,0061,1,13,13,15,0,0,0,ORIGINAL,483,0,,2011-006102
6708,3,1,2011,06,04,006103,0090062,0,0,34,03,1201,1,njjn1201.tif,00035306.tif,SHORTFIN MAKO SHARK,3551,0061,1,1,1,2,0,0,0,ORIGINAL,484,0,,2011-006103
6708,3,1,2011,06,04,006104,0090385,0,1,34,04,1201,1,njjn1201.tif,00035308.tif,COBIA,570,0061,2,0,0,1,0,0,0,ORIGINAL,485,1,ALIVE;,2011-006104
6708,3,1,2011,06,04,006104,0090385,0,1,34,04,1201,1,njjn1201.tif,00035308.tif,SHORTFIN MAKO SHARK,3551,0061,1,1,1,4,0,0,0,ORIGINAL,486,0,,2011-006104
6708,11,1,2011,06,18,016801,0091131,0,0,34,01,1103,1,njjn1103.tif,00035826.tif,SKIPJACK TUNA,4661,0168,2,0,0,3,0,0,0,ORIGINAL,487,0,,2011-016801
6708,11,1,2011,06,18,016801,0091131,0,0,34,01,1103,1,njjn1103.tif,00035826.tif,YFT,4711,0168,1,4,2,3,0,0,0,ORIGINAL,488,0,,2011-016801
6708,11,1,2011,06,18,016802,0090051,0,0,34,02,1103,2,njjn1103.tif,00035828.tif,DUSKY SHARK,4841,0168,1,0,0,2,0,0,0,ORIGINAL,489,0,,2011-016802
6708,11,1,2011,06,18,016803,0091131,0,0,34,03,1103,1,njjn1103.tif,00035830.tif,BLUE MARLIN,2171,0168,1,0,0,2,0,0,0,ORIGINAL,490,0,,2011-016803
6708,11,1,2011,06,18,016803,0091131,0,0,34,03,1103,1,njjn1103.tif,00035830.tif,SKIPJACK TUNA,4661,0168,3,0,0,7,0,0,0,ORIGINAL,491,0,,2011-016803
6708,11,1,2011,06,18,016803,0091131,0,0,34,03,1103,1,njjn1103.tif,00035830.tif,YFT,4711,0168,2,1,1,0,0,0,0,ORIGINAL,492,0,,2011-016803
6708,11,1,2011,06,18,016804,0091131,0,0,34,04,1103,1,njjn1103.tif,00035832.tif,YFT,4711,0168,1,6,3,1,0,0,0,ORIGINAL,493,0,,2011-016804
6708,11,1,2011,06,18,016805,0091131,0,0,34,05,1103,1,njjn1103.tif,00035834.tif,WHITE MARLIN,2161,0168,1,0,0,2,0,0,0,ORIGINAL,494,0,,2011-016805
6708,11,1,2011,06,18,016805,0091131,0,0,34,05,1103,1,njjn1103.tif,00035834.tif,SKIPJACK TUNA,4661,0168,3,2,2,0,0,0,0,ORIGINAL,495,0,,2011-016805
6708,11,1,2011,06,18,016805,0091131,0,0,34,05,1103,1,njjn1103.tif,00035834.tif,YFT,4711,0168,2,2,1,0,0,0,0,ORIGINAL,496,0,,2011-016805
6708,11,1,2011,06,18,016806,0091131,0,0,34,06,1103,2,njjn1103.tif,00035836.tif,YFT,4711,0168,1,7,0,0,0,0,0,ORIGINAL,497,0,,2011-016806
6708,11,1,2011,06,18,016807,0091131,0,0,34,07,1103,2,njjn1103.tif,00035838.tif,WHITE MARLIN,2161,0168,1,0,0,1,0,0,0,ORIGINAL,498,0,,2011-016807
6708,11,1,2011,06,18,016807,0091131,0,0,34,07,1103,2,njjn1103.tif,00035838.tif,BLUE MARLIN,2171,0168,2,0,0,1,0,0,0,ORIGINAL,499,0,,2011-016807
6708,11,1,2011,06,18,016807,0091131,0,0,34,07,1103,2,njjn1103.tif,00035838.tif,YFT,4711,0168,3,2,0,0,0,0,0,ORIGINAL,500,0,,2011-016807
6708,11,1,2011,06,18,016808,0091131,0,0,34,08,1103,2,njjn1103.tif,00035840.tif,YFT,4711,0168,1,2,0,0,0,0,0,ORIGINAL,501,0,,2011-016808
6708,3,1,2011,06,26,026102,0090385,0,0,34,02,1112,2,njjn1112.tif,00036593.tif,DUSKY SHARK,4841,0261,1,0,0,1,0,0,0,ORIGINAL,502,0,,2011-026102
6708,3,1,2011,06,26,026103,0090385,0,0,34,03,1112,2,njjn1112.tif,00036595.tif,WHITE MARLIN,2161,0261,2,0,0,1,0,0,0,ORIGINAL,503,0,,2011-026103
6708,3,1,2011,06,26,026103,0090385,0,0,34,03,1112,2,njjn1112.tif,00036595.tif,YFT,4711,0261,1,2,0,0,0,0,0,ORIGINAL,504,0,,2011-026103
6708,3,1,2011,06,26,026104,0090063,0,0,34,04,1112,1,njjn1112.tif,00036597.tif,YFT,4711,0261,1,2,2,0,0,0,0,ORIGINAL,505,0,,2011-026104
6708,3,1,2011,06,26,026105,0090900,0,0,34,05,1112,2,njjn1112.tif,00036599.tif,YFT,4711,0261,1,2,0,2,0,0,0,ORIGINAL,506,0,,2011-026105
6708,3,1,2011,06,26,026108,0090900,0,0,34,08,1112,2,njjn1112.tif,00036603.tif,WHITE MARLIN,2161,0261,1,0,0,1,0,0,0,ORIGINAL,507,0,,2011-026108
6708,3,1,2011,06,26,026109,0090385,0,0,34,09,1112,2,njjn1112.tif,00036605.tif,DOLPHIN,1050,0261,2,1,0,0,0,0,0,ORIGINAL,508,0,,2011-026109
6708,3,1,2011,06,26,026109,0090385,0,0,34,09,1112,2,njjn1112.tif,00036605.tif,YFT,4711,0261,1,1,0,0,0,0,0,ORIGINAL,509,0,,2011-026109
6708,3,1,2011,06,26,026110,0090385,0,0,34,10,1112,2,njjn1112.tif,00036607.tif,WHITE MARLIN,2161,0261,2,0,0,2,0,0,0,ORIGINAL,510,0,,2011-026110
6708,3,1,2011,06,26,026110,0090385,0,0,34,10,1112,2,njjn1112.tif,00036607.tif,YFT,4711,0261,1,1,0,0,0,0,0,ORIGINAL,511,0,,2011-026110
7352,13,1,2011,06,21,022501,0090058,1,0,34,01,2117,1,njjn2117.tif,00036291.tif,WHITE MARLIN,2161,0225,2,0,0,1,0,0,0,ORIGINAL,512,0,,2011-022501
7352,13,1,2011,06,21,022501,0090058,1,0,34,01,2117,1,njjn2117.tif,00036291.tif,YFT,4711,0225,1,4,4,5,0,0,0,ORIGINAL,513,0,,2011-022501
7361,3,1,2011,06,18,017001,0090385,0,0,34,01,1108,1,njjn1108.tif,00035854.tif,BLUEFISH,230,0170,2,11,11,0,0,0,1,ORIGINAL,514,0,,2011-017001
7361,3,1,2011,06,18,017001,0090385,0,0,34,01,1108,1,njjn1108.tif,00035854.tif,BFT SCHOOL,4677,0170,1,1,1,0,0,0,0,ORIGINAL,515,0,,2011-017001
7361,3,1,2011,06,18,017002,0090062,0,1,34,02,1108,2,njjn1108.tif,00035856.tif,COMMON THRESHER SHARK,3531,0170,1,1,1,0,0,,1,REVISED,516,1,SELL;,2011-017002
7361,2,1,2011,06,27,026701,0019235,0,0,34,01,2122,2,njjn2122.tif,00036641.tif,YFT,4711,0267,1,1,0,0,0,0,0,ORIGINAL,517,0,,2011-026701
7361,2,1,2011,06,27,026702,0019235,0,0,34,02,2122,2,njjn2122.tif,00036643.tif,DOLPHIN,1050,0267,2,0,0,1,0,0,0,ORIGINAL,518,0,,2011-026702
7361,2,1,2011,06,27,026702,0019235,0,0,34,02,2122,2,njjn2122.tif,00036643.tif,YFT,4711,0267,1,0,0,5,0,0,0,ORIGINAL,519,0,,2011-026702
7367,9,4,2011,06,11,010101,0299207,0,0,34,01,1107,1,njjn1107.tif,00035478.tif,SHORTFIN MAKO SHARK,3551,0101,1,1,1,2,0,0,1,ORIGINAL,520,0,,2011-010101
7367,9,4,2011,06,11,010101,0299207,0,0,34,01,1107,1,njjn1107.tif,00035478.tif,DUSKY SHARK,4841,0101,2,0,0,6,0,0,0,ORIGINAL,521,0,,2011-010101
7367,9,4,2011,06,11,010101,0299207,0,0,34,01,1107,1,njjn1107.tif,00035478.tif,BLUE SHARK,4931,0101,3,0,0,1,0,0,0,ORIGINAL,522,0,,2011-010101
7367,9,1,2011,06,11,010102,0290813,0,0,34,02,1107,2,njjn1107.tif,00035480.tif,SHORTFIN MAKO SHARK,3551,0101,1,0,0,1,0,0,0,ORIGINAL,523,0,,2011-010102
7367,9,1,2011,06,11,010103,0290813,0,0,34,03,1107,2,njjn1107.tif,00035482.tif,DOLPHIN,1050,0101,1,3,1,0,0,0,0,ORIGINAL,524,0,,2011-010103
7367,9,1,2011,06,22,029301,0290813,0,0,34,01,2104,1,njjn2104.tif,00036931.tif,YFT,4711,0293,2,4,4,1,0,0,0,ORIGINAL,525,0,,2011-029301
7370,3,1,2011,06,05,008201,0090063,0,0,34,01,1209,1,njjn1209.tif,00035375.tif,YFT,4711,0082,1,12,4,30,0,0,0,ORIGINAL,526,0,,2011-008201
7370,3,1,2011,06,19,023002,0090900,0,0,34,02,1110,1,njjn1110.tif.tif,00036315.tif,DOLPHIN,1050,0230,2,1,1,0,0,0,0,ORIGINAL,527,0,,2011-023002
7370,3,1,2011,06,19,023002,0090900,0,0,34,02,1110,1,njjn1110.tif.tif,00036315.tif,YFT,4711,0230,1,5,5,0,0,0,0,ORIGINAL,528,0,,2011-023002
7370,3,1,2011,06,19,023003,0090063,0,0,34,03,1110,2,njjn1110.tif.tif,00036317.tif,DOLPHIN,1050,0230,2,1,0,0,0,0,0,ORIGINAL,529,0,,2011-023003
7370,3,1,2011,06,19,023003,0090063,0,0,34,03,1110,2,njjn1110.tif.tif,00036317.tif,SKIPJACK TUNA,4661,0230,1,0,0,35,0,0,0,ORIGINAL,530,1,ALIVE;,2011-023003
7370,3,1,2011,06,19,023004,0090900,0,0,34,04,1110,1,njjn1110.tif.tif,00036319.tif,SKIPJACK TUNA,4661,0230,2,8,8,3,0,0,0,ORIGINAL,531,0,,2011-023004
7370,3,1,2011,06,19,023004,0090900,0,0,34,04,1110,1,njjn1110.tif.tif,00036319.tif,YFT,4711,0230,1,2,2,0,0,0,0,ORIGINAL,532,0,,2011-023004
7370,3,1,2011,06,25,024701,0090385,0,0,34,01,1205,1,njjn1205.tif,00036482.tif,DOLPHIN,1050,0247,1,1,1,0,0,0,0,ORIGINAL,533,0,,2011-024701
7370,3,1,2011,06,25,024702,0090063,0,0,34,02,1205,2,njjn1205.tif,00036484.tif,DOLPHIN,1050,0247,2,3,0,0,0,0,0,ORIGINAL,534,0,,2011-024702
7370,3,1,2011,06,25,024702,0090063,0,0,34,02,1205,2,njjn1205.tif,00036484.tif,YFT,4711,0247,1,4,0,4,0,0,0,ORIGINAL,535,0,,2011-024702
7370,3,1,2011,06,25,024703,0090385,1,1,34,03,1205,1,njjn1205.tif,00036486.tif,YFT,4711,0247,1,1,1,1,0,0,0,REVISED,536,1,DEAD;,2011-024703
7370,4,1,2011,06,27,038901,0090869,0,0,34,01,2123,2,njjn2123.tif,00037524.tif,YFT,4711,0389,1,1,1,0,0,0,0,ORIGINAL,537,0,,2011-038901
6757,2,1,2011,06,08,008402,1031780,0,0,36,02,2206,1,nyjn2206.tif,00035394.tif,BFT SCHOOL,4677,0084,2,0,0,6,0,0,0,ORIGINAL,538,0,,2011-008402
6757,2,1,2011,06,08,008402,1031780,0,0,36,02,2206,1,nyjn2206.tif,00035394.tif,BFT LARGE SCHOOL,4678,0084,1,1,1,3,0,0,0,ORIGINAL,539,0,,2011-008402
6757,2,1,2011,06,18,018401,1031780,0,0,36,01,1109,2,nyjn1109.tif,00035949.tif,BLUE SHARK,4931,0184,1,0,0,15,0,0,0,ORIGINAL,540,0,,2011-018401
6757,2,1,2011,06,18,018402,1039001,0,0,36,02,1109,2,nyjn1109.tif,00035951.tif,BLUEFISH,230,0184,2,2,0,0,0,0,0,ORIGINAL,541,0,,2011-018402
6757,2,1,2011,06,18,018402,1039001,0,0,36,02,1109,2,nyjn1109.tif,00035951.tif,BLUE SHARK,4931,0184,1,0,0,3,0,0,0,ORIGINAL,542,0,,2011-018402
6757,2,1,2011,06,18,018403,1039001,0,0,36,03,1109,1,nyjn1109.tif,00035953.tif,BLUEFISH,230,0184,3,12,0,0,0,0,0,ORIGINAL,543,0,,2011-018403
6757,2,1,2011,06,18,018403,1039001,0,0,36,03,1109,1,nyjn1109.tif,00035953.tif,SHORTFIN MAKO SHARK,3551,0184,1,1,1,1,0,0,0,ORIGINAL,544,0,,2011-018403
6757,2,1,2011,06,18,018403,1039001,0,0,36,03,1109,1,nyjn1109.tif,00035953.tif,BLUE SHARK,4931,0184,2,0,0,24,0,0,0,ORIGINAL,545,0,,2011-018403
6757,4,2,2011,06,17,018701,1030085,0,0,36,01,2210,1,nyjn2210.tif,00035965.tif,BLUE SHARK,4931,0187,1,1,1,0,0,0,1,ORIGINAL,546,0,,2011-018701
6757,4,1,2011,06,17,018702,1030085,0,0,36,02,2210,2,nyjn2210.tif,00035967.tif,BLUEFISH,230,0187,2,3,0,0,0,0,0,ORIGINAL,547,0,,2011-018702
6757,4,1,2011,06,17,018702,1030085,0,0,36,02,2210,2,nyjn2210.tif,00035967.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,548,0,,2011-018702
6757,4,1,2011,06,17,018703,1030085,0,0,36,03,2210,2,nyjn2210.tif,00035969.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,549,0,,2011-018703
6757,4,1,2011,06,17,018704,1030085,0,0,36,04,2210,2,nyjn2210.tif,00035971.tif,BLUE SHARK,4931,0187,1,0,0,11,0,0,0,ORIGINAL,550,0,,2011-018704
6757,4,1,2011,06,17,018705,1030085,0,0,36,05,2210,2,nyjn2210.tif,00035973.tif,BLUE SHARK,4931,0187,1,0,0,5,0,0,0,ORIGINAL,551,0,,2011-018705
6757,4,1,2011,06,17,018706,1030085,0,0,36,06,2210,2,nyjn2210.tif,00035975.tif,BLUEFISH,230,0187,2,10,0,0,0,0,0,ORIGINAL,552,0,,2011-018706
6757,4,1,2011,06,17,018706,1030085,0,0,36,06,2210,2,nyjn2210.tif,00035975.tif,BLUE SHARK,4931,0187,1,0,0,1,0,0,0,ORIGINAL,553,0,,2011-018706
