tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,tracker,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,36,NY,6,03,6,6,BUTTERFISH HOLE,6982,36,1615,1203,0037,5,1,2,1,3,1,1612,3591,9996,2,2,2,5,0,0,1,0,1,0,0,6,4050,7135,16,175,63,2,1,1,nyjn1203.tif,00036689.tif,2011,0,0,0,06,25,18803,027003,0270,1030037,103,ORIGINAL,4,413,1,Q23;,Y,2,2011-027003
T202,09,CT,MMB SHARK TAG TOURNAMENT,04,6,6,SO BUTTERFISH,6982,36,1620,1203,0037,5,1,1,2,2,1,1550,3551,3531,1,1,4,6,1,0,1,0,1,0,0,4,4050,7135,15,140,64,2,1,1,nyjn1203.tif,00036691.tif,2011,0,0,0,06,25,18803,027004,0270,1030037,103,ORIGINAL,4,609,0,,Y,2,2011-027004
T202,09,CT,MMB SHARK TAG TOURNAMENT,05,6,6,35MILES SOUTH POINT,6982,36,1630,1203,0037,5,1,1,2,2,1,1420,3591,9996,1,2,3,4,0,0,1,0,1,1,0,4,4032,7136,35,250,70,2,1,1,nyjn1203.tif,00036694.tif,2011,0,0,0,06,25,18803,027005,0270,1030037,103,ORIGINAL,4,608,0,,Y,1,2011-027005
T202,44,RI,MMB SHARK TAG TOURNAMENT,06,6,6,BUTTERFISH HOLE,6982,36,1630,1203,0037,5,1,1,2,2,7,1330,3591,9996,1,2,5,4,1,0,1,0,1,1,0,5,4050,7135,22,180,64,2,1,1,nyjn1203.tif,00036696.tif,2011,0,1,0,06,25,18803,027006,0270,1030037,103,ORIGINAL,4,610,0,,Y,1,2011-027006
T202,36,NY,MMB SHARK TAG TOURNAMENT,07,6,6,20 MILES SO MONTAUK,6982,36,1645,1203,0037,5,1,1,2,2,1,1630,3591,9996,1,12,4,7,1,0,1,0,0,1,0,5,9998,9998,20,180,61,2,1,1,nyjn1203.tif,00036698.tif,2011,1,0,0,06,25,18803,027007,0270,1030037,103,ORIGINAL,4,607,0,,Y,2,2011-027007
T202,36,NY,MMB SHARK TAG TOURNAMENT,08,6,6,60 SW  MONTAUK,6982,36,1725,1203,0037,5,1,1,2,2,6,1715,3551,3531,1,2,3,5,1,0,1,0,0,1,0,3,9998,9998,60,202,69,1,1,1,nyjn1203.tif,00036700.tif,2011,0,1,0,06,25,18803,027008,0270,1030037,103,ORIGINAL,4,614,0,,N,1,2011-027008
T202,44,RI,MMB SHARK TAG TOURNAMENT,09,6,6,AQUARIUM,6982,36,1740,1203,0037,5,1,1,2,1,1,1700,3551,3531,1,2,4,6,1,0,1,0,1,1,0,5,9998,9998,25,220,70,2,1,1,nyjn1203.tif,00036702.tif,2011,0,0,0,06,25,18803,027009,0270,1030037,103,ORIGINAL,4,613,0,,Y,2,2011-027009
T202,36,NY,MMB SHARK TAG TOURNAMENT,10,6,6,RANGER WRECK,6982,36,1750,1203,0037,5,1,1,2,2,1,1750,3591,9996,1,2,4,7,1,0,1,0,1,1,0,4,4035,7147,30,200,69,1,1,1,nyjn1203.tif,00036704.tif,2011,0,1,0,06,25,18803,027010,0270,1030037,103,ORIGINAL,4,612,0,,Y,2,2011-027010
6,51,VA,6,01,6,6,FINGERS,6928,51,1735,1206,0153,4,1,1,2,2,1,1725,4656,9996,2,2,8,7,0,1,1,1,0,0,0,7,3700,7510,45,150,73,1,1,1,vajn1206.tif,00036859.tif,2011,0,0,0,06,26,18804,027201,0272,7100153,710,ORIGINAL,8,488,0,,Y,1,2011-027201
6,24,MD,6,01,6,6,NORFOLK CANYON,7392,51,1640,1207,0002,1,1,1,2,2,2,1630,4711,1050,2,12,7,5,0,1,1,1,0,0,0,3,3705,7435,63,300,75,2,1,1,vajn1207.tif,00036751.tif,2011,0,1,0,06,26,18804,027401,0274,8100002,810,ORIGINAL,8,491,0,,Y,1,2011-027401
6,51,VA,6,02,6,6,FINGERS,7392,51,1712,1207,0002,1,1,1,2,2,1,1650,4656,1050,2,2,6,7,0,1,1,1,0,0,0,3,3700,7510,50,240,74,2,1,1,vajn1207.tif,00036753.tif,2011,0,0,0,06,26,18804,027402,0274,8100002,810,ORIGINAL,8,492,0,,Y,1,2011-027402
6,51,VA,6,03,6,6,NORFOLK CANYON,7392,51,1805,1207,0002,1,1,2,1,3,7,1800,4656,1050,2,2,7,7,0,1,1,1,0,0,0,6,3705,7435,65,300,75,1,2,1,vajn1207.tif,00036755.tif,2011,0,1,0,06,26,18804,027403,0274,8100002,810,ORIGINAL,8,493,0,,Y,1,2011-027403
6,51,VA,6,04,6,6,NORFOLK CANYON,7392,51,1827,1207,0091,1,1,1,2,2,1,1810,2181,4656,2,12,6,7,0,1,1,1,0,0,0,3,3705,7435,65,2000,76,2,1,1,vajn1207.tif,00036757.tif,2011,0,0,0,06,26,18804,027404,0274,8100091,810,ORIGINAL,8,489,0,,Y,1,2011-027404
6,37,NC,6,05,6,6,NORFOLK CANYON,7392,51,1840,1207,0091,1,1,2,1,3,2,1820,4656,1050,2,12,7,6,0,1,1,1,0,0,0,6,3705,7435,65,360,75,1,1,1,vajn1207.tif,00036759.tif,2011,0,0,0,06,26,18804,027405,0274,8100091,810,ORIGINAL,8,490,0,,Y,1,2011-027405
6,51,VA,6,06,6,6,NORFOLK CANYON,7392,51,1855,1207,0091,1,1,1,2,2,1,1830,2161,2171,2,1,6,8,0,0,1,1,0,0,0,8,3705,7435,65,300,77,1,1,1,vajn1207.tif,00036761.tif,2011,0,0,0,06,26,18804,027406,0274,8100091,810,ORIGINAL,8,494,0,,Y,2,2011-027406
9650,51,VA,MSSA TUNAMENT,01,6,6,LUMPY BOTTOM,6783,51,1632,1209,0039,8,1,2,2,3,2,1600,4670,9996,1,2,10,5,0,1,1,1,0,0,0,4,3802,7420,35,120,76,2,1,1,vajn1209.tif,00036767.tif,2011,1,1,0,06,26,18804,027501,0275,0010039,001,ORIGINAL,8,551,0,,N,2,2011-027501
6,51,VA,6,02,6,6,LUMPY BOTTOM,6783,51,1651,1209,0039,8,3,1,2,2,1,1648,4656,9996,2,12,12,9,0,1,1,1,0,0,0,4,3802,7420,42,115,74,2,1,1,vajn1209.tif,00036769.tif,2011,1,1,0,06,26,18804,027502,0275,0010039,001,ORIGINAL,8,506,0,,Y,1,2011-027502
6,51,VA,6,03,6,6,PARKING LOT,6783,51,1709,1209,0039,8,3,1,2,2,7,1650,4711,9996,2,2,8,5,0,1,1,1,0,0,0,4,3740,7450,28,85,74,2,1,1,vajn1209.tif,00036771.tif,2011,0,1,0,06,26,18804,027503,0275,0010039,001,ORIGINAL,8,504,0,,Y,2,2011-027503
9650,24,MD,MSSA TUNAMENT,04,6,6,PARKING LOT,6783,51,1711,1209,0039,8,3,1,2,2,1,1705,4656,9996,1,2,8,7,0,1,1,1,0,0,0,4,3740,7450,30,120,75,2,1,1,vajn1209.tif,00036773.tif,2011,0,0,0,06,26,18804,027504,0275,0010039,001,ORIGINAL,8,552,0,,Y,2,2011-027504
6,51,VA,6,05,6,6,PACKING LOT,6783,51,1715,1209,0039,8,3,1,2,2,1,1708,4656,1050,2,2,7,8,0,1,1,1,0,0,0,3,3740,7450,25,100,72,2,1,1,vajn1209.tif,00036775.tif,2011,0,0,0,06,26,18804,027505,0275,0010039,001,ORIGINAL,8,503,0,,Y,2,2011-027505
6,51,VA,6,06,6,6,PARKING LOT,6783,51,1750,1209,0039,8,1,1,2,2,2,1741,4656,1050,2,1,4,8,0,0,1,1,0,1,0,3,3740,7450,30,94,74,2,1,1,vajn1209.tif,00036777.tif,2011,0,0,0,06,26,18804,027506,0275,0010039,001,ORIGINAL,8,502,0,,Y,2,2011-027506
6,51,VA,6,07,6,6,PARKING LOT,6783,51,1815,1209,0039,8,1,1,2,2,1,1748,4656,9996,2,2,7,4,0,1,1,1,0,0,0,3,3740,7450,30,100,79,1,1,2,vajn1209.tif,00036779.tif,2011,0,0,0,06,26,18804,027507,0275,0010039,001,ORIGINAL,8,505,0,,Y,2,2011-027507
9650,24,MD,MSSA TUNAMENT,01,6,6,PARKING LOT,6778,51,1700,2105,0039,8,3,1,2,2,1,1540,4711,4672,1,2,8,8,0,1,1,1,0,0,0,3,3740,7450,25,110,75,2,1,1,vajn2105.tif,00036783.tif,2011,0,1,0,06,24,18802,027601,0276,0010039,001,ORIGINAL,8,555,0,,Y,2,2011-027601
9650,51,VA,MSSA TUNAMENT,02,6,6,PARKING LOT,6778,51,1712,2105,0039,8,1,1,2,2,1,1645,4656,1050,1,2,9,8,0,1,1,1,0,0,0,4,3740,7450,25,98,73,2,2,1,vajn2105.tif,00036785.tif,2011,0,1,0,06,24,18802,027602,0276,0010039,001,ORIGINAL,8,554,0,,Y,1,2011-027602
9650,51,VA,MSSA TUNAMENT,03,6,6,PARKING LOT,6778,51,1800,2105,0039,8,1,2,2,3,1,1700,4670,4711,1,2,10,8,0,1,1,1,0,0,0,4,3740,7450,25,120,74,2,1,1,vajn2105.tif,00036787.tif,2011,0,1,0,06,24,18802,027603,0276,0010039,001,ORIGINAL,8,553,0,,N,1,2011-027603
6,25,MA,6,01,6,6,NE COVE,6799,25,1715,1132,0005,14,3,1,2,1,1,1710,4671,815,2,2,2,2,0,1,0,1,0,0,0,3,9998,9998,15,185,66,1,1,1,majn1132.tif,00036792.tif,2011,0,1,0,06,26,18804,027701,0277,0090005,009,ORIGINAL,2,285,0,,Y,2,2011-027701
T304,34,NJ,MAKO FEVER,01,6,6,7,6013,34,1700,2130,0279,10,1,1,2,2,1,1635,3591,3551,1,2,4,11,0,0,1,0,0,1,0,5,9999,9999,40,180,67,2,1,1,njjn2130.tif,00036801.tif,2011,0,1,0,06,24,18802,027901,0279,0290279,029,ORIGINAL,5,746,0,,Y,1,2011-027901
T304,34,NJ,MAKO FEVER,02,6,6,7,6013,34,1800,2130,0279,10,1,1,2,3,2,1750,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,9998,9998,50,200,71,2,1,1,njjn2130.tif,00036803.tif,2011,0,1,0,06,24,18802,027902,0279,0290279,029,ORIGINAL,5,745,0,,N,1,2011-027902
T304,34,NJ,MAKO FEVER,03,6,6,7,6013,34,1717,2130,0279,10,1,1,2,2,1,1707,3551,9996,1,2,4,8,0,0,1,0,1,0,0,4,9998,9998,45,200,71,2,1,1,njjn2130.tif,00036805.tif,2011,0,1,0,06,24,18802,027903,0279,0290279,029,ORIGINAL,5,747,0,,Y,1,2011-027903
6,09,CT,6,01,6,CASTING,STELLWAGEN BANK SW,6634,25,1215,1113,0217,8,3,1,2,2,2,1215,4677,4678,2,2,2,4,0,1,0,0,0,0,1,4,4210,7015,15,200,61,2,1,2,majn1113.tif,00036864.tif,2011,0,0,0,06,26,18804,028001,0280,0230217,023,ORIGINAL,2,276,0,,N,2,2011-028001
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1310,1113,0217,8,3,1,2,1,7,1300,4671,4679,2,2,4,4,1,0,0,0,0,0,1,2,4210,7015,18,100,98,1,1,1,majn1113.tif,00036865.tif,2011,0,1,0,06,26,18804,028002,0280,0230217,023,ORIGINAL,2,275,0,,Y,1,2011-028002
6,25,MA,6,03,6,6,STELLWAGEN BANK SW,6634,25,1327,1113,0217,8,3,1,2,2,1,1320,4678,4677,2,2,5,5,0,1,0,1,0,0,0,3,4210,7015,5,120,59,2,1,1,majn1113.tif,00036867.tif,2011,0,1,0,06,26,18804,028003,0280,0230217,023,ORIGINAL,2,268,0,,Y,2,2011-028003
6,25,MA,6,04,6,LIVE LINE,PEAKED HILL,6634,25,1415,1113,0217,8,3,1,2,2,7,1400,4671,4679,2,2,2,7,1,0,0,0,0,0,1,2,4205,7008,5,120,62,2,1,1,majn1113.tif,00036869.tif,2011,0,1,0,06,26,18804,028004,0280,0230217,023,ORIGINAL,2,274,0,,Y,2,2011-028004
6,25,MA,6,05,6,CASTING,STELLWAGEN BANK SW,6634,25,1420,1113,0217,8,3,1,2,2,2,1415,4677,4678,2,12,4,6,0,1,0,1,0,0,1,4,4210,7015,7,120,54,2,1,1,majn1113.tif,00036871.tif,2011,0,1,0,06,26,18804,028005,0280,0230217,023,ORIGINAL,2,273,0,,Y,2,2011-028005
6,25,MA,6,06,6,6,CAPE COD BAY N,6634,25,1430,1113,0217,8,3,1,2,2,2,1415,4678,4677,2,2,1,8,0,1,0,1,0,0,0,1,4200,7020,8,120,65,2,1,2,majn1113.tif,00036873.tif,2011,0,1,0,06,26,18804,028006,0280,0230217,023,ORIGINAL,2,271,0,,Y,2,2011-028006
6,25,MA,6,07,6,6,STELLWAGEN BANK SW,6634,25,1430,1113,0784,8,1,1,2,3,2,1430,4677,4678,2,2,4,6,0,1,0,1,0,0,0,2,9998,9998,8,90,61,2,1,2,majn1113.tif,00036874.tif,2011,0,0,0,06,26,18804,028007,0280,0230784,023,ORIGINAL,2,266,0,,Y,2,2011-028007
6,25,MA,6,08,6,6,STELLWAGEN BANK SW,6634,25,1500,1113,0217,8,3,1,2,3,2,1500,4671,4679,2,1,3,6,1,0,0,1,0,0,0,3,4210,7015,6,160,98,2,1,2,majn1113.tif,00036875.tif,2011,0,0,0,06,26,18804,028008,0280,0230217,023,ORIGINAL,2,269,0,,Y,2,2011-028008
6,25,MA,6,09,6,DRIFTING,STELLWAGEN BANK SW,6634,25,1515,1113,0218,8,1,2,1,3,2,1515,4677,4678,2,2,4,3,1,1,1,1,0,0,1,5,4210,7015,10,180,61,2,1,1,majn1113.tif,00036876.tif,2011,0,0,0,06,26,18804,028009,0280,0230218,023,ORIGINAL,2,260,0,,N,2,2011-028009
6,25,MA,6,10,6,6,STELLWAGEN BANK,6634,25,1540,1113,0218,8,1,1,2,1,2,1540,4671,4679,2,2,2,6,1,0,0,1,0,0,0,1,9998,9998,6,180,63,2,2,2,majn1113.tif,00036878.tif,2011,0,0,0,06,26,18804,028010,0280,0230218,023,ORIGINAL,2,261,0,,Y,2,2011-028010
6,25,MA,6,11,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1545,1113,0217,8,3,1,2,1,6,1500,4671,4679,2,1,1,9,1,0,0,1,0,0,1,2,4210,7015,8,170,98,2,1,1,majn1113.tif,00036879.tif,2011,1,1,0,06,26,18804,028011,0280,0230217,023,ORIGINAL,2,277,0,,N,2,2011-028011
6,25,MA,6,12,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1555,1113,0217,8,3,1,2,2,1,1545,4671,4679,2,1,2,5,1,0,0,0,0,0,1,3,4210,7015,7,180,98,2,1,1,majn1113.tif,00036881.tif,2011,0,0,0,06,26,18804,028012,0280,0230217,023,ORIGINAL,2,263,0,,Y,2,2011-028012
6,25,MA,6,13,6,LIVE LINE,PEAKED HILL,6634,25,1620,1113,0217,8,3,1,2,2,7,1610,4671,4679,2,1,2,10,1,0,0,0,0,0,1,2,4205,7008,4,180,63,7,1,1,majn1113.tif,00036883.tif,2011,0,1,0,06,26,18804,028013,0280,0230217,023,ORIGINAL,2,270,0,,Y,1,2011-028013
6,25,MA,6,14,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1640,1113,0218,8,1,2,1,3,1,1630,4671,4679,2,2,2,8,1,0,0,0,0,0,1,3,4210,7015,6,150,62,7,1,1,majn1113.tif,00036885.tif,2011,0,1,0,06,26,18804,028014,0280,0230218,023,ORIGINAL,2,262,0,,Y,1,2011-028014
6,25,MA,6,15,6,LIVE LINE,PEAKED HILL,6634,25,1650,1113,0217,8,3,1,2,1,7,1645,4671,4679,2,2,4,9,1,0,0,0,0,0,1,2,4205,7008,3,120,61,7,1,1,majn1113.tif,00036887.tif,2011,0,1,0,06,26,18804,028015,0280,0230217,023,ORIGINAL,2,265,0,,Y,2,2011-028015
6,44,RI,6,16,6,CASTING,STELLWAGEN BANK SW,6634,25,1705,1113,0784,8,1,1,2,2,2,1705,4677,4678,2,1,2,3,1,1,0,1,0,0,1,2,4210,7015,8,200,98,2,1,2,majn1113.tif,00036889.tif,2011,0,1,0,06,26,18804,028016,0280,0230784,023,ORIGINAL,2,272,0,,Y,2,2011-028016
6,25,MA,6,17,6,6,STELLWAGEN BANK SW,6634,25,1715,1113,0784,8,1,1,2,2,2,1715,4677,4678,2,1,2,2,1,0,0,1,0,0,0,4,4210,7015,7,90,65,2,1,2,majn1113.tif,00036890.tif,2011,0,0,0,06,26,18804,028017,0280,0230784,023,ORIGINAL,2,267,0,,Y,2,2011-028017
6,25,MA,6,18,6,6,STELLWAGEN BANK,6634,25,1720,1113,0784,8,1,2,2,3,2,1720,4677,4678,2,2,4,8,1,0,0,1,0,0,0,3,9998,9998,19,110,63,1,1,1,majn1113.tif,00036891.tif,2011,1,0,0,06,26,18804,028018,0280,0230784,023,ORIGINAL,2,264,0,,Y,2,2011-028018
6,25,MA,6,19,6,LIVE LINE,PEAKED HILL,6634,25,1830,1113,0217,8,3,1,1,3,6,9997,4671,4679,2,2,4,10,1,1,1,1,0,0,1,3,4205,7008,3,200,97,2,1,2,majn1113.tif,00036893.tif,2011,0,1,0,06,26,18804,028019,0280,0230217,023,ORIGINAL,2,278,0,,N,2,2011-028019
6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK,6583,25,1540,1133,0024,15,1,2,1,3,1,1530,4671,815,2,12,4,9,1,0,0,0,0,0,1,6,4225,7025,13,120,60,2,1,1,majn1133.tif,00036809.tif,2011,0,0,0,06,26,18804,028101,0281,0090024,009,ORIGINAL,2,286,0,,Y,2,2011-028101
6,25,MA,6,02,6,6,STELLWAGEN BANK,6583,25,1550,1133,0024,15,1,1,2,2,1,1400,4677,9996,2,2,2,6,0,1,0,1,0,0,0,2,4225,7025,13,200,98,2,1,1,majn1133.tif,00036811.tif,2011,0,0,0,06,26,18804,028102,0281,0090024,009,ORIGINAL,2,287,0,,Y,2,2011-028102
6,25,MA,6,03,6,6,STELLWAGEN BANK,6583,25,1646,1133,0024,15,1,1,2,2,2,1630,4677,9996,2,12,3,4,0,1,0,1,0,0,0,3,4225,7025,13,120,60,2,1,2,majn1133.tif,00036812.tif,2011,0,0,0,06,26,18804,028103,0281,0090024,009,ORIGINAL,2,288,0,,Y,2,2011-028103
9650,24,MD,MSSA TUNAMENT,01,6,6,PARKING LOT,6778,51,1552,1107,0039,8,4,1,2,2,2,1535,4672,9996,1,2,8,8,0,1,1,1,0,0,0,2,3740,7450,30,99998,76,2,1,1,vajn1107.tif,00036816.tif,2011,0,0,0,06,25,18803,028201,0282,0010039,001,REVISED,8,547,0,,Y,1,2011-028201
6,24,MD,6,02,6,6,PARKING LOT,6778,51,1630,1107,0039,8,3,1,2,2,1,1600,4672,1050,2,2,8,10,0,1,1,1,0,0,0,4,3740,7450,30,120,98,2,1,1,vajn1107.tif,00036818.tif,2011,0,0,0,06,25,18803,028202,0282,0010039,001,ORIGINAL,8,447,0,,Y,1,2011-028202
6,24,MD,6,03,6,6,PARKING LOT,6778,51,1700,1107,0039,8,3,1,2,2,2,1640,4672,3350,2,2,9,6,0,1,1,1,0,0,0,3,3740,7450,30,90,74,2,1,1,vajn1107.tif,00036820.tif,2011,0,0,0,06,25,18803,028203,0282,0010039,001,ORIGINAL,8,446,0,,N,1,2011-028203
9650,24,MD,MSSA TUNAMENT,04,6,6,PARKING LOT,6778,51,1715,1107,0039,8,4,1,2,2,2,1700,4656,1050,1,2,8,9,0,1,1,1,0,0,0,4,3740,7450,30,180,78,2,1,1,vajn1107.tif,00036822.tif,2011,0,1,0,06,25,18803,028204,0282,0010039,001,ORIGINAL,8,546,0,,Y,1,2011-028204
9650,51,VA,MSSA TUNAMENT,05,6,6,POOR MANS CANYON,6778,51,1800,1107,0039,8,1,2,2,3,7,1700,4711,1050,1,2,10,8,0,1,1,1,0,0,0,3,9998,9998,55,600,76,2,2,1,vajn1107.tif,00036824.tif,2011,0,1,0,06,25,18803,028205,0282,0010039,001,ORIGINAL,8,548,0,,N,1,2011-028205
6,51,VA,6,06,6,6,PARKING LOT,6778,51,1832,1107,1216,8,1,1,2,2,1,1800,4672,4711,2,2,7,4,0,1,1,1,0,0,0,3,3740,7450,30,100,73,2,1,2,vajn1107.tif,00036826.tif,2011,0,0,0,06,25,18803,028206,0282,0011216,001,ORIGINAL,8,445,0,,Y,2,2011-028206
6,51,VA,6,07,6,6,PARKING LOT,6778,51,1935,1107,0039,8,4,1,2,2,7,1915,4672,1050,2,1,4,10,0,1,1,1,0,1,0,3,3740,7450,35,100,76,2,1,2,vajn1107.tif,00036827.tif,2011,0,1,0,06,25,18803,028207,0282,0010039,001,ORIGINAL,8,448,0,,Y,2,2011-028207
6,24,MD,6,08,6,6,PARKING LOT,6778,51,2005,1107,0039,8,3,1,2,2,2,1945,4672,1050,2,2,7,6,0,1,1,1,0,0,0,2,3740,7450,30,120,75,2,1,1,vajn1107.tif,00036828.tif,2011,0,0,0,06,25,18803,028208,0282,0010039,001,ORIGINAL,8,444,0,,Y,1,2011-028208
9650,24,MD,MSSA TUNAMENT,09,6,6,POOR MANS CANYON,6778,51,2025,1107,0955,8,1,1,2,2,2,2000,7777,9996,1,2,6,8,0,0,1,1,0,0,0,4,9998,9998,55,300,78,2,1,1,vajn1107.tif,00036830.tif,2011,0,1,0,06,25,18803,028209,0282,0010955,001,ORIGINAL,8,545,0,,Y,1,2011-028209
6,24,MD,6,01,6,WRECK,SAMS HILL,6778,51,1715,2217,0025,7,3,1,2,2,2,1700,7777,8888,2,2,8,6,0,1,1,1,0,0,1,4,9998,9998,39,110,74,2,1,1,vajn2217.tif,00036834.tif,2011,0,1,0,06,27,18805,028301,0283,0010025,001,ORIGINAL,8,525,0,,Y,1,2011-028301
6,09,CT,6,01,6,JIGGING,PEAKED HILL,6698,25,1340,1204,0279,18,3,1,2,2,2,1330,4678,4180,2,2,3,2,0,1,0,0,0,0,1,3,4205,7008,2,195,61,2,1,1,majn1204.tif,00036896.tif,2011,0,1,0,06,26,18804,028801,0288,0010279,001,ORIGINAL,2,297,0,,Y,2,2011-028801
6,36,NY,6,02,6,CASTING,RACE POINT,6698,25,1503,1204,0279,18,3,1,2,2,6,1500,4678,4180,2,2,3,6,0,1,0,0,0,0,1,3,4204,7017,1,201,59,2,1,1,majn1204.tif,00036898.tif,2011,0,1,0,06,26,18804,028802,0288,0010279,001,ORIGINAL,2,302,0,,N,2,2011-028802
6,25,MA,6,03,6,6,PEAKED HILL,6698,25,1512,1204,0279,18,3,1,2,2,2,1500,4678,4180,2,2,2,3,0,1,0,1,0,0,0,2,4207,7008,5,100,98,2,1,1,majn1204.tif,00036900.tif,2011,0,0,0,06,26,18804,028803,0288,0010279,001,ORIGINAL,2,300,0,,N,2,2011-028803
6,25,MA,6,04,6,BALLONS KITES,RACE POINT,6698,25,1523,1204,0279,18,3,1,2,1,6,1515,4671,4180,2,1,2,11,1,0,0,0,0,0,1,3,4204,7017,2,130,62,2,1,1,majn1204.tif,00036902.tif,2011,0,1,0,06,26,18804,028804,0288,0010279,001,ORIGINAL,2,301,0,,N,2,2011-028804
6,25,MA,6,05,6,6,STELLWAGEN BANK,6698,25,1600,1204,0279,18,3,1,2,2,1,1540,4678,4180,2,2,4,8,0,1,0,1,0,0,0,2,4216,7017,5,240,58,2,1,2,majn1204.tif,00036904.tif,2011,0,0,0,06,26,18804,028805,0288,0010279,001,ORIGINAL,2,299,0,,Y,2,2011-028805
6,25,MA,6,06,6,CASTING,SE CORNER,6698,25,1605,1204,0279,18,3,1,2,2,1,1600,4678,4180,2,2,2,3,0,1,0,1,0,0,1,3,9998,9998,3,200,61,2,1,1,majn1204.tif,00036905.tif,2011,0,0,0,06,26,18804,028806,0288,0010279,001,ORIGINAL,2,298,0,,Y,2,2011-028806
6,10,DE,6,01,6,6,9,6783,10,1720,2102,1599,2,1,1,2,2,1,1657,7777,9996,2,12,5,6,0,1,1,1,0,0,0,2,9999,9999,35,130,99,2,2,1,dejn2102.tif,00036912.tif,2011,0,0,0,06,30,18808,029001,0290,0051599,005,ORIGINAL,6,125,0,,Y,1,2011-029001
6,10,DE,6,02,6,6,BALTIMORE CANYON,6783,10,1742,2102,1599,2,1,1,2,2,2,1721,4711,9996,2,2,7,6,0,1,1,1,0,0,0,5,3806,7349,63,2400,78,2,1,1,dejn2102.tif,00036914.tif,2011,0,0,0,06,30,18808,029002,0290,0051599,005,ORIGINAL,6,126,0,,N,2,2011-029002
6,10,DE,6,03,6,6,BALTIMORE CANYON,6783,10,1810,2102,1599,2,1,2,2,3,1,1712,4656,9996,2,12,8,8,0,1,1,1,0,0,0,4,3814,7350,66,600,75,2,1,1,dejn2102.tif,00036916.tif,2011,0,0,0,06,30,18808,029003,0290,0051599,005,ORIGINAL,6,124,0,,Y,2,2011-029003
6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1350,2211,0218,8,1,1,2,2,2,1340,4677,9996,2,1,4,7,1,0,0,0,0,0,1,2,4210,7015,8,100,98,2,1,1,majn2211.tif,00036921.tif,2011,0,1,0,06,27,18805,029101,0291,0230218,023,ORIGINAL,2,328,0,,Y,2,2011-029101
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK SW,6634,25,1400,2211,0218,8,1,2,2,3,1,1350,4671,4679,2,2,3,6,1,0,0,0,0,0,1,2,4210,7015,15,99998,60,2,1,1,majn2211.tif,00036923.tif,2011,0,0,0,06,27,18805,029102,0291,0230218,023,ORIGINAL,2,327,0,,Y,2,2011-029102
6,25,MA,6,03,6,6,STELLWAGEN BANK SW,6634,25,1530,2211,0217,8,3,1,2,1,7,1520,4679,4677,2,2,2,8,0,1,0,1,0,0,0,3,4210,7015,8,130,98,2,1,2,majn2211.tif,00036925.tif,2011,0,1,0,06,27,18805,029103,0291,0230217,023,ORIGINAL,2,326,0,,Y,2,2011-029103
6,34,NJ,6,01,6,6,LINDENKOHL CANYON,7367,34,1730,2104,0813,9,1,1,2,2,1,1725,4711,4691,2,1,7,7,0,1,1,1,0,0,0,4,3845,7256,80,500,70,2,1,1,njjn2104.tif,00036930.tif,2011,0,0,0,06,22,18800,029301,0293,0290813,029,ORIGINAL,5,390,0,,Y,1,2011-029301
6,51,VA,6,01,6,6,SAMS HILL,6778,51,1652,1108,0025,7,1,2,2,3,1,1645,4670,1050,2,2,7,8,0,1,1,1,0,0,0,4,9998,9998,30,100,98,2,1,1,vajn1108.tif,00036934.tif,2011,0,0,0,06,26,18804,029401,0294,0010025,001,ORIGINAL,8,449,0,,N,1,2011-029401
9650,24,MD,MSSA TUNAMENT,02,6,6,WASHINGTON CANYON,6778,51,1725,1108,0024,7,1,1,2,2,1,1700,4670,4711,1,2,9,8,0,1,1,1,0,0,0,5,3727,7427,56,6000,74,2,2,1,vajn1108.tif,00036936.tif,2011,0,0,0,06,26,18804,029402,0294,0010024,001,ORIGINAL,8,549,0,,Y,1,2011-029402
6,24,MD,6,03,6,6,26 MILE HILL,6778,51,1745,1108,0024,7,1,1,2,2,2,1730,4670,1050,2,2,8,7,0,0,1,1,0,0,0,5,3715,7510,26,70,69,2,1,1,vajn1108.tif,00036938.tif,2011,0,0,0,06,26,18804,029403,0294,0010024,001,ORIGINAL,8,450,0,,N,1,2011-029403
