tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
03,6783,2,1,2011,07,07,0051599,0,1,10,0,2101,1,dejl2101.tif,00037794.tif,0,YFT,4711,0397,1,2,2,0,0,0,ORIGINAL,145,0,,2011-039702
03,6783,2,1,2011,07,07,0051599,0,0,10,0,2101,2,dejl2101.tif,00037796.tif,0,DOLPHIN,1050,0397,1,2,0,0,0,0,ORIGINAL,146,0,,2011-039703
03,6783,2,1,2011,07,07,0051599,0,0,10,0,2101,1,dejl2101.tif,00037798.tif,0,DOLPHIN,1050,0397,2,1,1,0,0,0,ORIGINAL,147,0,,2011-039704
03,6783,2,1,2011,07,07,0051599,0,0,10,0,2101,1,dejl2101.tif,00037798.tif,0,YFT,4711,0397,1,4,4,0,0,0,ORIGINAL,148,0,,2011-039704
05,6783,2,1,2011,07,23,0051599,0,1,10,0,1207,1,dejl1207.tif,00039318.tif,0,DOLPHIN,1050,0581,1,1,1,0,0,0,ORIGINAL,149,0,,2011-058101
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039320.tif,0,DOLPHIN,1050,0581,1,1,1,0,0,0,ORIGINAL,150,0,,2011-058102
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039320.tif,6,BFT LARGE SCHOO,4678,0581,2,1,1,0,0,0,ORIGINAL,151,0,,2011-058102
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,2,dejl1207.tif,00039322.tif,0,YFT,4711,0581,1,6,6,0,0,0,ORIGINAL,152,0,,2011-058103
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039325.tif,0,WAHOO,4720,0581,1,1,1,0,0,0,ORIGINAL,153,0,,2011-058105
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,2,dejl1207.tif,00039327.tif,1,SKIPJACK TUNA,4661,0581,1,0,0,0,0,0,ORIGINAL,154,0,,2011-058106
05,6783,2,3,2011,07,23,0051599,1,0,10,0,1207,2,dejl1207.tif,00039329.tif,0,YFT,4711,0581,1,1,1,0,0,0,ORIGINAL,155,0,,2011-058107
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039331.tif,0,DOLPHIN,1050,0581,1,1,1,0,0,0,ORIGINAL,156,0,,2011-058108
05,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039331.tif,1,YFT,4711,0581,2,1,1,0,0,0,ORIGINAL,157,0,,2011-058108
05,6783,2,1,2011,07,24,0051599,0,0,10,0,1208,2,dejl1208.tif,00039298.tif,0,BFT SCHOOL,4677,0582,1,1,1,0,0,0,ORIGINAL,158,0,,2011-058201
06,6783,2,1,2011,07,28,0051599,0,0,10,0,2111,2,dejl2111.tif,00039811.tif,0,WAHOO,4720,0651,1,1,1,0,0,0,ORIGINAL,159,0,,2011-065101
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,2,dejl1209.tif,00040064.tif,0,DOLPHIN,1050,0689,3,2,2,0,0,0,ORIGINAL,160,0,,2011-068903
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,2,dejl1209.tif,00040064.tif,2,WHITE MARLIN,2161,0689,1,0,0,0,0,0,ORIGINAL,161,0,,2011-068903
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,2,dejl1209.tif,00040064.tif,0,YFT,4711,0689,2,2,2,0,0,0,ORIGINAL,162,0,,2011-068903
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,1,dejl1209.tif,00040066.tif,0,DOLPHIN,1050,0689,1,2,2,0,0,0,ORIGINAL,163,0,,2011-068904
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,1,dejl1209.tif,00040066.tif,0,YFT,4711,0689,2,4,4,0,0,0,ORIGINAL,164,0,,2011-068904
06,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,1,dejl1209.tif,00040068.tif,0,DOLPHIN,1050,0689,1,1,1,0,0,0,ORIGINAL,165,0,,2011-068905
06,6783,2,1,2011,07,31,0051599,0,0,10,0,1210,1,dejl1210.tif,00040075.tif,0,DOLPHIN,1050,0691,1,2,2,0,0,0,ORIGINAL,166,0,,2011-069101
06,6783,2,1,2011,07,31,0051599,0,0,10,0,1210,1,dejl1210.tif,00040075.tif,1,WHITE MARLIN,2161,0691,2,0,0,0,0,0,ORIGINAL,167,0,,2011-069101
06,6783,2,1,2011,07,31,0051599,0,1,10,0,1210,2,dejl1210.tif,00040079.tif,0,DOLPHIN,1050,0691,1,1,0,0,0,0,ORIGINAL,168,0,,2011-069102
06,6783,2,3,2011,07,31,0051599,0,1,10,0,1210,2,dejl1210.tif,00040081.tif,0,DOLPHIN,1050,0691,1,1,0,0,0,0,ORIGINAL,169,0,,2011-069103
06,6783,2,3,2011,07,31,0051599,0,1,10,0,1210,2,dejl1210.tif,00040083.tif,0,DOLPHIN,1050,0691,1,13,0,0,0,0,ORIGINAL,170,0,,2011-069104
06,6783,2,1,2011,07,31,0051599,0,1,10,0,1210,2,dejl1210.tif,00040085.tif,1,WHITE MARLIN,2161,0691,1,0,0,0,0,0,ORIGINAL,171,0,,2011-069105
06,6783,2,1,2011,07,31,0051599,0,1,10,0,1210,2,dejl1210.tif,00040087.tif,0,DOLPHIN,1050,0691,1,1,1,0,0,0,ORIGINAL,172,0,,2011-069106
06,6783,2,1,2011,07,31,0051599,0,1,10,0,1210,1,dejl1210.tif,00040089.tif,0,DOLPHIN,1050,0691,1,2,2,0,0,0,ORIGINAL,173,0,,2011-069107
06,6783,2,1,2011,07,31,0051599,0,1,10,0,1210,1,dejl1210.tif,00040089.tif,1,WHITE MARLIN,2161,0691,2,0,0,0,0,0,ORIGINAL,174,0,,2011-069107
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038763.tif,0,DOLPHIN,1050,0515,1,1,1,0,0,0,ORIGINAL,175,0,,2011-051502
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038765.tif,0,DOLPHIN,1050,0515,1,2,2,0,0,0,ORIGINAL,176,0,,2011-051503
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038765.tif,1,WHITE MARLIN,2161,0515,2,0,0,0,0,0,ORIGINAL,177,0,,2011-051503
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038767.tif,0,YFT,4711,0515,1,1,1,0,0,0,ORIGINAL,178,0,,2011-051504
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,2,mdjl1107.tif,00038769.tif,1,WHITE MARLIN,2161,0515,1,0,0,0,0,0,ORIGINAL,179,0,,2011-051505
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038771.tif,0,DOLPHIN,1050,0515,2,6,6,0,0,0,ORIGINAL,180,0,,2011-051506
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038771.tif,0,WAHOO,4720,0515,1,1,1,0,0,0,ORIGINAL,181,0,,2011-051506
05,6008,7,1,2011,07,16,0479006,0,0,24,0,1107,2,mdjl1107.tif,00038774.tif,0,DOLPHIN,1050,0515,2,1,0,0,0,0,ORIGINAL,182,0,,2011-051508
05,6008,7,1,2011,07,16,0479006,0,0,24,0,1107,2,mdjl1107.tif,00038774.tif,1,WHITE MARLIN,2161,0515,1,0,0,0,0,0,ORIGINAL,183,0,,2011-051508
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,2,mdjl1107.tif,00038776.tif,1,LONGBILL SPEARF,4010,0515,2,0,0,0,0,0,ORIGINAL,184,1,ALIVE;,2011-051509
05,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,2,mdjl1107.tif,00038776.tif,0,YFT,4711,0515,1,1,0,0,0,0,ORIGINAL,185,0,,2011-051509
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038778.tif,1,ATLANTIC BONITO,330,0515,5,0,0,0,0,0,ORIGINAL,186,0,,2011-051510
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038778.tif,0,DOLPHIN,1050,0515,2,1,0,0,0,0,ORIGINAL,187,0,,2011-051510
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038778.tif,1,WHITE MARLIN,2161,0515,4,0,0,0,0,0,ORIGINAL,188,0,,2011-051510
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038778.tif,1,SHORTFIN MAKO S,3551,0515,3,0,0,0,0,0,ORIGINAL,189,0,,2011-051510
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038778.tif,0,YFT,4711,0515,1,1,0,0,0,0,ORIGINAL,190,0,,2011-051510
05,6008,7,1,2011,07,16,0470938,0,0,24,1,1107,2,mdjl1107.tif,00038780.tif,1,YFT,4711,0515,1,0,0,0,0,0,ORIGINAL,191,0,,2011-051511
03,6447,3,1,2011,07,04,0470853,1,0,24,0,1208,2,mdjl1208.tif,00037229.tif,7,SANDBAR SHARK,4821,0337,1,0,0,0,0,0,ORIGINAL,192,0,,2011-033701
03,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,2,mdjl1208.tif,00037231.tif,2,DOLPHIN,1050,0337,2,6,0,0,0,0,ORIGINAL,193,0,,2011-033702
03,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,2,mdjl1208.tif,00037231.tif,1,BFT SCHOOL,4677,0337,1,0,0,0,0,0,ORIGINAL,194,0,,2011-033702
03,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,1,mdjl1208.tif,00037233.tif,0,YFT,4711,0337,1,4,4,0,0,0,ORIGINAL,195,0,,2011-033703
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037302.tif,0,DOLPHIN,1050,0339,1,1,0,0,0,0,ORIGINAL,196,0,,2011-033901
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037302.tif,1,DUSKY SHARK,4841,0339,2,0,0,0,0,0,ORIGINAL,197,0,,2011-033901
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037305.tif,0,DOLPHIN,1050,0339,1,6,0,0,0,0,ORIGINAL,198,0,,2011-033903
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037309.tif,1,WHITE MARLIN,2161,0339,1,0,0,0,0,0,ORIGINAL,199,0,,2011-033906
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037311.tif,0,DOLPHIN,1050,0339,1,1,0,0,0,0,ORIGINAL,200,0,,2011-033907
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037313.tif,2,SKIPJACK TUNA,4661,0339,2,0,0,0,0,0,ORIGINAL,201,0,,2011-033908
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037313.tif,6,YFT,4711,0339,1,4,0,0,0,0,ORIGINAL,202,0,,2011-033908
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037315.tif,0,DOLPHIN,1050,0339,2,1,0,0,0,0,ORIGINAL,203,0,,2011-033909
03,6447,4,3,2011,07,01,0470856,0,0,24,0,2110,2,mdjl2110.tif,00037315.tif,3,YFT,4711,0339,1,11,0,0,0,0,ORIGINAL,204,0,,2011-033909
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037317.tif,0,DOLPHIN,1050,0339,1,1,0,0,0,0,ORIGINAL,205,0,,2011-033910
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037319.tif,0,YFT,4711,0339,1,3,0,0,0,0,ORIGINAL,206,0,,2011-033911
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037321.tif,0,DOLPHIN,1050,0339,3,1,0,0,0,0,ORIGINAL,207,0,,2011-033912
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037321.tif,1,WHITE MARLIN,2161,0339,1,0,0,0,0,0,ORIGINAL,208,0,,2011-033912
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037321.tif,0,BFT SCHOOL,4677,0339,2,1,0,0,0,0,ORIGINAL,209,0,,2011-033912
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037321.tif,0,YFT,4711,0339,4,2,0,0,0,0,ORIGINAL,210,0,,2011-033912
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037323.tif,2,WHITE MARLIN,2161,0339,1,0,0,0,0,0,ORIGINAL,211,0,,2011-033913
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037323.tif,12,YFT,4711,0339,2,0,0,0,0,0,ORIGINAL,212,0,,2011-033913
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037325.tif,2,WHITE MARLIN,2161,0339,1,0,0,0,0,0,ORIGINAL,213,0,,2011-033914
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037325.tif,0,YFT,4711,0339,2,1,0,0,0,0,ORIGINAL,214,0,,2011-033914
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037327.tif,1,WHITE MARLIN,2161,0339,1,0,0,0,0,0,ORIGINAL,215,0,,2011-033915
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037327.tif,12,YFT,4711,0339,2,0,0,0,0,0,ORIGINAL,216,0,,2011-033915
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037329.tif,1,DOLPHIN,1050,0339,2,3,0,0,0,0,ORIGINAL,217,0,,2011-033916
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037329.tif,6,YFT,4711,0339,1,8,0,0,0,0,ORIGINAL,218,0,,2011-033916
03,6447,4,3,2011,07,01,0470856,1,0,24,1,2110,2,mdjl2110.tif,00037331.tif,2,DOLPHIN,1050,0339,3,0,0,0,0,0,ORIGINAL,219,0,,2011-033917
03,6447,4,3,2011,07,01,0470856,1,0,24,1,2110,2,mdjl2110.tif,00037331.tif,2,WHITE MARLIN,2161,0339,2,0,0,0,0,0,ORIGINAL,220,0,,2011-033917
03,6447,4,3,2011,07,01,0470856,1,0,24,1,2110,2,mdjl2110.tif,00037331.tif,2,YFT,4711,0339,1,4,0,0,0,0,ORIGINAL,221,0,,2011-033917
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037333.tif,0,TILEFISH,4470,0339,2,15,0,0,0,0,ORIGINAL,222,0,,2011-033918
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037333.tif,0,SKIPJACK TUNA,4661,0339,1,3,0,0,0,0,ORIGINAL,223,0,,2011-033918
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037335.tif,0,DOLPHIN,1050,0339,3,1,0,0,0,0,ORIGINAL,224,0,,2011-033919
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037335.tif,1,SKIPJACK TUNA,4661,0339,2,0,0,0,0,0,ORIGINAL,225,0,,2011-033919
03,6447,4,3,2011,07,01,0470856,0,0,24,1,2110,2,mdjl2110.tif,00037335.tif,16,YFT,4711,0339,1,4,0,0,0,0,ORIGINAL,226,0,,2011-033919
03,6447,4,3,2011,07,01,0470856,0,0,24,2,2110,2,mdjl2110.tif,00037337.tif,0,DOLPHIN,1050,0339,2,6,0,0,0,0,ORIGINAL,227,0,,2011-033920
03,6447,4,3,2011,07,01,0470856,0,0,24,2,2110,2,mdjl2110.tif,00037337.tif,0,SKIPJACK TUNA,4661,0339,3,4,0,0,0,0,ORIGINAL,228,0,,2011-033920
03,6447,4,3,2011,07,01,0470856,0,0,24,2,2110,2,mdjl2110.tif,00037337.tif,0,YFT,4711,0339,1,3,0,0,0,0,ORIGINAL,229,0,,2011-033920
03,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037343.tif,4,YFT,4711,0341,1,3,3,0,0,0,ORIGINAL,230,0,,2011-034101
03,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037345.tif,0,DOLPHIN,1050,0341,2,2,2,0,0,0,ORIGINAL,231,0,,2011-034102
03,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037345.tif,10,YFT,4711,0341,1,1,1,0,0,0,ORIGINAL,232,0,,2011-034102
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037375.tif,1,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,233,0,,2011-034201
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037377.tif,1,YFT,4711,0342,1,0,0,0,0,0,ORIGINAL,234,0,,2011-034202
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037379.tif,0,DOLPHIN,1050,0342,2,2,0,0,0,0,ORIGINAL,235,0,,2011-034203
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037379.tif,1,SKIPJACK TUNA,4661,0342,3,0,0,0,0,0,ORIGINAL,236,0,,2011-034203
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037379.tif,0,YFT,4711,0342,1,1,0,0,0,0,ORIGINAL,237,0,,2011-034203
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037381.tif,0,DOLPHIN,1050,0342,2,6,4,0,0,0,ORIGINAL,238,0,,2011-034204
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037381.tif,0,YFT,4711,0342,1,1,0,0,0,0,ORIGINAL,239,0,,2011-034204
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037383.tif,0,DOLPHIN,1050,0342,3,1,0,0,0,0,ORIGINAL,240,0,,2011-034205
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037383.tif,0,SKIPJACK TUNA,4661,0342,2,1,0,0,0,0,ORIGINAL,241,0,,2011-034205
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037383.tif,1,YFT,4711,0342,1,3,0,0,0,0,ORIGINAL,242,0,,2011-034205
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037385.tif,0,YFT,4711,0342,1,2,0,0,0,0,ORIGINAL,243,0,,2011-034206
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,1,mdjl1101.tif,00037388.tif,0,DOLPHIN,1050,0342,2,1,0,0,0,0,ORIGINAL,244,0,,2011-034208
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,1,mdjl1101.tif,00037388.tif,0,BFT SCHOOL,4677,0342,1,1,1,0,0,0,ORIGINAL,245,0,,2011-034208
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,1,mdjl1101.tif,00037388.tif,1,YFT,4711,0342,3,2,2,0,0,0,ORIGINAL,246,0,,2011-034208
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037390.tif,1,WHITE MARLIN,2161,0342,2,0,0,0,0,0,ORIGINAL,247,0,,2011-034209
03,6447,5,1,2011,07,02,0471493,0,0,24,0,1101,2,mdjl1101.tif,00037390.tif,0,YFT,4711,0342,1,4,0,0,0,0,ORIGINAL,248,0,,2011-034209
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037392.tif,0,YFT,4711,0342,1,1,0,0,0,0,ORIGINAL,249,0,,2011-034210
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037394.tif,1,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,250,0,,2011-034211
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037396.tif,0,DOLPHIN,1050,0342,3,1,0,0,0,0,ORIGINAL,251,0,,2011-034212
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037396.tif,1,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,252,0,,2011-034212
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037396.tif,3,YFT,4711,0342,2,0,0,0,0,0,ORIGINAL,253,0,,2011-034212
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037399.tif,2,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,254,0,,2011-034214
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037399.tif,0,SKIPJACK TUNA,4661,0342,3,1,0,0,0,0,ORIGINAL,255,0,,2011-034214
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037399.tif,0,YFT,4711,0342,2,4,0,0,0,0,ORIGINAL,256,0,,2011-034214
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037401.tif,0,DOLPHIN,1050,0342,2,2,0,0,0,0,ORIGINAL,257,0,,2011-034215
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037401.tif,2,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,258,0,,2011-034215
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037401.tif,1,YFT,4711,0342,3,1,0,0,0,0,ORIGINAL,259,0,,2011-034215
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037403.tif,0,DOLPHIN,1050,0342,2,1,0,0,0,0,ORIGINAL,260,0,,2011-034216
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037403.tif,3,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,261,0,,2011-034216
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037405.tif,0,DOLPHIN,1050,0342,1,1,0,0,0,0,ORIGINAL,262,0,,2011-034217
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,1,mdjl1101.tif,00037407.tif,0,DOLPHIN,1050,0342,3,3,3,0,0,0,ORIGINAL,263,0,,2011-034218
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,1,mdjl1101.tif,00037407.tif,0,BFT LARGE SCHOO,4678,0342,1,1,1,0,0,0,ORIGINAL,264,0,,2011-034218
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,1,mdjl1101.tif,00037407.tif,1,YFT,4711,0342,2,0,0,0,0,0,ORIGINAL,265,0,,2011-034218
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037409.tif,1,WHITE MARLIN,2161,0342,2,0,0,0,0,0,ORIGINAL,266,0,,2011-034219
03,6447,5,1,2011,07,02,0471493,0,0,24,1,1101,2,mdjl1101.tif,00037409.tif,0,YFT,4711,0342,1,1,0,0,0,0,ORIGINAL,267,0,,2011-034219
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037411.tif,0,DOLPHIN,1050,0342,2,1,0,0,0,0,ORIGINAL,268,0,,2011-034220
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037411.tif,3,YFT,4711,0342,1,2,0,0,0,0,ORIGINAL,269,0,,2011-034220
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037413.tif,3,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,270,0,,2011-034221
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037413.tif,4,SKIPJACK TUNA,4661,0342,2,0,0,0,0,0,ORIGINAL,271,0,,2011-034221
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037415.tif,3,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,272,0,,2011-034222
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037415.tif,2,YFT,4711,0342,2,0,0,0,0,0,ORIGINAL,273,0,,2011-034222
03,6447,5,1,2011,07,02,0471493,1,1,24,2,1101,2,mdjl1101.tif,00037417.tif,0,DOLPHIN,1050,0342,3,3,0,0,0,0,ORIGINAL,274,0,,2011-034223
03,6447,5,1,2011,07,02,0471493,1,1,24,2,1101,2,mdjl1101.tif,00037417.tif,1,WHITE MARLIN,2161,0342,2,0,0,0,0,0,ORIGINAL,275,0,,2011-034223
03,6447,5,1,2011,07,02,0471493,1,1,24,2,1101,2,mdjl1101.tif,00037417.tif,22,YFT,4711,0342,1,3,0,0,0,0,ORIGINAL,276,0,,2011-034223
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037419.tif,1,WHITE MARLIN,2161,0342,1,0,0,0,0,0,ORIGINAL,277,0,,2011-034224
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037419.tif,6,YFT,4711,0342,2,7,0,0,0,0,ORIGINAL,278,0,,2011-034224
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037421.tif,1,WHITE MARLIN,2161,0342,3,0,0,0,0,0,ORIGINAL,279,0,,2011-034225
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037421.tif,3,SKIPJACK TUNA,4661,0342,2,0,0,0,0,0,ORIGINAL,280,0,,2011-034225
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037421.tif,20,YFT,4711,0342,1,5,0,0,0,0,ORIGINAL,281,0,,2011-034225
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037423.tif,0,DOLPHIN,1050,0342,3,1,0,0,0,0,ORIGINAL,282,0,,2011-034226
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037423.tif,1,BLUE MARLIN,2171,0342,4,0,0,0,0,0,ORIGINAL,283,0,,2011-034226
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037423.tif,15,SKIPJACK TUNA,4661,0342,2,0,0,0,0,0,ORIGINAL,284,0,,2011-034226
03,6447,5,1,2011,07,02,0471493,0,0,24,2,1101,2,mdjl1101.tif,00037423.tif,20,YFT,4711,0342,1,2,0,0,0,0,ORIGINAL,285,0,,2011-034226
04,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037820.tif,0,BFT LARGE SCHOO,4678,0405,1,1,1,0,0,0,ORIGINAL,286,0,,2011-040501
04,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037820.tif,3,YFT,4711,0405,2,4,4,0,0,0,ORIGINAL,287,0,,2011-040501
