tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,batch,month,day,intdate,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
03,6,25,MA,6,0,6,6,STELLWAGEN BANK SW,7424,25,1820,2201,0218,8,1,2,1,3,1,1820,4677,9996,2,2,5,7,0,1,0,1,0,0,0,4,4210,7015,12,110,98,2,2,1,majl2201.tif,00049033.tif,2012,0,0,0,ORIGINAL,0396,07,02,19176,0230218,023,2,574,0,,Y,1,,2012-039603
03,6,25,MA,6,0,6,6,STELLWAGEN BANK SW,7424,25,1804,2201,0784,8,1,2,1,3,2,1804,4677,9996,2,2,6,7,0,1,0,1,0,0,0,4,4210,7015,5,170,68,2,2,2,majl2201.tif,00049035.tif,2012,0,0,0,ORIGINAL,0396,07,02,19176,0230784,023,2,575,0,,Y,2,,2012-039604
03,6,25,MA,6,0,6,6,BC BUOY,7404,25,1520,2208,0392,4,1,1,2,3,7,1300,4671,9996,2,2,3,3,0,1,0,1,0,0,0,3,4116,6917,8,250,65,2,1,2,majl2208.tif,00049023.tif,2012,0,1,0,ORIGINAL,0398,07,02,19176,0010392,001,2,579,0,,Y,2,,2012-039801
04,6,25,MA,6,0,6,6,CRAB LEDGE,7424,25,1434,2210,0213,9,1,2,2,3,2,1100,4671,9996,2,2,4,6,0,1,0,1,0,0,0,4,4138,6940,5,125,63,2,2,1,majl2210.tif,00049046.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0230213,023,2,586,0,,Y,2,,2012-040001
04,6,25,MA,6,0,6,DRIFTING,CRAB LEDGE,7424,25,1455,2210,9038,9,1,1,2,1,2,1450,4671,9996,2,1,2,10,1,0,0,0,0,0,1,2,4138,6940,6,125,71,2,1,2,majl2210.tif,00049048.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0239038,023,2,585,0,,Y,2,,2012-040002
04,6,25,MA,6,0,6,6,WILDCAT,7424,25,1510,2210,0229,9,1,1,2,2,2,1500,4671,9996,2,2,5,6,0,1,0,1,0,0,0,3,9998,9998,35,600,69,2,1,2,majl2210.tif,00049049.tif,2012,1,0,0,ORIGINAL,0400,07,06,19180,0230229,023,2,588,0,,Y,2,,2012-040003
04,6,25,MA,6,0,6,6,STELLWAGEN BANK SW,7424,25,1530,2210,9038,9,1,2,2,3,2,1530,4677,4678,2,2,6,7,0,1,0,1,0,0,0,6,4210,7015,24,100,69,2,1,1,majl2210.tif,00049050.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0239038,023,2,583,0,,Y,2,,2012-040004
04,6,25,MA,6,0,6,6,STELLWAGEN BANK SW,7424,25,1530,2210,9038,9,1,2,1,3,2,1530,4677,4678,2,2,4,8,0,1,0,1,0,0,0,2,4210,7015,7,180,65,2,1,1,majl2210.tif,00049052.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0239038,023,2,584,0,,Y,2,,2012-040005
04,6,25,MA,6,0,6,6,STELLWAGEN BANK SW,7424,25,1535,2210,9038,9,1,2,1,3,2,1530,4671,4677,2,2,5,2,0,1,0,1,0,0,0,3,4210,7015,2,130,65,2,1,2,majl2210.tif,00049054.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0239038,023,2,589,0,,Y,2,,2012-040006
04,6,25,MA,6,0,6,6,SE STELLWAGEN,7424,25,1545,2210,9038,9,1,1,2,1,2,1545,4671,9996,2,2,4,6,0,1,0,1,0,0,0,2,4216,7017,40,600,98,2,1,1,majl2210.tif,00049055.tif,2012,1,0,0,ORIGINAL,0400,07,06,19180,0239038,023,2,587,0,,Y,2,,2012-040007
04,6,25,MA,6,0,6,6,SW,7424,25,1645,2210,9038,9,1,2,1,3,2,1645,4677,4678,2,2,3,2,0,1,0,1,0,0,0,5,9998,9998,8,180,98,1,1,1,majl2210.tif,00049057.tif,2012,0,1,0,ORIGINAL,0400,07,06,19180,0239038,023,2,582,0,,Y,2,,2012-040008
04,6,25,MA,6,0,6,6,MIDBANK STELLWAGEN,7424,25,1715,2210,0229,9,1,1,2,1,7,1715,4671,9996,2,2,4,6,0,1,0,1,0,0,0,3,4216,7017,25,180,68,2,1,2,majl2210.tif,00049059.tif,2012,0,1,0,ORIGINAL,0400,07,06,19180,0230229,023,2,580,0,,Y,2,,2012-040009
04,6,25,MA,6,1,6,6,MIDBANK STELLWAGEN,7424,25,1720,2210,0229,9,1,1,2,1,2,1715,4671,9996,2,2,3,8,0,1,1,1,0,0,0,2,4216,7017,42,700,98,2,1,2,majl2210.tif,00049060.tif,2012,0,0,0,ORIGINAL,0400,07,06,19180,0230229,023,2,581,0,,Y,2,,2012-040010
04,6,24,MD,6,0,6,6,HOT DOG,6478,24,1637,1101,0022,2,1,2,2,3,7,1620,4711,9996,2,2,11,8,0,1,1,1,0,0,0,3,3806,7417,40,180,72,2,1,1,mdjl1101.tif,00049038.tif,2012,0,1,0,ORIGINAL,0401,07,01,19175,0470022,047,7,229,0,,Y,1,,2012-040101
04,6,24,MD,6,0,6,GIGING,HOT DOG,6478,24,1700,1101,0022,2,1,1,2,2,1,1650,4711,9996,2,1,9,8,0,1,0,1,0,0,1,2,3806,7417,40,120,74,2,1,1,mdjl1101.tif,00049040.tif,2012,0,0,0,ORIGINAL,0401,07,01,19175,0470022,047,7,230,0,,Y,2,,2012-040102
04,6,24,MD,6,0,6,6,HOT DOG,6478,24,1740,1101,0022,2,1,1,2,2,7,1730,4711,4672,2,2,7,8,0,1,1,1,0,0,0,3,3806,7417,40,200,78,2,1,1,mdjl1101.tif,00049042.tif,2012,0,1,0,ORIGINAL,0401,07,01,19175,0470022,047,7,228,0,,Y,2,,2012-040103
04,6,25,MA,6,0,6,6,BALTIMORE CANYON,6555,24,1610,1102,0856,4,3,7,2,2,2,1609,4711,1050,2,2,8,7,0,0,1,1,0,0,0,2,3820,7345,60,500,77,2,1,1,mdjl1102.tif,00049063.tif,2012,0,1,0,ORIGINAL,0402,07,01,19175,0470856,047,7,232,0,,Y,1,,2012-040201
04,6,24,MD,6,0,6,6,HOT DOG,6555,24,1714,1102,0856,4,3,1,2,2,1,1712,4711,1050,2,2,8,8,0,0,1,1,0,0,0,3,3806,7417,50,120,77,2,1,1,mdjl1102.tif,00049065.tif,2012,1,0,0,ORIGINAL,0402,07,01,19175,0470856,047,7,233,0,,Y,2,,2012-040202
04,6,24,MD,6,0,6,6,HOT DOG,6555,24,1719,1102,0856,4,3,1,2,2,1,1715,4656,9996,2,2,7,7,0,0,1,1,0,0,0,6,3806,7417,50,140,75,2,1,2,mdjl1102.tif,00049067.tif,2012,0,0,0,ORIGINAL,0402,07,01,19175,0470856,047,7,234,0,,Y,2,,2012-040203
04,6300,24,MD,CANYON KICKOFF,0,6,6,HOT DOG,6555,24,1739,1102,0856,4,3,1,2,2,1,1735,4656,9996,1,12,5,8,0,1,1,1,0,0,0,2,3806,7417,60,260,77,2,1,1,mdjl1102.tif,00049068.tif,2012,0,1,0,ORIGINAL,0402,07,01,19175,0470856,047,7,1028,0,,Y,2,,2012-040204
04,6,24,MD,6,0,6,6,HOT DOG,6555,24,1807,1102,0856,4,3,1,2,2,1,1805,4711,4678,2,2,6,8,0,1,0,1,0,0,0,3,3806,7417,56,126,75,1,1,1,mdjl1102.tif,00049070.tif,2012,0,0,0,ORIGINAL,0402,07,01,19175,0470856,047,7,231,0,,Y,2,,2012-040205
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6555,24,1840,1102,0856,4,3,1,2,8,6,1835,4711,3551,2,2,6,7,0,1,0,1,0,0,0,4,3752,7406,67,2000,70,1,1,2,mdjl1102.tif,00049072.tif,2012,0,0,0,ORIGINAL,0402,07,01,19175,0470856,047,7,235,0,,N,2,,2012-040206
04,6,24,MD,6,0,6,DRIFTING,AFRICAN QUEEN,6936,24,1615,1103,0856,4,3,1,2,2,1,1615,3591,9996,2,12,7,5,1,0,1,0,1,1,1,2,9998,9998,14,60,80,2,1,1,mdjl1103.tif,00049075.tif,2012,0,0,0,ORIGINAL,0403,07,07,19181,0470856,047,7,238,0,,Y,2,,2012-040301
04,6,10,DE,6,0,6,6,MASSEYS CANYON,6936,24,1630,1103,0856,4,3,1,2,2,1,1630,4670,4711,2,1,5,8,0,0,1,0,0,1,0,2,3825,7420,42,135,98,2,1,1,mdjl1103.tif,00049077.tif,2012,0,0,0,ORIGINAL,0403,07,07,19181,0470856,047,7,239,0,,Y,2,,2012-040302
04,6,24,MD,6,0,6,DRIFTING,HOT DOG,6936,24,1645,1103,0856,4,3,1,2,2,1,1645,4670,1050,2,1,4,6,0,0,1,0,0,1,1,2,3806,7417,40,125,98,2,1,1,mdjl1103.tif,00049079.tif,2012,0,0,0,ORIGINAL,0403,07,07,19181,0470856,047,7,237,0,,Y,2,,2012-040303
04,6,24,MD,6,0,6,6,30 FATHOM LINE,6936,24,1720,1103,0856,4,3,1,2,2,1,1720,4711,9996,2,2,12,5,0,1,1,1,0,0,0,2,9998,9998,45,180,76,2,1,1,mdjl1103.tif,00049081.tif,2012,0,0,0,ORIGINAL,0403,07,07,19181,0470856,047,7,236,0,,Y,2,,2012-040304
04,6,24,MD,6,0,6,6,BALTIMORE CANYON,6936,24,1740,1103,0856,4,3,1,2,2,1,1740,4656,9996,2,2,9,8,0,0,1,1,0,0,0,4,3820,7345,60,366,75,1,1,2,mdjl1103.tif,00049083.tif,2012,0,0,0,ORIGINAL,0403,07,07,19181,0470856,047,7,240,0,,Y,2,,2012-040305
04,6,12,FL,6,0,6,6,BALTIMORE CANYON,6936,24,1615,1108,1493,5,1,2,1,3,6,1610,7777,9996,2,12,8,8,0,0,1,1,0,0,0,6,3820,7345,55,300,70,1,1,1,mdjl1108.tif,00049102.tif,2012,0,1,0,ORIGINAL,0404,07,01,19175,0471493,047,7,273,0,,N,1,,2012-040401
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,6936,24,1700,1108,1493,5,1,2,1,3,1,1650,4656,9996,2,2,12,7,0,1,1,1,0,0,0,5,3727,7427,50,300,78,1,1,1,mdjl1108.tif,00049104.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,271,0,,Y,1,,2012-040402
04,6300,24,MD,CANYON KICKOFF,0,6,6,WASHINGTON CANYON,6936,24,1735,1108,1493,5,1,1,2,2,1,1720,7777,9996,1,12,8,7,0,1,1,1,0,0,0,4,3727,7427,55,1200,75,1,2,1,mdjl1108.tif,00049106.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,1032,0,,Y,1,,2012-040403
04,6300,24,MD,CANYON KICKOFF,0,6,6,WASHINGTON CANYON,6936,24,1750,1108,1493,5,1,2,2,3,1,1730,4656,9996,1,1,6,7,0,1,1,1,0,0,0,3,3727,7427,57,900,77,1,1,2,mdjl1108.tif,00049108.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,1031,0,,Y,2,,2012-040404
04,6300,10,DE,CANYON KICKOFF,0,6,6,WASHINGTON CANYON,6936,24,1800,1108,1493,5,1,1,1,2,1,1730,4656,9996,1,1,9,7,0,1,1,1,0,0,0,6,3727,7427,65,600,76,1,1,1,mdjl1108.tif,00049109.tif,2012,0,1,0,ORIGINAL,0404,07,01,19175,0471493,047,7,1029,0,,Y,2,,2012-040405
04,6300,24,MD,CANYON KICKOFF,0,6,6,BALTIMORE CANYON,6936,24,1810,1108,1493,5,1,1,2,2,1,1745,4656,2161,1,12,7,7,0,1,1,1,0,0,0,6,3820,7345,56,300,76,2,1,1,mdjl1108.tif,00049111.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,1030,0,,Y,1,,2012-040406
04,6,37,NC,6,0,6,6,BALTIMORE CANYON,6936,24,1845,1108,1493,5,1,2,1,3,1,1810,4656,9996,2,2,12,8,0,1,1,1,0,0,0,6,3814,7350,58,600,78,2,1,1,mdjl1108.tif,00049113.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,272,0,,Y,2,,2012-040407
04,6,24,MD,6,0,6,6,SPENCER CANYON,6936,24,1855,1108,1493,5,1,2,2,3,1,1820,4656,9996,2,2,2,7,0,1,1,1,0,0,0,7,9998,9998,85,200,75,1,2,1,mdjl1108.tif,00049115.tif,2012,0,0,0,ORIGINAL,0404,07,01,19175,0471493,047,7,270,1,Q23;,Y,2,,2012-040408
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6936,24,1645,1109,1493,5,1,2,2,3,1,1630,4656,2161,2,2,6,6,0,1,1,1,0,0,0,4,3752,7406,55,300,76,1,1,1,mdjl1109.tif,00049086.tif,2012,0,0,0,ORIGINAL,0405,07,04,19178,0471493,047,7,275,0,,Y,1,,2012-040501
04,6,24,MD,6,0,6,6,HOT DOG,6936,24,1700,1109,1493,5,1,1,2,2,1,1630,4677,1050,2,2,7,6,0,1,1,1,0,0,0,4,3806,7417,40,140,74,1,1,1,mdjl1109.tif,00049088.tif,2012,0,0,0,ORIGINAL,0405,07,04,19178,0471493,047,7,277,0,,Y,2,,2012-040502
04,6,12,FL,6,0,6,6,POOR MANS CANYON,6936,24,1710,1109,1493,5,1,2,1,3,6,1630,7777,9996,2,12,10,8,0,1,1,1,0,0,0,8,3752,7406,55,500,70,1,1,1,mdjl1109.tif,00049090.tif,2012,0,1,0,ORIGINAL,0405,07,04,19178,0471493,047,7,280,0,,N,2,,2012-040503
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6936,24,1720,1109,1493,5,1,1,2,2,1,1700,4656,2161,2,12,6,7,0,1,1,1,0,0,0,6,3752,7406,62,600,74,2,1,1,mdjl1109.tif,00049092.tif,2012,0,0,0,ORIGINAL,0405,07,04,19178,0471493,047,7,279,0,,Y,1,,2012-040504
04,6,37,NC,6,0,6,6,POOR MANS CANYON,6936,24,1740,1109,1493,5,1,2,1,3,1,1700,4656,9996,2,12,12,8,0,1,1,1,0,0,0,6,3752,7406,55,360,72,1,1,1,mdjl1109.tif,00049094.tif,2012,0,0,0,ORIGINAL,0405,07,04,19178,0471493,047,7,276,0,,Y,2,,2012-040505
04,6,10,DE,6,0,6,6,POOR MANS CANYON,6936,24,1750,1109,1493,5,1,2,1,2,1,1700,7777,9996,2,12,12,8,0,1,1,1,0,0,0,6,3752,7406,55,360,72,2,1,1,mdjl1109.tif,00049096.tif,2012,0,1,0,ORIGINAL,0405,07,04,19178,0471493,047,7,274,0,,Y,2,,2012-040506
04,6,37,NC,6,0,6,6,POOR MANS CANYON,6936,24,1815,1109,1493,5,1,2,1,3,1,1730,4711,9996,2,2,12,10,0,0,1,1,0,0,0,6,3752,7406,53,360,75,1,1,1,mdjl1109.tif,00049098.tif,2012,0,0,0,ORIGINAL,0405,07,04,19178,0471493,047,7,278,0,,Y,1,,2012-040507
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6447,24,1601,1110,0938,7,1,2,1,3,1,1545,4678,4677,2,1,4,4,0,0,1,0,0,1,0,3,3752,7406,45,200,98,2,1,1,mdjl1110.tif,00049129.tif,2012,0,0,0,ORIGINAL,0406,07,04,19178,0470938,047,7,281,0,,Y,1,,2012-040601
04,6,24,MD,6,0,6,6,BALTIMORE CANYON 100 FATHOM,6447,24,1648,1110,0938,7,1,2,1,3,1,1630,4711,9996,2,2,10,8,0,1,1,1,0,0,0,6,3814,7350,60,1800,74,1,2,1,mdjl1110.tif,00049131.tif,2012,0,0,0,ORIGINAL,0406,07,04,19178,0470938,047,7,284,0,,N,2,,2012-040602
04,6,10,DE,6,0,6,6,HOT DOG,6447,24,1655,1110,0938,7,1,2,2,3,1,1630,4678,4711,2,1,11,8,0,1,1,1,0,1,0,2,3806,7417,40,200,75,2,2,1,mdjl1110.tif,00049133.tif,2012,0,0,0,ORIGINAL,0406,07,04,19178,0470938,047,7,285,0,,Y,1,,2012-040603
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6447,24,1726,1110,0938,7,1,1,2,2,1,1700,4711,9996,2,2,8,7,0,1,1,1,0,0,0,4,3752,7406,53,372,74,2,1,1,mdjl1110.tif,00049135.tif,2012,0,0,0,ORIGINAL,0406,07,04,19178,0470938,047,7,282,0,,Y,2,,2012-040604
04,6,24,MD,6,0,6,6,HOT DOG,6447,24,1745,1110,0938,7,1,2,1,3,1,1730,4656,9996,2,12,7,7,0,1,1,1,0,1,0,6,3806,7417,43,200,75,2,2,1,mdjl1110.tif,00049137.tif,2012,1,0,0,ORIGINAL,0406,07,04,19178,0470938,047,7,283,0,,Y,2,,2012-040605
04,6,24,MD,6,0,6,6,POOR MANS CANYON,6783,24,1603,1111,0938,7,1,2,1,3,1,1515,4670,9996,2,1,5,5,0,0,1,0,0,1,0,5,3752,7406,40,135,82,1,2,1,mdjl1111.tif,00049119.tif,2012,0,0,0,ORIGINAL,0407,07,08,19182,0470938,047,7,286,0,,Y,2,,2012-040701
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,6783,24,1704,1111,0938,7,1,2,1,3,7,1645,4656,9996,2,2,8,8,0,1,1,1,0,0,0,3,3727,7427,60,400,80,1,2,1,mdjl1111.tif,00049121.tif,2012,0,1,0,ORIGINAL,0407,07,08,19182,0470938,047,7,289,0,,N,1,,2012-040702
04,6,24,MD,6,0,6,6,HOT DOG,6783,24,1723,1111,0938,7,1,2,2,3,1,1717,4656,9996,2,12,8,9,0,1,1,1,0,1,0,5,3806,7417,43,180,75,2,2,1,mdjl1111.tif,00049123.tif,2012,0,0,0,ORIGINAL,0407,07,08,19182,0470938,047,7,287,0,,Y,1,,2012-040703
04,6,24,MD,6,0,6,6,HOT DOG,6783,24,1758,1111,0938,7,1,1,2,2,1,1735,4670,9996,2,1,5,9,0,0,1,0,0,1,0,6,3806,7417,44,120,80,2,1,1,mdjl1111.tif,00049125.tif,2012,0,0,0,ORIGINAL,0407,07,08,19182,0470938,047,7,288,0,,Y,1,,2012-040704
04,6300,24,MD,CANYON KICKOFF,0,6,6,POOR MANS CANYON,6447,24,1659,1201,0853,3,1,1,2,2,1,1650,1050,4711,1,12,10,7,0,1,1,1,0,0,0,4,3752,7406,68,3600,77,2,1,2,mdjl1201.tif,00049358.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,1034,0,,Y,2,,2012-040801
04,6,24,MD,6,0,6,6,HOT DOG,6447,24,1708,1201,0853,3,1,2,1,3,1,1700,4711,1050,2,2,10,8,0,1,1,1,0,0,0,6,3806,7417,52,330,77,1,1,1,mdjl1201.tif,00049359.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,297,0,,Y,2,,2012-040802
04,6,10,DE,6,0,6,6,WASHINGTON CANYON,6447,24,1736,1201,0853,3,1,2,1,3,1,1715,4711,9996,2,2,10,8,0,1,1,1,0,0,0,6,3727,7427,62,3000,76,2,2,1,mdjl1201.tif,00049361.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,294,0,,Y,2,,2012-040803
04,6300,24,MD,CANYON KICKOFF,0,6,6,BALTIMORE CANYON,6447,24,1739,1201,0853,3,1,2,1,3,1,1720,7777,4656,1,1,7,7,0,1,1,1,0,0,0,4,3820,7345,55,360,76,2,1,2,mdjl1201.tif,00049363.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,1033,0,,Y,2,,2012-040804
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,6447,24,1750,1201,0853,3,1,2,1,3,1,1730,4691,9996,2,2,8,8,0,1,1,1,0,0,0,6,3727,7427,57,1200,78,2,2,1,mdjl1201.tif,00049364.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,295,0,,Y,2,,2012-040805
04,6,10,DE,6,0,6,6,BALTIMORE CANYON,6447,24,1757,1201,0853,3,1,1,2,2,1,1750,4711,9996,2,2,8,8,0,1,1,1,0,0,0,6,3820,7345,65,350,75,2,2,1,mdjl1201.tif,00049366.tif,2012,0,1,0,ORIGINAL,0408,07,01,19175,0470853,047,7,293,0,,Y,1,,2012-040806
04,6,24,MD,6,0,6,6,HOT DOG,6447,24,1805,1201,0853,3,1,1,2,2,1,1730,4711,4678,2,2,9,9,0,1,1,1,0,0,0,3,3806,7417,35,210,77,2,1,1,mdjl1201.tif,00049368.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,296,0,,Y,2,,2012-040807
04,6,24,MD,6,0,6,6,GREAT GULL,6447,24,1827,1201,0853,3,1,2,1,3,1,1800,3591,9996,2,12,4,5,0,0,1,0,1,0,0,2,9998,9998,5,70,98,2,1,1,mdjl1201.tif,00049370.tif,2012,0,1,0,ORIGINAL,0408,07,01,19175,0470853,047,7,291,0,,Y,2,,2012-040808
04,6,24,MD,6,0,6,6,BALTIMORE CANYON,6447,24,1911,1201,0853,3,1,1,2,2,6,1900,4711,2161,2,12,8,8,0,0,1,1,0,0,0,4,3814,7350,58,850,73,2,1,1,mdjl1201.tif,00049372.tif,2012,0,1,0,ORIGINAL,0408,07,01,19175,0470853,047,7,298,0,,N,1,,2012-040809
04,6,24,MD,6,1,6,6,WASHINGTON CANYON,6447,24,1923,1201,0853,3,1,2,1,3,1,1915,4691,9996,2,2,8,10,0,0,1,1,0,0,0,6,3721,7427,58,1200,78,2,2,1,mdjl1201.tif,00049374.tif,2012,0,0,0,ORIGINAL,0408,07,01,19175,0470853,047,7,292,0,,Y,1,,2012-040810
04,6,24,MD,6,0,6,6,HOT DOG,7379,24,1545,1206,0853,3,1,2,1,3,1,1530,4711,9996,2,1,4,6,0,0,1,1,0,0,0,6,3806,7417,42,120,78,2,1,1,mdjl1206.tif,00049141.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,317,0,,Y,1,,2012-040901
04,6,24,MD,6,0,6,6,HOT DOG,7379,24,1630,1206,0853,3,1,2,1,3,1,1600,4711,9996,2,12,7,6,0,1,1,1,0,0,0,6,3806,7417,50,260,76,1,1,1,mdjl1206.tif,00049143.tif,2012,1,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,322,0,,Y,1,,2012-040902
04,6,24,MD,6,0,6,6,HOT DOG,7379,24,1645,1206,0853,3,1,2,1,3,1,1610,4711,9996,2,2,13,8,0,0,1,1,0,0,0,6,3806,7417,48,430,77,2,1,1,mdjl1206.tif,00049145.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,324,1,Q19;,Y,2,,2012-040903
04,6,24,MD,6,0,6,6,WAHGINTON CANYON,7379,24,1700,1206,0853,3,1,2,1,3,1,1615,4691,9996,2,2,7,7,0,1,1,1,0,0,0,5,3727,7427,62,600,80,2,1,1,mdjl1206.tif,00049147.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,320,0,,Y,1,,2012-040904
04,6,24,MD,6,0,6,6,BALTIMORE CANYON,7379,24,1715,1206,0853,3,1,2,1,3,1,1645,4711,9996,2,2,11,10,0,1,1,1,0,0,0,6,3814,7350,50,600,79,2,2,1,mdjl1206.tif,00049149.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,325,0,,Y,2,,2012-040905
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,24,1735,1206,0853,3,1,1,2,2,1,1650,4711,9996,2,2,9,9,0,0,1,0,1,1,0,8,3727,7427,60,600,80,1,1,1,mdjl1206.tif,00049151.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,328,0,,Y,2,,2012-040906
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,24,1750,1206,0853,3,1,2,1,3,1,1645,4711,9996,2,2,11,11,0,1,1,1,0,0,0,6,3727,7427,60,1800,78,1,2,1,mdjl1206.tif,00049153.tif,2012,0,1,0,ORIGINAL,0409,07,07,19181,0470853,047,7,319,0,,Y,2,,2012-040907
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,24,1810,1206,0853,3,1,2,1,3,7,1700,4711,9996,2,2,8,8,0,1,1,1,0,0,0,6,3727,7424,60,600,79,1,1,1,mdjl1206.tif,00049155.tif,2012,0,1,0,ORIGINAL,0409,07,07,19181,0470853,047,7,323,0,,Y,1,,2012-040908
04,6,24,MD,7,0,6,6,GREAT GULL,7379,24,1830,1206,0853,3,1,2,1,3,1,1740,4931,9996,7,12,5,3,0,0,1,0,1,0,0,4,3814,7502,5,70,79,2,1,1,mdjl1206.tif,00049157.tif,2012,0,1,0,REVISED,0409,07,07,19181,0470853,047,7,316,0,,Y,2,,2012-040909
04,6,10,DE,6,1,6,6,HOT DOG,7379,24,1850,1206,0853,3,1,2,1,3,1,1800,4711,9996,2,12,8,9,0,0,1,1,0,0,0,6,3806,7417,51,640,78,2,1,1,mdjl1206.tif,00049159.tif,2012,0,1,0,ORIGINAL,0409,07,07,19181,0470853,047,7,318,0,,Y,2,,2012-040910
04,6,10,DE,6,1,6,6,WASHINGTON CANYON,7379,24,1905,1206,0853,3,1,2,1,3,1,1800,4711,9996,2,2,9,7,0,0,1,1,0,0,0,3,3727,7427,60,3000,80,2,1,1,mdjl1206.tif,00049161.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,327,0,,Y,2,,2012-040911
04,6,24,MD,6,1,6,6,POOR MANS CANYON,7379,24,1915,1206,0853,3,1,2,1,3,1,1815,4711,9996,2,2,11,8,0,0,1,1,0,0,0,6,3752,7406,60,150,79,1,1,1,mdjl1206.tif,00049163.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,326,0,,Y,2,,2012-040912
04,6,24,MD,7,1,6,6,WASHINGTON CANYON,7379,24,1930,1206,0853,3,1,2,1,3,6,1830,4691,9996,7,2,9,8,0,1,1,1,0,0,0,6,3727,7427,65,600,78,1,1,1,mdjl1206.tif,00049165.tif,2012,0,1,0,ORIGINAL,0409,07,07,19181,0470853,047,7,329,0,,N,2,,2012-040913
04,6,10,DE,6,1,6,6,WASHINGTON CANYON,7379,24,1945,1206,0853,3,1,2,1,3,1,1830,4691,9996,2,2,10,8,0,1,1,1,0,0,0,8,3727,7427,60,600,78,2,2,1,mdjl1206.tif,00049167.tif,2012,0,0,0,ORIGINAL,0409,07,07,19181,0470853,047,7,321,0,,Y,2,,2012-040914
04,6,24,MD,6,0,6,6,HOT DOG,6555,24,1657,2101,0856,4,3,1,2,2,2,1655,4711,4678,2,2,7,6,0,1,1,1,0,0,0,4,3806,7417,50,140,74,1,1,2,mdjl2101.tif,00049171.tif,2012,0,0,0,ORIGINAL,0410,07,02,19176,0470856,047,7,353,0,,Y,2,,2012-041001
04,6,24,MD,6,0,6,6,HOT DOG,6936,24,1545,2105,0856,4,3,1,2,2,1,1545,4656,9996,2,2,6,7,0,1,1,1,0,0,0,4,3806,7417,42,150,76,2,1,1,mdjl2105.tif,00049174.tif,2012,0,0,0,ORIGINAL,0411,07,03,19177,0470856,047,7,368,0,,Y,2,,2012-041101
04,6,10,DE,6,0,6,6,HOT DOG,6936,24,1555,2105,0856,4,3,1,2,2,1,1530,4656,9996,2,2,6,6,0,1,1,1,0,0,0,2,3806,7417,40,140,73,2,1,2,mdjl2105.tif,00049176.tif,2012,0,1,0,ORIGINAL,0411,07,03,19177,0470856,047,7,366,0,,Y,2,,2012-041102
