tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,q11a,id
064108,25,08,1105,522,0,,7772,8,1,8,2019,07,20,0230784,0,1,2,MAJL1105.pdf,00136257.tif,ORIGINAL,9,SILVER HAKE,5090,0641,4,3,0,0,0,0,3,2019-064108
064109,25,09,1105,523,0,,7772,8,1,2,2019,07,20,0230784,0,1,2,MAJL1105.pdf,00136259.tif,ORIGINAL,30,HERRING,1670,0641,1,10,0,0,0,0,1,2019-064109
064109,25,09,1105,524,0,,7772,8,1,2,2019,07,20,0230784,0,1,2,MAJL1105.pdf,00136259.tif,ORIGINAL,10,ATLANTIC MACKEREL,2120,0641,2,0,0,0,0,0,1,2019-064109
064109,25,09,1105,525,0,,7772,8,1,2,2019,07,20,0230784,0,1,2,MAJL1105.pdf,00136259.tif,ORIGINAL,20,SILVER HAKE,5090,0641,3,0,0,0,0,0,1,2019-064109
082701,25,01,1108,526,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137409.tif,ORIGINAL,0,HERRING,1670,0827,2,24,0,0,0,0,3,2019-082701
082701,25,01,1108,527,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137409.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,3,15,0,0,0,0,3,2019-082701
082701,25,01,1108,528,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137409.tif,ORIGINAL,0,BFT GIANT,4671,0827,1,1,0,0,1,1,3,2019-082701
082701,25,01,1108,529,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137409.tif,ORIGINAL,6,SILVER HAKE,5090,0827,4,6,0,0,0,0,3,2019-082701
082702,25,02,1108,530,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137411.tif,ORIGINAL,0,HERRING,1670,0827,1,8,0,0,0,0,3,2019-082702
082702,25,02,1108,531,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137411.tif,ORIGINAL,35,ATLANTIC MACKEREL,2120,0827,2,5,0,0,0,0,3,2019-082702
082702,25,02,1108,532,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137411.tif,ORIGINAL,6,SPINY DOGFISH,3521,0827,4,0,0,0,0,0,3,2019-082702
082702,25,02,1108,533,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137411.tif,ORIGINAL,1,COMMON THRESHER SHARK,3531,0827,3,0,0,0,0,0,3,2019-082702
082702,25,02,1108,534,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137411.tif,ORIGINAL,0,SQUID,8030,0827,5,3,0,0,0,0,3,2019-082702
082703,25,03,1108,535,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137413.tif,ORIGINAL,3,COD,815,0827,2,0,0,0,0,0,3,2019-082703
082703,25,03,1108,536,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137413.tif,ORIGINAL,15,HERRING,1670,0827,4,0,0,0,0,0,3,2019-082703
082703,25,03,1108,537,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137413.tif,ORIGINAL,16,ATLANTIC MACKEREL,2120,0827,5,4,0,0,0,0,3,2019-082703
082703,25,03,1108,538,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137413.tif,ORIGINAL,15,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,3,2019-082703
082703,25,03,1108,539,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137413.tif,ORIGINAL,5,SILVER HAKE,5090,0827,3,0,0,0,0,0,3,2019-082703
082704,25,04,1108,540,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,15,HERRING,1670,0827,6,5,0,0,0,0,3,2019-082704
082704,25,04,1108,541,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,55,ATLANTIC MACKEREL,2120,0827,4,5,0,0,0,0,3,2019-082704
082704,25,04,1108,542,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,4,SPINY DOGFISH,3521,0827,3,0,0,0,0,0,3,2019-082704
082704,25,04,1108,543,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,0,BFT GIANT,4671,0827,1,1,1,0,1,1,3,2019-082704
082704,25,04,1108,544,1,CAUGHT OUT OF AREA;,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,1,PORBEAGLE SHARK,4811,0827,2,0,0,0,0,0,3,2019-082704
082704,25,04,1108,545,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137415.tif,ORIGINAL,1,SILVER HAKE,5090,0827,5,0,0,0,0,0,3,2019-082704
082705,25,05,1108,546,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137417.tif,ORIGINAL,2,COD,815,0827,3,0,0,0,0,0,3,2019-082705
082705,25,05,1108,547,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137417.tif,ORIGINAL,0,HADDOCK,1479,0827,2,1,0,0,0,0,3,2019-082705
082705,25,05,1108,548,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137417.tif,ORIGINAL,4,POLLOCK,2695,0827,4,0,0,0,0,0,3,2019-082705
082705,25,05,1108,549,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137417.tif,ORIGINAL,5,SILVER HAKE,5090,0827,1,2,0,0,0,0,3,2019-082705
082706,25,06,1108,550,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137419.tif,ORIGINAL,0,HERRING,1670,0827,2,6,0,0,0,0,1,2019-082706
082706,25,06,1108,551,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137419.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,3,6,0,0,0,0,1,2019-082706
082706,25,06,1108,552,1,CAUGHT OUT OF AREA;,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137419.tif,ORIGINAL,1,MENHADEN,2210,0827,5,2,0,0,0,0,1,2019-082706
082706,25,06,1108,553,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137419.tif,ORIGINAL,1,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,1,2019-082706
082706,25,06,1108,554,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137419.tif,ORIGINAL,12,SILVER HAKE,5090,0827,4,0,0,0,0,0,1,2019-082706
082707,25,07,1108,555,0,,7633,15,1,2,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137421.tif,ORIGINAL,12,HERRING,1670,0827,1,0,0,0,0,0,3,2019-082707
082707,25,07,1108,556,0,,7633,15,1,2,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137421.tif,ORIGINAL,12,ATLANTIC MACKEREL,2120,0827,2,0,0,0,0,0,3,2019-082707
082708,25,08,1108,557,0,,7633,15,1,4,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137423.tif,ORIGINAL,2,COD,815,0827,1,0,0,0,0,0,1,2019-082708
082708,25,08,1108,558,0,,7633,15,1,4,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137423.tif,ORIGINAL,2,HADDOCK,1479,0827,4,0,0,0,0,0,1,2019-082708
082708,25,08,1108,559,0,,7633,15,1,4,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137423.tif,ORIGINAL,5,HERRING,1670,0827,3,0,0,0,0,0,1,2019-082708
082708,25,08,1108,560,0,,7633,15,1,4,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137423.tif,ORIGINAL,20,ATLANTIC MACKEREL,2120,0827,2,0,0,0,0,0,1,2019-082708
082709,25,09,1108,561,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137425.tif,ORIGINAL,5,COD,815,0827,1,0,0,0,0,0,3,2019-082709
082709,25,09,1108,562,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137425.tif,ORIGINAL,2,HADDOCK,1479,0827,3,0,0,0,0,0,3,2019-082709
082709,25,09,1108,563,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137425.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,2,40,0,0,0,0,3,2019-082709
082710,25,10,1108,564,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137427.tif,ORIGINAL,0,HERRING,1670,0827,2,24,0,0,0,0,1,2019-082710
082710,25,10,1108,565,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137427.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,1,24,0,0,0,0,1,2019-082710
082711,25,11,1108,566,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137429.tif,ORIGINAL,6,COD,815,0827,3,0,0,0,0,0,3,2019-082711
082711,25,11,1108,567,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137429.tif,ORIGINAL,6,HADDOCK,1479,0827,4,0,0,0,0,0,3,2019-082711
082711,25,11,1108,568,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137429.tif,ORIGINAL,2,ATLANTIC MACKEREL,2120,0827,5,0,0,0,0,0,3,2019-082711
082711,25,11,1108,569,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137429.tif,ORIGINAL,1,COMMON THRESHER SHARK,3531,0827,1,0,0,0,0,0,3,2019-082711
082711,25,11,1108,570,1,CAUGHT OUT OF AREA;,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137429.tif,ORIGINAL,1,PORBEAGLE SHARK,4811,0827,2,0,0,0,0,0,3,2019-082711
082712,25,12,1108,571,1,ALIVE;,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137431.tif,ORIGINAL,20,WHITE HAKE,1539,0827,1,0,0,0,0,0,1,2019-082712
082712,25,12,1108,572,1,CAUGHT OUT OF AREA;,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137431.tif,ORIGINAL,1,PORBEAGLE SHARK,4811,0827,2,0,0,0,0,0,1,2019-082712
082712,25,12,1108,573,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137431.tif,ORIGINAL,11,SILVER HAKE,5090,0827,3,5,0,0,0,0,1,2019-082712
082713,25,13,1108,574,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,1,COD,815,0827,5,0,0,0,0,0,3,2019-082713
082713,25,13,1108,575,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,4,15,0,0,0,0,3,2019-082713
082713,25,13,1108,576,1,ALIVE;,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,6,SEA ROBIN,3410,0827,1,0,0,0,0,0,3,2019-082713
082713,25,13,1108,577,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,13,SILVER HAKE,5090,0827,3,2,0,0,0,0,3,2019-082713
082713,25,13,1108,578,1,ALIVE;,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,1,MONK FISH,5240,0827,2,0,0,0,0,0,3,2019-082713
082713,25,13,1108,579,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137433.tif,ORIGINAL,3,SQUID,8030,0827,6,3,0,0,0,0,3,2019-082713
082714,25,14,1108,580,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137435.tif,ORIGINAL,1,HERRING,1670,0827,1,0,0,0,0,0,1,2019-082714
082714,25,14,1108,581,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137435.tif,ORIGINAL,6,SILVER HAKE,5090,0827,2,0,0,0,0,0,1,2019-082714
082715,25,15,1108,582,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137437.tif,ORIGINAL,6,HERRING,1670,0827,3,0,0,0,0,0,3,2019-082715
082715,25,15,1108,583,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137437.tif,ORIGINAL,12,ATLANTIC MACKEREL,2120,0827,2,0,0,0,0,0,3,2019-082715
082715,25,15,1108,584,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137437.tif,ORIGINAL,30,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,3,2019-082715
082716,25,16,1108,585,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137439.tif,ORIGINAL,36,HERRING,1670,0827,3,0,0,0,0,0,3,2019-082716
082716,25,16,1108,586,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137439.tif,ORIGINAL,12,ATLANTIC MACKEREL,2120,0827,2,0,0,0,0,0,3,2019-082716
082716,25,16,1108,587,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137439.tif,ORIGINAL,95,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,3,2019-082716
082717,25,17,1108,588,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137441.tif,ORIGINAL,50,ATLANTIC MACKEREL,2120,0827,2,1,0,0,0,0,3,2019-082717
082717,25,17,1108,589,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137441.tif,ORIGINAL,0,PORBEAGLE SHARK,4811,0827,1,1,1,0,0,0,3,2019-082717
082718,25,18,1108,590,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137443.tif,ORIGINAL,2,COD,815,0827,3,0,0,0,0,0,3,2019-082718
082718,25,18,1108,591,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137443.tif,ORIGINAL,1,HADDOCK,1479,0827,4,0,0,0,0,0,3,2019-082718
082718,25,18,1108,592,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137443.tif,ORIGINAL,1,BFT SMALL MEDIUM,4676,0827,1,0,0,0,0,0,3,2019-082718
082718,25,18,1108,593,0,,7633,15,1,7,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137443.tif,ORIGINAL,1,BLUE SHARK,4931,0827,2,0,0,0,0,0,3,2019-082718
082719,25,19,1108,594,0,,7633,15,1,3,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137445.tif,ORIGINAL,1,HADDOCK,1479,0827,2,0,0,0,0,0,1,2019-082719
082719,25,19,1108,595,0,,7633,15,1,3,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137445.tif,ORIGINAL,6,SILVER HAKE,5090,0827,1,4,0,0,0,0,1,2019-082719
082720,25,20,1108,596,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137447.tif,ORIGINAL,24,HERRING,1670,0827,4,5,0,0,0,0,1,2019-082720
082720,25,20,1108,597,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137447.tif,ORIGINAL,24,ATLANTIC MACKEREL,2120,0827,3,5,0,0,0,0,1,2019-082720
082720,25,20,1108,598,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137447.tif,ORIGINAL,1,COMMON THRESHER SHARK,3531,0827,1,0,0,0,0,0,1,2019-082720
082720,25,20,1108,599,1,CAUGHT OUT OF AREA;,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137447.tif,ORIGINAL,2,PORBEAGLE SHARK,4811,0827,2,0,0,0,0,0,1,2019-082720
082721,25,21,1108,600,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137449.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,1,10,0,0,0,0,1,2019-082721
082722,25,22,1108,601,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137451.tif,ORIGINAL,0,HERRING,1670,0827,2,4,0,0,0,0,1,2019-082722
082722,25,22,1108,602,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137451.tif,ORIGINAL,6,ATLANTIC MACKEREL,2120,0827,1,6,0,0,0,0,1,2019-082722
082722,25,22,1108,603,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137451.tif,ORIGINAL,3,SQUID,8030,0827,3,3,0,0,0,0,1,2019-082722
082723,25,23,1108,604,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137453.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,3,20,0,0,0,0,1,2019-082723
082723,25,23,1108,605,1,CAUGHT OUT OF AREA;,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137453.tif,ORIGINAL,0,MENHADEN,2210,0827,1,2,0,0,0,0,1,2019-082723
082723,25,23,1108,606,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137453.tif,ORIGINAL,2,SILVER HAKE,5090,0827,2,0,0,0,0,0,1,2019-082723
082724,25,24,1108,607,0,,7633,15,1,3,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137455.tif,ORIGINAL,7,COD,815,0827,1,0,0,0,0,0,2,2019-082724
082724,25,24,1108,608,0,,7633,15,1,3,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137455.tif,ORIGINAL,0,HADDOCK,1479,0827,2,5,0,0,0,0,2,2019-082724
082724,25,24,1108,609,0,,7633,15,1,3,2019,07,27,0090024,1,0,2,MAJL1108.pdf,00137455.tif,ORIGINAL,10,ATLANTIC MACKEREL,2120,0827,3,0,0,0,0,0,2,2019-082724
082725,25,25,1108,610,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137457.tif,ORIGINAL,12,HERRING,1670,0827,2,0,0,0,0,0,1,2019-082725
082725,25,25,1108,611,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137457.tif,ORIGINAL,24,ATLANTIC MACKEREL,2120,0827,1,0,0,0,0,0,1,2019-082725
082725,25,25,1108,612,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137457.tif,ORIGINAL,5,SILVER HAKE,5090,0827,3,0,0,0,0,0,1,2019-082725
082726,25,26,1108,613,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137459.tif,ORIGINAL,7,ATLANTIC MACKEREL,2120,0827,3,1,0,0,0,0,3,2019-082726
082726,25,26,1108,614,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137459.tif,ORIGINAL,1,SPINY DOGFISH,3521,0827,2,0,0,0,0,0,3,2019-082726
082726,25,26,1108,615,0,,7633,15,1,6,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137459.tif,ORIGINAL,0,BFT GIANT,4671,0827,1,1,0,0,1,0,3,2019-082726
082727,25,27,1108,616,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137461.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,2,5,0,0,0,0,1,2019-082727
082727,25,27,1108,617,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137461.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0827,1,0,0,0,0,0,1,2019-082727
082728,25,28,1108,618,0,,7633,15,1,4,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137463.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,1,6,0,0,0,0,1,2019-082728
082729,25,29,1108,619,0,,7633,15,1,8,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137465.tif,ORIGINAL,6,SILVER HAKE,5090,0827,1,0,0,0,0,0,3,2019-082729
082730,25,30,1108,620,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137467.tif,ORIGINAL,6,HERRING,1670,0827,3,0,0,0,0,0,1,2019-082730
082730,25,30,1108,621,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137467.tif,ORIGINAL,30,ATLANTIC MACKEREL,2120,0827,2,0,0,0,0,0,1,2019-082730
082730,25,30,1108,622,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137467.tif,ORIGINAL,10,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,1,2019-082730
082730,25,30,1108,623,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137467.tif,ORIGINAL,30,SILVER HAKE,5090,0827,4,0,0,0,0,0,1,2019-082730
082731,25,31,1108,624,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137469.tif,ORIGINAL,2,COD,815,0827,1,0,0,0,0,0,1,2019-082731
082731,25,31,1108,625,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137469.tif,ORIGINAL,0,HERRING,1670,0827,4,12,0,0,0,0,1,2019-082731
082731,25,31,1108,626,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137469.tif,ORIGINAL,12,ATLANTIC MACKEREL,2120,0827,3,0,0,0,0,0,1,2019-082731
082731,25,31,1108,627,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137469.tif,ORIGINAL,2,BLUE SHARK,4931,0827,2,0,0,0,0,0,1,2019-082731
082731,25,31,1108,628,0,,7633,15,1,5,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137469.tif,ORIGINAL,6,SQUID,8030,0827,5,0,0,0,0,0,1,2019-082731
082732,25,32,1108,629,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137471.tif,ORIGINAL,3,HADDOCK,1479,0827,1,0,0,0,0,0,1,2019-082732
082732,25,32,1108,630,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137471.tif,ORIGINAL,1,HERRING,1670,0827,2,0,0,0,0,0,1,2019-082732
082732,25,32,1108,631,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137471.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,3,1,0,0,0,0,1,2019-082732
082733,25,33,1108,632,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137473.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0827,2,12,0,0,0,0,1,2019-082733
082733,25,33,1108,633,1,ALIVE;,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137473.tif,ORIGINAL,1,SEA ROBIN,3410,0827,3,0,0,0,0,0,1,2019-082733
082733,25,33,1108,634,0,,7633,15,1,3,2019,07,27,0090024,0,0,2,MAJL1108.pdf,00137473.tif,ORIGINAL,2,SPINY DOGFISH,3521,0827,1,0,0,0,0,0,1,2019-082733
077101,25,01,1109,635,1,ALIVE;,7786,19,1,2,2019,07,27,0090685,0,0,2,MAJL1109.pdf,00136967.tif,ORIGINAL,1,WHITE HAKE,1539,0771,2,0,0,0,0,0,1,2019-077101
077101,25,01,1109,636,0,,7786,19,1,2,2019,07,27,0090685,0,0,2,MAJL1109.pdf,00136967.tif,ORIGINAL,20,ATLANTIC MACKEREL,2120,0771,1,40,0,0,0,0,1,2019-077101
077102,25,02,1109,637,0,,7786,19,1,3,2019,07,27,0094160,0,0,2,MAJL1109.pdf,00136969.tif,ORIGINAL,0,HERRING,1670,0771,2,1,0,0,0,0,1,2019-077102
077102,25,02,1109,638,0,,7786,19,1,3,2019,07,27,0094160,0,0,2,MAJL1109.pdf,00136969.tif,ORIGINAL,16,ATLANTIC MACKEREL,2120,0771,1,4,0,0,0,0,1,2019-077102
077102,25,02,1109,639,0,,7786,19,1,3,2019,07,27,0094160,0,0,2,MAJL1109.pdf,00136969.tif,ORIGINAL,2,SILVER HAKE,5090,0771,3,2,0,0,0,0,1,2019-077102
080901,25,01,1110,640,0,,7772,9,1,2,2019,07,28,0239038,0,0,2,MAJL1110.pdf,00137286.tif,ORIGINAL,17,ATLANTIC MACKEREL,2120,0809,1,8,8,0,0,0,2,2019-080901
080901,25,01,1110,641,1,ALIVE;,7772,9,1,2,2019,07,28,0239038,0,0,2,MAJL1110.pdf,00137286.tif,ORIGINAL,1,DOGFISH,3501,0809,3,0,0,0,0,0,2,2019-080901
080901,25,01,1110,642,0,,7772,9,1,2,2019,07,28,0239038,0,0,2,MAJL1110.pdf,00137286.tif,ORIGINAL,1,SILVER HAKE,5090,0809,2,0,0,0,0,0,2,2019-080901
080902,25,02,1110,643,0,,7772,9,1,6,2019,07,28,0239038,0,0,2,MAJL1110.pdf,00137288.tif,ORIGINAL,1,COD,815,0809,2,0,0,0,0,0,3,2019-080902
080902,25,02,1110,644,0,,7772,9,1,6,2019,07,28,0239038,0,0,2,MAJL1110.pdf,00137288.tif,ORIGINAL,24,ATLANTIC MACKEREL,2120,0809,1,0,0,0,0,0,3,2019-080902
064201,25,01,1116,645,0,,7767,7,1,6,2019,07,20,0070598,0,0,2,MAJL1116.pdf,00136263.tif,ORIGINAL,0,DOLPHIN,1050,0642,2,1,1,0,0,1,3,2019-064201
064201,25,01,1116,646,0,,7767,7,1,6,2019,07,20,0070598,0,0,2,MAJL1116.pdf,00136263.tif,ORIGINAL,0,YFT,4711,0642,1,7,3,0,0,3,3,2019-064201
064202,25,02,1116,647,0,,7767,7,1,6,2019,07,20,0070598,0,0,2,MAJL1116.pdf,00136265.tif,ORIGINAL,1,WHITE MARLIN,2161,0642,2,0,0,0,0,0,1,2019-064202
064202,25,02,1116,648,0,,7767,7,1,6,2019,07,20,0070598,0,0,2,MAJL1116.pdf,00136265.tif,ORIGINAL,25,YFT,4711,0642,1,6,3,0,0,3,1,2019-064202
064301,25,01,1118,649,1,CAUGHT OUT OF AREA;KEPT;,7786,19,1,3,2019,07,20,0094160,0,0,2,MAJL1118.pdf,00136270.tif,ORIGINAL,0,MENHADEN,2210,0643,1,30,0,0,0,0,1,2019-064301
064302,25,02,1118,650,0,,7786,19,1,2,2019,07,20,0094160,0,0,2,MAJL1118.pdf,00136272.tif,ORIGINAL,0,HERRING,1670,0643,2,6,0,0,0,0,1,2019-064302
064302,25,02,1118,651,1,CAUGHT OUT OF AREA;,7786,19,1,2,2019,07,20,0094160,0,0,2,MAJL1118.pdf,00136272.tif,ORIGINAL,12,MENHADEN,2210,0643,1,0,0,0,0,0,1,2019-064302
064302,25,02,1118,652,0,,7786,19,1,2,2019,07,20,0094160,0,0,2,MAJL1118.pdf,00136272.tif,ORIGINAL,6,SILVER HAKE,5090,0643,3,0,0,0,0,0,1,2019-064302
