tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,51,VA,6,01,6,6,NORFOLK CANYON,7617,51,1720,2204,0091,1,1,1,2,2,2,1701,4711,1050,2,2,8,8,0,1,1,1,0,0,0,0,4,3705,7435,65,3000,68,1,2,1,VAJN2204.pdf,00120434.tif,2018,0,0,0,ORIGINAL,06,08,21343,008801,0088,8100091,810,7,699,0,,Y,1,2018-008801
6,51,VA,6,02,6,6,NORFOLK CANYON,7617,51,1729,2204,0091,1,1,1,2,2,1,1715,4711,7777,2,2,8,10,0,1,0,1,0,0,0,0,4,3705,7435,60,99998,66,1,2,1,VAJN2204.pdf,00120436.tif,2018,0,0,0,ORIGINAL,06,08,21343,008802,0088,8100091,810,7,702,0,,Y,2,2018-008802
6,51,VA,6,03,6,6,NORFOLK CANYON,7617,51,1745,2204,0091,1,1,1,2,2,1,1715,4711,7777,2,2,8,5,0,1,0,1,0,0,0,0,5,3705,7435,65,1800,63,1,1,1,VAJN2204.pdf,00120438.tif,2018,0,0,0,ORIGINAL,06,08,21343,008803,0088,8100091,810,7,700,0,,Y,1,2018-008803
6,51,VA,6,04,6,6,NORFOLK CANYON,7617,51,1817,2204,0002,1,1,2,1,3,1,1802,4656,1050,2,2,11,6,0,1,1,1,0,0,0,0,7,3705,7435,64,900,65,1,1,1,VAJN2204.pdf,00120440.tif,2018,0,0,0,ORIGINAL,06,08,21343,008804,0088,8100002,810,7,697,0,,N,1,2018-008804
6,51,VA,6,05,6,6,NORFOLK CANYON,7617,51,1841,2204,0002,1,1,1,2,2,1,1825,4711,1050,2,2,10,10,0,1,1,1,0,0,0,0,6,3705,7435,70,2100,68,1,2,1,VAJN2204.pdf,00120442.tif,2018,0,0,0,ORIGINAL,06,08,21343,008805,0088,8100002,810,7,698,0,,Y,1,2018-008805
6,51,VA,6,06,6,6,NORFOLK CANYON,7617,51,1910,2204,0091,1,1,1,2,2,2,1830,4656,1050,2,2,8,8,0,0,1,1,0,0,0,0,3,3705,7435,998,1300,71,1,1,1,VAJN2204.pdf,00120444.tif,2018,0,1,0,ORIGINAL,06,08,21343,008806,0088,8100091,810,7,701,0,,Y,2,2018-008806
6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,51,1703,2211,0039,8,3,1,2,3,6,1648,4670,4711,2,2,11,7,0,1,1,1,0,0,0,0,3,3727,7427,65,1800,65,1,2,1,VAJN2211.pdf,00120448.tif,2018,0,1,0,ORIGINAL,06,08,21343,008901,0089,0010039,001,7,713,0,,Y,2,2018-008901
6,24,MD,6,02,6,6,WASHINGTON CANYON,6783,51,1724,2211,0039,8,1,1,2,2,1,1715,1050,9996,2,2,7,8,0,1,1,1,0,0,0,0,2,3727,7427,72,5000,68,1,2,1,VAJN2211.pdf,00120450.tif,2018,0,0,0,ORIGINAL,06,08,21343,008902,0089,0010039,001,7,716,0,,Y,2,2018-008902
6,51,VA,6,03,6,6,WASHINGTON CANYON,6783,51,1612,2211,0039,8,3,1,2,2,6,1601,4670,4711,2,2,7,5,0,1,1,1,0,0,0,0,3,3727,7427,45,375,70,1,2,1,VAJN2211.pdf,00120452.tif,2018,0,0,0,ORIGINAL,06,08,21343,008903,0089,0010039,001,7,712,0,,N,2,2018-008903
6,51,VA,6,04,6,6,WASHINGTON CANYON,6783,51,1824,2211,0039,8,3,1,2,2,1,1810,4711,9996,2,2,9,10,0,1,1,1,0,0,0,0,4,3727,7427,63,400,66,1,2,1,VAJN2211.pdf,00120454.tif,2018,0,1,0,ORIGINAL,06,08,21343,008904,0089,0010039,001,7,714,0,,Y,1,2018-008904
6,51,VA,6,05,6,6,POOR MANS CANYON,6783,51,1846,2211,0039,8,1,2,1,3,1,1820,4670,4711,2,2,8,8,0,1,1,1,0,0,0,0,5,3752,7406,68,2000,67,1,2,1,VAJN2211.pdf,00120456.tif,2018,0,0,0,ORIGINAL,06,08,21343,008905,0089,0010039,001,7,715,0,,Y,1,2018-008905
6,51,VA,6,01,6,6,950 LINE,6633,51,1820,2212,0091,1,1,1,2,1,2,1735,4711,9996,2,2,6,8,0,1,1,1,0,0,0,0,5,9998,9998,65,600,68,2,2,2,VAJN2212.pdf,00120336.tif,2018,0,0,0,ORIGINAL,06,11,21346,009001,0090,8100091,810,7,717,0,,Y,2,2018-009001
6,25,MA,6,01,6,6,FINGERS,7633,25,2005,2131,0024,15,1,2,2,3,1,1945,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,3,4105,7005,25,180,57,1,2,1,MAJN2131.pdf,00120462.tif,2018,1,0,0,ORIGINAL,06,12,21347,009201,0092,0090024,009,2,516,0,,Y,2,2018-009201
6,34,NJ,6,01,6,6,LINDENKOHL CANYON,6416,34,1412,1103,1050,6,1,1,2,1,2,1405,3551,4678,2,12,5,17,0,1,1,1,1,0,0,0,4,3845,7256,90,350,62,1,2,1,NJJN1103.pdf,00120467.tif,2018,0,0,0,ORIGINAL,06,09,21344,009301,0093,0251050,025,5,526,0,,Y,2,2018-009301
6,34,NJ,6,02,6,6,TEXAS TOWER,6416,34,1511,1103,1050,6,1,1,2,2,2,1500,4678,9996,2,2,7,6,0,1,1,1,0,0,0,0,4,3950,7240,65,220,58,1,2,1,NJJN1103.pdf,00120469.tif,2018,0,1,0,ORIGINAL,06,09,21344,009302,0093,0251050,025,5,528,1,Q27;,N,1,2018-009302
3391,34,NJ,WARRIORS FOR WARRIORS,03,6,6,FINGERS,6416,34,1635,1103,1050,6,1,1,2,2,2,1624,3551,3531,1,1,4,1,0,1,0,0,1,0,0,0,4,3940,7330,30,105,58,1,2,1,NJJN1103.pdf,00120471.tif,2018,0,0,0,ORIGINAL,06,09,21344,009303,0093,0251050,025,5,239,1,Q20;Q27;,Y,1,2018-009303
6,34,NJ,6,04,6,6,SPENCER CANYON,6416,34,1653,1103,1050,6,1,1,2,2,1,1648,4711,4676,2,2,14,5,0,1,1,1,0,0,0,0,5,3837,7312,98,1400,67,1,2,1,NJJN1103.pdf,00120473.tif,2018,0,1,0,ORIGINAL,06,09,21344,009304,0093,0251050,025,5,524,1,Q19;,Y,2,2018-009304
6,34,NJ,6,05,6,6,SPENCER CANYON,6416,34,1710,1103,1050,6,1,1,2,2,1,1700,4711,4678,2,2,6,9,0,1,1,1,0,0,0,0,4,3837,7312,100,1200,68,1,2,1,NJJN1103.pdf,00120475.tif,2018,0,0,0,ORIGINAL,06,09,21344,009305,0093,0251050,025,5,527,0,,Y,1,2018-009305
3391,34,NJ,WARRIORS FOR WARRIORS,06,6,6,SPENCER CANYON,6416,34,1840,1103,1050,6,1,1,2,2,1,1800,4678,4711,1,2,13,4,0,1,1,1,0,0,0,0,6,3837,7312,83,1200,67,1,2,1,NJJN1103.pdf,00120477.tif,2018,0,0,0,ORIGINAL,06,09,21344,009306,0093,0251050,025,5,238,1,Q19;,Y,1,2018-009306
6,34,NJ,6,07,6,6,SPENCER CANYON,6416,34,1903,1103,1050,6,1,1,2,3,1,1840,4711,4678,2,2,10,9,0,1,1,1,0,0,0,0,5,3837,7312,100,1200,65,1,2,1,NJJN1103.pdf,00120479.tif,2018,0,0,0,ORIGINAL,06,09,21344,009307,0093,0251050,025,5,525,0,,Y,1,2018-009307
3391,34,NJ,WARRIORS FOR WARRIORS,08,6,6,LINDENKOHL CANYON,6416,34,1928,1103,1050,6,1,1,2,3,1,1910,4711,4691,1,2,10,8,0,1,1,1,0,0,0,0,6,3845,7256,93,800,68,1,1,1,NJJN1103.pdf,00120481.tif,2018,0,0,0,ORIGINAL,06,09,21344,009308,0093,0251050,025,5,240,0,,Y,1,2018-009308
6,34,NJ,6,01,6,6,LINDENKOHL CANYON,6416,34,1806,2103,1050,6,1,1,2,3,2,1740,4711,4678,2,2,8,10,0,1,1,1,0,0,0,0,6,3847,7307,87,900,66,1,2,1,NJJN2103.pdf,00120489.tif,2018,0,0,0,ORIGINAL,06,07,21342,009501,0095,0251050,025,5,579,0,,N,1,2018-009501
6,51,VA,6,01,6,6,THE 950,7661,51,1755,1104,0002,1,1,2,2,3,1,1705,1050,9996,2,2,6,4,0,1,1,1,0,0,0,0,5,9997,9997,998,1500,72,1,2,1,VAJN1104.pdf,00120499.tif,2018,0,1,0,ORIGINAL,06,10,21345,009801,0098,8100002,810,7,629,1,Q24_LONG/LAT;,Y,1,2018-009801
6,51,VA,6,02,6,6,FINGERS,7661,51,1911,1104,0002,1,1,2,1,3,1,1815,4711,9996,2,2,8,6,0,1,1,1,0,0,0,0,6,3725,7445,55,600,69,1,2,1,VAJN1104.pdf,00120501.tif,2018,0,0,0,ORIGINAL,06,10,21345,009802,0098,8100002,810,7,630,0,,N,2,2018-009802
6,51,VA,6,01,6,6,THE 400,7661,51,1805,1111,0438,9,3,1,2,1,6,1800,4711,9996,2,2,8,10,0,1,1,1,0,0,0,0,3,9997,9997,78,3000,65,1,2,1,VAJN1111.pdf,00120505.tif,2018,0,1,0,ORIGINAL,06,09,21344,009901,0099,8100438,810,7,646,1,Q24_LONG/LAT;,N,2,2018-009901
6,34,NJ,6,01,6,6,RESOR WRECK,7719,34,1524,2104,4283,10,1,1,2,2,6,1330,3551,9996,2,1,3,5,1,0,0,0,1,0,0,0,4,3945,7325,37,200,62,2,2,1,NJJN2104.pdf,00120525.tif,2018,0,1,0,ORIGINAL,06,13,21348,010701,0107,0294283,029,5,580,0,,N,2,2018-010701
6,51,VA,6,01,6,6,NORFOLK CANYON,7696,51,1750,2111,0091,1,2,1,2,2,1,1700,4656,9996,2,2,8,8,0,1,0,1,0,0,0,0,4,3705,7435,65,1200,68,1,2,1,VAJN2111.pdf,00120542.tif,2018,0,0,0,ORIGINAL,06,13,21348,011301,0113,8100091,810,7,691,0,,Y,2,2018-011301
6,51,VA,6,02,6,6,TRIPLE ZEROS,7696,51,1835,2111,0002,1,3,2,1,3,1,1809,4656,1050,2,12,7,6,0,1,0,1,0,0,0,0,4,3615,7450,72,3000,67,1,2,1,VAJN2111.pdf,00120544.tif,2018,0,0,0,ORIGINAL,06,13,21348,011302,0113,8100002,810,7,689,0,,Y,2,2018-011302
6,51,VA,6,03,6,6,CIGAR,7696,51,1842,2111,0002,1,3,2,1,3,1,1815,4656,9996,2,2,12,7,0,1,1,1,0,0,0,0,8,3630,7450,44,600,66,1,2,2,VAJN2111.pdf,00120546.tif,2018,0,1,0,ORIGINAL,06,13,21348,011303,0113,8100002,810,7,690,0,,N,2,2018-011303
6,24,MD,6,01,6,6,BALTIMORE CANYON,6555,24,1615,1108,0856,4,3,1,2,2,7,1610,4656,1050,2,2,6,7,0,1,1,1,0,0,0,0,2,3814,7350,60,600,66,1,2,1,MDJN1108.pdf,00120549.tif,2018,0,1,0,ORIGINAL,06,09,21344,011401,0114,0470856,047,6,409,0,,Y,2,2018-011401
6,24,MD,6,02,6,6,WILMINGTON CANYON,6555,24,1620,1108,0856,4,3,1,2,2,1,1615,4656,9996,2,2,8,8,0,1,1,1,0,0,0,0,4,3830,7329,80,600,67,1,1,1,MDJN1108.pdf,00120551.tif,2018,1,0,0,ORIGINAL,06,09,21344,011402,0114,0470856,047,6,413,0,,Y,2,2018-011402
6,24,MD,6,03,6,6,HOT DOG,6555,24,1623,1108,0856,4,1,1,2,2,1,1615,4656,9996,2,2,7,6,0,1,1,1,0,0,0,0,3,3806,7417,50,140,98,2,1,1,MDJN1108.pdf,00120553.tif,2018,1,0,0,ORIGINAL,06,09,21344,011403,0114,0470856,047,6,408,0,,Y,2,2018-011403
6,37,NC,6,04,6,6,WILMINGTON CANYON,6555,24,1650,1108,0856,4,3,1,2,2,1,1640,4656,9996,2,2,6,6,0,1,1,1,0,0,0,0,4,3830,7329,80,600,65,1,1,1,MDJN1108.pdf,00120555.tif,2018,0,0,0,ORIGINAL,06,09,21344,011404,0114,0470856,047,6,416,0,,Y,2,2018-011404
6,24,MD,6,05,6,6,BALTIMORE CANYON,6555,24,1700,1108,0856,4,3,1,2,2,1,1650,4656,9996,2,2,9,7,0,1,1,1,0,0,0,0,4,3814,7350,60,600,68,2,2,1,MDJN1108.pdf,00120557.tif,2018,0,0,0,ORIGINAL,06,09,21344,011405,0114,0470856,047,6,412,0,,Y,2,2018-011405
6,24,MD,6,06,6,6,BALTIMORE CANYON,6555,24,1710,1108,0856,4,3,1,2,2,1,1700,4656,3591,2,2,9,6,0,1,1,1,0,0,0,0,4,3814,7350,62,640,68,2,2,1,MDJN1108.pdf,00120559.tif,2018,0,0,0,ORIGINAL,06,09,21344,011406,0114,0470856,047,6,410,0,,Y,2,2018-011406
6,24,MD,6,07,6,6,WILMINGTON CANYON,6555,24,1715,1108,0856,4,3,1,2,2,1,1700,4677,4711,2,2,9,5,0,1,1,1,0,0,0,0,2,3830,7329,80,600,68,1,2,1,MDJN1108.pdf,00120561.tif,2018,1,0,0,ORIGINAL,06,09,21344,011407,0114,0470856,047,6,415,0,,Y,2,2018-011407
6,24,MD,6,08,6,6,BALTIMORE CANYON,6555,24,1720,1108,0856,4,3,1,2,2,1,1710,4656,9996,2,2,6,5,0,1,1,1,0,0,0,0,3,3814,7350,60,600,65,1,2,1,MDJN1108.pdf,00120563.tif,2018,0,0,0,ORIGINAL,06,09,21344,011408,0114,0470856,047,6,411,0,,Y,2,2018-011408
6,24,MD,6,09,6,6,BALTIMORE CANYON,6555,24,1735,1108,0856,4,3,1,2,2,1,1720,4656,9996,2,2,6,6,0,1,1,1,0,0,0,0,2,3814,7350,62,660,65,1,2,1,MDJN1108.pdf,00120565.tif,2018,0,0,0,ORIGINAL,06,09,21344,011409,0114,0470856,047,6,414,0,,Y,2,2018-011409
6,10,DE,6,01,6,6,WASHINGTON CANYON,6555,24,1435,1111,0856,4,3,1,2,2,2,1430,4670,9996,2,2,8,4,0,1,1,1,0,0,0,0,4,3729,7430,58,600,70,1,2,1,MDJN1111.pdf,00120569.tif,2018,1,0,0,ORIGINAL,06,10,21345,011501,0115,0470856,047,6,426,0,,Y,2,2018-011501
6,25,MA,6,01,6,DRIFTING,SOUHHEAST  CORNER,7747,25,1505,1127,0784,8,1,2,1,3,6,1448,4811,9996,2,2,1,3,0,1,0,0,0,0,0,1,6,9998,9998,15,200,98,1,1,1,MAJN1127.pdf,00120575.tif,2018,0,1,1,ORIGINAL,06,09,21344,011701,0117,0230784,023,2,507,1,Q23;,Y,2,2018-011701
6,25,MA,6,02,6,6,EAST SIDE ST ELWA,7747,25,1600,1127,0784,8,1,2,1,3,1,1500,4811,9996,2,2,1,2,1,0,0,0,0,0,1,0,5,4216,7017,24,200,68,1,2,1,MAJN1127.pdf,00120577.tif,2018,1,0,0,ORIGINAL,06,09,21344,011702,0117,0230784,023,2,508,1,Q23;,Y,2,2018-011702
6,12,FL,6,01,6,6,BALTIMORE CANYON,6936,24,1550,2103,1493,5,1,2,1,3,2,1530,4711,4677,2,2,12,7,0,1,1,1,0,0,0,0,5,3820,7345,60,1500,68,2,1,1,MDJN2103.pdf,00120587.tif,2018,0,0,0,ORIGINAL,06,14,21349,012101,0121,0471493,047,6,467,0,,N,1,2018-012101
6,24,MD,6,02,6,6,BALTIMORE CANYON,6936,24,1715,2103,1493,5,1,2,1,3,1,1700,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3814,7350,70,600,68,1,1,1,MDJN2103.pdf,00120589.tif,2018,0,0,0,ORIGINAL,06,14,21349,012102,0121,0471493,047,6,469,0,,Y,1,2018-012102
6,24,MD,6,03,6,6,BALTIMORE CANYON,6936,24,1740,2103,1493,5,1,2,1,3,1,1715,4711,4677,2,2,12,8,0,1,1,1,0,0,0,0,6,3820,7345,62,1800,70,1,2,1,MDJN2103.pdf,00120591.tif,2018,0,0,0,ORIGINAL,06,14,21349,012103,0121,0471493,047,6,468,0,,Y,1,2018-012103
6,24,MD,6,04,6,6,BALTIMORE CANYON,6936,24,1840,2103,1493,5,1,2,2,3,1,1815,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,5,3806,7349,66,3000,69,1,2,1,MDJN2103.pdf,00120593.tif,2018,0,0,0,ORIGINAL,06,14,21349,012104,0121,0471493,047,6,466,0,,Y,2,2018-012104
6,51,VA,6,01,6,6,NORFOLK CANYON,7652,51,1710,2103,0025,7,1,2,1,3,6,1700,4677,4711,2,2,8,8,0,1,1,1,0,0,0,0,4,3705,7435,50,600,70,1,2,1,VAJN2103.pdf,00120603.tif,2018,0,1,0,ORIGINAL,06,14,21349,012401,0124,0010025,001,7,680,0,,N,2,2018-012401
6,51,VA,6,01,6,6,CIGAR,7688,51,1732,2214,0088,3,1,2,1,3,1,1716,1050,9996,2,2,13,8,0,1,0,1,0,0,0,0,4,3630,7450,65,4200,69,1,2,1,VAJN2214.pdf,00120607.tif,2018,1,0,0,ORIGINAL,06,13,21348,012501,0125,8100088,810,7,719,1,Q19;,Y,1,2018-012501
6,51,VA,6,02,6,6,30 MI OFF OREG,7688,51,1804,2214,0088,3,1,2,1,3,1,1730,4711,1050,2,1,12,9,1,1,1,1,0,0,0,0,6,9998,9998,30,2400,66,1,2,1,VAJN2214.pdf,00120609.tif,2018,0,0,0,ORIGINAL,06,13,21348,012502,0125,8100088,810,7,718,0,,Y,1,2018-012502
6,51,VA,6,01,6,6,CIGAR,7741,51,1730,2215,0088,3,1,2,1,3,1,1730,4711,1050,2,2,12,8,0,1,0,1,0,0,0,0,6,3630,7450,70,900,70,1,1,1,VAJN2215.pdf,00120613.tif,2018,0,1,0,ORIGINAL,06,14,21349,012601,0126,8100088,810,7,722,0,,Y,2,2018-012601
6,51,VA,6,02,6,6,NORFOLK CANYON,7741,51,1800,2215,0088,3,1,2,1,3,1,1715,4711,9996,2,1,4,7,0,1,0,1,0,0,0,0,10,3705,7435,65,1200,71,2,2,1,VAJN2215.pdf,00120615.tif,2018,0,0,0,ORIGINAL,06,14,21349,012602,0126,8100088,810,7,721,1,Q23;Q23;,Y,1,2018-012602
6,37,NC,6,03,6,6,NORTH CAROLINA,7741,51,1830,2215,0088,3,1,2,1,3,1,1830,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,9997,9997,40,1000,70,1,1,1,VAJN2215.pdf,00120617.tif,2018,0,1,0,ORIGINAL,06,14,21349,012603,0126,8100088,810,7,720,1,Q24_LONG/LAT;,Y,2,2018-012603
6,12,FL,6,01,6,6,BALTIMORE CANYON,6936,24,1610,2201,1493,5,1,2,1,3,2,1545,4711,9996,2,2,12,6,0,1,1,1,0,0,0,0,7,3814,7350,62,600,71,2,1,1,MDJN2201.pdf,00120646.tif,2018,0,0,0,ORIGINAL,06,15,21350,013201,0132,0471493,047,6,471,0,,N,1,2018-013201
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1630,2201,1493,5,1,2,2,3,1,1600,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,8,3752,7406,54,600,65,1,1,1,MDJN2201.pdf,00120648.tif,2018,0,0,0,ORIGINAL,06,15,21350,013202,0132,0471493,047,6,474,0,,Y,1,2018-013202
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1645,2201,1493,5,1,2,1,3,6,1615,4711,9996,2,2,10,6,0,1,1,1,0,0,0,0,6,3752,7406,60,1500,69,1,2,1,MDJN2201.pdf,00120650.tif,2018,0,1,0,ORIGINAL,06,15,21350,013203,0132,0471493,047,6,477,0,,N,2,2018-013203
6,37,NC,6,04,6,6,POOR MANS CANYON,6936,24,1720,2201,1493,5,1,2,2,3,1,1700,4711,9996,2,2,12,7,0,1,1,1,0,0,0,0,4,3752,7406,57,720,69,2,2,1,MDJN2201.pdf,00120652.tif,2018,0,0,0,ORIGINAL,06,15,21350,013204,0132,0471493,047,6,475,0,,Y,1,2018-013204
6,10,DE,6,05,6,6,BALTIMORE CANYON,6936,24,1740,2201,1493,5,1,2,1,3,1,1715,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3820,7345,59,1200,68,1,1,1,MDJN2201.pdf,00120654.tif,2018,0,0,0,ORIGINAL,06,15,21350,013205,0132,0471493,047,6,472,0,,N,1,2018-013205
6,12,FL,6,06,6,6,POOR MANS CANYON,6936,24,1800,2201,1493,5,1,2,2,3,6,1715,4711,9996,2,2,10,7,0,1,1,1,0,0,0,0,6,3752,7406,60,420,73,1,2,1,MDJN2201.pdf,00120656.tif,2018,0,1,0,ORIGINAL,06,15,21350,013206,0132,0471493,047,6,476,0,,N,1,2018-013206
6,24,MD,6,07,6,6,POOR MANS CANYON,6936,24,1855,2201,1493,5,1,2,1,3,1,1845,4711,1050,2,2,12,8,0,1,1,1,0,0,0,0,6,3752,7406,62,600,73,1,2,1,MDJN2201.pdf,00120658.tif,2018,0,0,0,ORIGINAL,06,15,21350,013207,0132,0471493,047,6,473,0,,Y,1,2018-013207
6,24,MD,6,01,6,6,HOT DOG,6783,24,1410,2206,0938,7,1,1,2,2,6,1408,4711,4670,2,2,6,4,0,0,1,1,0,0,0,0,3,3806,7417,45,200,67,1,2,1,MDJN2206.pdf,00120636.tif,2018,0,0,0,ORIGINAL,06,15,21350,013401,0134,0470938,047,6,492,0,,Y,1,2018-013401
6,24,MD,6,02,6,6,ROCK PILE,6783,24,1538,2206,0938,7,1,2,1,3,1,1514,4711,9996,2,2,9,9,0,1,1,1,0,0,0,0,4,3739,7422,50,400,70,1,1,1,MDJN2206.pdf,00120638.tif,2018,0,1,0,ORIGINAL,06,15,21350,013402,0134,0470938,047,6,493,0,,Y,1,2018-013402
6,24,MD,6,03,6,6,POOR MANS CANYON,6783,24,1543,2206,0938,7,1,1,2,2,7,1516,4711,9996,2,2,12,6,0,1,1,1,0,0,0,0,7,3752,7406,60,1800,68,1,2,1,MDJN2206.pdf,00120640.tif,2018,0,1,0,ORIGINAL,06,15,21350,013403,0134,0470938,047,6,491,0,,Y,1,2018-013403
6,12,FL,6,04,6,6,MASSEYS CANYON,6783,24,1613,2206,0938,7,1,2,2,3,6,1530,4670,4711,2,2,10,8,0,1,1,1,0,0,0,0,3,3825,7420,26,130,64,1,2,1,MDJN2206.pdf,00120642.tif,2018,1,1,0,ORIGINAL,06,15,21350,013404,0134,0470938,047,6,494,0,,N,2,2018-013404
2680,09,CT,STAR ISLAND SHARK,01,6,6,ATLANTIC OCEAN,7466,36,1555,2112,0085,4,1,1,2,2,1,1545,3551,3531,1,1,4,6,0,1,0,0,1,1,0,0,6,9998,9998,998,169,60,1,2,1,NYJN2112.pdf,00120663.tif,2018,0,0,0,ORIGINAL,06,15,21350,013501,0135,1030085,103,4,174,0,,Y,1,2018-013501
2680,36,NY,STAR ISLAND SHARK,02,6,6,IN THE OCEAN,7466,36,1605,2112,0085,4,1,1,2,1,1,1555,3591,9996,1,1,4,8,1,1,0,0,1,0,0,0,6,9998,9998,10,170,61,1,2,1,NYJN2112.pdf,00120665.tif,2018,0,0,0,ORIGINAL,06,15,21350,013502,0135,1030085,103,4,175,0,,Y,1,2018-013502
2680,36,NY,STAR ISLAND SHARK,03,6,6,IN THE OCEAN,7466,36,1640,2112,0085,4,1,1,2,2,1,1600,3551,3531,1,1,3,7,0,1,0,0,1,0,0,0,5,9998,9998,998,220,62,1,2,1,NYJN2112.pdf,00120667.tif,2018,0,1,0,ORIGINAL,06,15,21350,013503,0135,1030085,103,4,170,0,,Y,1,2018-013503
6,36,NY,6,04,6,6,RANGER WRECK,7466,36,1750,2112,0085,4,1,2,1,3,1,1730,4670,9996,2,2,7,3,0,0,1,1,0,0,0,0,2,4035,7147,30,170,60,1,2,2,NYJN2112.pdf,00120669.tif,2018,0,0,0,ORIGINAL,06,15,21350,013504,0135,1030085,103,4,617,0,,Y,2,2018-013504
2680,36,NY,STAR ISLAND SHARK,05,6,6,BUTTERFISH HOLE,7466,36,1825,2112,0085,4,1,2,1,3,1,1800,3551,3531,1,1,3,10,0,1,0,0,1,0,0,0,5,4050,7135,20,170,59,1,2,1,NYJN2112.pdf,00120670.tif,2018,0,0,0,ORIGINAL,06,15,21350,013505,0135,1030085,103,4,177,0,,N,2,2018-013505
2680,36,NY,STAR ISLAND SHARK,06,6,6,IN THE OCEAN,7466,36,1845,2112,0085,4,1,1,2,2,7,1800,3551,3531,1,1,4,9,1,1,0,0,1,0,0,0,3,9998,9998,20,137,60,1,1,1,NYJN2112.pdf,00120672.tif,2018,0,1,0,ORIGINAL,06,15,21350,013506,0135,1030085,103,4,172,0,,Y,2,2018-013506
2680,09,CT,STAR ISLAND SHARK,07,6,6,ATLANTIC OCEAN,7466,36,1900,2112,0085,4,1,1,2,2,1,1745,3551,3531,1,1,4,8,1,1,0,0,1,1,0,0,4,9998,9998,28,200,58,1,1,1,NYJN2112.pdf,00120674.tif,2018,0,0,0,ORIGINAL,06,15,21350,013507,0135,1030085,103,4,176,0,,Y,2,2018-013507
2680,36,NY,STAR ISLAND SHARK,08,6,6,ATLANTIC OCEAN,7466,36,1915,2112,0085,4,1,1,2,2,1,1800,3591,9996,1,1,3,8,1,1,0,0,1,1,0,0,6,9998,9998,20,200,60,1,2,2,NYJN2112.pdf,00120676.tif,2018,1,1,0,ORIGINAL,06,15,21350,013508,0135,1030085,103,4,173,0,,Y,2,2018-013508
2680,09,CT,STAR ISLAND SHARK,09,6,6,ATLANTIC OCEAN,7466,36,1945,2112,0085,4,1,1,2,2,1,1815,3551,3591,1,1,3,9,0,1,0,0,1,0,0,0,4,9998,9998,22,220,60,1,2,1,NYJN2112.pdf,00120677.tif,2018,0,0,0,ORIGINAL,06,15,21350,013509,0135,1030085,103,4,169,0,,Y,2,2018-013509
2680,36,NY,STAR ISLAND SHARK,10,6,6,ATLANTIC OCEAN,7466,36,2005,2112,0085,4,1,1,2,1,1,1915,3591,9996,1,1,3,8,0,1,0,0,1,0,0,0,4,9998,9998,30,180,59,1,1,1,NYJN2112.pdf,00120679.tif,2018,0,0,0,ORIGINAL,06,15,21350,013510,0135,1030085,103,4,171,0,,Y,2,2018-013510
2680,36,NY,STAR ISLAND SHARK,11,6,6,COIMBRA WRECK,7466,36,2105,2112,0085,4,1,1,2,2,6,1830,3551,3531,1,1,3,8,0,1,0,0,1,0,0,0,5,4024,7222,30,180,62,1,2,1,NYJN2112.pdf,00120681.tif,2018,0,1,0,ORIGINAL,06,15,21350,013511,0135,1030085,103,4,178,0,,N,2,2018-013511
6,24,MD,6,01,6,6,POOR MANS CANYON,7292,24,1535,2205,0022,2,1,1,2,2,1,1500,4711,9996,2,2,7,4,0,1,1,1,0,0,0,0,4,3752,7406,73,99998,69,1,2,1,MDJN2205.pdf,00120687.tif,2018,0,1,0,ORIGINAL,06,15,21350,013701,0137,0470022,047,6,490,0,,Y,2,2018-013701
6,10,DE,6,02,6,6,BALTIMORE CANYON,7292,24,1655,2205,0024,2,1,2,1,3,1,1630,4711,9996,2,2,12,8,0,0,1,1,0,0,0,0,7,3820,7345,88,900,69,1,2,1,MDJN2205.pdf,00120689.tif,2018,0,0,0,ORIGINAL,06,15,21350,013702,0137,0470024,047,6,489,0,,Y,1,2018-013702
6,24,MD,6,03,6,6,POOR MANS CANYON,7292,24,1726,2205,0024,2,1,2,1,3,1,1717,4711,9996,2,2,9,6,0,1,1,1,0,0,0,0,3,3752,7406,73,1200,71,1,1,1,MDJN2205.pdf,00120691.tif,2018,0,0,0,ORIGINAL,06,15,21350,013703,0137,0470024,047,6,487,0,,N,1,2018-013703
