stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,filestat,month,day,tracker,year,enterr,interr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
24,2119,06,225,0,,MDJN2119.pdf,3166,6936,00160924.tif,5,1,3,6,ORIGINAL,06,15,316606,2021,0,0,0471493,YFT,4711,1,10,10,0,0,0,0,2,2021-316606
24,2119,06,224,0,,MDJN2119.pdf,3166,6936,00160924.tif,5,1,3,6,ORIGINAL,06,15,316606,2021,0,0,0471493,BIGEYE TUNA,4691,2,1,1,0,0,0,0,2,2021-316606
24,2119,06,223,0,,MDJN2119.pdf,3166,6936,00160924.tif,5,1,3,6,ORIGINAL,06,15,316606,2021,0,0,0471493,DOLPHIN,1050,3,1,1,0,0,0,0,2,2021-316606
34,2127,01,454,0,,NJJN2127.pdf,3167,7508,00160929.tif,11,1,2,10,ORIGINAL,06,14,316701,2021,1,0,0091131,YFT,4711,1,11,0,7,0,0,0,2,2021-316701
34,2127,01,455,1,ALIVE;,NJJN2127.pdf,3167,7508,00160929.tif,11,1,2,10,ORIGINAL,06,14,316701,2021,1,0,0091131,SMOOTH HAMMERHEAD SHARK,4791,2,0,0,1,0,0,0,2,2021-316701
34,2128,01,456,0,,NJJN2128.pdf,3168,7785,00160940.tif,3,1,3,6,ORIGINAL,06,15,316801,2021,0,0,0090385,YFT,4711,1,4,0,0,0,0,0,2,2021-316801
36,2117,01,615,0,,NYJN2117.pdf,3171,7466,00160950.tif,4,1,2,6,ORIGINAL,06,14,317101,2021,0,0,1030085,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-317101
36,2117,01,614,0,,NYJN2117.pdf,3171,7466,00160950.tif,4,1,2,6,ORIGINAL,06,14,317101,2021,0,0,1030085,SPINY DOGFISH,3521,2,0,0,2,0,0,0,2,2021-317101
51,2114,01,789,1,KEPT;,VAJN2114.pdf,3174,7919,00160958.tif,1,1,3,7,ORIGINAL,06,14,317401,2021,0,1,8100091,YFT,4711,1,21,21,0,0,0,0,1,2021-317401
51,2114,02,790,0,,VAJN2114.pdf,3174,7919,00160960.tif,1,1,2,3,ORIGINAL,06,14,317402,2021,0,1,8100091,DOLPHIN,1050,2,5,5,0,0,0,0,1,2021-317402
51,2114,03,792,0,,VAJN2114.pdf,3174,7919,00160962.tif,1,1,3,6,ORIGINAL,06,14,317403,2021,1,1,8100002,YFT,4711,1,2,2,0,0,0,0,1,2021-317403
51,2114,03,791,0,,VAJN2114.pdf,3174,7919,00160962.tif,1,1,3,6,ORIGINAL,06,14,317403,2021,1,1,8100002,DOLPHIN,1050,2,7,7,0,0,0,0,1,2021-317403
10,2103,01,41,0,,DEJN2103.pdf,3186,6783,00160968.tif,2,1,2,6,ORIGINAL,06,15,318601,2021,0,0,0051599,YFT,4711,1,8,8,0,0,0,0,2,2021-318601
10,2103,02,42,0,,DEJN2103.pdf,3186,6783,00160970.tif,2,1,3,5,ORIGINAL,06,15,318602,2021,0,0,0051599,SKIPJACK TUNA,4661,1,1,1,0,0,0,0,1,2021-318602
10,2103,02,43,0,,DEJN2103.pdf,3186,6783,00160970.tif,2,1,3,5,ORIGINAL,06,15,318602,2021,0,0,0051599,YFT,4711,2,5,5,0,0,0,0,1,2021-318602
10,2103,03,44,0,,DEJN2103.pdf,3186,6783,00160972.tif,2,1,2,5,ORIGINAL,06,15,318603,2021,0,0,0051599,YFT,4711,1,5,5,0,0,0,0,2,2021-318603
24,2212,01,321,0,,MDJN2212.pdf,3191,6936,00161206.tif,5,1,3,5,ORIGINAL,06,16,319101,2021,0,0,0471493,YFT,4711,1,1,1,0,0,0,0,2,2021-319101
24,2212,02,325,0,,MDJN2212.pdf,3191,6936,00161208.tif,5,1,3,6,ORIGINAL,06,16,319102,2021,0,0,0471493,YFT,4711,1,1,1,0,0,0,0,2,2021-319102
24,2212,02,322,0,,MDJN2212.pdf,3191,6936,00161208.tif,5,1,3,6,ORIGINAL,06,16,319102,2021,0,0,0471493,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-319102
24,2212,02,324,0,,MDJN2212.pdf,3191,6936,00161208.tif,5,1,3,6,ORIGINAL,06,16,319102,2021,0,0,0471493,BLUELINE TILEFISH,4440,3,5,5,0,0,0,0,2,2021-319102
24,2212,02,323,0,,MDJN2212.pdf,3191,6936,00161208.tif,5,1,3,6,ORIGINAL,06,16,319102,2021,0,0,0471493,BLACK SEA BASS,3350,4,18,18,0,0,0,0,2,2021-319102
24,2212,03,327,0,,MDJN2212.pdf,3191,6936,00161210.tif,5,1,3,6,ORIGINAL,06,16,319103,2021,0,0,0471493,YFT,4711,1,3,3,0,0,0,0,1,2021-319103
24,2212,03,326,0,,MDJN2212.pdf,3191,6936,00161210.tif,5,1,3,6,ORIGINAL,06,16,319103,2021,0,0,0471493,ATLANTIC BONITO,330,2,1,1,0,0,0,0,1,2021-319103
24,2212,04,328,0,,MDJN2212.pdf,3191,6936,00161212.tif,5,1,3,7,ORIGINAL,06,16,319104,2021,0,0,0471493,YFT,4711,1,9,9,2,0,0,0,1,2021-319104
24,2212,05,329,0,,MDJN2212.pdf,3191,6936,00161214.tif,5,1,3,6,ORIGINAL,06,16,319105,2021,0,0,0471493,YFT,4711,1,4,4,2,0,0,0,2,2021-319105
34,2205,02,480,0,,NJJN2205.pdf,3193,7785,00161223.tif,3,1,3,97,ORIGINAL,06,16,319302,2021,0,0,0090900,YFT,4711,1,12,12,3,0,0,0,1,2021-319302
34,2205,03,481,0,,NJJN2205.pdf,3193,7785,00161225.tif,3,1,3,4,ORIGINAL,06,16,319303,2021,0,0,0090385,YFT,4711,1,11,0,7,0,0,0,2,2021-319303
34,2229,01,505,0,,NJJN2229.pdf,3196,7892,00161234.tif,8,1,2,4,ORIGINAL,06,16,319601,2021,0,0,0291024,BFT SCHOOL,4677,1,2,2,0,0,0,0,1,2021-319601
34,2229,01,506,0,,NJJN2229.pdf,3196,7892,00161234.tif,8,1,2,4,ORIGINAL,06,16,319601,2021,0,0,0291024,LITTLE TUNNY,4681,2,5,5,15,0,0,0,1,2021-319601
36,2126,01,621,0,,NYJN2126.pdf,3197,7727,00161239.tif,3,1,2,4,ORIGINAL,06,16,319701,2021,0,0,1030589,YFT,4711,1,1,1,0,0,0,0,1,2021-319701
51,2211,01,853,0,,VAJN2211.pdf,3198,7922,00160933.tif,1,1,3,6,REVISED,06,15,319801,2021,0,1,8100002,BIGEYE TUNA,4691,1,5,5,0,0,0,0,1,2021-319801
51,2211,01,852,0,,VAJN2211.pdf,3198,7922,00160933.tif,1,1,3,6,REVISED,06,15,319801,2021,0,1,8100002,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,1,2021-319801
25,2108,01,361,0,,MAJN2108.pdf,3211,7910,00161245.tif,15,1,3,4,ORIGINAL,06,17,321101,2021,0,0,0090024,BFT LARGE MEDIUM,4679,1,1,0,0,0,1,0,2,2021-321101
24,2120,01,226,0,,MDJN2120.pdf,3213,7844,00161251.tif,3,1,3,6,ORIGINAL,06,17,321301,2021,0,0,0470853,YFT,4711,1,18,0,0,0,0,0,2,2021-321301
24,2120,02,228,0,,MDJN2120.pdf,3213,7844,00161253.tif,3,1,3,6,ORIGINAL,06,17,321302,2021,0,0,0470853,YFT,4711,1,17,17,0,0,0,0,2,2021-321302
24,2120,02,227,0,,MDJN2120.pdf,3213,7844,00161253.tif,3,1,3,6,ORIGINAL,06,17,321302,2021,0,0,0470853,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-321302
24,2120,03,230,0,,MDJN2120.pdf,3213,7844,00161255.tif,3,1,2,1,ORIGINAL,06,17,321303,2021,1,0,0470853,YFT,4711,1,2,0,0,0,0,0,2,2021-321303
24,2120,03,229,0,,MDJN2120.pdf,3213,7844,00161255.tif,3,1,2,1,ORIGINAL,06,17,321303,2021,1,0,0470853,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-321303
24,2120,04,231,0,,MDJN2120.pdf,3213,7844,00161257.tif,3,1,3,3,ORIGINAL,06,17,321304,2021,0,0,0470853,YFT,4711,1,4,0,0,0,0,0,2,2021-321304
24,2120,05,232,0,,MDJN2120.pdf,3213,7844,00161259.tif,3,1,2,5,ORIGINAL,06,17,321305,2021,0,0,0470853,YFT,4711,1,11,0,0,0,0,0,2,2021-321305
24,2120,06,234,0,,MDJN2120.pdf,3213,7844,00161261.tif,3,1,3,5,ORIGINAL,06,17,321306,2021,0,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-321306
24,2120,06,233,0,,MDJN2120.pdf,3213,7844,00161261.tif,3,1,3,5,ORIGINAL,06,17,321306,2021,0,0,0470853,BLUELINE TILEFISH,4440,2,18,0,0,0,0,0,2,2021-321306
24,2120,07,235,0,,MDJN2120.pdf,3213,7844,00161263.tif,3,1,3,5,ORIGINAL,06,17,321307,2021,1,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-321307
24,2120,08,236,0,,MDJN2120.pdf,3213,7844,00161265.tif,3,1,2,6,ORIGINAL,06,17,321308,2021,0,0,0470853,YFT,4711,1,5,5,0,0,0,0,2,2021-321308
24,2121,01,237,0,,MDJN2121.pdf,3214,6936,00161269.tif,5,1,2,3,ORIGINAL,06,17,321401,2021,0,0,0471493,YFT,4711,1,6,6,0,0,0,0,2,2021-321401
24,2121,02,239,0,,MDJN2121.pdf,3214,6936,00161271.tif,5,1,3,6,ORIGINAL,06,17,321402,2021,0,0,0471493,YFT,4711,1,12,12,0,0,0,0,1,2021-321402
24,2121,02,238,0,,MDJN2121.pdf,3214,6936,00161271.tif,5,1,3,6,ORIGINAL,06,17,321402,2021,0,0,0471493,BIGEYE TUNA,4691,2,1,1,0,0,0,0,1,2021-321402
24,2121,03,240,0,,MDJN2121.pdf,3214,6936,00161273.tif,5,1,2,6,ORIGINAL,06,17,321403,2021,0,0,0471493,YFT,4711,1,3,0,0,0,0,0,2,2021-321403
24,2121,04,243,0,,MDJN2121.pdf,3214,6936,00161275.tif,5,1,2,4,ORIGINAL,06,17,321404,2021,0,0,0471493,YFT,4711,1,5,5,0,0,0,0,1,2021-321404
24,2121,04,242,0,,MDJN2121.pdf,3214,6936,00161275.tif,5,1,2,4,ORIGINAL,06,17,321404,2021,0,0,0471493,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-321404
24,2121,04,244,0,,MDJN2121.pdf,3214,6936,00161275.tif,5,1,2,4,ORIGINAL,06,17,321404,2021,0,0,0471493,WAHOO,4720,3,1,1,0,0,0,0,1,2021-321404
24,2121,04,241,0,,MDJN2121.pdf,3214,6936,00161275.tif,5,1,2,4,ORIGINAL,06,17,321404,2021,0,0,0471493,ATLANTIC BONITO,330,4,0,0,2,0,0,0,1,2021-321404
24,2121,05,245,0,,MDJN2121.pdf,3214,6936,00161277.tif,5,1,2,4,ORIGINAL,06,17,321405,2021,0,0,0471493,YFT,4711,1,12,12,0,0,0,0,2,2021-321405
24,2121,06,246,0,,MDJN2121.pdf,3214,6936,00161279.tif,5,1,2,6,ORIGINAL,06,17,321406,2021,0,0,0471493,YFT,4711,1,1,1,0,0,0,0,2,2021-321406
24,2121,07,248,0,,MDJN2121.pdf,3214,6936,00161281.tif,5,1,2,3,ORIGINAL,06,17,321407,2021,0,0,0471493,YFT,4711,1,3,0,0,0,0,0,2,2021-321407
24,2121,07,247,0,,MDJN2121.pdf,3214,6936,00161281.tif,5,1,2,3,ORIGINAL,06,17,321407,2021,0,0,0471493,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-321407
24,2121,08,249,0,,MDJN2121.pdf,3214,6936,00161283.tif,5,1,3,6,ORIGINAL,06,17,321408,2021,0,0,0471493,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-321408
34,2130,01,457,0,,NJJN2130.pdf,3216,6416,00161291.tif,10,1,3,6,ORIGINAL,06,17,321601,2021,0,0,0290193,BFT SCHOOL,4677,1,3,0,4,0,0,0,2,2021-321601
34,2130,01,458,0,,NJJN2130.pdf,3216,6416,00161291.tif,10,1,3,6,ORIGINAL,06,17,321601,2021,0,0,0290193,LITTLE TUNNY,4681,2,0,0,24,0,0,0,2,2021-321601
34,2130,02,460,0,,NJJN2130.pdf,3216,6416,00161293.tif,10,1,3,3,ORIGINAL,06,17,321602,2021,0,0,0290894,BIGEYE TUNA,4691,1,1,1,0,0,0,0,1,2021-321602
34,2130,02,461,0,,NJJN2130.pdf,3216,6416,00161293.tif,10,1,3,3,ORIGINAL,06,17,321602,2021,0,0,0290894,YFT,4711,2,1,1,0,0,0,0,1,2021-321602
34,2130,02,459,0,,NJJN2130.pdf,3216,6416,00161293.tif,10,1,3,3,ORIGINAL,06,17,321602,2021,0,0,0290894,GOLDEN TILEFISH,4467,3,22,22,0,0,0,0,1,2021-321602
34,2131,01,462,0,,NJJN2131.pdf,3217,7508,00161298.tif,11,1,2,5,ORIGINAL,06,17,321701,2021,0,0,0090386,YFT,4711,1,10,0,10,0,0,0,2,2021-321701
34,2131,02,463,0,,NJJN2131.pdf,3217,7508,00161300.tif,11,1,8,6,ORIGINAL,06,17,321702,2021,0,0,0091131,YFT,4711,1,15,0,10,0,0,0,2,2021-321702
36,2204,01,622,0,,NYJN2204.pdf,3219,7466,00161307.tif,4,1,3,1,ORIGINAL,06,17,321901,2021,1,0,1030137,BFT SCHOOL,4677,1,2,2,3,0,0,0,1,2021-321901
51,2116,01,794,0,,VAJN2116.pdf,3221,7871,00161314.tif,1,1,8,5,ORIGINAL,06,17,322101,2021,0,0,8100002,YFT,4711,1,7,0,1,0,0,0,2,2021-322101
51,2116,01,793,0,,VAJN2116.pdf,3221,7871,00161314.tif,1,1,8,5,ORIGINAL,06,17,322101,2021,0,0,8100002,DOLPHIN,1050,2,3,0,0,0,0,0,2,2021-322101
51,2213,01,854,0,,VAJN2213.pdf,3222,7919,00161318.tif,3,1,2,3,ORIGINAL,06,16,322201,2021,0,1,8100088,DOLPHIN,1050,1,1,1,1,0,0,0,1,2021-322201
51,2213,02,855,0,,VAJN2213.pdf,3222,7919,00161320.tif,3,1,2,5,ORIGINAL,06,16,322202,2021,0,0,8100088,DOLPHIN,1050,1,1,1,1,0,0,0,1,2021-322202
51,2213,02,856,0,,VAJN2213.pdf,3222,7919,00161320.tif,3,1,2,5,ORIGINAL,06,16,322202,2021,0,0,8100088,YFT,4711,2,13,0,0,0,0,0,1,2021-322202
51,2213,03,858,0,,VAJN2213.pdf,3222,7919,00161322.tif,3,1,3,4,ORIGINAL,06,16,322203,2021,0,0,8100088,YFT,4711,1,5,5,0,0,0,0,2,2021-322203
51,2213,03,857,0,,VAJN2213.pdf,3222,7919,00161322.tif,3,1,3,4,ORIGINAL,06,16,322203,2021,0,0,8100088,DOLPHIN,1050,2,1,1,0,0,0,0,2,2021-322203
51,2213,04,859,0,,VAJN2213.pdf,3222,7919,00161324.tif,3,1,3,4,ORIGINAL,06,16,322204,2021,0,1,8100088,YFT,4711,1,5,5,0,0,0,0,1,2021-322204
51,2213,05,860,0,,VAJN2213.pdf,3222,7919,00161326.tif,3,1,1,8,ORIGINAL,06,16,322205,2021,0,0,8100088,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-322205
51,2213,05,861,0,,VAJN2213.pdf,3222,7919,00161326.tif,3,1,1,8,ORIGINAL,06,16,322205,2021,0,0,8100088,YFT,4711,2,4,4,0,0,0,0,1,2021-322205
10,2101,01,24,0,,DEJN2101.pdf,3252,6783,00161332.tif,2,1,2,5,ORIGINAL,06,18,325201,2021,0,0,0051599,YFT,4711,1,8,0,1,0,0,0,2,2021-325201
10,2101,02,26,0,,DEJN2101.pdf,3252,6783,00161334.tif,2,1,2,9,ORIGINAL,06,18,325202,2021,0,0,0051599,BIGEYE TUNA,4691,1,3,3,0,0,0,0,2,2021-325202
10,2101,02,27,0,,DEJN2101.pdf,3252,6783,00161334.tif,2,1,2,9,ORIGINAL,06,18,325202,2021,0,0,0051599,YFT,4711,2,3,3,1,0,0,0,2,2021-325202
10,2101,02,25,0,,DEJN2101.pdf,3252,6783,00161334.tif,2,1,2,9,ORIGINAL,06,18,325202,2021,0,0,0051599,SHORTFIN MAKO SHARK,3551,3,0,0,1,0,0,0,2,2021-325202
10,2101,03,28,0,,DEJN2101.pdf,3252,6783,00161336.tif,2,1,2,5,ORIGINAL,06,18,325203,2021,0,0,0051599,YFT,4711,1,4,0,1,0,0,0,2,2021-325203
10,2101,04,29,0,,DEJN2101.pdf,3252,6783,00161338.tif,2,1,2,5,ORIGINAL,06,18,325204,2021,0,0,0051599,YFT,4711,1,4,4,0,0,0,0,2,2021-325204
10,2101,05,30,0,,DEJN2101.pdf,3252,6783,00161340.tif,2,1,2,4,ORIGINAL,06,18,325205,2021,0,1,0051599,BIGEYE TUNA,4691,1,1,1,0,0,0,0,1,2021-325205
10,2101,05,31,0,,DEJN2101.pdf,3252,6783,00161340.tif,2,1,2,4,ORIGINAL,06,18,325205,2021,0,1,0051599,YFT,4711,2,1,1,0,0,0,0,1,2021-325205
10,2101,06,32,0,,DEJN2101.pdf,3252,6783,00161342.tif,2,1,2,4,ORIGINAL,06,18,325206,2021,0,0,0051599,YFT,4711,1,2,2,1,0,0,0,2,2021-325206
10,2101,07,33,0,,DEJN2101.pdf,3252,6783,00161344.tif,2,1,2,4,ORIGINAL,06,18,325207,2021,0,0,0051599,YFT,4711,1,4,4,1,0,0,0,2,2021-325207
10,2101,08,34,0,,DEJN2101.pdf,3252,6783,00161346.tif,2,1,2,7,ORIGINAL,06,18,325208,2021,0,0,0051599,YFT,4711,1,3,3,4,0,0,0,2,2021-325208
10,2101,09,35,0,,DEJN2101.pdf,3252,6783,00161348.tif,2,1,3,5,ORIGINAL,06,18,325209,2021,0,0,0051599,YFT,4711,1,4,4,1,0,0,0,2,2021-325209
10,2101,10,36,0,,DEJN2101.pdf,3252,6783,00161350.tif,2,1,2,5,ORIGINAL,06,18,325210,2021,0,0,0051599,YFT,4711,1,2,2,0,0,0,0,2,2021-325210
10,2101,11,37,0,,DEJN2101.pdf,3252,6783,00161352.tif,2,1,2,5,ORIGINAL,06,18,325211,2021,0,0,0050017,YFT,4711,1,2,2,1,0,0,0,2,2021-325211
10,2101,12,39,0,,DEJN2101.pdf,3252,6783,00161354.tif,2,1,2,5,ORIGINAL,06,18,325212,2021,0,0,0050017,YFT,4711,1,5,5,6,0,0,0,2,2021-325212
10,2101,12,38,0,,DEJN2101.pdf,3252,6783,00161354.tif,2,1,2,5,ORIGINAL,06,18,325212,2021,0,0,0050017,BFT YOUNG SCHOOL,4673,2,0,0,1,0,0,0,2,2021-325212
10,2104,01,46,0,,DEJN2104.pdf,3253,6783,00161358.tif,2,1,2,4,ORIGINAL,06,17,325301,2021,0,1,0050017,YFT,4711,1,3,3,0,0,0,0,1,2021-325301
10,2104,01,45,0,,DEJN2104.pdf,3253,6783,00161358.tif,2,1,2,4,ORIGINAL,06,17,325301,2021,0,1,0050017,BIGEYE TUNA,4691,2,1,1,0,0,0,0,1,2021-325301
10,2104,02,47,0,,DEJN2104.pdf,3253,6783,00161360.tif,2,1,3,5,ORIGINAL,06,17,325302,2021,0,0,0051599,SKIPJACK TUNA,4661,1,1,1,0,0,0,0,1,2021-325302
10,2104,02,48,1,KEPT;,DEJN2104.pdf,3253,6783,00161360.tif,2,1,3,5,ORIGINAL,06,17,325302,2021,0,0,0051599,YFT,4711,2,21,21,6,0,0,0,1,2021-325302
10,2104,03,49,0,,DEJN2104.pdf,3253,6783,00161362.tif,2,1,2,3,ORIGINAL,06,17,325303,2021,0,0,0051599,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-325303
10,2104,03,51,0,,DEJN2104.pdf,3253,6783,00161362.tif,2,1,2,3,ORIGINAL,06,17,325303,2021,0,0,0051599,YFT,4711,2,1,1,1,0,0,0,1,2021-325303
10,2104,03,50,0,,DEJN2104.pdf,3253,6783,00161362.tif,2,1,2,3,ORIGINAL,06,17,325303,2021,0,0,0051599,BFT YOUNG SCHOOL,4673,3,0,0,1,0,0,0,1,2021-325303
25,1103,01,332,0,,MAJN1103.pdf,3254,7891,00161367.tif,8,1,9,6,ORIGINAL,06,19,325401,2021,0,0,0230784,STRIPED BASS,4180,1,0,0,5,0,0,0,2,2021-325401
25,1103,02,334,0,,MAJN1103.pdf,3254,7891,00161369.tif,8,1,9,3,ORIGINAL,06,19,325402,2021,0,0,0230784,STRIPED BASS,4180,1,0,0,2,0,0,0,2,2021-325402
25,1103,02,333,0,,MAJN1103.pdf,3254,7891,00161369.tif,8,1,9,3,ORIGINAL,06,19,325402,2021,0,0,0230784,BLUEFISH,230,2,0,0,2,0,0,0,2,2021-325402
24,2122,01,250,0,,MDJN2122.pdf,3270,6555,00161399.tif,4,3,2,4,ORIGINAL,06,18,327001,2021,0,0,0470856,YFT,4711,1,3,0,2,0,0,0,2,2021-327001
24,2122,02,252,0,,MDJN2122.pdf,3270,6555,00161401.tif,4,3,8,3,ORIGINAL,06,18,327002,2021,0,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-327002
24,2122,02,251,0,,MDJN2122.pdf,3270,6555,00161401.tif,4,3,8,3,ORIGINAL,06,18,327002,2021,0,0,0470856,ATLANTIC BONITO,330,2,1,0,0,0,0,0,2,2021-327002
24,2122,03,253,0,,MDJN2122.pdf,3270,6555,00161403.tif,4,3,2,1,ORIGINAL,06,18,327003,2021,0,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-327003
24,2122,04,254,0,,MDJN2122.pdf,3270,6555,00161405.tif,4,3,2,3,ORIGINAL,06,18,327004,2021,0,0,0470856,YFT,4711,1,3,0,7,0,0,0,2,2021-327004
24,2122,05,255,0,,MDJN2122.pdf,3270,6555,00161407.tif,4,3,2,6,ORIGINAL,06,18,327005,2021,0,1,0470856,SKIPJACK TUNA,4661,1,2,0,0,0,0,0,2,2021-327005
24,2122,06,256,0,,MDJN2122.pdf,3270,6555,00161409.tif,4,3,2,3,ORIGINAL,06,18,327006,2021,0,1,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-327006
24,2122,07,257,0,,MDJN2122.pdf,3270,6555,00161411.tif,4,3,2,4,ORIGINAL,06,18,327007,2021,0,0,0470856,YFT,4711,1,1,0,2,0,0,0,2,2021-327007
24,2122,09,258,0,,MDJN2122.pdf,3270,6555,00161414.tif,4,3,2,5,ORIGINAL,06,18,327009,2021,0,0,0470856,YFT,4711,1,3,0,1,0,0,0,2,2021-327009
24,2122,10,259,0,,MDJN2122.pdf,3270,6555,00161416.tif,4,3,2,2,ORIGINAL,06,18,327010,2021,0,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-327010
24,2122,11,260,0,,MDJN2122.pdf,3270,6555,00161418.tif,4,3,2,4,ORIGINAL,06,18,327011,2021,0,0,0470856,YFT,4711,1,4,0,3,0,0,0,2,2021-327011
24,2122,14,261,0,,MDJN2122.pdf,3270,6555,00161422.tif,4,3,8,3,ORIGINAL,06,18,327014,2021,0,0,0470856,YFT,4711,1,5,0,1,0,0,0,2,2021-327014
24,2122,15,262,0,,MDJN2122.pdf,3270,6555,00161424.tif,4,3,2,5,ORIGINAL,06,18,327015,2021,0,0,0470856,YFT,4711,1,5,0,1,0,0,0,2,2021-327015
24,2122,16,263,0,,MDJN2122.pdf,3270,6555,00161426.tif,4,3,2,4,ORIGINAL,06,18,327016,2021,0,0,0470856,YFT,4711,1,2,0,2,0,0,0,2,2021-327016
24,2122,17,265,0,,MDJN2122.pdf,3270,6555,00161428.tif,4,3,2,5,ORIGINAL,06,18,327017,2021,0,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-327017
24,2122,17,264,0,,MDJN2122.pdf,3270,6555,00161428.tif,4,3,2,5,ORIGINAL,06,18,327017,2021,0,0,0470856,BFT YOUNG SCHOOL,4673,2,0,0,1,0,0,0,2,2021-327017
24,2122,19,267,0,,MDJN2122.pdf,3270,6555,00161431.tif,4,3,2,3,ORIGINAL,06,18,327019,2021,0,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-327019
24,2122,19,266,0,,MDJN2122.pdf,3270,6555,00161431.tif,4,3,2,3,ORIGINAL,06,18,327019,2021,0,0,0470856,BLUE MARLIN,2171,2,0,0,1,0,0,0,2,2021-327019
24,2122,20,268,0,,MDJN2122.pdf,3270,6555,00161433.tif,4,3,2,4,ORIGINAL,06,18,327020,2021,0,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-327020
24,2122,21,269,0,,MDJN2122.pdf,3270,6555,00161435.tif,4,3,2,2,ORIGINAL,06,18,327021,2021,1,0,0470856,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-327021
24,2122,23,270,0,,MDJN2122.pdf,3270,6555,00161438.tif,4,3,2,5,ORIGINAL,06,18,327023,2021,0,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-327023
24,2122,24,273,0,,MDJN2122.pdf,3270,6555,00161440.tif,4,3,2,4,ORIGINAL,06,18,327024,2021,0,1,0470856,WAHOO,4720,1,1,0,0,0,0,0,2,2021-327024
24,2122,24,272,0,,MDJN2122.pdf,3270,6555,00161440.tif,4,3,2,4,ORIGINAL,06,18,327024,2021,0,1,0470856,YFT,4711,2,2,0,0,0,0,0,2,2021-327024
24,2122,24,271,0,,MDJN2122.pdf,3270,6555,00161440.tif,4,3,2,4,ORIGINAL,06,18,327024,2021,0,1,0470856,ATLANTIC BONITO,330,3,1,0,0,0,0,0,2,2021-327024
34,1103,01,385,0,,NJJN1103.pdf,3271,6416,00161451.tif,6,1,2,3,ORIGINAL,06,20,327101,2021,0,0,0251808,COMMON THRESHER SHARK,3531,1,1,1,0,0,0,0,1,2021-327101
34,1103,01,386,0,,NJJN1103.pdf,3271,6416,00161451.tif,6,1,2,3,ORIGINAL,06,20,327101,2021,0,0,0251808,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,1,2021-327101
34,1103,01,387,0,,NJJN1103.pdf,3271,6416,00161451.tif,6,1,2,3,ORIGINAL,06,20,327101,2021,0,0,0251808,DUSKY SHARK,4841,3,0,0,2,0,0,0,1,2021-327101
34,1103,02,388,0,,NJJN1103.pdf,3271,6416,00161453.tif,6,1,2,4,ORIGINAL,06,20,327102,2021,0,0,0251050,LITTLE TUNNY,4681,1,0,0,5,0,0,0,2,2021-327102
34,2108,01,434,0,,NJJN2108.pdf,3277,7509,00161472.tif,2,1,2,4,ORIGINAL,06,18,327701,2021,0,0,0019235,YFT,4711,1,4,1,1,0,0,0,1,2021-327701
34,2108,02,435,0,,NJJN2108.pdf,3277,7509,00161474.tif,2,1,2,4,ORIGINAL,06,18,327702,2021,0,0,0011063,YFT,4711,1,3,0,0,0,0,0,2,2021-327702
34,2132,01,464,0,,NJJN2132.pdf,3278,7892,00161478.tif,7,1,2,4,ORIGINAL,06,18,327801,2021,0,0,0293207,BFT SCHOOL,4677,1,1,0,0,0,0,0,2,2021-327801
34,2206,01,482,0,,NJJN2206.pdf,3280,6416,00161485.tif,6,1,2,3,ORIGINAL,06,18,328001,2021,0,0,0251050,BFT SCHOOL,4677,1,2,0,1,0,0,0,2,2021-328001
34,2206,02,485,0,,NJJN2206.pdf,3280,6416,00161487.tif,6,1,2,4,ORIGINAL,06,18,328002,2021,1,0,0251050,YFT,4711,1,3,3,0,0,0,0,1,2021-328002
34,2206,02,483,0,,NJJN2206.pdf,3280,6416,00161487.tif,6,1,2,4,ORIGINAL,06,18,328002,2021,1,0,0251050,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,1,2021-328002
