tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
359503,MDJL2203.pdf,3595,24,6,POOR MANS CANYON,24,1630,0853,7844,2,1635,00163028.tif,07/05/2021,3,2203,1,2,1,3,1,MD,4711,9996,2,6,6,13,8,6,6,3752,7406,57,450,73,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,1,0,047,0470853,6,425,0,,Y,2,2021-359503
359504,MDJL2203.pdf,3595,24,6,BALTIMORE CANYON,24,1635,0853,7844,2,1648,00163030.tif,07/05/2021,3,2203,1,2,1,3,1,MD,4711,9996,2,6,6,10,8,6,6,3814,7350,61,330,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,05,2021,0,0,047,0470853,6,422,0,,Y,2,2021-359504
359505,MDJL2203.pdf,3595,24,6,BALTIMORE CANYON,24,1700,0853,7844,2,1709,00163032.tif,07/05/2021,3,2203,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,6,3814,7350,62,1200,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,05,2021,0,0,047,0470853,6,423,0,,Y,2,2021-359505
359506,MDJL2203.pdf,3595,24,6,BALTIMORE CANYON,24,1709,0853,7844,2,1720,00163034.tif,07/05/2021,3,2203,1,2,1,3,1,MD,4711,9996,2,6,6,14,8,6,4,3814,7350,66,330,71,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,06,07,05,2021,0,0,047,0470853,6,427,1,Q19;,Y,2,2021-359506
359507,MDJL2203.pdf,3595,24,6,BALTIMORE CANYON,24,1727,0853,7844,2,1741,00163036.tif,07/05/2021,3,2203,1,2,1,3,1,MD,4711,9996,2,6,6,11,8,BOTTOM FISHING,6,3814,7350,62,350,73,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,07,07,05,2021,0,0,047,0470853,6,426,0,,Y,2,2021-359507
359601,NHJL2108.pdf,3596,33,6,THE LEDGE,33,1745,0020,7915,1,1748,00163071.tif,07/05/2021,3,2108,1,1,2,1,1,NH,4671,9996,2,6,6,2,6,6,2,4255,7010,20,200,62,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,05,2021,0,0,015,0150020,1,569,0,,Y,2,2021-359601
359701,NJJL1102.pdf,3597,34,6,LINDENKOHL CANYON,34,1400,1724,7509,2,1530,00163041.tif,07/04/2021,2,1102,1,2,1,3,1,NJ,4656,9996,2,6,6,8,4,6,6,3845,7256,72,600,73,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,04,2021,0,0,001,0011724,5,588,0,,Y,2,2021-359701
359702,NJJL1102.pdf,3597,34,6,WILMINGTON CANYON,34,1500,1724,7509,2,1600,00163043.tif,07/04/2021,2,1102,1,1,2,2,1,NJ,4656,9996,2,6,6,9,6,6,4,3824,7327,90,1200,71,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,04,2021,0,0,001,0011724,5,589,0,,Y,2,2021-359702
359703,NJJL1102.pdf,3597,34,6,WILMINGTON CANYON,34,1600,1724,7509,2,1630,00163045.tif,07/04/2021,2,1102,1,1,2,2,1,NJ,4656,9996,2,6,6,6,6,6,4,3824,7327,85,1000,71,2,1,0,0,0,1,1,0,0,0,0,2,ORIGINAL,03,07,04,2021,1,0,001,0011724,5,590,0,,Y,1,2021-359703
359704,NJJL1102.pdf,3597,34,3210,WILMINGTON CANYON,34,1720,9238,7509,1,1730,00163047.tif,07/04/2021,2,1102,1,1,2,2,1,NJ,4656,9996,1,WAR AT THE SHORE,6,8,7,6,5,3824,7327,90,1200,72,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,04,07,04,2021,0,0,009,0099238,5,66,0,,Y,2,2021-359704
359705,NJJL1102.pdf,3597,34,3210,WILMINGTON CANYON,34,1745,9238,7509,1,1800,00163049.tif,07/04/2021,2,1102,1,1,2,2,1,NJ,4656,9996,1,WAR AT THE SHORE,6,8,6,6,4,3824,7327,90,1000,71,2,1,0,0,0,1,1,0,0,0,0,2,ORIGINAL,05,07,04,2021,0,0,009,0099238,5,67,0,,Y,2,2021-359705
359706,NJJL1102.pdf,3597,34,3210,WILMINGTON CANYON,34,1830,9238,7509,2,1900,00163051.tif,07/04/2021,2,1102,1,1,2,2,1,NJ,4656,9996,1,WAR AT THE SHORE,6,11,7,6,6,3824,7327,90,1000,71,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,06,07,04,2021,0,0,009,0099238,5,68,0,,Y,1,2021-359706
359707,NJJL1102.pdf,3597,34,6,LINDENKOHL CANYON,34,1830,1063,7509,2,1955,00163053.tif,07/04/2021,2,1102,1,1,2,3,1,NJ,4656,9996,2,6,6,11,10,6,5,3845,7256,73,600,72,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,04,2021,0,0,001,0011063,5,587,0,,N,2,2021-359707
359801,NJJL2103.pdf,3598,34,6,WILMINGTON CANYON,34,1700,1671,7897,2,1700,00163058.tif,07/05/2021,11,2103,1,2,1,3,2,NJ,4711,9996,2,6,6,8,6,6,6,3824,7327,65,700,73,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,009,0091671,5,670,0,,Y,2,2021-359801
359802,NJJL2103.pdf,3598,34,3325,WILMINGTON CANYON,34,1630,1131,7897,12,1730,00163059.tif,07/05/2021,11,2103,1,1,2,2,7,NJ,4711,2171,1,WAR AT THE SHORE,6,7,6,6,8,3824,7327,70,600,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,009,0091131,5,77,0,,Y,2,2021-359802
359803,NJJL2103.pdf,3598,12,6,WILMINGTON CANYON,34,1630,1131,7897,2,1740,00163061.tif,07/05/2021,11,2103,1,1,2,1,6,FL,4711,2161,2,6,6,98,7,6,6,3824,7327,65,600,73,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,0,0,009,0091131,5,671,0,,N,2,2021-359803
359901,NJJL2201.pdf,3599,34,6,RESOR WRECK,34,1130,0813,7892,2,1800,00163065.tif,07/05/2021,9,2201,1,1,2,3,7,NJ,4711,9996,2,6,6,5,7,6,4,3945,7325,40,180,71,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,029,0290813,5,713,1,Q15;,Y,1,2021-359901
359902,NJJL2201.pdf,3599,34,6,7,34,1755,0813,7892,2,1810,00163067.tif,07/05/2021,9,2201,1,1,2,3,6,NJ,4711,9996,2,6,6,10,17,6,7,9997,9997,80,300,71,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,029,0290813,5,714,0,,N,1,2021-359902
360101,NYJL2218.pdf,3601,36,6,SHINNECOCK SW,36,1245,0589,7727,2,1305,00163076.tif,07/05/2021,3,2218,1,1,2,2,6,NY,4656,9996,2,6,6,6,6,6,2,9998,9998,20,99998,98,2,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,103,1030589,4,855,0,,N,2,2021-360101
360102,NYJL2218.pdf,3601,36,6,TUNA HOLE,36,1330,0589,7727,1,1345,00163077.tif,07/05/2021,3,2218,1,1,2,3,1,NY,3591,9996,2,6,6,2,4,6,7,9998,9998,12,125,65,2,1,0,0,1,0,0,1,0,0,0,2,ORIGINAL,02,07,05,2021,0,0,103,1030589,4,849,1,Q23;,Y,2,2021-360102
360103,NYJL2218.pdf,3601,36,6,FISH TALES,36,1430,0175,7727,2,1445,00163079.tif,07/05/2021,3,2218,1,1,2,3,1,NY,4656,9996,2,6,6,6,28,6,5,4000,7120,80,1100,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,1,0,103,1030175,4,848,0,,Y,1,2021-360103
360104,NYJL2218.pdf,3601,36,6,THE DIP,36,1515,0175,7727,2,1615,00163081.tif,07/05/2021,3,2218,1,1,2,2,1,NY,4711,9996,2,6,6,7,5,6,4,3955,7144,70,650,72,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,05,2021,0,0,103,1030175,4,851,0,,Y,2,2021-360104
360105,NYJL2218.pdf,3601,36,6,W ATLANTIS,36,1500,0175,7727,2,1640,00163083.tif,07/05/2021,3,2218,1,1,2,2,1,NY,4656,9996,2,6,6,7,15,6,5,3947,7013,997,1200,75,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,05,2021,1,0,103,1030175,4,852,0,,Y,1,2021-360105
360106,NYJL2218.pdf,3601,36,6,W ATLANTIS,36,1630,0175,7727,2,1710,00163085.tif,07/05/2021,3,2218,1,1,2,2,1,NY,4656,9996,2,6,6,7,8,6,3,3947,7013,997,2000,74,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,06,07,05,2021,0,0,103,1030175,4,853,0,,Y,2,2021-360106
360107,NYJL2218.pdf,3601,36,6,FISH TALES,36,1735,0589,7727,2,1830,00163087.tif,07/05/2021,3,2218,1,1,2,2,1,NY,4656,9996,2,6,6,11,10,6,5,4000,7120,75,800,73,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,05,2021,0,0,103,1030589,4,850,0,,Y,1,2021-360107
360108,NYJL2218.pdf,3601,36,6,FISH TALES,36,1700,0589,7727,2,1850,00163089.tif,07/05/2021,3,2218,1,1,2,1,1,NY,4691,9996,2,6,6,6,10,6,3,4000,7120,997,1500,73,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,08,07,05,2021,0,0,103,1030589,4,854,0,,N,1,2021-360108
360109,NYJL2218.pdf,3601,36,6,FISH TALES,36,1935,0175,7727,2,1955,00163091.tif,07/05/2021,3,2218,1,1,2,2,7,NY,4656,9996,2,6,6,13,12,6,7,4000,7120,91,1500,75,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,09,07,05,2021,0,0,103,1030175,4,847,0,,Y,2,2021-360109
360201,VAJL1204.pdf,3602,51,6,NORFOLK CANYON,51,1639,0088,7924,2,1650,00164067.tif,07/04/2021,3,1204,1,1,2,3,1,VA,4711,9996,2,6,6,7,6,6,2,3705,7435,5,3000,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,04,2021,0,0,810,8100088,7,956,0,,Y,1,2021-360201
360202,VAJL1204.pdf,3602,37,6,NORFOLK CANYON,51,1738,0088,7924,2,1752,00164069.tif,07/04/2021,3,1204,1,2,1,3,1,NC,4711,9996,2,6,6,10,7,6,2,3705,7435,65,1200,77,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,04,2021,0,0,810,8100088,7,957,0,,Y,1,2021-360202
360301,VAJL2101.pdf,3603,24,6,WASHINGTON CANYON,51,1645,0039,6447,2,1655,00163095.tif,07/05/2021,8,2101,1,1,2,2,1,MD,4711,9996,2,6,6,10,8,6,2,3727,7427,60,1400,80,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,001,0010039,7,974,0,,Y,2,2021-360301
360302,VAJL2101.pdf,3603,24,6,WASHINGTON CANYON,51,1700,0039,6447,2,1715,00163097.tif,07/05/2021,8,2101,1,1,2,2,1,MD,4656,9996,2,6,6,10,7,6,3,3727,7425,55,99998,75,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,001,0010039,7,973,0,,Y,2,2021-360302
360303,VAJL2101.pdf,3603,24,6,WASHINGTON CANYON,51,1720,0039,6447,12,1730,00163099.tif,07/05/2021,8,2101,1,1,2,2,1,MD,4656,9996,2,6,6,9,8,6,3,3727,7427,60,1500,77,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,03,07,05,2021,0,0,001,0010039,7,972,0,,Y,2,2021-360303
361301,DEJL2102.pdf,3613,10,6,WILMINGTON CANYON,10,1730,1599,6783,2,1806,00163128.tif,07/05/2021,2,2102,1,1,2,2,1,DE,4711,9996,2,6,6,9,6,6,3,3824,7327,85,1500,72,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,005,0051599,6,216,0,,Y,2,2021-361301
361302,DEJL2102.pdf,3613,10,6,BALTIMORE CANYON,10,1730,1599,6783,2,1814,00163130.tif,07/05/2021,2,2102,1,1,2,2,1,DE,4711,9996,2,6,6,10,9,6,6,3814,7350,68,600,72,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,005,0051599,6,214,0,,Y,1,2021-361302
361303,DEJL2102.pdf,3613,24,6,BALTIMORE CANYON,10,1818,1599,6783,2,1825,00163132.tif,07/05/2021,2,2102,1,1,2,2,1,MD,4711,9996,2,6,6,13,8,6,5,3814,7350,62,600,72,1,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,0,0,005,0051599,6,215,0,,Y,2,2021-361303
361304,DEJL2102.pdf,3613,10,6,WILMINGTON CANYON,10,1847,0017,6783,2,1858,00163133.tif,07/05/2021,2,2102,1,1,2,2,1,DE,4711,9996,2,6,6,8,12,6,3,3824,7327,75,400,72,1,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,04,07,05,2021,0,0,005,0050017,6,217,0,,Y,2,2021-361304
361305,DEJL2102.pdf,3613,10,6,WASHINGTON CANYON,10,1903,1599,6783,12,1915,00163135.tif,07/05/2021,2,2102,1,1,2,2,1,DE,2161,9996,2,6,6,6,8,6,5,3727,7427,75,6000,78,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,05,2021,1,0,005,0051599,6,218,0,,Y,2,2021-361305
361401,DEJL2204.pdf,3614,10,6,BALTIMORE CANYON,10,1605,1599,6555,2,1615,00163151.tif,07/06/2021,2,2204,1,1,2,2,1,DE,4711,4656,2,6,6,9,6,6,5,3814,7350,60,1200,71,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,06,2021,1,0,005,0051599,6,248,0,,Y,2,2021-361401
361402,DEJL2204.pdf,3614,10,6,WILMINGTON CANYON,10,1615,1599,6555,2,1630,00163152.tif,07/06/2021,2,2204,1,2,2,3,1,DE,4711,9996,2,6,6,8,5,6,4,3727,7430,64,1400,75,1,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,06,2021,0,0,005,0051599,6,249,0,,Y,2,2021-361402
361403,DEJL2204.pdf,3614,10,6,BALTIMORE CANYON,10,1650,1599,6555,2,1705,00163153.tif,07/06/2021,2,2204,1,2,1,3,1,DE,4711,4656,2,6,6,10,6,6,8,3814,7350,60,600,73,1,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,03,07,06,2021,1,0,005,0051599,6,246,0,,Y,2,2021-361403
361404,DEJL2204.pdf,3614,10,6,WILMINGTON CANYON,10,1710,1599,6555,2,1730,00163155.tif,07/06/2021,2,2204,1,2,1,3,7,DE,4656,2161,2,6,6,10,8,6,6,3727,7430,60,800,73,1,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,06,2021,1,0,005,0051599,6,247,0,,Y,1,2021-361404
361601,MDJL2110.pdf,3616,24,6,BALTIMORE CANYON,24,1610,0938,7681,2,1630,00163141.tif,07/05/2021,7,2110,1,2,1,3,1,MD,4656,4328,2,6,6,12,5,DRIFTING,2,3814,7350,56,480,72,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,05,2021,0,0,047,0470938,6,373,0,,N,2,2021-361601
361602,MDJL2110.pdf,3616,24,6,WASHINGTON CANYON,24,1635,0938,7681,2,1645,00163143.tif,07/05/2021,7,2110,1,2,1,3,1,MD,4656,9996,2,6,6,9,7,6,4,3727,7427,63,600,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,047,0470938,6,371,0,,Y,2,2021-361602
361603,MDJL2110.pdf,3616,24,6,BALTIMORE CANYON,24,1720,0938,7681,2,1730,00163145.tif,07/05/2021,7,2110,1,2,1,3,1,MD,4656,9996,2,6,6,12,7,6,6,3814,7350,55,600,73,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,1,0,047,0470938,6,372,0,,Y,2,2021-361603
361604,MDJL2110.pdf,3616,24,6,BALTIMORE CANYON,24,1730,0938,7681,1,1740,00163147.tif,07/05/2021,7,2110,1,2,1,3,1,MD,4656,9996,2,6,6,8,12,6,3,3806,7349,62,3000,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,05,2021,1,0,047,0470938,6,370,0,,Y,2,2021-361604
361701,MDJL2204.pdf,3617,24,6,BALTIMORE CANYON,24,1523,0938,7844,2,1540,00163179.tif,07/06/2021,7,2204,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,6,3814,7350,60,600,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,06,2021,0,0,047,0470938,6,428,0,,N,2,2021-361701
362101,VAJL2103.pdf,3621,51,6,200 LINE,51,715,0002,7925,2,730,00163173.tif,07/05/2021,1,2103,1,2,1,3,7,VA,4711,4691,2,6,6,10,8,6,6,9998,9998,60,300,75,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,810,8100002,7,976,0,,Y,1,2021-362101
362102,VAJL2103.pdf,3621,51,6,NORFOLK CANYON,51,1730,0002,7925,1,1800,00163175.tif,07/05/2021,1,2103,1,2,1,3,7,VA,4711,2161,2,6,6,4,7,6,2,3705,7435,62,300,74,2,1,1,1,0,0,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,810,8100002,7,977,0,,Y,2,2021-362102
363101,CTJL2209.pdf,3631,09,6,THE GULLY,09,1100,0880,6773,2,1300,00163310.tif,07/05/2021,3,2209,1,1,2,2,6,CT,4676,9996,2,6,6,5,5,6,2,4100,7120,20,150,66,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,011,0110880,3,185,0,,N,2,2021-363101
363102,CTJL2209.pdf,3631,09,6,THE GULLY,09,1300,0880,6773,2,1310,00163312.tif,07/05/2021,3,2209,1,1,2,2,1,CT,4676,9996,2,6,6,8,3,6,3,4100,7120,20,150,64,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,011,0110880,3,186,0,,N,1,2021-363102
363103,CTJL2209.pdf,3631,09,6,THE GULLY,09,1300,0880,6773,2,1320,00163314.tif,07/05/2021,3,2209,1,1,2,2,1,CT,4676,9996,2,6,6,6,1,6,3,4100,7120,998,150,64,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,0,0,011,0110880,3,180,0,,Y,2,2021-363103
363104,CTJL2209.pdf,3631,09,6,THE GULLY,09,1230,0630,6773,2,1330,00163316.tif,07/05/2021,3,2209,1,1,2,2,1,CT,4676,9996,2,6,6,5,3,6,3,4100,7120,12,160,65,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,05,2021,0,0,011,0110630,3,184,0,,Y,1,2021-363104
363105,CTJL2209.pdf,3631,09,6,THE GULLY,09,1300,0833,6773,2,1355,00163318.tif,07/05/2021,3,2209,1,1,2,2,1,CT,4676,9996,2,6,6,5,5,6,2,4100,7120,10,150,65,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,05,07,05,2021,0,0,011,0110833,3,181,0,,Y,2,2021-363105
363106,CTJL2209.pdf,3631,09,6,TUNA RIDGE,09,1400,0630,6773,2,1420,00163320.tif,07/05/2021,3,2209,1,1,2,2,7,CT,4676,9996,2,6,6,9,5,7,5,4055,7117,18,147,68,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,06,07,05,2021,0,0,011,0110630,3,179,0,,Y,1,2021-363106
363107,CTJL2209.pdf,3631,09,6,5 MI W THE GU,09,1230,0630,6773,2,1430,00163322.tif,07/05/2021,3,2209,1,1,2,2,1,CT,4676,9996,2,6,6,6,5,6,4,9998,9998,11,140,65,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,07,07,05,2021,0,0,011,0110630,3,178,0,,Y,2,2021-363107
363108,CTJL2209.pdf,3631,09,6,THE GULLY,09,1420,0880,6773,2,1450,00163324.tif,07/05/2021,3,2209,1,1,2,2,7,CT,4676,9996,2,6,6,6,5,6,2,4100,7120,12,150,68,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,08,07,05,2021,0,0,011,0110880,3,183,0,,N,1,2021-363108
363109,CTJL2209.pdf,3631,09,6,8 MI SO THE GU,09,1600,0630,6773,2,1645,00163326.tif,07/05/2021,3,2209,1,1,2,2,2,CT,4677,9996,2,6,6,5,2,6,3,9998,9998,12,140,98,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,09,07,05,2021,0,0,011,0110630,3,182,0,,Y,2,2021-363109
363110,CTJL2209.pdf,3631,09,1410,20 MI SE MONTAUK,09,1835,0833,6773,1,1848,00163328.tif,07/05/2021,3,2209,1,1,2,2,1,CT,3551,3531,1,NIANTIC SHARK WEEK,6,3,11,DRIFTING,6,9998,9998,20,190,70,2,1,1,0,1,0,0,0,0,0,1,1,ORIGINAL,10,07,05,2021,0,0,011,0110833,3,29,1,tcode;,Y,1,2021-363110
363111,CTJL2209.pdf,3631,09,1410,THE GULLY,09,1930,3879,6773,1,1945,00163330.tif,07/05/2021,3,2209,1,1,2,2,2,CT,3551,3531,1,NIANTIC SHARK WEEK,6,5,10,7,5,4100,7120,15,150,68,2,1,1,1,1,0,0,1,0,0,1,1,ORIGINAL,11,07,05,2021,0,0,011,0113879,3,30,1,tcode;,N,2,2021-363111
363201,MAJL2118.pdf,3632,25,6,S JEFFREYS LEDGE,25,1745,9244,7633,1,1815,00163183.tif,07/07/2021,34,2118,1,1,2,1,1,MA,4671,9996,2,6,6,2,9,6,1,4255,7010,5,171,64,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,07,2021,0,0,009,0099244,2,515,0,,Y,2,2021-363201
363401,MDJL2212.pdf,3634,37,6,POOR MANS CANYON,24,1623,0853,7844,2,1635,00163216.tif,07/07/2021,3,2212,1,2,1,3,1,NC,4711,9996,2,6,6,9,7,6,6,3752,7406,56,900,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,07,2021,0,0,047,0470853,6,443,0,,Y,2,2021-363401
363402,MDJL2212.pdf,3634,24,6,ROCK PILE,24,1650,0853,7844,2,1700,00163218.tif,07/07/2021,3,2212,1,2,1,3,1,MD,4711,9996,2,6,6,11,8,6,5,3739,7422,54,300,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,07,2021,0,0,047,0470853,6,444,0,,Y,2,2021-363402
363403,MDJL2212.pdf,3634,24,6,BALTIMORE CANYON,24,1720,0853,7844,12,1725,00163220.tif,07/07/2021,3,2212,1,2,1,3,1,MD,4711,9996,2,6,6,14,8,BOTTOM FISHING,6,3814,7350,58,1000,74,2,1,0,0,1,1,1,0,0,0,1,2,ORIGINAL,03,07,07,2021,0,0,047,0470853,6,445,1,Q19;,Y,2,2021-363403
363501,MDJL2213.pdf,3635,24,6,BALTIMORE CANYON,24,1640,1493,6936,2,1650,00163224.tif,07/07/2021,5,2213,1,2,1,3,1,MD,4711,7777,2,6,6,10,7,DEEP DROP,6,3814,7350,60,600,71,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,07,2021,0,0,047,0471493,6,449,0,,Y,1,2021-363501
363502,MDJL2213.pdf,3635,24,6,BALTIMORE CANYON,24,1700,1493,6936,2,1715,00163226.tif,07/07/2021,5,2213,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,6,3814,7350,61,600,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,07,2021,0,0,047,0471493,6,446,0,,Y,2,2021-363502
363503,MDJL2213.pdf,3635,24,6,POOR MANS CANYON,24,1710,1493,6936,2,1730,00163228.tif,07/07/2021,5,2213,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,6,3752,7406,62,1200,74,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,07,2021,1,0,047,0471493,6,447,0,,Y,1,2021-363503
363504,MDJL2213.pdf,3635,12,6,WASHINGTON CANYON,24,1730,1493,6936,1,1750,00163230.tif,07/07/2021,5,2213,1,2,1,3,6,FL,2161,2171,2,6,6,4,8,6,5,3727,7427,86,600,78,1,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,07,2021,0,0,047,0471493,6,450,0,,N,2,2021-363504
363505,MDJL2213.pdf,3635,24,6,POOR MANS CANYON,24,1800,1493,6936,2,1820,00163231.tif,07/07/2021,5,2213,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,5,3752,7406,50,600,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,07,2021,0,0,047,0471493,6,448,0,,Y,2,2021-363505
364001,NJJL2204.pdf,3640,34,6,LITTLE ITALY,34,1345,0894,6416,2,1532,00163245.tif,07/07/2021,10,2204,1,1,2,2,1,NJ,4678,4711,2,6,6,5,5,JIGGING,2,4001,7341,20,100,70,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,07,2021,0,0,029,0290894,5,715,0,,Y,2,2021-364001
364401,NYJL2101.pdf,3644,36,6,WEATHER BUOY,36,1700,0085,7466,2,1825,00163259.tif,07/05/2021,4,2101,1,1,2,2,7,NY,4656,9996,2,6,6,6,8,6,2,9999,9999,80,2000,73,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,05,2021,0,0,103,1030085,4,797,0,,Y,1,2021-364401
364402,NYJL2101.pdf,3644,36,6,ATLANTIS CANYON,36,1400,0137,7466,2,1940,00163261.tif,07/05/2021,4,2101,1,1,2,2,1,NY,4711,4691,2,6,6,10,15,6,6,3947,7013,90,1600,73,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,05,2021,0,0,103,1030137,4,796,1,Q15;,Y,2,2021-364402
364403,NYJL2101.pdf,3644,36,6,ATLANTIS CANYON,36,2100,0085,7466,2,2120,00163263.tif,07/05/2021,4,2101,1,1,2,2,1,NY,4691,4711,2,6,6,12,15,6,7,3947,7013,80,1400,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,05,2021,1,0,103,1030085,4,798,0,,Y,2,2021-364403
364701,VAJL2102.pdf,3647,51,6,NORFOLK CANYON,51,1520,0002,6633,2,1555,00163272.tif,07/07/2021,1,2102,1,2,1,3,1,VA,4711,4656,2,6,6,11,5,6,4,3705,7435,66,606,76,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,07,2021,0,0,810,8100002,7,975,0,,Y,1,2021-364701
366301,MAJL2212.pdf,3663,25,6,STELLWAGEN BANK,25,1330,0217,7891,2,1425,00163289.tif,07/08/2021,8,2212,3,1,2,1,1,MA,4671,9996,2,6,6,3,2,6,1,4210,7015,8,115,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,08,2021,0,0,023,0230217,2,534,0,,Y,1,2021-366301
366901,MAJL2105.pdf,3669,25,6,BB BUOY,25,1500,0273,7884,2,1745,00163298.tif,07/08/2021,2,2105,1,1,2,3,2,MA,4670,9996,2,6,6,1,10,6,1,4116,6917,34,99997,60,2,1,1,1,0,0,0,0,0,1,0,1,REVISED,01,07,08,2021,0,0,001,0010273,2,507,0,,N,2,2021-366901
