tracker,id,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
060201,2013-060201,2013,07,51,2103,01,4711,YFT,8,8,0,0,0,0
080801,2013-080801,2013,07,51,1205,01,2161,WHITE MARLIN,0,0,1,0,0,0
080801,2013-080801,2013,07,51,1205,01,4711,YFT,3,0,0,0,0,0
078702,2013-078702,2013,07,51,1203,02,1050,DOLPHIN,4,0,0,0,0,0
078702,2013-078702,2013,07,51,1203,02,2161,WHITE MARLIN,0,0,1,0,0,0
080202,2013-080202,2013,07,44,1103,02,230,BLUEFISH,5,2,0,0,0,0
080202,2013-080202,2013,07,44,1103,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
080202,2013-080202,2013,07,44,1103,02,4931,BLUE SHARK,0,0,1,0,0,0
048616,2013-048616,2013,07,34,2102,16,1050,DOLPHIN,1,0,0,0,0,0
048606,2013-048606,2013,07,34,2102,06,1050,DOLPHIN,1,1,0,0,0,0
034709,2013-034709,2013,07,24,1206,09,4677,BFT SCHOOL,2,1,0,0,0,0
034709,2013-034709,2013,07,24,1206,09,1050,DOLPHIN,3,3,0,0,0,0
034709,2013-034709,2013,07,24,1206,09,4711,YFT,1,1,0,0,0,0
047902,2013-047902,2013,07,36,1201,02,4931,BLUE SHARK,0,0,5,0,0,0
054304,2013-054304,2013,07,25,1213,04,815,COD,10,0,0,0,0,0
054304,2013-054304,2013,07,25,1213,04,2695,POLLOCK,5,0,0,0,0,0
054304,2013-054304,2013,07,25,1213,04,4931,BLUE SHARK,0,0,9,0,0,0
053202,2013-053202,2013,07,10,2202,02,4720,WAHOO,1,1,0,0,0,0
051601,2013-051601,2013,07,51,1204,01,4871,BLACKTIP SHARK,0,0,12,0,0,0
051601,2013-051601,2013,07,51,1204,01,4941,ATLANTIC SHARPNOSE S,6,0,4,0,0,0
051601,2013-051601,2013,07,51,1204,01,4950,HAMMERHEAD SHARK,0,0,1,0,0,0
051606,2013-051606,2013,07,51,1204,06,1050,DOLPHIN,40,0,0,0,0,0
080817,2013-080817,2013,07,51,1205,17,1050,DOLPHIN,2,0,0,0,0,0
080815,2013-080815,2013,07,51,1205,15,1050,DOLPHIN,1,0,0,0,0,1
057702,2013-057702,2013,07,34,2122,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
057702,2013-057702,2013,07,34,2122,02,1050,DOLPHIN,1,0,0,0,0,0
057702,2013-057702,2013,07,34,2122,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
057702,2013-057702,2013,07,34,2122,02,4711,YFT,2,2,0,0,0,0
080807,2013-080807,2013,07,51,1205,07,1050,DOLPHIN,1,1,0,0,0,0
080807,2013-080807,2013,07,51,1205,07,2161,WHITE MARLIN,0,0,1,0,0,0
080906,2013-080906,2013,07,51,2105,06,1050,DOLPHIN,1,0,0,0,0,0
080906,2013-080906,2013,07,51,2105,06,2161,WHITE MARLIN,0,0,2,0,0,0
080814,2013-080814,2013,07,51,1205,14,1050,DOLPHIN,2,0,0,0,0,2
080805,2013-080805,2013,07,51,1205,05,1050,DOLPHIN,2,0,0,0,0,2
080805,2013-080805,2013,07,51,1205,05,2161,WHITE MARLIN,0,0,3,0,0,0
078603,2013-078603,2013,07,51,1108,03,1050,DOLPHIN,2,0,0,0,0,0
031516,2013-031516,2013,07,44,1207,16,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
031516,2013-031516,2013,07,44,1207,16,4931,BLUE SHARK,0,0,8,0,0,0
054306,2013-054306,2013,07,25,1213,06,4931,BLUE SHARK,0,0,8,0,0,0
078606,2013-078606,2013,07,51,1108,06,1050,DOLPHIN,3,0,0,0,0,0
079602,2013-079602,2013,07,44,2222,02,1050,DOLPHIN,1,1,0,0,0,0
074206,2013-074206,2013,07,36,1207,06,1050,DOLPHIN,1,0,0,0,0,0
031901,2013-031901,2013,07,10,1102,01,4711,YFT,0,0,1,0,0,0
031907,2013-031907,2013,07,10,1102,07,1050,DOLPHIN,1,0,0,0,0,0
031907,2013-031907,2013,07,10,1102,07,4711,YFT,3,0,0,0,0,0
048617,2013-048617,2013,07,34,2102,17,330,ATLANTIC BONITO,4,4,0,0,0,0
048617,2013-048617,2013,07,34,2102,17,1050,DOLPHIN,1,0,0,0,0,0
035802,2013-035802,2013,07,34,1101,02,1050,DOLPHIN,1,0,0,0,0,0
035802,2013-035802,2013,07,34,1101,02,4711,YFT,1,0,0,0,0,0
048612,2013-048612,2013,07,34,2102,12,1050,DOLPHIN,2,2,0,0,0,0
048612,2013-048612,2013,07,34,2102,12,4711,YFT,2,2,0,0,0,0
047205,2013-047205,2013,07,34,1214,05,1050,DOLPHIN,1,1,0,0,0,0
061008,2013-061008,2013,07,51,2213,08,1050,DOLPHIN,1,0,0,0,0,0
077801,2013-077801,2013,07,34,1219,01,1050,DOLPHIN,1,1,0,0,0,0
077802,2013-077802,2013,07,34,1219,02,1050,DOLPHIN,2,0,0,0,0,0
077802,2013-077802,2013,07,34,1219,02,4711,YFT,5,0,0,0,0,0
071111,2013-071111,2013,07,34,1209,11,1050,DOLPHIN,1,0,0,0,0,0
071111,2013-071111,2013,07,34,1209,11,4470,TILEFISH,2,0,0,0,0,0
071115,2013-071115,2013,07,34,1209,15,1050,DOLPHIN,2,0,0,0,0,0
071115,2013-071115,2013,07,34,1209,15,2161,WHITE MARLIN,0,0,1,0,0,0
071124,2013-071124,2013,07,34,1209,24,1050,DOLPHIN,2,0,0,0,0,0
071124,2013-071124,2013,07,34,1209,24,2161,WHITE MARLIN,0,0,2,0,0,0
071116,2013-071116,2013,07,34,1209,16,1050,DOLPHIN,9,0,0,0,0,1
074004,2013-074004,2013,07,36,1116,04,1050,DOLPHIN,5,0,0,0,0,0
074004,2013-074004,2013,07,36,1116,04,4701,ALBACORE TUNA,5,0,0,0,0,0
034507,2013-034507,2013,07,24,1112,07,4691,BIGEYE TUNA,1,1,0,0,0,0
034507,2013-034507,2013,07,24,1112,07,4711,YFT,2,2,6,0,0,0
041902,2013-041902,2013,07,24,2105,02,4677,BFT SCHOOL,2,1,5,0,0,0
049602,2013-049602,2013,07,10,2102,02,1050,DOLPHIN,13,7,0,0,0,0
049602,2013-049602,2013,07,10,2102,02,4711,YFT,1,1,0,0,0,0
055801,2013-055801,2013,07,24,1204,01,1050,DOLPHIN,2,2,0,0,0,0
034405,2013-034405,2013,07,24,1111,05,1050,DOLPHIN,1,1,0,0,0,0
034405,2013-034405,2013,07,24,1111,05,4670,BFT,1,1,0,0,0,0
034405,2013-034405,2013,07,24,1111,05,4711,YFT,2,2,0,0,0,0
034413,2013-034413,2013,07,24,1111,13,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
034413,2013-034413,2013,07,24,1111,13,4711,YFT,4,4,2,0,0,0
034414,2013-034414,2013,07,24,1111,14,230,BLUEFISH,2,2,0,0,0,0
034414,2013-034414,2013,07,24,1111,14,1050,DOLPHIN,1,1,0,0,0,0
034414,2013-034414,2013,07,24,1111,14,4711,YFT,6,6,0,0,0,0
034520,2013-034520,2013,07,24,1112,20,1050,DOLPHIN,2,2,0,0,0,0
034520,2013-034520,2013,07,24,1112,20,4711,YFT,6,6,24,0,0,0
050904,2013-050904,2013,07,24,1114,04,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
050906,2013-050906,2013,07,24,1114,06,4661,SKIPJACK TUNA,1,1,0,0,0,0
050906,2013-050906,2013,07,24,1114,06,4691,BIGEYE TUNA,1,1,0,0,0,0
050906,2013-050906,2013,07,24,1114,06,4711,YFT,7,7,15,0,0,0
034504,2013-034504,2013,07,24,1112,04,1050,DOLPHIN,1,0,0,0,0,0
034504,2013-034504,2013,07,24,1112,04,4661,SKIPJACK TUNA,0,0,7,0,0,0
034504,2013-034504,2013,07,24,1112,04,4711,YFT,1,0,0,0,0,0
034508,2013-034508,2013,07,24,1112,08,4711,YFT,5,0,3,0,0,0
034510,2013-034510,2013,07,24,1112,10,4691,BIGEYE TUNA,1,0,0,0,0,0
034510,2013-034510,2013,07,24,1112,10,4711,YFT,4,0,8,0,0,0
034511,2013-034511,2013,07,24,1112,11,4691,BIGEYE TUNA,1,0,0,0,0,0
034511,2013-034511,2013,07,24,1112,11,4711,YFT,7,0,10,0,0,0
034512,2013-034512,2013,07,24,1112,12,1050,DOLPHIN,1,1,0,0,0,0
034512,2013-034512,2013,07,24,1112,12,2161,WHITE MARLIN,0,0,1,0,0,0
034512,2013-034512,2013,07,24,1112,12,4711,YFT,2,2,0,0,0,0
034516,2013-034516,2013,07,24,1112,16,1050,DOLPHIN,2,0,0,0,0,0
038901,2013-038901,2013,07,51,1102,01,4711,YFT,6,0,0,0,0,0
038904,2013-038904,2013,07,51,1102,04,1050,DOLPHIN,2,0,0,0,0,0
038904,2013-038904,2013,07,51,1102,04,4711,YFT,3,0,0,0,0,0
038907,2013-038907,2013,07,51,1102,07,1050,DOLPHIN,50,0,0,0,0,0
038907,2013-038907,2013,07,51,1102,07,2161,WHITE MARLIN,0,0,1,0,0,0
038908,2013-038908,2013,07,51,1102,08,1050,DOLPHIN,5,0,0,0,0,0
038908,2013-038908,2013,07,51,1102,08,4711,YFT,1,0,0,0,0,0
055901,2013-055901,2013,07,24,2101,01,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
055901,2013-055901,2013,07,24,2101,01,1050,DOLPHIN,1,0,0,0,0,0
050307,2013-050307,2013,07,51,1105,07,1050,DOLPHIN,4,0,0,0,0,0
063102,2013-063102,2013,07,34,2222,02,4673,BFT YOUNG SCHOOL,0,0,1,0,0,0
034406,2013-034406,2013,07,24,1111,06,4711,YFT,2,0,0,0,0,0
034407,2013-034407,2013,07,24,1111,07,4720,WAHOO,1,0,0,0,0,0
034408,2013-034408,2013,07,24,1111,08,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
034408,2013-034408,2013,07,24,1111,08,4711,YFT,4,0,1,0,0,0
034409,2013-034409,2013,07,24,1111,09,1050,DOLPHIN,1,0,0,0,0,0
034409,2013-034409,2013,07,24,1111,09,4670,BFT,1,0,1,0,0,0
034410,2013-034410,2013,07,24,1111,10,4711,YFT,2,0,0,0,0,0
034411,2013-034411,2013,07,24,1111,11,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
034411,2013-034411,2013,07,24,1111,11,1050,DOLPHIN,1,0,0,0,0,0
034411,2013-034411,2013,07,24,1111,11,4711,YFT,1,0,0,0,0,0
034412,2013-034412,2013,07,24,1111,12,1050,DOLPHIN,4,0,0,0,0,0
034412,2013-034412,2013,07,24,1111,12,4711,YFT,4,0,0,0,0,0
034514,2013-034514,2013,07,24,1112,14,1050,DOLPHIN,1,0,0,0,0,0
034514,2013-034514,2013,07,24,1112,14,4711,YFT,1,0,0,0,0,0
034519,2013-034519,2013,07,24,1112,19,4691,BIGEYE TUNA,1,0,0,0,0,1
034519,2013-034519,2013,07,24,1112,19,4711,YFT,5,0,8,0,0,0
048613,2013-048613,2013,07,34,2102,13,1050,DOLPHIN,5,0,0,0,0,0
072501,2013-072501,2013,07,34,2215,01,2171,BLUE MARLIN,0,0,1,0,0,0
072501,2013-072501,2013,07,34,2215,01,4691,BIGEYE TUNA,1,0,0,0,1,0
072501,2013-072501,2013,07,34,2215,01,4711,YFT,24,24,0,0,24,0
034518,2013-034518,2013,07,24,1112,18,1050,DOLPHIN,1,0,0,0,0,0
034518,2013-034518,2013,07,24,1112,18,4711,YFT,17,0,50,0,0,0
080402,2013-080402,2013,07,34,1220,02,1050,DOLPHIN,3,0,0,0,0,0
080402,2013-080402,2013,07,34,1220,02,4711,YFT,2,0,0,0,0,0
046501,2013-046501,2013,07,24,2205,01,4678,BFT LARGE SCHOOL,1,0,2,0,0,0
046501,2013-046501,2013,07,24,2205,01,4711,YFT,1,0,0,0,0,0
050205,2013-050205,2013,07,34,1113,05,1050,DOLPHIN,2,0,0,0,0,0
071503,2013-071503,2013,07,34,2106,03,4711,YFT,1,0,0,0,0,0
036401,2013-036401,2013,07,34,1202,01,4711,YFT,1,0,12,0,0,0
057701,2013-057701,2013,07,34,2122,01,4691,BIGEYE TUNA,1,0,0,0,0,0
057701,2013-057701,2013,07,34,2122,01,4711,YFT,8,0,15,0,0,0
079905,2013-079905,2013,07,34,2129,05,4711,YFT,2,0,0,0,0,0
070702,2013-070702,2013,07,34,1114,02,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
070703,2013-070703,2013,07,34,1114,03,4673,BFT YOUNG SCHOOL,0,0,3,0,0,0
071302,2013-071302,2013,07,34,1218,02,1050,DOLPHIN,1,0,0,0,0,0
071302,2013-071302,2013,07,34,1218,02,4711,YFT,1,0,0,0,0,0
031701,2013-031701,2013,07,09,2108,01,3551,SHORTFIN MAKO SHARK,1,1,1,0,0,0
031701,2013-031701,2013,07,09,2108,01,4931,BLUE SHARK,0,0,3,0,0,0
066801,2013-066801,2013,07,25,1125,01,4671,BFT GIANT,1,1,0,0,1,0
078707,2013-078707,2013,07,51,1203,07,1050,DOLPHIN,4,0,0,0,0,0
031904,2013-031904,2013,07,10,1102,04,1050,DOLPHIN,1,0,0,0,0,0
031908,2013-031908,2013,07,10,1102,08,1050,DOLPHIN,11,0,0,0,0,0
031908,2013-031908,2013,07,10,1102,08,4467,GOLDEN TILEFISH,10,0,0,0,0,0
049504,2013-049504,2013,07,10,1104,04,1050,DOLPHIN,1,0,0,0,0,0
049504,2013-049504,2013,07,10,1104,04,2161,WHITE MARLIN,0,0,1,0,0,0
078701,2013-078701,2013,07,51,1203,01,1050,DOLPHIN,3,0,0,0,0,0
078705,2013-078705,2013,07,51,1203,05,1050,DOLPHIN,2,0,0,0,0,0
050905,2013-050905,2013,07,24,1114,05,4711,YFT,1,1,0,0,0,0
078706,2013-078706,2013,07,51,1203,06,1050,DOLPHIN,2,2,0,0,0,0
078706,2013-078706,2013,07,51,1203,06,3026,SAILFISH,0,0,1,0,0,0
078708,2013-078708,2013,07,51,1203,08,1050,DOLPHIN,4,1,0,0,0,0
034402,2013-034402,2013,07,24,1111,02,4711,YFT,1,0,0,0,0,0
034901,2013-034901,2013,07,24,2102,01,1050,DOLPHIN,2,0,0,0,0,0
034901,2013-034901,2013,07,24,2102,01,4711,YFT,1,0,0,0,0,0
049901,2013-049901,2013,07,24,1105,01,1050,DOLPHIN,1,1,0,0,0,0
049907,2013-049907,2013,07,24,1105,07,2161,WHITE MARLIN,0,0,1,0,0,0
049907,2013-049907,2013,07,24,1105,07,4711,YFT,1,1,0,0,0,1
034501,2013-034501,2013,07,24,1112,01,1050,DOLPHIN,2,0,0,0,0,0
078609,2013-078609,2013,07,51,1108,09,1050,DOLPHIN,1,0,1,0,0,0
048403,2013-048403,2013,07,51,1114,03,1050,DOLPHIN,1,0,0,0,0,0
055001,2013-055001,2013,07,25,2134,01,4931,BLUE SHARK,0,0,2,0,0,0
050801,2013-050801,2013,07,51,2111,01,1050,DOLPHIN,1,0,0,0,0,0
050802,2013-050802,2013,07,51,2111,02,4711,YFT,1,0,0,0,0,0
071108,2013-071108,2013,07,34,1209,08,1050,DOLPHIN,1,0,0,0,0,0
075902,2013-075902,2013,07,09,2118,02,8888,UNKNOWN-PELAGIC,0,0,1,0,0,0
075902,2013-075902,2013,07,09,2118,02,1050,DOLPHIN,1,0,0,0,0,0
075902,2013-075902,2013,07,09,2118,02,4931,BLUE SHARK,0,0,1,0,0,0
031501,2013-031501,2013,07,44,1207,01,230,BLUEFISH,6,0,0,0,0,0
031501,2013-031501,2013,07,44,1207,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
031501,2013-031501,2013,07,44,1207,01,4931,BLUE SHARK,0,0,3,0,0,0
080904,2013-080904,2013,07,51,2105,04,1050,DOLPHIN,1,1,0,0,0,1
080904,2013-080904,2013,07,51,2105,04,2161,WHITE MARLIN,0,0,7,0,0,0
080903,2013-080903,2013,07,51,2105,03,1050,DOLPHIN,1,1,0,0,0,1
080903,2013-080903,2013,07,51,2105,03,2161,WHITE MARLIN,0,0,3,0,0,0
080903,2013-080903,2013,07,51,2105,03,2171,BLUE MARLIN,0,0,1,0,0,0
080810,2013-080810,2013,07,51,1205,10,1050,DOLPHIN,5,0,0,0,0,0
048505,2013-048505,2013,07,34,1105,05,4673,BFT YOUNG SCHOOL,0,0,1,0,0,0
048505,2013-048505,2013,07,34,1105,05,4711,YFT,2,0,0,0,0,0
048501,2013-048501,2013,07,34,1105,01,1050,DOLPHIN,1,0,0,0,0,0
048501,2013-048501,2013,07,34,1105,01,4711,YFT,1,0,0,0,0,0
050002,2013-050002,2013,07,24,1208,02,4711,YFT,2,0,1,0,0,0
073801,2013-073801,2013,07,36,1106,01,4701,ALBACORE TUNA,2,0,0,0,0,0
080901,2013-080901,2013,07,51,2105,01,2161,WHITE MARLIN,0,0,1,0,0,0
080901,2013-080901,2013,07,51,2105,01,4711,YFT,2,2,1,0,0,2
047403,2013-047403,2013,07,34,2118,03,1050,DOLPHIN,1,0,0,0,0,0
047403,2013-047403,2013,07,34,2118,03,4670,BFT,1,0,0,0,0,1
060301,2013-060301,2013,07,51,2109,01,1050,DOLPHIN,3,3,0,0,0,0
060301,2013-060301,2013,07,51,2109,01,2161,WHITE MARLIN,0,0,1,0,0,0
060301,2013-060301,2013,07,51,2109,01,2171,BLUE MARLIN,0,0,1,0,0,0
060301,2013-060301,2013,07,51,2109,01,4440,BLUELINE TILEFISH,10,10,0,0,0,0
048508,2013-048508,2013,07,34,1105,08,1050,DOLPHIN,2,0,0,0,0,0
048508,2013-048508,2013,07,34,1105,08,4711,YFT,1,0,0,0,0,0
074202,2013-074202,2013,07,36,1207,02,1050,DOLPHIN,1,0,0,0,0,0
074202,2013-074202,2013,07,36,1207,02,4711,YFT,1,0,2,0,0,0
060302,2013-060302,2013,07,51,2109,02,1050,DOLPHIN,1,1,0,0,0,0
060302,2013-060302,2013,07,51,2109,02,4711,YFT,3,3,0,0,0,0
039501,2013-039501,2013,07,51,2112,01,1050,DOLPHIN,6,1,0,0,0,0
039301,2013-039301,2013,07,51,1202,01,1050,DOLPHIN,7,4,0,0,0,0
039301,2013-039301,2013,07,51,1202,01,4661,SKIPJACK TUNA,1,1,0,0,0,0
039301,2013-039301,2013,07,51,1202,01,4711,YFT,1,1,0,0,0,0
054305,2013-054305,2013,07,25,1213,05,815,COD,4,0,0,0,0,0
054305,2013-054305,2013,07,25,1213,05,2695,POLLOCK,2,0,0,0,0,0
054305,2013-054305,2013,07,25,1213,05,4931,BLUE SHARK,0,0,6,0,0,0
066601,2013-066601,2013,07,25,1123,01,4671,BFT GIANT,1,0,0,0,1,0
079010,2013-079010,2013,07,25,1214,10,4328,SWORDFISH,1,1,0,0,0,1
079010,2013-079010,2013,07,25,1214,10,4711,YFT,1,1,0,0,0,1
034103,2013-034103,2013,07,24,1101,03,3591,UNIDENTIFIED SHARK,0,0,3,0,0,0
052307,2013-052307,2013,07,51,1113,07,1050,DOLPHIN,4,4,0,0,0,0
052307,2013-052307,2013,07,51,1113,07,1940,KING MACKEREL,1,1,0,0,0,0
052307,2013-052307,2013,07,51,1113,07,4711,YFT,1,1,0,0,0,0
052307,2013-052307,2013,07,51,1113,07,4720,WAHOO,1,1,0,0,0,0
063602,2013-063602,2013,07,36,2220,02,1050,DOLPHIN,12,12,0,0,0,0
063602,2013-063602,2013,07,36,2220,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
063602,2013-063602,2013,07,36,2220,02,4701,ALBACORE TUNA,5,5,0,0,0,0
063602,2013-063602,2013,07,36,2220,02,4711,YFT,4,4,0,0,0,0
055201,2013-055201,2013,07,25,2210,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
055201,2013-055201,2013,07,25,2210,01,4931,BLUE SHARK,0,0,2,0,0,0
042502,2013-042502,2013,07,51,1110,02,1050,DOLPHIN,4,0,0,0,0,0
042502,2013-042502,2013,07,51,1110,02,4691,BIGEYE TUNA,1,1,0,0,0,0
042502,2013-042502,2013,07,51,1110,02,4711,YFT,5,5,0,0,0,0
042906,2013-042906,2013,07,51,2205,06,4691,BIGEYE TUNA,1,1,0,0,0,0
042906,2013-042906,2013,07,51,2205,06,4711,YFT,7,7,12,0,0,0
078605,2013-078605,2013,07,51,1108,05,4711,YFT,1,1,0,0,0,0
042002,2013-042002,2013,07,34,2117,02,3501,DOGFISH,0,0,4,0,0,0
047301,2013-047301,2013,07,34,2103,01,1050,DOLPHIN,1,1,0,0,0,0
061502,2013-061502,2013,07,10,2208,02,4720,WAHOO,1,1,0,0,0,0
074801,2013-074801,2013,07,51,2104,01,3591,FINETOOTH SHARK,1,0,0,0,0,0
074801,2013-074801,2013,07,51,2104,01,3491,SAND TIGER SHARK,0,0,1,0,0,0
074801,2013-074801,2013,07,51,2104,01,4941,ATLANTIC SHARPNOSE S,0,0,1,0,0,0
074102,2013-074102,2013,07,36,1117,02,1050,DOLPHIN,22,0,6,0,0,3
074102,2013-074102,2013,07,36,1117,02,4691,BIGEYE TUNA,1,0,1,0,0,1
074102,2013-074102,2013,07,36,1117,02,4711,YFT,7,0,2,0,0,3
054303,2013-054303,2013,07,25,1213,03,4811,PORBEAGLE SHARK,1,0,0,0,0,1
032201,2013-032201,2013,07,10,1203,01,1050,DOLPHIN,1,1,0,0,0,0
050601,2013-050601,2013,07,36,2108,01,4931,BLUE SHARK,0,0,9,0,0,0
079002,2013-079002,2013,07,25,1214,02,1050,DOLPHIN,6,6,0,0,0,6
079002,2013-079002,2013,07,25,1214,02,4701,ALBACORE TUNA,2,2,1,0,0,2
079002,2013-079002,2013,07,25,1214,02,4711,YFT,2,2,1,0,0,2
077903,2013-077903,2013,07,34,2108,03,1050,DOLPHIN,10,10,10,0,0,0
077903,2013-077903,2013,07,34,2108,03,4691,BIGEYE TUNA,2,2,0,0,0,1
077903,2013-077903,2013,07,34,2108,03,4711,YFT,2,2,6,0,0,1
078002,2013-078002,2013,07,34,2219,02,1050,DOLPHIN,3,2,0,0,0,0
075903,2013-075903,2013,07,09,2118,03,4711,YFT,1,1,2,0,0,0
071201,2013-071201,2013,07,34,1217,01,1050,DOLPHIN,5,5,0,0,0,0
071201,2013-071201,2013,07,34,1217,01,4711,YFT,4,4,0,0,0,0
079001,2013-079001,2013,07,25,1214,01,1050,DOLPHIN,1,1,0,0,0,1
079001,2013-079001,2013,07,25,1214,01,4701,ALBACORE TUNA,2,2,0,0,0,2
047303,2013-047303,2013,07,34,2103,03,1050,DOLPHIN,1,1,0,0,0,0
051301,2013-051301,2013,07,25,2209,01,815,COD,2,0,0,0,0,0
051301,2013-051301,2013,07,25,2209,01,2695,POLLOCK,1,0,0,0,0,0
042905,2013-042905,2013,07,51,2205,05,330,ATLANTIC BONITO,0,0,2,0,0,0
042905,2013-042905,2013,07,51,2205,05,4711,YFT,11,11,2,0,0,0
060002,2013-060002,2013,07,51,1107,02,4881,SPINNER SHARK,0,0,9,0,0,0
060002,2013-060002,2013,07,51,1107,02,4891,BULL SHARK,0,0,8,0,0,0
078601,2013-078601,2013,07,51,1108,01,1050,DOLPHIN,3,3,0,0,0,0
069601,2013-069601,2013,07,24,2203,01,1050,DOLPHIN,1,1,0,0,0,0
076102,2013-076102,2013,07,09,1112,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
076102,2013-076102,2013,07,09,1112,02,4931,BLUE SHARK,0,0,2,0,0,0
065701,2013-065701,2013,07,09,2115,01,3491,SAND TIGER SHARK,0,0,1,0,0,0
065701,2013-065701,2013,07,09,2115,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
065701,2013-065701,2013,07,09,2115,01,4931,BLUE SHARK,0,0,3,0,0,0
039502,2013-039502,2013,07,51,2112,02,1050,DOLPHIN,7,7,0,0,0,0
039502,2013-039502,2013,07,51,2112,02,4681,LITTLE TUNNY,0,0,4,0,0,0
039502,2013-039502,2013,07,51,2112,02,4711,YFT,5,5,0,0,0,0
066101,2013-066101,2013,07,10,1106,01,1050,DOLPHIN,3,3,0,0,0,0
066101,2013-066101,2013,07,10,1106,01,4711,YFT,1,1,0,0,0,0
052701,2013-052701,2013,07,09,2102,01,4931,BLUE SHARK,0,0,2,0,0,0
053001,2013-053001,2013,07,10,1202,01,1050,DOLPHIN,3,3,0,0,0,0
053001,2013-053001,2013,07,10,1202,01,4711,YFT,1,1,0,0,0,0
079005,2013-079005,2013,07,25,1214,05,1050,DOLPHIN,4,4,0,0,0,4
079005,2013-079005,2013,07,25,1214,05,4701,ALBACORE TUNA,2,2,0,0,0,2
080101,2013-080101,2013,07,36,2207,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
047402,2013-047402,2013,07,34,2118,02,1050,DOLPHIN,2,2,3,0,0,0
047402,2013-047402,2013,07,34,2118,02,4711,YFT,0,0,3,0,0,0
076005,2013-076005,2013,07,51,1118,05,1050,DOLPHIN,2,0,0,0,0,0
076005,2013-076005,2013,07,51,1118,05,2161,WHITE MARLIN,1,0,0,0,0,0
076005,2013-076005,2013,07,51,1118,05,4711,YFT,9,0,0,0,0,0
076005,2013-076005,2013,07,51,1118,05,4720,WAHOO,1,0,0,0,0,0
055202,2013-055202,2013,07,25,2210,02,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
055202,2013-055202,2013,07,25,2210,02,4931,BLUE SHARK,0,0,17,0,0,0
080307,2013-080307,2013,07,34,1121,07,4661,SKIPJACK TUNA,0,0,1,0,0,0
080307,2013-080307,2013,07,34,1121,07,4691,BIGEYE TUNA,1,1,0,0,0,1
080307,2013-080307,2013,07,34,1121,07,4711,YFT,1,0,0,0,0,0
036503,2013-036503,2013,07,34,1210,03,230,BLUEFISH,7,7,0,0,0,0
072101,2013-072101,2013,07,34,2135,01,2171,BLUE MARLIN,0,0,1,0,0,0
072101,2013-072101,2013,07,34,2135,01,4711,YFT,2,0,0,0,0,1
072102,2013-072102,2013,07,34,2135,02,1050,DOLPHIN,1,0,0,0,0,0
072102,2013-072102,2013,07,34,2135,02,4691,BIGEYE TUNA,1,0,0,0,0,1
072102,2013-072102,2013,07,34,2135,02,4711,YFT,0,0,1,0,0,0
042302,2013-042302,2013,07,36,2201,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
074101,2013-074101,2013,07,36,1117,01,4691,BIGEYE TUNA,1,0,0,0,0,1
074101,2013-074101,2013,07,36,1117,01,4711,YFT,4,0,3,0,0,3
077904,2013-077904,2013,07,34,2108,04,1050,DOLPHIN,6,6,0,0,0,1
077904,2013-077904,2013,07,34,2108,04,4711,YFT,1,1,0,0,0,1
079901,2013-079901,2013,07,34,2129,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
038906,2013-038906,2013,07,51,1102,06,30,GREATER AMBERJACK,4,4,3,0,0,0
038906,2013-038906,2013,07,51,1102,06,1050,DOLPHIN,4,4,0,0,0,0
057101,2013-057101,2013,07,34,1216,01,1050,DOLPHIN,2,2,0,0,0,0
057101,2013-057101,2013,07,34,1216,01,4711,YFT,2,2,0,0,0,0
071114,2013-071114,2013,07,34,1209,14,1050,DOLPHIN,3,1,0,0,0,1
071114,2013-071114,2013,07,34,1209,14,2161,WHITE MARLIN,0,0,2,0,0,0
071114,2013-071114,2013,07,34,1209,14,4711,YFT,1,1,0,0,0,1
071114,2013-071114,2013,07,34,1209,14,4720,WAHOO,1,0,0,0,0,1
071113,2013-071113,2013,07,34,1209,13,1050,DOLPHIN,3,3,0,0,0,1
052301,2013-052301,2013,07,51,1113,01,1050,DOLPHIN,2,0,0,0,0,0
052301,2013-052301,2013,07,51,1113,01,4711,YFT,20,0,40,0,0,0
052301,2013-052301,2013,07,51,1113,01,4841,DUSKY SHARK,0,0,4,0,0,0
048604,2013-048604,2013,07,34,2102,04,1050,DOLPHIN,1,0,0,0,0,0
