tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,batch,othlp,species,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
06,6633,1,1,2012,07,15,8100091,0,0,51,0,1116,2,vajl1116.tif,00050607.tif,ORIGINAL,0629,YFT,4711,3,1,0,0,0,0,0,1092,0,,2012-062902
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,1,vajl1116.tif,00050609.tif,ORIGINAL,0629,DOLPHIN,1050,4,1,1,0,0,0,0,1093,0,,2012-062903
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,1,vajl1116.tif,00050609.tif,ORIGINAL,0629,SKIPJACK TUNA,4661,2,2,2,0,0,0,0,1094,0,,2012-062903
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,1,vajl1116.tif,00050609.tif,ORIGINAL,0629,LITTLE TUNNY,4681,3,1,1,0,0,0,0,1095,0,,2012-062903
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,1,vajl1116.tif,00050609.tif,ORIGINAL,0629,WAHOO,4720,1,1,1,0,0,0,0,1096,0,,2012-062903
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,2,vajl1116.tif,00050611.tif,ORIGINAL,0629,SARGASSUM FISH,8888,1,1,1,0,0,0,0,1097,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;,2012-062904
06,6633,1,1,2012,07,15,8100002,0,0,51,0,1116,2,vajl1116.tif,00050611.tif,ORIGINAL,0629,DOLPHIN,1050,2,2,0,0,0,0,0,1098,0,,2012-062904
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,1,vajl1201.tif,00050615.tif,ORIGINAL,0630,GREATER AMBERJACK,30,1,12,12,1,0,0,0,1099,1,CAUGHT OUT OF AREA;,2012-063001
06,6633,1,1,2012,07,14,8100002,0,0,51,0,1201,2,vajl1201.tif,00050617.tif,ORIGINAL,0630,DOLPHIN,1050,1,1,0,0,0,0,0,1100,0,,2012-063002
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050619.tif,ORIGINAL,0630,DOLPHIN,1050,3,4,0,0,0,0,0,1101,0,,2012-063003
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050619.tif,ORIGINAL,0630,WHITE MARLIN,2161,1,0,0,3,0,0,0,1102,0,,2012-063003
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050619.tif,ORIGINAL,0630,SAILFISH,3026,2,0,0,1,0,0,0,1103,0,,2012-063003
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050621.tif,ORIGINAL,0630,DOLPHIN,1050,1,1,0,0,0,0,0,1104,0,,2012-063004
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,1,vajl1201.tif,00050623.tif,ORIGINAL,0630,DOLPHIN,1050,2,10,10,0,0,0,0,1105,0,,2012-063005
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,1,vajl1201.tif,00050623.tif,ORIGINAL,0630,YFT,4711,1,1,1,0,0,0,0,1106,0,,2012-063005
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050625.tif,ORIGINAL,0630,WHITE MARLIN,2161,1,0,0,5,0,0,0,1107,0,,2012-063006
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050627.tif,ORIGINAL,0630,DOLPHIN,1050,4,1,0,0,0,0,0,1108,0,,2012-063007
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050627.tif,ORIGINAL,0630,WHITE MARLIN,2161,1,0,0,3,0,0,0,1109,0,,2012-063007
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050627.tif,ORIGINAL,0630,SAILFISH,3026,2,0,0,1,0,0,0,1110,0,,2012-063007
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050627.tif,ORIGINAL,0630,YFT,4711,3,1,0,0,0,0,0,1111,0,,2012-063007
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050629.tif,ORIGINAL,0630,DOLPHIN,1050,2,1,1,0,0,0,0,1112,0,,2012-063008
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050629.tif,ORIGINAL,0630,WHITE MARLIN,2161,1,0,0,1,0,0,0,1113,0,,2012-063008
06,6633,1,1,2012,07,14,8100091,0,0,51,0,1201,2,vajl1201.tif,00050631.tif,ORIGINAL,0630,DOLPHIN,1050,1,1,0,0,0,0,0,1114,0,,2012-063009
06,6633,1,1,2012,07,14,8100002,0,0,51,1,1201,2,vajl1201.tif,00050634.tif,ORIGINAL,0630,WHITE MARLIN,2161,1,0,0,1,0,0,0,1115,0,,2012-063011
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,1,vajl1201.tif,00050636.tif,ORIGINAL,0630,DOLPHIN,1050,2,2,2,0,0,0,0,1116,0,,2012-063012
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,1,vajl1201.tif,00050636.tif,ORIGINAL,0630,WHITE MARLIN,2161,4,0,0,1,0,0,0,1117,0,,2012-063012
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,1,vajl1201.tif,00050636.tif,ORIGINAL,0630,SAILFISH,3026,3,0,0,1,0,0,0,1118,0,,2012-063012
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,1,vajl1201.tif,00050636.tif,ORIGINAL,0630,YFT,4711,1,1,1,0,0,0,0,1119,0,,2012-063012
06,6633,1,1,2012,07,14,8100091,0,1,51,1,1201,2,vajl1201.tif,00050638.tif,ORIGINAL,0630,WHITE MARLIN,2161,2,0,0,4,0,0,0,1120,0,,2012-063013
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,2,vajl1201.tif,00050638.tif,ORIGINAL,0630,SAILFISH,3026,3,0,0,1,0,0,0,1121,0,,2012-063013
06,6633,1,1,2012,07,14,8100091,0,0,51,1,1201,2,vajl1201.tif,00050638.tif,ORIGINAL,0630,YFT,4711,1,1,1,0,0,0,0,1122,0,,2012-063013
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051418.tif,ORIGINAL,0791,BLUEFISH,230,3,0,0,5,0,0,0,1123,0,,2012-079102
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051418.tif,ORIGINAL,0791,SPANISH MACKEREL,3840,1,5,5,0,0,0,0,1124,0,,2012-079102
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051418.tif,ORIGINAL,0791,BLACKTIP SHARK,4871,2,0,0,50,0,0,0,1125,1,ALIVE;,2012-079102
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,1,vajl2119.tif,00051420.tif,ORIGINAL,0791,DOLPHIN,1050,1,1,1,0,0,0,1,1126,0,,2012-079103
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,1,vajl2119.tif,00051420.tif,ORIGINAL,0791,SAILFISH,3026,2,0,0,1,0,0,0,1127,0,,2012-079103
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051422.tif,ORIGINAL,0791,DOLPHIN,1050,1,1,1,0,0,0,1,1128,0,,2012-079104
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051424.tif,ORIGINAL,0791,DOLPHIN,1050,1,3,3,0,0,0,1,1129,0,,2012-079105
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051424.tif,ORIGINAL,0791,WHITE MARLIN,2161,3,0,0,1,0,0,0,1130,0,,2012-079105
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051424.tif,ORIGINAL,0791,BLUE MARLIN,2171,4,0,0,1,0,0,0,1131,0,,2012-079105
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051424.tif,ORIGINAL,0791,YFT,4711,2,1,1,0,0,0,1,1132,0,,2012-079105
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051426.tif,ORIGINAL,0791,WHITE MARLIN,2161,1,0,0,1,0,0,0,1133,0,,2012-079106
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051426.tif,ORIGINAL,0791,YFT,4711,2,1,0,0,0,0,1,1134,0,,2012-079106
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051428.tif,ORIGINAL,0791,DOLPHIN,1050,3,1,0,0,0,0,1,1135,0,,2012-079107
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051428.tif,ORIGINAL,0791,WHITE MARLIN,2161,1,0,0,3,0,0,0,1136,0,,2012-079107
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051428.tif,ORIGINAL,0791,YFT,4711,2,1,0,0,0,0,1,1137,0,,2012-079107
07,6633,1,1,2012,07,26,8100091,0,0,51,0,2119,2,vajl2119.tif,00051430.tif,ORIGINAL,0791,YFT,4711,1,1,0,0,0,0,1,1138,0,,2012-079108
08,6633,2,1,2012,07,29,8100387,0,0,51,0,1119,2,vajl1119.tif,00051881.tif,ORIGINAL,0863,DOLPHIN,1050,1,5,0,0,0,0,0,1139,0,,2012-086301
08,6633,2,1,2012,07,29,8100387,0,0,51,0,1119,2,vajl1119.tif,00051881.tif,ORIGINAL,0863,WAHOO,4720,2,1,0,0,0,0,0,1140,0,,2012-086301
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,1,vajl1131.tif,00051913.tif,ORIGINAL,0866,BLUE MARLIN,2171,1,1,1,0,0,0,0,1141,1,RARE OR ILLEGAL SPECIES KEPT;,2012-086601
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,2,vajl1131.tif,00051915.tif,ORIGINAL,0866,GREATER AMBERJACK,30,1,1,0,25,0,0,0,1142,1,CAUGHT OUT OF AREA;,2012-086602
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,1,vajl1131.tif,00051917.tif,ORIGINAL,0866,WHITE MARLIN,2161,2,0,0,2,0,0,0,1143,0,,2012-086603
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,1,vajl1131.tif,00051917.tif,ORIGINAL,0866,WAHOO,4720,1,1,1,0,0,0,0,1144,0,,2012-086603
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,1,vajl1131.tif,00051919.tif,ORIGINAL,0866,DOLPHIN,1050,2,8,8,0,0,0,1,1145,0,,2012-086604
08,6633,3,1,2012,07,28,8100088,0,0,51,0,1131,1,vajl1131.tif,00051919.tif,ORIGINAL,0866,YFT,4711,1,1,1,0,0,0,0,1146,0,,2012-086604
08,6633,3,1,2012,07,28,8100088,0,1,51,0,1131,1,vajl1131.tif,00051921.tif,ORIGINAL,0866,DOLPHIN,1050,2,1,1,0,0,0,1,1147,0,,2012-086605
08,6633,3,1,2012,07,28,8100088,0,1,51,0,1131,1,vajl1131.tif,00051921.tif,ORIGINAL,0866,YFT,4711,1,1,1,0,0,0,1,1148,0,,2012-086605
08,6633,3,1,2012,07,28,8101832,0,0,51,0,1131,2,vajl1131.tif,00051923.tif,ORIGINAL,0866,WHITE MARLIN,2161,2,0,0,3,0,0,0,1149,0,,2012-086606
08,6633,3,1,2012,07,28,8101832,0,0,51,0,1131,2,vajl1131.tif,00051923.tif,ORIGINAL,0866,BLUE MARLIN,2171,3,0,0,1,0,0,0,1150,0,,2012-086606
08,6633,3,1,2012,07,28,8101832,0,0,51,0,1131,2,vajl1131.tif,00051923.tif,ORIGINAL,0866,SAILFISH,3026,1,0,0,2,0,0,0,1151,0,,2012-086606
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051927.tif,ORIGINAL,0867,BLUEFISH,230,2,6,0,0,0,0,0,1152,0,,2012-086701
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051927.tif,ORIGINAL,0867,DOGFISH,3501,4,0,0,10,0,0,0,1153,1,ALIVE;,2012-086701
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051927.tif,ORIGINAL,0867,SPANISH MACKEREL,3840,1,6,0,0,0,0,0,1154,0,,2012-086701
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051927.tif,ORIGINAL,0867,BLACKTIP SHARK,4871,3,0,0,30,0,0,0,1155,0,,2012-086701
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051929.tif,ORIGINAL,0867,DOLPHIN,1050,3,1,0,0,0,0,0,1156,0,,2012-086702
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051929.tif,ORIGINAL,0867,WHITE MARLIN,2161,1,0,0,4,0,0,0,1157,0,,2012-086702
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051929.tif,ORIGINAL,0867,YFT,4711,2,2,0,0,0,0,1,1158,0,,2012-086702
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,1,vajl2107.tif,00051931.tif,ORIGINAL,0867,DOLPHIN,1050,2,2,2,0,0,0,1,1159,0,,2012-086703
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,1,vajl2107.tif,00051931.tif,ORIGINAL,0867,YFT,4711,1,1,1,0,0,0,1,1160,0,,2012-086703
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,1,vajl2107.tif,00051933.tif,ORIGINAL,0867,DOLPHIN,1050,3,1,1,0,0,0,0,1161,0,,2012-086704
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,1,vajl2107.tif,00051933.tif,ORIGINAL,0867,WHITE MARLIN,2161,1,0,0,1,0,0,0,1162,0,,2012-086704
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,1,vajl2107.tif,00051933.tif,ORIGINAL,0867,YFT,4711,2,5,5,0,0,0,1,1163,0,,2012-086704
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051935.tif,ORIGINAL,0867,YFT,4711,2,1,0,0,0,0,1,1164,0,,2012-086705
08,6633,3,1,2012,07,27,8100088,0,0,51,0,2107,2,vajl2107.tif,00051935.tif,ORIGINAL,0867,WAHOO,4720,1,1,1,0,0,0,1,1165,0,,2012-086705
05,6778,8,1,2012,07,07,0011216,0,0,51,0,1103,1,vajl1103.tif,00049809.tif,ORIGINAL,0526,DOLPHIN,1050,2,1,1,0,0,0,0,1166,0,,2012-052601
05,6778,8,1,2012,07,07,0011216,1,0,51,0,1103,1,vajl1103.tif,00049809.tif,ORIGINAL,0526,YFT,4711,1,1,1,0,0,0,0,1167,0,,2012-052601
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049811.tif,ORIGINAL,0526,YFT,4711,1,1,1,0,0,0,0,1168,0,,2012-052602
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,ATLANTIC BONITO,330,6,1,1,0,0,0,0,1169,0,,2012-052603
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,DOLPHIN,1050,4,1,1,0,0,0,0,1170,0,,2012-052603
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,WHITE MARLIN,2161,1,0,0,1,0,0,0,1171,0,,2012-052603
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,BLUE MARLIN,2171,2,0,0,1,0,0,0,1172,0,,2012-052603
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,LITTLE TUNNY,4681,5,0,0,2,0,0,0,1173,0,,2012-052603
05,6778,8,4,2012,07,07,0010039,0,0,51,0,1103,1,vajl1103.tif,00049813.tif,ORIGINAL,0526,YFT,4711,3,9,9,0,0,0,0,1174,0,,2012-052603
05,6778,8,3,2012,07,07,0010039,0,0,51,0,1103,2,vajl1103.tif,00049815.tif,ORIGINAL,0526,DOLPHIN,1050,2,1,0,1,0,0,0,1175,0,,2012-052604
05,6778,8,3,2012,07,07,0010039,0,0,51,0,1103,2,vajl1103.tif,00049815.tif,ORIGINAL,0526,YFT,4711,1,5,0,3,0,0,0,1176,0,,2012-052604
05,6778,7,1,2012,07,03,0010024,0,0,51,0,2109,2,vajl2109.tif,00049826.tif,ORIGINAL,0529,YFT,4711,1,1,0,0,0,0,0,1177,0,,2012-052901
05,6778,7,1,2012,07,03,0011199,0,0,51,0,2109,1,vajl2109.tif,00049828.tif,ORIGINAL,0529,LITTLE TUNNY,4681,2,2,2,0,0,0,0,1178,0,,2012-052902
05,6778,7,1,2012,07,03,0011199,1,0,51,0,2109,1,vajl2109.tif,00049828.tif,ORIGINAL,0529,YFT,4711,1,5,2,0,0,0,0,1179,0,,2012-052902
05,6778,7,1,2012,07,03,0010024,0,0,51,0,2109,1,vajl2109.tif,00049830.tif,ORIGINAL,0529,YFT,4711,1,1,1,0,0,0,0,1180,0,,2012-052903
05,6778,7,1,2012,07,03,0010025,0,0,51,0,2109,2,vajl2109.tif,00049832.tif,ORIGINAL,0529,LITTLE TUNNY,4681,2,0,0,1,0,0,0,1181,0,,2012-052904
05,6778,7,1,2012,07,03,0010025,0,0,51,0,2109,2,vajl2109.tif,00049832.tif,ORIGINAL,0529,YFT,4711,1,3,0,0,0,0,0,1182,0,,2012-052904
05,6778,8,3,2012,07,05,0010955,0,0,51,0,2110,1,vajl2110.tif,00049836.tif,ORIGINAL,0530,SKIPJACK TUNA,4661,2,0,0,2,0,0,0,1183,0,,2012-053001
05,6778,8,3,2012,07,05,0010955,0,0,51,0,2110,1,vajl2110.tif,00049836.tif,ORIGINAL,0530,YFT,4711,1,4,2,0,0,0,0,1184,0,,2012-053001
05,6778,8,1,2012,07,05,0010039,0,0,51,0,2110,1,vajl2110.tif,00049838.tif,ORIGINAL,0530,YFT,4711,1,1,1,0,0,0,0,1185,0,,2012-053002
05,6778,7,1,2012,07,02,0010025,0,0,51,0,2202,2,vajl2202.tif,00049894.tif,ORIGINAL,0533,LITTLE TUNNY,4681,2,1,0,0,0,0,0,1186,0,,2012-053301
05,6778,7,1,2012,07,02,0010025,0,0,51,0,2202,2,vajl2202.tif,00049894.tif,ORIGINAL,0533,YFT,4711,1,3,0,0,0,0,0,1187,0,,2012-053301
05,6778,7,1,2012,07,02,0010024,0,0,51,0,2202,2,vajl2202.tif,00049896.tif,ORIGINAL,0533,BLUE MARLIN,2171,1,0,0,1,0,0,0,1188,0,,2012-053302
05,6778,7,1,2012,07,13,0010024,0,0,51,0,2115,1,vajl2115.tif,00050135.tif,ORIGINAL,0577,YFT,4711,1,2,2,0,0,0,0,1189,0,,2012-057701
05,6778,7,1,2012,07,13,0010024,0,0,51,0,2115,1,vajl2115.tif,00050137.tif,ORIGINAL,0577,WHITE MARLIN,2161,1,0,0,1,0,0,0,1190,0,,2012-057702
05,6778,7,1,2012,07,13,0010024,0,0,51,0,2115,1,vajl2115.tif,00050137.tif,ORIGINAL,0577,YFT,4711,2,2,2,0,0,0,0,1191,0,,2012-057702
05,6778,7,1,2012,07,13,0010024,0,0,51,0,2115,2,vajl2115.tif,00050139.tif,ORIGINAL,0577,WHITE MARLIN,2161,1,0,0,1,0,0,0,1192,0,,2012-057703
05,6778,7,1,2012,07,15,0010024,0,0,51,0,1117,1,vajl1117.tif,00050188.tif,ORIGINAL,0592,DOLPHIN,1050,1,6,6,0,0,0,0,1193,0,,2012-059201
05,6778,7,1,2012,07,15,0010025,0,0,51,0,1117,1,vajl1117.tif,00050190.tif,ORIGINAL,0592,DOLPHIN,1050,2,2,2,0,0,0,0,1194,0,,2012-059202
05,6778,7,1,2012,07,15,0010025,0,0,51,0,1117,1,vajl1117.tif,00050190.tif,ORIGINAL,0592,WHITE MARLIN,2161,1,0,0,2,0,0,0,1195,0,,2012-059202
06,6778,7,3,2012,07,01,0010025,0,0,51,0,1101,2,vajl1101.tif,00050446.tif,ORIGINAL,0612,YFT,4711,1,2,2,0,0,0,0,1196,0,,2012-061201
06,6778,7,1,2012,07,01,0010025,0,0,51,0,1101,1,vajl1101.tif,00050448.tif,ORIGINAL,0612,YFT,4711,1,10,10,4,0,0,0,1197,0,,2012-061202
06,6778,7,1,2012,07,01,0010024,0,0,51,0,1101,1,vajl1101.tif,00050450.tif,ORIGINAL,0612,DOLPHIN,1050,3,1,1,0,0,0,0,1198,0,,2012-061203
06,6778,7,1,2012,07,01,0010024,0,0,51,0,1101,1,vajl1101.tif,00050450.tif,ORIGINAL,0612,WHITE MARLIN,2161,1,0,0,1,0,0,0,1199,0,,2012-061203
06,6778,7,1,2012,07,01,0010024,0,0,51,0,1101,1,vajl1101.tif,00050450.tif,ORIGINAL,0612,LITTLE TUNNY,4681,4,0,0,1,0,0,0,1200,0,,2012-061203
06,6778,7,1,2012,07,01,0010024,0,0,51,0,1101,1,vajl1101.tif,00050450.tif,ORIGINAL,0612,YFT,4711,2,5,5,0,0,0,0,1201,0,,2012-061203
06,6778,7,1,2012,07,01,0010024,0,0,51,0,1101,1,vajl1101.tif,00050452.tif,ORIGINAL,0612,YFT,4711,1,1,1,0,0,0,0,1202,0,,2012-061204
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,2,vajl1115.tif,00050587.tif,ORIGINAL,0613,DOLPHIN,1050,2,2,0,0,0,0,0,1203,0,,2012-061301
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,2,vajl1115.tif,00050587.tif,ORIGINAL,0613,YFT,4711,1,1,0,0,0,0,0,1204,0,,2012-061301
06,6778,7,1,2012,07,14,0010024,0,0,51,0,1115,2,vajl1115.tif,00050589.tif,ORIGINAL,0613,DOLPHIN,1050,1,5,5,0,0,0,0,1205,0,,2012-061302
06,6778,7,1,2012,07,14,0010024,0,0,51,0,1115,2,vajl1115.tif,00050591.tif,ORIGINAL,0613,WHITE MARLIN,2161,1,0,0,1,0,0,0,1206,0,,2012-061303
06,6778,7,1,2012,07,14,0011199,0,0,51,0,1115,2,vajl1115.tif,00050593.tif,ORIGINAL,0613,DOLPHIN,1050,1,3,0,0,0,0,0,1207,0,,2012-061304
06,6778,7,1,2012,07,14,0011199,0,0,51,0,1115,2,vajl1115.tif,00050593.tif,ORIGINAL,0613,OCEAN TRIGGERFISH,4560,2,6,0,0,0,0,0,1208,0,,2012-061304
06,6778,7,1,2012,07,14,0010025,0,1,51,0,1115,1,vajl1115.tif,00050595.tif,ORIGINAL,0613,DOLPHIN,1050,3,1,1,0,0,0,0,1209,0,,2012-061305
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,1,vajl1115.tif,00050595.tif,ORIGINAL,0613,YFT,4711,2,1,1,0,0,0,0,1210,0,,2012-061305
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,1,vajl1115.tif,00050595.tif,ORIGINAL,0613,WAHOO,4720,1,1,1,0,0,0,0,1211,0,,2012-061305
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,1,vajl1115.tif,00050597.tif,ORIGINAL,0613,ATLANTIC BONITO,330,2,2,2,0,0,0,0,1212,0,,2012-061306
06,6778,7,1,2012,07,14,0010025,0,1,51,0,1115,1,vajl1115.tif,00050597.tif,ORIGINAL,0613,BLUEFISH,230,3,6,6,0,0,0,0,1213,0,,2012-061306
06,6778,7,1,2012,07,14,0010025,0,1,51,0,1115,1,vajl1115.tif,00050597.tif,ORIGINAL,0613,LITTLE TUNNY,4681,4,1,1,0,0,0,0,1214,0,,2012-061306
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,1,vajl1115.tif,00050597.tif,ORIGINAL,0613,YFT,4711,1,1,1,0,0,0,0,1215,0,,2012-061306
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,2,vajl1115.tif,00050599.tif,ORIGINAL,0613,DOLPHIN,1050,2,3,0,0,0,0,0,1216,0,,2012-061307
06,6778,7,1,2012,07,14,0010025,0,0,51,0,1115,2,vajl1115.tif,00050599.tif,ORIGINAL,0613,YFT,4711,1,1,0,0,0,0,0,1217,0,,2012-061307
06,6778,7,1,2012,07,16,0010024,0,0,51,0,2103,1,vajl2103.tif,00050771.tif,ORIGINAL,0661,SKIPJACK TUNA,4661,1,17,17,0,0,0,0,1218,0,,2012-066101
06,6778,7,1,2012,07,16,0010024,0,0,51,0,2103,1,vajl2103.tif,00050771.tif,ORIGINAL,0661,LITTLE TUNNY,4681,2,1,1,0,0,0,0,1219,0,,2012-066101
07,6778,7,1,2012,07,22,0010024,0,0,51,0,1120,1,vajl1120.tif,00051242.tif,ORIGINAL,0754,DOLPHIN,1050,2,3,3,0,0,0,0,1220,0,,2012-075401
07,6778,7,1,2012,07,22,0010024,0,0,51,0,1120,1,vajl1120.tif,00051242.tif,ORIGINAL,0754,WHITE MARLIN,2161,3,0,0,1,0,0,0,1221,0,,2012-075401
07,6778,7,1,2012,07,22,0010024,0,0,51,0,1120,1,vajl1120.tif,00051242.tif,ORIGINAL,0754,YFT,4711,1,2,2,0,0,0,0,1222,0,,2012-075401
07,6778,7,1,2012,07,22,0010024,0,0,51,0,1120,2,vajl1120.tif,00051244.tif,ORIGINAL,0754,YFT,4711,1,6,6,4,0,0,0,1223,0,,2012-075402
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051939.tif,ORIGINAL,0868,DOLPHIN,1050,3,1,1,0,0,0,0,1224,0,,2012-086801
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051939.tif,ORIGINAL,0868,BFT SCHOOL,4677,1,1,1,0,0,0,0,1225,0,,2012-086801
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051939.tif,ORIGINAL,0868,YFT,4711,2,2,2,0,0,0,0,1226,0,,2012-086801
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051941.tif,ORIGINAL,0868,SKIPJACK TUNA,4661,2,2,2,8,0,0,0,1227,0,,2012-086802
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051941.tif,ORIGINAL,0868,YFT,4711,1,2,2,0,0,0,0,1228,0,,2012-086802
08,6778,7,3,2012,07,27,0010024,0,0,51,0,2121,2,vajl2121.tif,00051943.tif,ORIGINAL,0868,DOLPHIN,1050,2,6,0,0,0,0,0,1229,0,,2012-086803
08,6778,7,3,2012,07,27,0010024,0,0,51,0,2121,2,vajl2121.tif,00051943.tif,ORIGINAL,0868,WHITE MARLIN,2161,1,0,0,1,0,0,0,1230,0,,2012-086803
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,2,vajl2121.tif,00051945.tif,ORIGINAL,0868,DOLPHIN,1050,1,4,4,0,0,0,0,1231,0,,2012-086804
08,6778,7,1,2012,07,27,0010024,0,0,51,0,2121,1,vajl2121.tif,00051947.tif,ORIGINAL,0868,DOLPHIN,1050,1,1,1,0,0,0,0,1232,0,,2012-086805
08,6778,7,1,2012,07,27,0010025,0,0,51,0,2121,1,vajl2121.tif,00051949.tif,ORIGINAL,0868,DOLPHIN,1050,3,3,3,0,0,0,0,1233,0,,2012-086806
