tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
583010,MAOC2106.pdf,5830,25,6,CAPE COD BAY N OF FISHING LEDGE,25,1835,0217,7821,2,1840,00173643.tif,10/13/2021,8,2106,3,1,2,1,1,MA,4671,9996,2,6,6,4,7,6,2,9998,9998,14,180,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,10,10,13,2021,0,0,023,0230217,2,199,0,,Y,2,2021-583010
583011,MAOC2106.pdf,5830,25,6,CAPE COD BAY H BUOY,25,1900,0784,7821,1,1915,00173645.tif,10/13/2021,8,2106,1,1,2,1,1,MA,4671,9996,2,6,6,3,5,6,2,9998,9998,12,165,64,1,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,11,10,13,2021,0,0,023,0230784,2,197,0,,Y,2,2021-583011
583101,MAOC2108.pdf,5831,25,6,CRAB LEDGE,25,1500,0780,7380,2,1637,00173601.tif,10/15/2021,6,2108,1,1,2,3,6,MA,4678,9996,2,6,6,5,4,6,10,4138,6940,10,140,62,1,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,10,15,2021,0,0,001,0010780,2,210,1,Q23;Q23;,N,2,2021-583101
583102,MAOC2108.pdf,5831,25,6,NANTUCKET SOUND,25,1630,0406,7380,2,1700,00173602.tif,10/15/2021,6,2108,1,1,2,4,6,MA,330,9996,2,6,6,2,5,CASTING,2,4125,7010,3,33,98,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,02,10,15,2021,0,0,001,0010406,2,209,0,,N,2,2021-583102
583103,MAOC2108.pdf,5831,25,6,REGAL SWORD,25,1600,0406,7380,2,1705,00173604.tif,10/15/2021,6,2108,1,1,2,2,1,MA,4677,9996,2,6,6,3,8,6,3,4128,6921,30,260,61,2,1,0,0,0,1,1,0,0,0,0,2,ORIGINAL,03,10,15,2021,0,0,001,0010406,2,208,0,,Y,2,2021-583103
583104,MAOC2108.pdf,5831,25,6,CRAB LEDGE,25,1700,0406,7380,2,1715,00173606.tif,10/15/2021,6,2108,1,1,2,2,1,MA,4677,4681,2,6,6,3,8,CASTING,3,4138,6940,4,220,60,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,04,10,15,2021,0,0,001,0010406,2,207,0,,N,2,2021-583104
583201,MAOC2109.pdf,5832,25,6,STELLWAGEN BANK NW,25,1630,9038,7886,1,1645,00173649.tif,10/15/2021,9,2109,1,2,1,3,1,MA,4679,4671,2,6,6,3,8,6,4,4225,7025,15,120,64,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,01,10,15,2021,0,0,023,0239038,2,211,0,,Y,2,2021-583201
583401,MDOC1104.pdf,5834,24,6,WASHINGTON CANYON,24,1550,0856,6555,1,1555,00173653.tif,10/16/2021,4,1104,3,1,2,2,1,MD,4711,9996,2,6,6,3,8,6,4,3729,7430,60,600,72,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,16,2021,0,0,047,0470856,6,123,0,,Y,2,2021-583401
583501,MDOC1110.pdf,5835,24,6,WASHINGTON CANYON,24,1315,1493,6936,1,1415,00173657.tif,10/16/2021,5,1110,1,1,2,2,1,MD,4711,9996,2,6,6,3,3,6,9,3727,7427,64,600,71,2,1,1,0,1,0,0,0,1,0,0,2,ORIGINAL,01,10,16,2021,0,0,047,0471493,6,131,1,Q23;,Y,2,2021-583501
583502,MDOC1110.pdf,5835,24,6,WASHINGTON CANYON,24,1400,1493,6936,1,1425,00173659.tif,10/16/2021,5,1110,1,2,1,3,1,MD,4711,9996,2,6,6,4,5,6,6,3727,7427,60,600,71,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,16,2021,0,0,047,0471493,6,130,0,,Y,2,2021-583502
583601,MDOC1201.pdf,5836,24,6,WASHINGTON CANYON,24,1430,0853,6447,1,1620,00173663.tif,10/16/2021,3,1201,1,2,1,3,1,MD,4711,9996,2,6,6,4,3,6,8,3727,7427,64,900,71,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,01,10,16,2021,0,0,047,0470853,6,132,0,,Y,2,2021-583601
583701,MDOC1202.pdf,5837,34,6,WASHINGTON CANYON,24,1540,0022,7945,1,1545,00173667.tif,10/16/2021,2,1202,1,2,1,1,2,NJ,4711,2161,2,6,6,4,5,6,4,3729,7430,60,1200,72,1,1,1,0,1,0,1,0,1,0,0,1,ORIGINAL,01,10,16,2021,0,0,047,0470022,6,133,0,,Y,2,2021-583701
583702,MDOC1202.pdf,5837,24,6,WASHINGTON CANYON,24,1610,0022,7945,1,1625,00173669.tif,10/16/2021,2,1202,1,1,2,2,1,MD,4656,9996,2,6,6,4,10,6,4,3729,7430,70,900,71,2,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,02,10,16,2021,0,0,047,0470022,6,135,0,,Y,2,2021-583702
583703,MDOC1202.pdf,5837,51,6,WASHINGTON CANYON,24,1700,0024,7945,1,1710,00173670.tif,10/16/2021,2,1202,1,1,2,2,1,VA,4711,9996,2,6,6,3,12,6,6,3729,7430,60,1000,72,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,03,10,16,2021,0,0,047,0470024,6,134,0,,Y,1,2021-583703
583801,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1720,0853,6447,1,1730,00173674.tif,10/15/2021,3,2105,1,2,1,3,1,MD,4711,9996,2,6,6,3,8,6,6,3727,7427,61,800,73,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,15,2021,0,0,047,0470853,6,153,0,,Y,2,2021-583801
583802,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1730,0853,6447,12,1753,00173676.tif,10/15/2021,3,2105,1,2,1,3,1,MD,4711,9996,2,6,6,6,8,6,6,3727,7427,66,600,72,2,1,0,0,1,0,1,0,1,0,0,1,ORIGINAL,02,10,15,2021,0,0,047,0470853,6,150,0,,Y,2,2021-583802
583803,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1800,0853,6447,12,1815,00173678.tif,10/15/2021,3,2105,1,1,2,2,6,MD,4711,4328,2,6,6,2,6,DEEP DROP,3,3727,7427,71,2000,70,2,1,1,0,1,0,0,0,1,0,1,2,ORIGINAL,03,10,15,2021,0,0,047,0470853,6,152,0,,Y,2,2021-583803
583804,MDOC2105.pdf,5838,10,6,WASHINGTON CANYON,24,1815,0853,6447,2,1825,00173680.tif,10/15/2021,3,2105,1,2,1,3,1,DE,4711,9996,2,6,6,4,7,6,6,3727,7427,60,2000,75,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,04,10,15,2021,0,0,047,0470853,6,147,0,,Y,2,2021-583804
583805,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1830,0853,6447,1,1835,00173682.tif,10/15/2021,3,2105,1,2,1,3,1,MD,4711,9996,2,6,6,3,7,6,6,3727,7427,64,1200,72,2,1,1,0,1,0,0,0,1,0,0,2,ORIGINAL,05,10,15,2021,0,0,047,0470853,6,151,0,,Y,2,2021-583805
583806,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1830,0853,6447,1,1839,00173684.tif,10/15/2021,3,2105,1,1,2,2,1,MD,4711,9996,2,6,6,4,7,6,3,3727,7427,65,1000,71,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,06,10,15,2021,0,0,047,0470853,6,149,0,,Y,2,2021-583806
583807,MDOC2105.pdf,5838,24,6,WASHINGTON CANYON,24,1830,0853,6447,1,1844,00173686.tif,10/15/2021,3,2105,1,2,1,3,1,MD,4711,9996,2,6,6,4,8,6,6,3727,7427,65,1000,71,1,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,07,10,15,2021,0,0,047,0470853,6,148,0,,Y,2,2021-583807
584001,NHOC2204.pdf,5840,33,6,JEFFREYS LEDGE,33,1450,0003,7867,1,1645,00173691.tif,10/13/2021,1,2204,1,1,2,1,1,NH,4671,9996,2,6,6,2,24,6,1,4255,7010,26,200,61,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,13,2021,0,0,015,0150003,1,256,0,,Y,2,2021-584001
584201,NJOC1211.pdf,5842,34,6,EAST OF MANASQUAN INLET,34,1545,1050,6416,2,1557,00173701.tif,10/17/2021,6,1211,1,1,2,2,1,NJ,4681,9996,2,6,6,2,1,CASTING,2,4006,7401,1,45,66,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,17,2021,0,0,025,0251050,5,285,0,,Y,2,2021-584201
584501,NJOC2202.pdf,5845,34,6,HUDSON CANYON,34,1430,1005,6416,12,1448,00173711.tif,10/15/2021,6,2202,1,1,2,3,1,NJ,4711,4328,2,6,6,9,17,6,4,3930,7221,93,2000,72,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,01,10,15,2021,0,0,025,0251005,5,294,0,,Y,1,2021-584501
584502,NJOC2202.pdf,5845,34,6,HUDSON CANYON,34,1625,9125,6416,12,1642,00173713.tif,10/15/2021,6,2202,1,1,2,2,1,NJ,4711,4328,2,6,6,4,14,6,4,3930,7220,94,1100,72,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,02,10,15,2021,0,0,025,0259125,5,295,0,,Y,1,2021-584502
584503,NJOC2202.pdf,5845,34,6,HUDSON CANYON,34,1600,1808,6416,12,1815,00173715.tif,10/15/2021,6,2202,1,1,2,2,1,NJ,4711,9996,2,6,6,8,14,6,8,3933,7223,94,600,72,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,03,10,15,2021,0,0,025,0251808,5,293,0,,Y,1,2021-584503
584601,NJOC2221.pdf,5846,34,6,LINDENKOHL CANYON,34,1600,1063,7509,2,1640,00173720.tif,10/15/2021,2,2221,1,1,2,2,1,NJ,4656,1050,2,6,6,9,7,6,3,3845,7256,75,800,72,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,10,15,2021,0,0,001,0011063,5,303,0,,Y,1,2021-584601
584901,RIOC2217.pdf,5849,44,6,W ATLANTIS CANYON,44,1400,4047,7789,2,1600,00173725.tif,10/15/2021,11,2217,1,1,1,2,1,RI,1050,4711,2,6,6,3,12,6,3,3947,7015,86,750,76,2,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,15,2021,0,0,009,0094047,3,371,1,Q27;,Y,1,2021-584901
584902,RIOC2217.pdf,5849,44,6,SOUTH SHIPPING LANE,44,1600,0414,7789,12,1637,00173727.tif,10/15/2021,11,2217,1,1,2,1,1,RI,4711,1050,2,6,6,6,8,6,6,9998,9998,70,300,71,1,1,0,1,0,1,1,0,1,0,0,1,ORIGINAL,02,10,15,2021,0,0,009,0090414,3,372,0,,Y,2,2021-584902
584903,RIOC2217.pdf,5849,44,6,VEATCH CANYON,44,1630,4047,7789,1,1730,00173729.tif,10/15/2021,11,2217,1,1,2,1,1,RI,4711,9996,2,6,6,7,6,6,3,3952,6933,997,1600,77,1,1,1,0,0,1,1,0,0,0,0,2,ORIGINAL,03,10,15,2021,0,0,009,0094047,3,370,1,Q27;,Y,2,2021-584903
585101,VAOC1108.pdf,5851,51,6,100 LINE,51,1515,0088,7951,2,1605,00173733.tif,10/16/2021,3,1108,1,1,2,2,1,VA,4720,9996,2,6,6,8,6,6,4,9998,9998,62,210,70,2,1,0,0,1,0,1,0,1,0,0,1,ORIGINAL,01,10,16,2021,0,0,810,8100088,7,380,0,,Y,2,2021-585101
585102,VAOC1108.pdf,5851,37,6,CIGAR,51,1615,0088,7951,2,1645,00173735.tif,10/16/2021,3,1108,1,2,1,3,1,NC,1050,4720,2,6,6,8,7,6,5,3630,7450,65,300,72,2,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,02,10,16,2021,0,0,810,8100088,7,379,0,,Y,2,2021-585102
585103,VAOC1108.pdf,5851,37,6,NORFOLK CANYON,51,1640,0088,7951,2,1706,00173737.tif,10/16/2021,3,1108,1,2,1,3,1,NC,1050,9996,2,6,6,6,8,6,6,3705,7435,64,300,72,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,10,16,2021,0,0,810,8100088,7,378,0,,Y,1,2021-585103
585301,VAOC2204.pdf,5853,51,6,CIGAR,51,1610,0091,6633,2,1625,00173741.tif,10/15/2021,1,2204,1,1,2,2,1,VA,4720,9996,2,6,6,6,8,6,3,3630,7450,60,300,72,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,10,15,2021,0,0,810,8100091,7,397,0,,Y,1,2021-585301
585302,VAOC2204.pdf,5853,51,6,CIGAR,51,1620,0002,6633,2,1650,00173743.tif,10/15/2021,1,2204,1,1,2,2,6,VA,4720,4711,2,6,6,12,6,6,4,3630,7450,63,300,74,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,02,10,15,2021,0,0,810,8100002,7,396,0,,Y,1,2021-585302
585303,VAOC2204.pdf,5853,51,6,CIGAR,51,1730,0002,6633,2,1745,00173745.tif,10/15/2021,1,2204,1,2,1,3,1,VA,4720,1050,2,6,6,8,6,6,2,3630,7450,70,300,73,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,03,10,15,2021,0,0,810,8100002,7,395,0,,Y,1,2021-585303
585304,VAOC2204.pdf,5853,51,6,CIGAR,51,1815,0091,6633,1,1825,00173747.tif,10/15/2021,1,2204,1,1,2,2,7,VA,4720,9996,2,6,6,4,3,6,4,3630,7450,58,300,73,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,04,10,15,2021,0,0,810,8100091,7,393,0,,Y,2,2021-585304
585305,VAOC2204.pdf,5853,51,9051,NORFOLK CANYON,51,1820,0091,6633,2,1920,00173749.tif,10/15/2021,1,2204,1,1,2,3,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,4,3705,7435,70,1200,73,1,2,0,0,1,0,0,0,0,0,1,1,ORIGINAL,05,10,15,2021,0,0,810,8100091,7,424,0,,Y,2,2021-585305
585306,VAOC2204.pdf,5853,51,6,WASHINGTON CANYON,51,1820,0002,6633,1,1940,00173750.tif,10/15/2021,1,2204,1,1,2,2,1,VA,4711,9996,2,6,6,5,8,6,5,3727,7427,73,900,73,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,06,10,15,2021,0,0,810,8100002,7,394,0,,Y,2,2021-585306
585901,MAOC1102.pdf,5859,25,6,CRAB LEDGE,25,1200,0922,7952,1,1210,00173760.tif,10/17/2021,10,1102,1,2,2,3,1,MA,4671,9996,2,6,6,4,1,6,4,4138,6940,9,135,55,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,01,10,17,2021,1,0,001,0010922,2,169,0,,Y,2,2021-585901
585902,MAOC1102.pdf,5859,25,6,CRAB LEDGE,25,1230,0922,7952,1,1235,00173762.tif,10/17/2021,10,1102,3,1,2,1,1,MA,4671,9996,2,6,6,3,5,6,2,4138,6940,12,140,98,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,02,10,17,2021,1,0,001,0010922,2,170,0,,Y,2,2021-585902
585903,MAOC1102.pdf,5859,25,6,CRAB LEDGE,25,1310,0922,7952,1,1315,00173764.tif,10/17/2021,10,1102,3,1,2,3,1,MA,4671,9996,2,6,6,2,3,6,2,4138,6940,10,99998,98,1,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,03,10,17,2021,1,0,001,0010922,2,167,0,,Y,2,2021-585903
585904,MAOC1102.pdf,5859,25,6,CRAB LEDGE,25,1315,0922,7952,1,1320,00173766.tif,10/17/2021,10,1102,3,1,2,1,1,MA,4671,9996,2,6,6,2,4,6,2,4138,6940,13,120,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,04,10,17,2021,0,0,001,0010922,2,171,0,,Y,2,2021-585904
585905,MAOC1102.pdf,5859,25,6,CRAB LEDGE,25,1320,0922,7952,1,1330,00173768.tif,10/17/2021,10,1102,3,1,2,1,6,MA,4671,9996,2,6,6,1,4,6,1,4138,6940,10,120,98,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,05,10,17,2021,0,0,001,0010922,2,168,0,,N,2,2021-585905
590801,MDOC2209.pdf,5908,24,6,WASHINGTON CANYON,24,1700,0853,6447,1,1730,00173943.tif,10/20/2021,3,2209,1,2,1,3,1,MD,4711,9996,2,6,6,4,8,6,4,3727,7427,67,240,62,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,01,10,20,2021,0,0,047,0470853,6,164,0,,Y,2,2021-590801
590802,MDOC2209.pdf,5908,10,6,WASHINGTON CANYON,24,1730,0853,6447,2,1750,00173945.tif,10/20/2021,3,2209,1,2,1,3,1,DE,4711,9996,2,6,6,4,5,6,6,3727,7427,65,600,72,1,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,02,10,20,2021,1,0,047,0470853,6,163,0,,Y,2,2021-590802
591501,VAOC2217.pdf,5915,51,9051,NORFOLK CANYON,51,1807,1832,7916,2,1817,00173966.tif,10/20/2021,3,2217,1,1,2,2,1,VA,4328,9996,1,OCEANS EAST SWORDFISH,6,3,7,6,3,3705,7435,65,1000,77,2,2,1,0,1,0,1,0,0,0,0,2,ORIGINAL,01,10,20,2021,0,0,810,8101832,7,427,0,,Y,2,2021-591501
591901,MAOC2129.pdf,5919,25,6,JEFFREYS LEDGE,25,1823,0015,7633,1,1835,00173972.tif,10/20/2021,20,2129,1,1,2,2,1,MA,4676,4678,2,6,6,2,6,6,2,4255,7010,15,110,59,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,20,2021,0,0,009,0090015,2,225,0,,Y,2,2021-591901
592001,NHOC2119.pdf,5920,33,6,JEFFREYS LEDGE,33,1510,0099,7913,2,1535,00173976.tif,10/20/2021,2,2119,1,1,2,3,1,NH,4671,9996,2,6,6,1,10,6,2,4255,7010,30,192,56,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,20,2021,0,0,015,0150099,1,254,0,,Y,2,2021-592001
593501,MDOC2208.pdf,5935,24,6,WASHINGTON CANYON,24,1530,0022,7945,1,1548,00174027.tif,10/21/2021,2,2208,1,1,2,2,1,MD,4711,9996,2,6,6,4,6,6,4,3729,7430,60,480,69,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,21,2021,0,0,047,0470022,6,162,0,,Y,1,2021-593501
594101,VAOC2205.pdf,5941,51,6,NORFOLK CANYON,51,1645,0088,7919,2,1810,00174042.tif,10/15/2021,3,2205,1,2,1,3,1,VA,4711,4691,2,6,6,7,7,6,6,3705,7435,65,1200,72,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,10,15,2021,0,0,810,8100088,7,398,0,,Y,1,2021-594101
594102,VAOC2205.pdf,5941,37,6,CIGAR,51,1710,0088,7919,2,1744,00174044.tif,10/15/2021,3,2205,1,2,1,3,1,NC,4720,9996,2,6,6,8,7,6,5,3630,7450,65,300,74,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,02,10,15,2021,0,0,810,8100088,7,400,0,,Y,2,2021-594102
594103,VAOC2205.pdf,5941,51,6,NORFOLK CANYON,51,1730,0088,7919,1,1818,00174046.tif,10/15/2021,3,2205,1,1,2,3,1,VA,4720,9996,2,6,6,2,2,6,2,3705,7435,44,600,72,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,03,10,15,2021,1,0,810,8100088,7,399,0,,Y,2,2021-594103
594104,VAOC2205.pdf,5941,51,9051,130 LINE,51,1850,0088,7919,2,1903,00174048.tif,10/15/2021,3,2205,1,1,2,2,1,VA,4328,1050,1,OCEANS EAST SWORDFISH,6,2,8,DRIFTING,10,9999,9999,65,900,72,2,1,0,0,1,0,0,0,0,0,1,1,ORIGINAL,04,10,15,2021,0,0,810,8100088,7,425,1,Q23;Q23;,Y,2,2021-594104
594105,VAOC2205.pdf,5941,51,9051,TRIPLE ZEROS,51,1855,0088,7919,2,1907,00174050.tif,10/15/2021,3,2205,1,1,2,2,1,VA,4328,1050,1,OCEANS EAST SWORDFISH,6,3,8,DRIFTING,5,3615,7456,80,1200,74,2,1,0,0,1,0,0,0,0,0,1,1,ORIGINAL,05,10,15,2021,0,0,810,8100088,7,426,0,,Y,2,2021-594105
594201,VAOC2215.pdf,5942,24,6,WASHINGTON CANYON,51,1710,0039,7901,1,1720,00174054.tif,10/21/2021,8,2215,1,1,2,2,1,MD,4711,9996,2,6,6,5,5,6,5,3727,7427,65,1000,71,2,1,0,1,1,0,0,0,1,0,0,1,ORIGINAL,01,10,21,2021,0,0,001,0010039,7,412,0,,Y,1,2021-594201
595501,DEOC1103.pdf,5955,10,6,WILMINGTON CANYON,10,1630,1599,6783,1,1706,00174086.tif,10/23/2021,2,1103,1,1,2,2,1,DE,4711,9996,2,6,6,3,5,6,3,3824,7327,75,600,70,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,005,0051599,6,95,0,,Y,2,2021-595501
595502,DEOC1103.pdf,5955,10,6,WASHINGTON CANYON,10,1804,1599,6783,1,1823,00174088.tif,10/23/2021,2,1103,1,1,2,2,1,DE,4711,9996,2,6,6,3,7,6,6,3727,7427,55,1050,67,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,23,2021,0,0,005,0051599,6,94,0,,Y,1,2021-595502
595601,MAOC1108.pdf,5956,25,6,STELLWAGEN BANK,25,1605,9005,7633,1,1620,00174125.tif,10/23/2021,35,1108,1,2,1,3,2,MA,4679,4676,2,6,6,3,10,6,5,4216,7017,9,140,58,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,23,2021,0,0,009,0099005,2,174,0,,Y,2,2021-595601
595801,MAOC1206.pdf,5958,25,6,CHATAM,25,1445,0623,7952,1,1455,00174094.tif,10/24/2021,4,1206,1,1,2,1,1,MA,4671,9996,2,6,6,3,1,6,2,4140,6955,16,170,58,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,01,10,24,2021,0,0,001,0010623,2,189,0,,Y,2,2021-595801
596001,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1510,0856,6555,2,1515,00174129.tif,10/24/2021,4,1103,3,1,2,2,2,MD,4711,9996,2,6,6,6,6,6,2,3729,7430,60,600,67,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,10,24,2021,0,0,047,0470856,6,112,0,,N,2,2021-596001
596002,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1630,0856,6555,12,1635,00174131.tif,10/24/2021,4,1103,3,1,2,2,1,MD,4711,9996,2,6,6,4,5,6,4,3729,7430,60,600,66,2,1,0,0,1,1,0,0,1,0,0,1,ORIGINAL,02,10,24,2021,0,0,047,0470856,6,119,0,,Y,1,2021-596002
596003,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1635,0856,6555,1,1640,00174133.tif,10/24/2021,4,1103,3,1,2,2,1,MD,4711,9996,2,6,6,3,5,6,3,3729,7430,60,600,66,1,2,0,0,1,0,0,0,1,0,0,1,ORIGINAL,03,10,24,2021,1,0,047,0470856,6,121,0,,Y,2,2021-596003
596004,MDOC1103.pdf,5960,10,6,WASHINGTON CANYON,24,1700,0856,6555,1,1705,00174134.tif,10/24/2021,4,1103,3,1,2,2,1,DE,4711,9996,2,6,6,4,4,6,4,3729,7430,60,600,66,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,04,10,24,2021,0,0,047,0470856,6,113,0,,Y,2,2021-596004
596005,MDOC1103.pdf,5960,10,6,WASHINGTON CANYON,24,1705,0856,6555,1,1710,00174136.tif,10/24/2021,4,1103,3,1,2,2,1,DE,4711,9996,2,6,6,3,8,6,5,3727,7430,60,600,66,1,1,0,0,1,1,0,0,1,0,0,1,ORIGINAL,05,10,24,2021,1,0,047,0470856,6,115,0,,Y,2,2021-596005
596006,MDOC1103.pdf,5960,10,6,WASHINGTON CANYON,24,1710,0856,6555,2,1715,00174138.tif,10/24/2021,4,1103,3,1,2,8,6,DE,4711,9996,2,6,6,3,6,6,3,3727,7430,60,600,65,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,06,10,24,2021,1,0,047,0470856,6,122,0,,N,2,2021-596006
596007,MDOC1103.pdf,5960,10,6,WASHINGTON CANYON,24,1715,0856,6555,1,1720,00174140.tif,10/24/2021,4,1103,3,1,2,2,1,DE,4711,9996,2,6,6,3,6,6,3,3729,7430,60,600,66,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,07,10,24,2021,0,0,047,0470856,6,117,0,,Y,2,2021-596007
596008,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1720,0856,6555,1,1725,00174142.tif,10/24/2021,4,1103,3,1,2,2,1,MD,4711,9996,2,6,6,3,6,6,4,3729,7430,60,600,65,2,1,0,0,1,1,0,0,1,0,0,1,ORIGINAL,08,10,24,2021,0,0,047,0470856,6,120,0,,Y,1,2021-596008
596009,MDOC1103.pdf,5960,10,6,WASHINGTON CANYON,24,1730,0856,6555,2,1735,00174144.tif,10/24/2021,4,1103,3,1,2,2,1,DE,4711,9996,2,6,6,3,6,6,4,3729,7430,60,600,65,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,09,10,24,2021,1,0,047,0470856,6,118,0,,Y,2,2021-596009
596010,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1755,0856,6555,1,1800,00174146.tif,10/24/2021,4,1103,3,1,2,2,1,MD,4711,9996,2,6,6,3,6,6,5,3729,7430,60,600,65,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,10,10,24,2021,0,0,047,0470856,6,116,0,,Y,2,2021-596010
596011,MDOC1103.pdf,5960,24,6,WASHINGTON CANYON,24,1810,0856,6555,1,1815,00174148.tif,10/24/2021,4,1103,3,1,2,2,1,MD,4711,9996,2,6,6,4,6,6,3,3729,7430,60,600,66,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,11,10,24,2021,0,0,047,0470856,6,114,0,,Y,2,2021-596011
596101,MDOC1106.pdf,5961,24,6,WASHINGTON CANYON,24,1715,0856,6555,1,1720,00174152.tif,10/23/2021,4,1106,3,1,2,2,1,MD,4711,9996,2,6,6,3,6,6,3,3729,7430,60,600,67,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,047,0470856,6,124,0,,Y,2,2021-596101
596102,MDOC1106.pdf,5961,10,6,WASHINGTON CANYON,24,1750,0856,6555,1,1755,00174154.tif,10/23/2021,4,1106,3,1,2,2,1,DE,4711,9996,2,6,6,4,6,6,4,3729,7430,60,600,67,2,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,23,2021,1,0,047,0470856,6,125,0,,Y,2,2021-596102
596201,MDOC1108.pdf,5962,10,6,WASHINGTON CANYON,24,1700,0022,7945,1,1718,00174158.tif,10/23/2021,2,1108,1,2,1,3,1,DE,4328,4711,2,6,6,4,8,6,5,3729,7430,62,1000,65,1,1,0,1,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,047,0470022,6,126,0,,Y,1,2021-596201
596301,MDOC1109.pdf,5963,10,6,WASHINGTON CANYON,24,1700,1493,6936,1,1715,00174162.tif,10/23/2021,5,1109,1,2,2,3,1,DE,4711,9996,2,6,6,3,5,6,3,3727,7427,60,600,70,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,23,2021,0,0,047,0471493,6,129,0,,Y,1,2021-596301
