tracker,stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,interr,filestat,month,day,year,enterr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
577801,25,2209,01,220,0,,MAOC2209.pdf,5778,7815,00173405.tif,18,3,3,2,0,ORIGINAL,10,06,2021,0,0010279,STRIPED BASS,4180,3,0,0,10,0,0,0,2,2021-577801
577802,25,2209,02,221,0,,MAOC2209.pdf,5778,7815,00173407.tif,18,3,2,3,0,ORIGINAL,10,06,2021,0,0010279,ATLANTIC MACKEREL,2120,1,6,0,18,0,0,0,2,2021-577802
577802,25,2209,02,222,0,,MAOC2209.pdf,5778,7815,00173407.tif,18,3,2,3,0,ORIGINAL,10,06,2021,0,0010279,BLUE SHARK,4931,2,0,0,1,0,0,0,2,2021-577802
578001,33,1109,01,232,0,,NHOC1109.pdf,5780,7913,00173413.tif,2,1,3,2,0,ORIGINAL,10,11,2021,0,0150099,SILVER HAKE,5090,1,10,0,5,0,0,0,2,2021-578001
578001,33,1109,01,231,0,,NHOC1109.pdf,5780,7913,00173413.tif,2,1,3,2,0,ORIGINAL,10,11,2021,0,0150099,POLLOCK,2695,2,0,0,50,0,0,0,2,2021-578001
578001,33,1109,01,230,0,,NHOC1109.pdf,5780,7913,00173413.tif,2,1,3,2,0,ORIGINAL,10,11,2021,0,0150099,COD,815,3,0,0,10,0,0,0,2,2021-578001
578002,33,1109,02,236,0,,NHOC1109.pdf,5780,7913,00173415.tif,2,1,3,3,0,ORIGINAL,10,11,2021,0,0150099,BFT GIANT,4671,1,1,1,0,0,1,0,2,2021-578002
578002,33,1109,02,234,0,,NHOC1109.pdf,5780,7913,00173415.tif,2,1,3,3,0,ORIGINAL,10,11,2021,0,0150099,HADDOCK,1479,2,0,0,3,0,0,0,2,2021-578002
578002,33,1109,02,235,0,,NHOC1109.pdf,5780,7913,00173415.tif,2,1,3,3,0,ORIGINAL,10,11,2021,0,0150099,POLLOCK,2695,3,0,0,5,0,0,0,2,2021-578002
578002,33,1109,02,233,0,,NHOC1109.pdf,5780,7913,00173415.tif,2,1,3,3,0,ORIGINAL,10,11,2021,0,0150099,COD,815,4,0,0,10,0,0,0,2,2021-578002
578002,33,1109,02,237,0,,NHOC1109.pdf,5780,7913,00173415.tif,2,1,3,3,0,ORIGINAL,10,11,2021,0,0150099,SQUID,8030,5,3,0,0,0,0,0,2,2021-578002
578701,44,2213,01,393,0,,RIOC2213.pdf,5787,7665,00173438.tif,11,1,4,3,0,ORIGINAL,10,08,2021,1,0094047,LITTLE TUNNY,4681,1,0,0,1,0,0,0,2,2021-578701
578701,44,2213,01,392,0,,RIOC2213.pdf,5787,7665,00173438.tif,11,1,4,3,0,ORIGINAL,10,08,2021,1,0094047,STRIPED BASS,4180,2,0,0,1,0,0,0,2,2021-578701
578701,44,2213,01,391,0,,RIOC2213.pdf,5787,7665,00173438.tif,11,1,4,3,0,ORIGINAL,10,08,2021,1,0094047,BLUEFISH,230,3,0,0,1,0,0,0,2,2021-578701
578702,44,2213,02,394,0,,RIOC2213.pdf,5787,7665,00173440.tif,11,1,3,4,0,ORIGINAL,10,08,2021,0,0094047,YFT,4711,1,12,12,0,0,0,0,2,2021-578702
579301,25,1127,01,127,0,,MAOC1127.pdf,5793,7815,00173455.tif,18,3,3,1,0,ORIGINAL,10,11,2021,1,0010279,ATLANTIC MACKEREL,2120,1,2,0,3,0,0,0,2,2021-579301
579301,25,1127,01,128,0,,MAOC1127.pdf,5793,7815,00173455.tif,18,3,3,1,0,ORIGINAL,10,11,2021,1,0010279,MENHADEN,2210,2,2,0,3,0,0,0,2,2021-579301
579302,25,1127,02,131,0,,MAOC1127.pdf,5793,7815,00173457.tif,18,3,3,3,0,ORIGINAL,10,11,2021,1,0010279,MENHADEN,2210,1,2,0,4,0,0,0,2,2021-579302
579302,25,1127,02,130,0,,MAOC1127.pdf,5793,7815,00173457.tif,18,3,3,3,0,ORIGINAL,10,11,2021,1,0010279,ATLANTIC MACKEREL,2120,2,3,0,4,0,0,0,2,2021-579302
579302,25,1127,02,129,0,,MAOC1127.pdf,5793,7815,00173457.tif,18,3,3,3,0,ORIGINAL,10,11,2021,1,0010279,ATLANTIC BONITO,330,3,0,0,8,0,0,0,2,2021-579302
579501,24,2207,01,92,0,,MDOC2207.pdf,5795,6447,00173463.tif,3,1,3,7,0,ORIGINAL,10,13,2021,0,0470853,YFT,4711,1,14,0,0,0,0,0,2,2021-579501
579501,24,2207,01,91,0,,MDOC2207.pdf,5795,6447,00173463.tif,3,1,3,7,0,ORIGINAL,10,13,2021,0,0470853,BLUELINE TILEFISH,4440,2,12,0,0,0,0,0,2,2021-579501
580101,36,2203,01,358,0,,NYOC2203.pdf,5801,7519,00173491.tif,4,1,4,2,0,ORIGINAL,10,08,2021,0,1030085,STRIPED BASS,4180,1,0,0,4,0,0,0,2,2021-580101
580102,36,2203,02,360,0,,NYOC2203.pdf,5801,7519,00173493.tif,4,1,2,4,1,ORIGINAL,10,08,2021,0,1030085,SKIPJACK TUNA,4661,1,0,0,2,0,0,0,1,2021-580102
580102,36,2203,02,361,0,,NYOC2203.pdf,5801,7519,00173493.tif,4,1,2,4,1,ORIGINAL,10,08,2021,0,1030085,YFT,4711,2,12,6,2,0,0,0,1,2021-580102
580102,36,2203,02,359,0,,NYOC2203.pdf,5801,7519,00173493.tif,4,1,2,4,1,ORIGINAL,10,08,2021,0,1030085,DOLPHIN,1050,3,1,1,0,0,0,0,1,2021-580102
580103,36,2203,03,362,0,,NYOC2203.pdf,5801,7519,00173495.tif,4,1,4,1,0,ORIGINAL,10,08,2021,0,1030085,BLUEFISH,230,1,0,0,6,0,0,0,2,2021-580103
580104,36,2203,04,364,0,,NYOC2203.pdf,5801,7519,00173497.tif,4,1,2,6,0,ORIGINAL,10,08,2021,0,1030085,YFT,4711,1,6,0,0,0,0,0,2,2021-580104
580104,36,2203,04,363,0,,NYOC2203.pdf,5801,7519,00173497.tif,4,1,2,6,0,ORIGINAL,10,08,2021,0,1030085,BIGEYE TUNA,4691,2,2,0,0,0,0,0,2,2021-580104
580104,36,2203,04,365,0,,NYOC2203.pdf,5801,7519,00173497.tif,4,1,2,6,0,ORIGINAL,10,08,2021,0,1030085,WAHOO,4720,3,1,0,0,0,0,0,2,2021-580104
580105,36,2203,05,366,0,,NYOC2203.pdf,5801,7519,00173499.tif,4,1,4,2,0,ORIGINAL,10,08,2021,0,1030137,LITTLE TUNNY,4681,1,0,0,1,0,0,0,2,2021-580105
580106,36,2203,06,368,0,,NYOC2203.pdf,5801,7519,00173501.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030137,YFT,4711,1,9,2,1,0,0,0,1,2021-580106
580106,36,2203,06,367,0,,NYOC2203.pdf,5801,7519,00173501.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030137,DOLPHIN,1050,2,4,4,0,0,0,0,1,2021-580106
580108,36,2203,08,369,0,,NYOC2203.pdf,5801,7519,00173504.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030133,YFT,4711,1,1,1,0,0,0,0,2,2021-580108
580109,36,2203,09,370,0,,NYOC2203.pdf,5801,7519,00173506.tif,4,1,4,1,0,ORIGINAL,10,08,2021,0,1030133,BLUEFISH,230,1,0,0,25,0,0,0,2,2021-580109
580109,36,2203,09,372,0,,NYOC2203.pdf,5801,7519,00173506.tif,4,1,4,1,0,ORIGINAL,10,08,2021,0,1030133,STRIPED BASS,4180,2,0,0,1,0,0,0,2,2021-580109
580109,36,2203,09,371,0,,NYOC2203.pdf,5801,7519,00173506.tif,4,1,4,1,0,ORIGINAL,10,08,2021,0,1030133,BLACK SEA BASS,3350,3,1,1,0,0,0,0,2,2021-580109
580110,36,2203,10,373,0,,NYOC2203.pdf,5801,7519,00173508.tif,4,1,4,2,0,ORIGINAL,10,08,2021,0,1030133,BLUEFISH,230,1,0,0,10,0,0,0,2,2021-580110
580111,36,2203,11,374,0,,NYOC2203.pdf,5801,7519,00173510.tif,4,1,3,5,0,ORIGINAL,10,08,2021,0,1030037,YFT,4711,1,1,1,1,0,0,0,2,2021-580111
580112,36,2203,12,375,0,,NYOC2203.pdf,5801,7519,00173512.tif,4,1,3,3,0,ORIGINAL,10,08,2021,0,1030133,SKIPJACK TUNA,4661,1,0,0,6,0,0,0,1,2021-580112
580112,36,2203,12,376,0,,NYOC2203.pdf,5801,7519,00173512.tif,4,1,3,3,0,ORIGINAL,10,08,2021,0,1030133,YFT,4711,2,3,3,0,0,0,0,1,2021-580112
580113,36,2203,13,379,0,,NYOC2203.pdf,5801,7519,00173514.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030134,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-580113
580113,36,2203,13,377,0,,NYOC2203.pdf,5801,7519,00173514.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030134,LITTLE TUNNY,4681,2,1,0,0,0,0,0,2,2021-580113
580113,36,2203,13,378,0,,NYOC2203.pdf,5801,7519,00173514.tif,4,1,2,5,0,ORIGINAL,10,08,2021,0,1030134,YFT,4711,3,11,0,0,0,0,0,2,2021-580113
580602,09,2205,02,4,0,,CTOC2205.pdf,5806,6773,00173536.tif,3,1,4,4,1,ORIGINAL,10,13,2021,0,0113878,LITTLE TUNNY,4681,1,1,1,2,0,0,0,1,2021-580602
580602,09,2205,02,2,0,,CTOC2205.pdf,5806,6773,00173536.tif,3,1,4,4,1,ORIGINAL,10,13,2021,0,0113878,BLUEFISH,230,2,1,0,0,0,0,0,1,2021-580602
580602,09,2205,02,3,0,,CTOC2205.pdf,5806,6773,00173536.tif,3,1,4,4,1,ORIGINAL,10,13,2021,0,0113878,STRIPED BASS,4180,3,0,0,1,0,0,0,1,2021-580602
580603,09,2205,03,5,0,,CTOC2205.pdf,5806,6773,00173538.tif,3,1,4,1,0,ORIGINAL,10,13,2021,0,0113879,LITTLE TUNNY,4681,1,0,0,2,0,0,0,2,2021-580603
580604,09,2205,04,6,0,,CTOC2205.pdf,5806,6773,00173540.tif,3,1,3,4,1,ORIGINAL,10,13,2021,0,0113234,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-580604
580604,09,2205,04,7,0,,CTOC2205.pdf,5806,6773,00173540.tif,3,1,3,4,1,ORIGINAL,10,13,2021,0,0113234,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,1,2021-580604
580801,25,2123,01,200,0,,MAOC2123.pdf,5808,7816,00173546.tif,27,1,4,1,0,ORIGINAL,10,13,2021,1,0050509,STRIPED BASS,4180,1,0,0,2,0,0,0,2,2021-580801
581001,34,2205,01,316,0,,NJOC2205.pdf,5810,7785,00173555.tif,3,1,3,6,0,ORIGINAL,10,14,2021,0,0090385,DOLPHIN,1050,1,20,0,0,0,0,0,2,2021-581001
581001,34,2205,01,318,0,,NJOC2205.pdf,5810,7785,00173555.tif,3,1,3,6,0,ORIGINAL,10,14,2021,0,0090385,GOLDEN TILEFISH,4467,2,25,0,0,0,0,0,2,2021-581001
581001,34,2205,01,317,0,,NJOC2205.pdf,5810,7785,00173555.tif,3,1,3,6,0,ORIGINAL,10,14,2021,0,0090385,BLUELINE TILEFISH,4440,3,28,0,0,0,0,0,2,2021-581001
581301,44,2215,01,395,0,,RIOC2215.pdf,5813,7932,00173567.tif,11,1,3,2,0,ORIGINAL,10,13,2021,0,0090414,COMMON THRESHER SHARK,3531,1,0,0,3,0,0,0,2,2021-581301
581501,51,2213,01,483,0,,VAOC2213.pdf,5815,6633,00173573.tif,1,1,3,5,0,ORIGINAL,10,14,2021,0,8100002,WAHOO,4720,1,1,0,0,0,0,0,2,2021-581501
581501,51,2213,01,482,0,,VAOC2213.pdf,5815,6633,00173573.tif,1,1,3,5,0,ORIGINAL,10,14,2021,0,8100002,YFT,4711,2,1,0,0,0,0,0,2,2021-581501
581502,51,2213,02,484,0,,VAOC2213.pdf,5815,6633,00173575.tif,1,1,3,7,0,ORIGINAL,10,14,2021,1,8100091,YFT,4711,1,2,0,0,0,0,0,2,2021-581502
581701,36,2101,01,356,0,,NYOC2101.pdf,5817,7727,00173582.tif,3,1,2,4,0,ORIGINAL,10,14,2021,1,1030589,WAHOO,4720,1,1,1,0,0,0,0,1,2021-581701
581701,36,2101,01,355,0,,NYOC2101.pdf,5817,7727,00173582.tif,3,1,2,4,0,ORIGINAL,10,14,2021,1,1030589,YFT,4711,2,2,2,0,0,0,0,1,2021-581701
581702,36,2101,02,357,0,,NYOC2101.pdf,5817,7727,00173584.tif,3,1,2,5,0,ORIGINAL,10,14,2021,0,1030589,DOLPHIN,1050,1,20,0,0,0,0,0,2,2021-581702
581801,44,2206,01,385,0,,RIOC2206.pdf,5818,7789,00173589.tif,11,1,3,4,0,ORIGINAL,10,14,2021,0,0094047,YFT,4711,1,10,8,0,0,0,0,1,2021-581801
581801,44,2206,01,384,0,,RIOC2206.pdf,5818,7789,00173589.tif,11,1,3,4,0,ORIGINAL,10,14,2021,0,0094047,DOLPHIN,1050,2,10,6,0,0,0,0,1,2021-581801
581801,44,2206,01,386,0,,RIOC2206.pdf,5818,7789,00173589.tif,11,1,3,4,0,ORIGINAL,10,14,2021,0,0094047,WAHOO,4720,3,1,1,0,0,0,0,1,2021-581801
582401,10,2201,01,20,0,,DEOC2201.pdf,5824,6783,00173611.tif,2,1,2,4,0,ORIGINAL,10,15,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,2,2021-582401
582402,10,2201,02,21,0,,DEOC2201.pdf,5824,6783,00173613.tif,2,1,2,5,0,ORIGINAL,10,15,2021,0,0051599,YFT,4711,1,2,0,0,0,0,0,2,2021-582402
582403,10,2201,03,22,0,,DEOC2201.pdf,5824,6783,00173615.tif,2,1,2,5,0,ORIGINAL,10,15,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,2,2021-582403
582404,10,2201,04,23,0,,DEOC2201.pdf,5824,6783,00173617.tif,2,1,2,2,0,ORIGINAL,10,15,2021,0,0051599,DOLPHIN,1050,1,20,0,20,0,0,0,2,2021-582404
582405,10,2201,05,24,0,,DEOC2201.pdf,5824,6783,00173619.tif,2,1,2,6,0,ORIGINAL,10,15,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,1,2021-582405
582407,10,2201,07,26,0,,DEOC2201.pdf,5824,6783,00173622.tif,2,1,3,6,0,ORIGINAL,10,15,2021,0,0051599,YFT,4711,1,2,2,0,0,0,0,1,2021-582407
582407,10,2201,07,25,0,,DEOC2201.pdf,5824,6783,00173622.tif,2,1,3,6,0,ORIGINAL,10,15,2021,0,0051599,DOLPHIN,1050,2,5,5,0,0,0,0,1,2021-582407
583001,25,2106,01,156,0,,MAOC2106.pdf,5830,7821,00173626.tif,8,3,3,1,0,ORIGINAL,10,13,2021,0,0230217,ATLANTIC MACKEREL,2120,1,15,0,10,0,0,0,2,2021-583001
583001,25,2106,01,157,0,,MAOC2106.pdf,5830,7821,00173626.tif,8,3,3,1,0,ORIGINAL,10,13,2021,0,0230217,MENHADEN,2210,2,3,0,0,0,0,0,2,2021-583001
583002,25,2106,02,159,0,,MAOC2106.pdf,5830,7821,00173628.tif,8,3,1,2,1,ORIGINAL,10,13,2021,0,0230217,BFT GIANT,4671,1,1,1,0,0,1,0,2,2021-583002
583002,25,2106,02,158,0,,MAOC2106.pdf,5830,7821,00173628.tif,8,3,1,2,1,ORIGINAL,10,13,2021,0,0230217,MENHADEN,2210,2,4,0,0,0,0,0,2,2021-583002
583003,25,2106,03,160,0,,MAOC2106.pdf,5830,7821,00173630.tif,8,1,3,3,0,ORIGINAL,10,13,2021,0,0230784,ATLANTIC MACKEREL,2120,1,3,0,12,0,0,0,2,2021-583003
583004,25,2106,04,161,0,,MAOC2106.pdf,5830,7821,00173632.tif,8,3,3,2,0,ORIGINAL,10,13,2021,0,0230217,ATLANTIC MACKEREL,2120,1,9,0,0,0,0,0,2,2021-583004
583005,25,2106,05,162,0,,MAOC2106.pdf,5830,7821,00173634.tif,8,3,1,2,0,ORIGINAL,10,13,2021,0,0230217,ATLANTIC MACKEREL,2120,1,4,0,26,0,0,0,2,2021-583005
583006,25,2106,06,163,0,,MAOC2106.pdf,5830,7821,00173636.tif,8,1,3,2,0,ORIGINAL,10,13,2021,0,0230218,BLUEFISH,230,1,1,0,0,0,0,0,2,2021-583006
583006,25,2106,06,164,0,,MAOC2106.pdf,5830,7821,00173636.tif,8,1,3,2,0,ORIGINAL,10,13,2021,0,0230218,ATLANTIC MACKEREL,2120,2,20,0,0,0,0,0,2,2021-583006
583007,25,2106,07,165,0,,MAOC2106.pdf,5830,7821,00173638.tif,8,1,1,2,0,ORIGINAL,10,13,2021,0,0230218,ATLANTIC MACKEREL,2120,1,6,0,2,0,0,0,2,2021-583007
583008,25,2106,08,166,0,,MAOC2106.pdf,5830,7821,00173640.tif,8,3,1,1,0,ORIGINAL,10,13,2021,0,0230217,ATLANTIC MACKEREL,2120,1,6,0,0,0,0,0,2,2021-583008
583009,25,2106,09,167,0,,MAOC2106.pdf,5830,7821,00173642.tif,8,1,1,2,0,ORIGINAL,10,13,2021,0,0230218,ATLANTIC MACKEREL,2120,1,0,0,8,0,0,0,2,2021-583009
583009,25,2106,09,168,0,,MAOC2106.pdf,5830,7821,00173642.tif,8,1,1,2,0,ORIGINAL,10,13,2021,0,0230218,MENHADEN,2210,2,8,0,0,0,0,0,2,2021-583009
583010,25,2106,10,169,0,,MAOC2106.pdf,5830,7821,00173644.tif,8,3,1,2,0,ORIGINAL,10,13,2021,0,0230217,ATLANTIC MACKEREL,2120,1,4,0,2,0,0,0,2,2021-583010
583011,25,2106,11,170,0,,MAOC2106.pdf,5830,7821,00173646.tif,8,1,1,2,0,ORIGINAL,10,13,2021,0,0230784,ATLANTIC MACKEREL,2120,1,3,0,3,0,0,0,2,2021-583011
583102,25,2108,02,173,1,ALIVE;,MAOC2108.pdf,5831,7380,00173603.tif,6,1,4,2,0,ORIGINAL,10,15,2021,0,0010406,TAUTOG,4380,1,0,0,10,0,0,0,2,2021-583102
583102,25,2108,02,172,0,,MAOC2108.pdf,5831,7380,00173603.tif,6,1,4,2,0,ORIGINAL,10,15,2021,0,0010406,BLACK SEA BASS,3350,2,0,0,8,0,0,0,2,2021-583102
583102,25,2108,02,171,1,CAUGHT OUT OF AREA;,MAOC2108.pdf,5831,7380,00173603.tif,6,1,4,2,0,ORIGINAL,10,15,2021,0,0010406,SCUP,3295,3,0,0,2,0,0,0,2,2021-583102
583103,25,2108,03,175,0,,MAOC2108.pdf,5831,7380,00173605.tif,6,1,2,3,1,ORIGINAL,10,15,2021,0,0010406,BFT SCHOOL,4677,1,1,1,0,0,0,0,2,2021-583103
583103,25,2108,03,174,0,,MAOC2108.pdf,5831,7380,00173605.tif,6,1,2,3,1,ORIGINAL,10,15,2021,0,0010406,COD,815,2,5,0,5,0,0,0,2,2021-583103
583104,25,2108,04,176,0,,MAOC2108.pdf,5831,7380,00173607.tif,6,1,2,3,0,ORIGINAL,10,15,2021,0,0010406,STRIPED BASS,4180,1,3,0,50,0,0,0,2,2021-583104
583201,25,2109,01,177,0,,MAOC2109.pdf,5832,7886,00173650.tif,9,1,3,4,0,ORIGINAL,10,15,2021,0,0239038,ATLANTIC MACKEREL,2120,1,10,0,0,0,0,0,2,2021-583201
583401,24,1104,01,37,0,,MDOC1104.pdf,5834,6555,00173654.tif,4,3,2,4,0,ORIGINAL,10,16,2021,0,0470856,YFT,4711,1,8,0,0,0,0,0,2,2021-583401
583401,24,1104,01,38,1,SPECIES;ALIVE;,MDOC1104.pdf,5834,6555,00173654.tif,4,3,2,4,0,ORIGINAL,10,16,2021,0,0470856,MOLA MOLA,8888,2,0,0,1,0,0,0,2,2021-583401
583501,24,1110,01,47,0,,MDOC1110.pdf,5835,6936,00173658.tif,5,1,2,9,0,ORIGINAL,10,16,2021,0,0471493,YFT,4711,1,10,0,0,0,0,0,2,2021-583501
583502,24,1110,02,48,0,,MDOC1110.pdf,5835,6936,00173660.tif,5,1,3,6,0,ORIGINAL,10,16,2021,0,0471493,YFT,4711,1,14,14,0,0,0,0,2,2021-583502
583601,24,1201,01,49,1,KEPT;,MDOC1201.pdf,5836,6447,00173664.tif,3,1,3,8,0,ORIGINAL,10,16,2021,0,0470853,YFT,4711,1,20,0,0,0,0,0,2,2021-583601
583701,24,1202,01,52,0,,MDOC1202.pdf,5837,7945,00173668.tif,2,1,1,4,0,ORIGINAL,10,16,2021,0,0470022,YFT,4711,1,10,10,0,0,0,0,2,2021-583701
583701,24,1202,01,50,0,,MDOC1202.pdf,5837,7945,00173668.tif,2,1,1,4,0,ORIGINAL,10,16,2021,0,0470022,DOLPHIN,1050,2,1,1,0,0,0,0,2,2021-583701
583701,24,1202,01,51,0,,MDOC1202.pdf,5837,7945,00173668.tif,2,1,1,4,0,ORIGINAL,10,16,2021,0,0470022,WHITE MARLIN,2161,3,0,0,1,0,0,0,2,2021-583701
583703,24,1202,03,53,0,,MDOC1202.pdf,5837,7945,00173671.tif,2,1,2,6,0,ORIGINAL,10,16,2021,0,0470024,YFT,4711,1,7,7,0,0,0,0,1,2021-583703
583801,24,2105,01,74,0,,MDOC2105.pdf,5838,6447,00173675.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-583801
583801,24,2105,01,73,0,,MDOC2105.pdf,5838,6447,00173675.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,BLUELINE TILEFISH,4440,2,30,0,0,0,0,0,2,2021-583801
583802,24,2105,02,75,0,,MDOC2105.pdf,5838,6447,00173677.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-583802
583803,24,2105,03,76,0,,MDOC2105.pdf,5838,6447,00173679.tif,3,1,2,3,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-583803
583804,24,2105,04,77,0,,MDOC2105.pdf,5838,6447,00173681.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-583804
583805,24,2105,05,78,0,,MDOC2105.pdf,5838,6447,00173683.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-583805
583806,24,2105,06,79,0,,MDOC2105.pdf,5838,6447,00173685.tif,3,1,2,3,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-583806
583807,24,2105,07,80,0,,MDOC2105.pdf,5838,6447,00173687.tif,3,1,3,6,0,ORIGINAL,10,15,2021,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-583807
584001,33,2204,01,256,0,,NHOC2204.pdf,5840,7867,00173692.tif,1,1,1,1,1,ORIGINAL,10,13,2021,0,0150003,BFT GIANT,4671,1,1,0,0,0,1,0,2,2021-584001
584001,33,2204,01,255,0,,NHOC2204.pdf,5840,7867,00173692.tif,1,1,1,1,1,ORIGINAL,10,13,2021,0,0150003,ATLANTIC MACKEREL,2120,2,12,0,0,0,0,0,2,2021-584001
584201,34,1211,01,297,0,,NJOC1211.pdf,5842,6416,00173702.tif,6,1,2,2,0,ORIGINAL,10,17,2021,0,0251050,LITTLE TUNNY,4681,1,0,0,6,0,0,0,2,2021-584201
584501,34,2202,01,310,0,,NJOC2202.pdf,5845,6416,00173712.tif,6,1,3,4,1,ORIGINAL,10,15,2021,0,0251005,YFT,4711,1,1,1,0,0,0,0,1,2021-584501
584501,34,2202,01,308,0,,NJOC2202.pdf,5845,6416,00173712.tif,6,1,3,4,1,ORIGINAL,10,15,2021,0,0251005,SWORDFISH,4328,2,0,0,1,0,0,0,1,2021-584501
584501,34,2202,01,309,0,,NJOC2202.pdf,5845,6416,00173712.tif,6,1,3,4,1,ORIGINAL,10,15,2021,0,0251005,SKIPJACK TUNA,4661,3,6,0,0,0,0,0,1,2021-584501
584502,34,2202,02,311,0,,NJOC2202.pdf,5845,6416,00173714.tif,6,1,2,4,0,ORIGINAL,10,15,2021,0,0259125,YFT,4711,1,1,1,0,0,0,0,1,2021-584502
584503,34,2202,03,312,0,,NJOC2202.pdf,5845,6416,00173716.tif,6,1,2,8,0,ORIGINAL,10,15,2021,0,0251808,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-584503
584503,34,2202,03,313,0,,NJOC2202.pdf,5845,6416,00173716.tif,6,1,2,8,0,ORIGINAL,10,15,2021,0,0251808,GOLDEN TILEFISH,4467,2,2,2,0,0,0,0,1,2021-584503
584503,34,2202,03,314,0,,NJOC2202.pdf,5845,6416,00173716.tif,6,1,2,8,0,ORIGINAL,10,15,2021,0,0251808,ALBACORE TUNA,4701,3,3,0,0,0,0,0,1,2021-584503
584503,34,2202,03,315,0,,NJOC2202.pdf,5845,6416,00173716.tif,6,1,2,8,0,ORIGINAL,10,15,2021,0,0251808,YFT,4711,4,6,0,0,0,0,0,1,2021-584503
584601,34,2221,01,328,0,,NJOC2221.pdf,5846,7509,00173721.tif,2,1,2,3,0,ORIGINAL,10,15,2021,0,0011063,DOLPHIN,1050,1,9,6,0,0,0,0,1,2021-584601
584901,44,2217,01,396,0,,RIOC2217.pdf,5849,7789,00173726.tif,11,1,2,3,1,ORIGINAL,10,15,2021,0,0094047,DOLPHIN,1050,1,13,5,3,0,0,0,1,2021-584901
584901,44,2217,01,397,0,,RIOC2217.pdf,5849,7789,00173726.tif,11,1,2,3,1,ORIGINAL,10,15,2021,0,0094047,YFT,4711,2,1,0,0,0,0,0,1,2021-584901
584902,44,2217,02,399,0,,RIOC2217.pdf,5849,7789,00173728.tif,11,1,1,6,0,ORIGINAL,10,15,2021,0,0090414,YFT,4711,1,9,0,0,0,0,0,2,2021-584902
584902,44,2217,02,398,0,,RIOC2217.pdf,5849,7789,00173728.tif,11,1,1,6,0,ORIGINAL,10,15,2021,0,0090414,DOLPHIN,1050,2,8,2,3,0,0,0,2,2021-584902
584903,44,2217,03,400,0,,RIOC2217.pdf,5849,7789,00173730.tif,11,1,1,3,0,ORIGINAL,10,15,2021,0,0094047,YFT,4711,1,6,0,4,0,0,0,2,2021-584903
585101,51,1108,01,420,0,,VAOC1108.pdf,5851,7951,00173734.tif,3,1,2,4,0,ORIGINAL,10,16,2021,0,8100088,DOLPHIN,1050,1,17,0,0,0,0,0,2,2021-585101
585102,51,1108,02,421,0,,VAOC1108.pdf,5851,7951,00173736.tif,3,1,3,5,0,ORIGINAL,10,16,2021,0,8100088,DOLPHIN,1050,1,50,50,0,0,0,0,2,2021-585102
585103,51,1108,03,423,0,,VAOC1108.pdf,5851,7951,00173738.tif,3,1,3,6,1,ORIGINAL,10,16,2021,0,8100088,BLACKFIN TUNA,4641,1,1,1,0,0,0,0,1,2021-585103
585103,51,1108,03,422,1,KEPT;,VAOC1108.pdf,5851,7951,00173738.tif,3,1,3,6,1,ORIGINAL,10,16,2021,0,8100088,DOLPHIN,1050,2,51,51,0,0,0,0,1,2021-585103
585301,51,2204,01,453,0,,VAOC2204.pdf,5853,6633,00173742.tif,1,1,2,3,0,ORIGINAL,10,15,2021,0,8100091,WAHOO,4720,1,4,4,0,0,0,0,1,2021-585301
585301,51,2204,01,452,0,,VAOC2204.pdf,5853,6633,00173742.tif,1,1,2,3,0,ORIGINAL,10,15,2021,0,8100091,DOLPHIN,1050,2,4,4,0,0,0,0,1,2021-585301
585302,51,2204,02,456,0,,VAOC2204.pdf,5853,6633,00173744.tif,1,1,2,4,0,ORIGINAL,10,15,2021,0,8100002,WAHOO,4720,1,5,5,0,0,0,0,1,2021-585302
