tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
09,9996,9996,971,6,983,6936,3,1,2013,08,10,0470853,0,0,24,01,1105,1,mdau1105.tif,00064749.tif,ORIGINAL,4711,0913,0,2,297,0,,2013-091301
08,9996,9996,991,6,1041,7489,3,1,2013,08,06,8100088,0,0,51,01,2105,1,vaau2105.tif,00064471.tif,ORIGINAL,4711,0872,0,1,332,0,,2013-087201
08,9996,9996,991,6,1041,7489,3,1,2013,08,06,8100088,0,0,51,01,2105,1,vaau2105.tif,00064471.tif,ORIGINAL,4711,0872,0,2,333,0,,2013-087201
10,9996,9996,996,6,1019,6936,5,1,2013,08,20,0471493,0,0,24,04,2106,1,mdau2106.tif,00065757.tif,ORIGINAL,4711,1060,0,1,305,0,,2013-106004
12,9996,9996,1009,6,1023,7409,10,1,2013,08,31,0290279,0,0,34,02,1204,1,njau1204.tif,00066723.tif,ORIGINAL,4711,1223,0,2,310,0,,2013-122302
08,9996,9996,1010,6,1033,7427,3,1,2013,08,05,0090385,0,1,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4711,0838,0,5,314,0,,2013-083801
09,9996,9996,1013,6,1020,6555,7,1,2013,08,11,0470938,0,0,24,02,1107,1,mdau1107.tif,00064766.tif,ORIGINAL,4711,0914,0,1,272,0,,2013-091402
08,9996,9996,1013,6,1029,6936,5,1,2013,08,02,0471493,0,0,24,04,2103,1,mdau2103.tif,00064256.tif,ORIGINAL,4711,0827,0,4,288,0,,2013-082704
09,9996,9996,1016,6,1039,6936,5,1,2013,08,15,0471493,0,0,24,01,2202,1,mdau2202.tif,00065188.tif,ORIGINAL,4711,0974,0,1,303,0,,2013-097401
08,9996,9996,1030,6,1045,7427,3,1,2013,08,05,0090385,0,0,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4711,0838,0,6,315,0,,2013-083801
09,9996,9996,1040,6,1068,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4711,0990,0,5,306,0,,2013-099002
09,9996,9996,1042,6,1054,6778,7,1,2013,08,11,0010024,0,0,51,01,1104,1,vaau1104.tif,00065241.tif,ORIGINAL,4711,0943,0,1,329,0,,2013-094301
08,9996,9996,1042,6,1092,7489,3,1,2013,08,04,8101832,0,1,51,03,1206,1,vaau1206.tif,00064407.tif,ORIGINAL,4711,0857,0,1,331,0,,2013-085703
08,9996,9996,1045,6,1065,7427,3,1,2013,08,05,0090385,0,0,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4711,0838,0,3,312,0,,2013-083801
09,9996,9996,1051,6,1063,6783,7,1,2013,08,07,0470938,0,0,24,03,2208,1,mdau2208.tif,00064972.tif,ORIGINAL,4711,0935,0,1,277,0,,2013-093503
08,9996,9996,1055,6,1095,6633,3,1,2013,08,03,8100088,0,0,51,04,1205,1,vaau1205.tif,00064388.tif,ORIGINAL,4711,0856,0,1,325,0,,2013-085604
09,9996,9996,1058,6,1074,6447,3,1,2013,08,09,0470853,0,0,24,02,2210,1,mdau2210.tif,00064826.tif,ORIGINAL,4711,0917,0,1,270,0,,2013-091702
08,9996,9996,1059,6,1084,7421,1,1,2013,08,03,8100002,0,0,51,02,1101,1,vaau1101.tif,00064349.tif,ORIGINAL,4711,0851,0,1,330,0,,2013-085102
08,9996,9996,1065,6,1095,6633,3,1,2013,08,03,8100088,0,0,51,05,1205,1,vaau1205.tif,00064390.tif,ORIGINAL,4711,0856,0,1,326,0,,2013-085605
08,9996,9996,1071,6,1111,6633,3,1,2013,08,03,8100088,0,0,51,05,1205,1,vaau1205.tif,00064390.tif,ORIGINAL,4711,0856,0,2,327,0,,2013-085605
08,9996,9996,1080,6,1110,7427,3,1,2013,08,05,0090385,0,1,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4711,0838,0,4,313,0,,2013-083801
09,9996,9996,1087,6,1128,7409,6,1,2013,08,11,0251050,0,0,34,10,1108,1,njau1108.tif,00065146.tif,ORIGINAL,4711,0960,0,2,308,0,,2013-096010
09,9996,9996,1090,6,1142,6633,3,1,2013,08,10,8100088,0,0,51,03,1207,1,vaau1207.tif,00065029.tif,ORIGINAL,4711,0945,0,1,328,0,,2013-094503
10,9996,9996,1091,6,1140,6783,2,1,2013,08,16,0470024,0,0,24,03,2112,1,mdau2112.tif,00065516.tif,ORIGINAL,4711,1020,0,1,280,0,,2013-102003
11,9996,9996,1099,6,1113,6478,2,1,2013,08,24,0051599,0,0,10,03,1106,1,deau1106.tif,00066105.tif,ORIGINAL,4711,1102,0,1,267,0,,2013-110203
08,9996,9996,1109,6,1131,6936,5,1,2013,08,07,0471493,0,0,24,04,2207,1,mdau2207.tif,00064689.tif,ORIGINAL,4711,0895,0,1,295,0,,2013-089504
09,9996,9996,1113,6,1127,6447,3,1,2013,08,09,0470853,0,0,24,02,2210,1,mdau2210.tif,00064826.tif,ORIGINAL,4711,0917,0,2,271,0,,2013-091702
10,9996,9996,1117,6,1170,7491,1,1,2013,08,17,0590626,0,0,36,01,1116,1,nyau1116.tif,00065649.tif,ORIGINAL,4711,1039,0,3,323,0,,2013-103901
08,9996,9996,1190,6,1240,7427,3,1,2013,08,05,0090385,0,0,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4711,0838,0,1,311,0,,2013-083801
09,9996,9996,1229,6,1262,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4711,0990,0,6,307,0,,2013-099002
11,9996,9996,1261,6,1289,6593,11,1,2013,08,25,0090414,0,0,44,01,1105,1,riau1105.tif,00066441.tif,ORIGINAL,4711,1164,0,1,324,1,LENGTH;,2013-116401
08,9996,9996,842,6,9996,6778,7,1,2013,08,03,0010024,0,1,51,04,1109,1,vaau1109.tif,00064536.tif,ORIGINAL,4720,0881,0,1,341,1,LENGTH;,2013-088104
08,9996,9996,988,6,9996,6778,7,3,2013,08,03,0010025,0,1,51,03,1109,1,vaau1109.tif,00064534.tif,ORIGINAL,4720,0881,0,1,340,1,LENGTH;,2013-088103
08,9996,9996,1134,6,9996,6478,2,1,2013,08,02,0051599,0,0,10,02,2101,1,deau2101.tif,00064113.tif,ORIGINAL,4720,0816,0,1,335,0,,2013-081602
09,9996,9996,1167,6,9996,7489,1,1,2013,08,08,8100002,0,0,51,01,2106,1,vaau2106.tif,00065037.tif,ORIGINAL,4720,0947,0,1,346,0,,2013-094701
11,9996,9996,1168,6,9996,7489,1,1,2013,08,28,8100002,0,0,51,01,2103,1,vaau2103.tif,00066586.tif,ORIGINAL,4720,1189,0,2,348,0,,2013-118901
10,9996,9996,1193,6,9996,6936,5,1,2013,08,16,0471493,0,0,24,11,2113,1,mdau2113.tif,00065541.tif,ORIGINAL,4720,1021,0,1,339,0,,2013-102111
08,9996,9996,1232,6,9996,6783,8,1,2013,08,03,0010039,0,0,51,06,1102,1,vaau1102.tif,00064369.tif,ORIGINAL,4720,0852,0,1,343,0,,2013-085206
10,9996,9996,1301,6,9996,7415,1,1,2013,08,17,8100002,0,0,51,02,1106,1,vaau1106.tif,00065791.tif,ORIGINAL,4720,1063,0,1,344,0,,2013-106302
10,9996,9996,1372,6,9996,6778,7,1,2013,08,17,0010024,0,1,51,01,1114,1,vaau1114.tif,00065699.tif,ORIGINAL,4720,1050,0,1,342,0,,2013-105001
11,9996,9996,1422,6,9996,7489,1,1,2013,08,28,8100002,0,0,51,01,2103,1,vaau2103.tif,00066586.tif,ORIGINAL,4720,1189,0,1,347,0,,2013-118901
12,9996,9996,1444,6,9996,6783,1,1,2013,08,31,0050013,0,0,10,01,1206,1,deau1206.tif,00066654.tif,ORIGINAL,4720,1205,0,1,337,0,,2013-120501
08,9996,9996,1473,6,9996,7489,3,1,2013,08,04,8101832,0,1,51,03,1206,1,vaau1206.tif,00064407.tif,ORIGINAL,4720,0857,0,2,345,0,,2013-085703
09,9996,9996,1710,6,9996,6783,2,1,2013,08,17,0051599,0,0,10,02,1202,1,deau1202.tif,00065413.tif,ORIGINAL,4720,0996,0,1,336,0,,2013-099602
08,9996,9996,1773,6,9996,6936,3,1,2013,08,03,0470853,0,0,24,02,1202,1,mdau1202.tif,00064575.tif,ORIGINAL,4720,0824,0,1,338,1,LENGTH;,2013-082402
09,9996,9996,1918,1,9996,6591,2,1,2013,08,07,0010282,0,0,25,02,2206,1,maau2206.tif,00064739.tif,ORIGINAL,4931,0910,2,1,349,0,,2013-091002
37,9996,9996,2010,1,9996,2749,2,1,2013,08,15,0059008,,,23,06,2112,,,,,3551,,0,,,,,2013-23-08-37
45,9996,9996,2032,6,2108,6441,2,1,2013,08,17,0059008,,,23,02,1208,,,,,4671,,0,,,,,2013-23-08-45
62,9996,9996,2763,6,2844,7335,7,3,2013,08,23,0319002,,,23,02,2206,,,,,4671,,0,,,,,2013-23-08-62
08,9996,9996,9996,6,2294,6441,2,1,2013,08,03,0059008,,,23,03,1106,,,,,4671,,0,,,,,2013-23-08-08
12,9996,9996,9996,6,2112,6441,2,1,2013,08,03,0059008,,,23,07,1106,,,,,4671,,0,,,,,2013-23-08-12
58,9996,9996,9996,6,2387,6441,2,1,2013,08,17,0059008,,,23,15,1208,,,,,4671,,0,,,,,2013-23-08-58
10,9996,9996,9996,6,2006,6441,2,1,2013,08,03,0059008,,,23,05,1106,,,,,4679,,0,,,,,2013-23-08-10
44,9996,9996,1753,2,9996,6441,2,1,2013,08,17,0059008,,,23,01,1208,,,,,4811,,0,,,,,2013-23-08-44
